source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,geo,referenced_tweets
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30907854,Durch neue Schläuche wird alter Wein nicht besser.| #safeharbour #privacyshield #megafail #angry| (ab) http://someurl,750275484429197313,750275484429197313,de,everyone,2016-07-05T10:29:49.000Z,#angry,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742322697749823488,Leicht Reizbar ? Hier das passende shirt! http://someurl <-- hier bestellen! #sketchstyle #angry #bird # http://someurl,750033786595926016,750033786595926016,de,everyone,2016-07-04T18:29:24.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55810811,"Ich schwöre, wenn ich dem Arbeitgeber meines Freundes demnächst gegenüberstehe, dann gibt es Schlagzeilen in der Zeitung. #angry",750005107417317377,750005107417317377,de,everyone,2016-07-04T16:35:26.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2295403469,Startet motivierter als ich in die Woche ihr lieben ❤️ #angry,749890274034319360,749890274034319360,de,everyone,2016-07-04T08:59:08.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2295403469,@someuser werde ich nie wieder Gepäck anvertrauen! #angry da sind genug andere airlines 😤,749890098792173568,749890098792173568,de,everyone,2016-07-04T08:58:26.000Z,#angry,26223583,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2295403469,"Wer macht so etwas: Leuten den Urlaub versauen, indem sie den Koffer ausräumen?!? 😤 #angry",749889765240176640,749889765240176640,de,everyone,2016-07-04T08:57:06.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",733654346961915904,Winner😍 ...... nur Schade das manche Spieler so gespielt haben als wären sie 3 und spielen zum ersten mal Fußball #noname but Im #angry,749367407790153728,749367407790153728,de,everyone,2016-07-02T22:21:27.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4726579336,Ich bin so pissed of 😧 keine hülle seit 3 fucking Wochen überfällig 😣 | #angry #sad #dhl verfluchte post😟,748820481189511168,748820481189511168,de,everyone,2016-07-01T10:08:09.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2843138879,#Angry #Hamster #Tank Top | @someuser spreadshirt Deutschland ... http://someurl http://someurl,748315978774216704,748315978774216704,de,everyone,2016-06-30T00:43:27.000Z,#angry,,,
NulledWarez,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489471561,Grunge - #Action #Adrenaline #Angry #Brutal http://someurl http://someurl,747586986190512128,747586986190512128,de,everyone,2016-06-28T00:26:41.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",743478666148089856,Nervt mich nicht an ein schlechten Tag.. | Es kann scheisse für euch enden.| #angrypanda #panda #angry #hatepeople http://someurl,746095199873605632,746095199873605632,de,everyone,2016-06-23T21:38:52.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16907742,#wise or #angry #bird #owl #mimiparis #photography @ Phoenix Zoo http://someurl,745027016227860480,745027016227860480,de,everyone,2016-06-20T22:54:17.000Z,#angry,,"{'place_id': '7cb7440bcf83d464', 'coordinates': {'type': 'Point', 'coordinates': [-111.94807117, 33.45065301]}}",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3256690769,Ich könnte AUSRASTEN !!!! Ich habe 12Std. lang geschlafen und das komplette Deutschland Spiel verpasst.. #Angry,743658854689476609,743658854689476609,de,everyone,2016-06-17T04:17:42.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3064483301,Genervt. Wenn einfach der Tag mega beschissen anfängt und dann die Menschen so rücksichtslos sind | #Angry| #badgirls,742227611548520450,742227611548520450,de,everyone,2016-06-13T05:30:27.000Z,#angry,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491225374,Markiere jeden der sich diesen Helm mal aufziehen sollte :D | | #Angry #Cats http://someurl,741420322252034048,741420322252034048,de,everyone,2016-06-11T00:02:34.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",740555637604638721,Auf gehts eine runde Dead by Daylight :O mit @someuser .| #twitch #DeadbyDaylight #vodafone #em2016 #angst #angry http://someurl,741392522744893440,741392522744893440,de,everyone,2016-06-10T22:12:06.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67920774,Klausur fällt aus weil daneben ein Konzert stattfindet - #unihamburg setzt Prioritäten #angry #bildung #fail,740946753327878144,740946753327878144,de,everyone,2016-06-09T16:40:46.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",781226790,"@someuser Hallo - gibt es einen Grund, warum sich mein Auftrag von Entertain + nun vom 31.06 auf den 11.07 versxhiebt #angry",740903367023726592,740903367023726592,de,everyone,2016-06-09T13:48:22.000Z,#angry,123675232,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2970399249,"Bist du wütend, zähl bis vier, hilft das nicht dann explodier. Wilhelm Busch| #angry #anger... http://someurl",740467647532437504,740467647532437504,de,everyone,2016-06-08T08:56:59.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 34, 'quote_count': 1}",3350082935,"Das tun was dir gut tut auch wenn es jemanden verletzt, was soll man dann machen? 😢| #sad #confused #angry http://someurl",740314759996833792,740314759996833792,de,everyone,2016-06-07T22:49:27.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391695988,Nicht zu empfehlen! Epson ET4550 #epson #et4550 #ecotank #angry #schlecht #drucker... http://someurl,740306024687624192,740306024687624192,de,everyone,2016-06-07T22:14:45.000Z,#angry,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",6969002,fast hätte sie mich gefressen...| #cat #angry #leica #m9 #35mm #voigtländer http://someurl,740235679620161536,740235679620161536,de,everyone,2016-06-07T17:35:13.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454948748,#gamefaceon #angry #angrybirds #edibletoppers for #birthdaycakes captainssweetgalleyoftreats and... http://someurl,740161031025131520,740161031025131520,de,everyone,2016-06-07T12:38:35.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",100979165,Für eine Vorbestellung die von #Microsoft storniert wurde! und nun muss ich beweisen das ich die zweite Bestellung bezahlt habe! :-/ #Angry,739785840063307776,739785840063307776,de,everyone,2016-06-06T11:47:43.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727490675948720128,#angry 😠| Hrrmmmm..!!!,739743603770036226,739743603770036226,de,everyone,2016-06-06T08:59:53.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102120433,"Und der Preis für das Arschloch des Tages geht an X. Ich hoffe, du erstickst an deinem schlechten Gewissen. #angry http://someurl",739023138860761090,739023138860761090,de,everyone,2016-06-04T09:17:01.000Z,#angry,,{'place_id': 'd16987286d474768'},
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727918125639946240,@someuser Sehr geehrte Fahrgäste die S7 verspätet sich #Monday #SEV #Wannsee #Angry,737315611227914240,737315611227914240,de,everyone,2016-05-30T16:11:55.000Z,#angry,166866601,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733011081006854145,"Wegen #Totalausfall meines Internetanbieters könnte es sein das ich es nicht schaffe, am Montag eine neue Folge #Minecraft zu posten! #angry",736488365642649600,736488365642649600,de,everyone,2016-05-28T09:24:44.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733011081006854145,Kaum zu glauben! Nach 8 Stunden Totalausfall ist das Netz schon wieder seit 13 Ihr weg! #angry,736181853867085824,736181853867085824,de,everyone,2016-05-27T13:06:46.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 3, 'reply_count': 12, 'like_count': 73, 'quote_count': 0}",3091685631,So....Letzte Chance streaming PC...Sonst fliegst aus dem  Fenster !!!!! #angry http://someurl,735117530503782400,735117530503782400,de,everyone,2016-05-24T14:37:31.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2337108582,Verflucht seist du Excel 😡 #work #arbeit #prakti #Excel #angry http://someurl,735034383552385024,735034383552385024,de,everyone,2016-05-24T09:07:07.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4107533967,war grad im Kino #angry birds der film war eigentlich ganz nett aber der feinschlif fehlte einbischen. kurz guter fim😊,734401800485392384,734401800485392384,de,everyone,2016-05-22T15:13:28.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",711529311845617664,HALT| #halt #hungry #angry #lonely #tired #sober #inrecovery #recovery #onedayatatime #addict #badnight #sobriety #s... http://someurl,734002533102956545,734002533102956545,de,everyone,2016-05-21T12:46:55.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2237914435,"@someuser flüstern, könnte ich kotzen! Das ist verwirrend! Es fällt ihnen halt leichter, aufgrund von Vorerfahrung, na und? #angry",732802151265783809,732800779975860224,de,everyone,2016-05-18T05:17:02.000Z,#angry,2237914435,{'place_id': '3a1c3124638e8713'},"[{'type': 'replied_to', 'id': '732801288476479488'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",386871457,brett gardner is #angry,732785280072175616,732785280072175616,de,everyone,2016-05-18T04:09:59.000Z,#angry,,,
Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45622277,"Also #Angry #Birds the #Movie war wirklich #lustig... :D| Erste Hälfte hatte mehr Gag, die zweite ist ein wenig abgeflacht... Von mir 8/10",732229004263051265,732229004263051265,de,everyone,2016-05-16T15:19:33.000Z,#angry,,,
Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45622277,Mal schauen ob #Angry #Birds the #Movie hält was der #Trailer verspricht,732177515012362240,732177515012362240,de,everyone,2016-05-16T11:54:57.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1330614924,Bald kommt auf #YouTube ein #Video das so unfassbar wird...| | #DieFreeakz #Angry,731682248865513472,731682248865513472,de,everyone,2016-05-15T03:06:56.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2307256688,Ha! Voll das hübsche profilbild......... #twitter #angry,728717397645996032,728717397645996032,de,everyone,2016-05-06T22:45:41.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",3929197715,"erst mal zum abregen, raus auf das trampolin rennen und wütend darauf herum springen #running #JUMP #angry",727572079135100928,727572079135100928,de,everyone,2016-05-03T18:54:35.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",4691583018,#stream unterbrechung weil #essen #ragequit#ramen #tired #angry #LeagueOfLegends,727558816666095616,727558816666095616,de,everyone,2016-05-03T18:01:53.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3243465915,Dir is arschkalt? Probiers doch mal mit jacke zu! #angry #stupidpeople,727465490965225472,727465490965225472,de,everyone,2016-05-03T11:51:03.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16636748,"Gerade festgestellt, dass der #rss Feed von @someuser nicht mehr geht ... #angry",727017867984646144,727017867984646144,de,everyone,2016-05-02T06:12:21.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2901227933,Gefühlte 10.000 Autos auf dem Parkplatz. Und welches sucht sich der Vogel aus um sein Geschäft zu verrichten? Genau das falsche 😡| #angry,726080157539246080,726080157539246080,de,everyone,2016-04-29T16:06:14.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",403305589,Hast Du den Kater reingelassen?... #katze #cat #angry on http://someurl http://someurl,725702005080121344,725702005080121344,de,everyone,2016-04-28T15:03:35.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",716337340,Liebe @someuser du bist vieles aber sicher nicht Unterstützerin der Vereinbarkeit von Beruf und Familie #newsletteruniwien #angry,725264501168287744,725264501168287744,de,everyone,2016-04-27T10:05:06.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",728479939,Haii~| Schutz vor dem Wetter :3| | #weather #hamburg #angry #tired http://someurl,724591713105268736,724591713105268736,de,everyone,2016-04-25T13:31:41.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1532638230,Dieses verf***** Jahr schafft mich~ 😳😣😑| #frustated #sad #angry,724174948047159297,724174948047159297,de,everyone,2016-04-24T09:55:36.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2757376419,Um es für alle klar zu machen: in einem supermarkt mit einkaufswagen gelten dieselben regeln wie auf der straße!! #fastandfurious #angry,723823830670696448,723823830670696448,de,everyone,2016-04-23T10:40:23.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723499304074223616,Wenn andere Prüfungen schreiben:| ☔💧⚡⛄❄☀| | Wenn ich Prüfung habe:| 🌞🌅🌻🌼🌹🍦🏊🏄| | #Prüfung #2016 #I #am #angry #af| #lernenmachtnurdenSTREBERNspaß,723518097194405889,723518097194405889,de,everyone,2016-04-22T14:25:31.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",722879593271664640,marcel reif zwingt mich von @someuser auf @someuser zu wechseln #sauer #angry,722882452868308997,722882452868308997,de,everyone,2016-04-20T20:19:41.000Z,#angry,,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1928047796,"📷 fyesclexa: #angry wifey walk of doom Sie sind so süß zusammen,ich liebe sie in der Interaktion http://someurl",720908063427993600,720908063427993600,de,everyone,2016-04-15T09:34:10.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",752792911,Die #Facebook-#angry-#reactions sind aus. Wurden alle von besorgten Bürgern in Kommentaren auf der #Pegida-fb-Seite verbraten.,720381756822712320,720381756822712320,de,everyone,2016-04-13T22:42:49.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3303432621,@someuser nach zwei bitteren Verlusten am S-Bahnhof ist bei mir jetzt das Fahrradschloss mehr Wert als das Fahrrad selbst. #angry,720137952148512768,719914279013609474,de,everyone,2016-04-13T06:34:01.000Z,#angry,2949072563,,"[{'type': 'replied_to', 'id': '719917927831572480'}]"
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3388511133,Dönt expect anything fröm a guy. . They önly knöw höw to ruin things. .| #neutral #felling :-(| #harsh #angry... http://someurl,716969218449735680,716969218449735680,de,everyone,2016-04-04T12:42:36.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1627026078,"New #trending #GIF on @someuser #angry, netflix, bloodline, norbert leo butz, kevin rayburn http://someurl",714578375868866560,714578375868866560,de,everyone,2016-03-28T22:22:15.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23834325,SABERTOOTH TIGER #savagekingdom #savagekingdomclothing #savage #wild #extinct #rare #angry... http://someurl,714460660260732928,714460660260732928,de,everyone,2016-03-28T14:34:30.000Z,#angry,,,
Vine for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",795049940,ANGRY GERMAN MILCH!!!!  #milch #MILCH #milk #German #angry http://someurl,714109560072617984,714109560072617984,de,everyone,2016-03-27T15:19:21.000Z,#angry,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",3823901271,Schlechte pr ist auch pr #essieOsternSTUTTGART ich werde mir sicher keinen essie nagelack mehr kaufen #angry#essie @someuser,714100182414176256,714100182414176256,de,everyone,2016-03-27T14:42:05.000Z,#angry,,,
