lang,public_metrics,id,text,author_id,reply_settings,geo,created_at,conversation_id,source,search_query,in_reply_to_user_id,referenced_tweets
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",761361927935291392,8月5日，JTBC新金土劇《#Fantastic》方面公開了主演 #金賢珠 及 #朱相昱 的人物海報，吸引了粉絲們的視線。 http://someurl,2915168060,everyone,,2016-08-05T00:43:23.000Z,761361927935291392,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760759278441410561,演員 #金賢珠、#朱相昱、#金太勳、#朴詩妍、#Jisoo，主演JTBC浪漫喜劇《#Fantastic》將於9/2首播。| | #김현주 #주상욱 #김태훈 #박시연 #지수 #판타스틱| | http://someurl http://someurl,3301215968,everyone,,2016-08-03T08:48:40.000Z,760759278441410561,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",760632813439684608,#金賢珠 、 #朱相昱 、 #Jisoo 等主演新劇《 #Fantastic 》讀劇本現場公開 http://someurl http://someurl,82643430,everyone,,2016-08-03T00:26:09.000Z,760632813439684608,ksd_post,#fantastic,,
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",758855186223816705,7月29日，JTBC新劇《#Fantastic》劇組表示，演員 #金太勳 將出演該劇，與金賢珠及朱相昱上演三角戀。 http://someurl,2915168060,everyone,,2016-07-29T02:42:29.000Z,758855186223816705,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",758853693118615552,7月29日，JTBC新劇《#Fantastic》劇組表示，演員 #金志洙（#Jisoo）確定出演該劇，飾演一名無可挑剔的完美律師。 http://someurl,2915168060,everyone,,2016-07-29T02:36:33.000Z,758853693118615552,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",758844732537614337,7月29日，JTBC新劇《#Fantastic》劇組表示，演員 #朴詩妍 將加盟該劇。 http://someurl,2915168060,everyone,,2016-07-29T02:00:57.000Z,758844732537614337,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",758241765874802688,FNC娛樂方面表示，旗下演員 #趙在允 將加盟JTBC新金土劇《#Fantastic》。| | #조재윤 #판타스틱| | http://someurl http://someurl,3301215968,everyone,,2016-07-27T10:04:59.000Z,758241765874802688,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",758217437141725184,7月27日，FNC娛樂方面表示，旗下演員 #趙在允 將加盟JTBC新金土劇《#Fantastic》。 http://someurl,2915168060,everyone,,2016-07-27T08:28:18.000Z,758217437141725184,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",757948841928695808,樓下公園的涼亭裝了藍色的遮雨棚| 陽光照下來好夢幻 好像要有小精靈出現一樣😇😇😇| #community #park #fantastic #fairy #sunshine #tree... http://someurl,514481235,everyone,,2016-07-26T14:41:00.000Z,757948841928695808,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",757884087524732928,JTBC新金土劇《#Fantastic》方面表示，演員 #朱相昱 確定加盟該劇，將飾演一位韓流明星。| | #판타스틱 #주상욱| | http://someurl http://someurl,3301215968,everyone,,2016-07-26T10:23:41.000Z,757884087524732928,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",757830031443755008,當吉他遇上古典的琵琶，好聽到耳朵懷孕啦！#chinatour #music #fantastic http://someurl,742559086202355713,everyone,,2016-07-26T06:48:53.000Z,757830031443755008,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",757757674863759360,#朱相昱 確定出演《 #Fantastic 》 扮演爛演技明星 http://someurl http://someurl,82643430,everyone,,2016-07-26T02:01:22.000Z,757757674863759360,ksd_post,#fantastic,,
zh,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",757733072901144576,7月26日，JTBC新金土劇《#Fantastic》方面表示，演員 #朱相昱 確定加盟該劇，將飾演一位韓流明星。 http://someurl,2915168060,everyone,,2016-07-26T00:23:37.000Z,757733072901144576,Facebook,#fantastic,,
zh,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",757728717653221376,#朱相昱 、 #金賢珠 將攜手出演JTBC新劇《 #Fantastic 》 http://someurl http://someurl,82643430,everyone,,2016-07-26T00:06:18.000Z,757728717653221376,ksd_post,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",757451361097248768,7月25日，演員 #金賢珠 確認將出演JTBC新劇《#Fantastic》，飾演一名電視劇編劇。 http://someurl,2915168060,everyone,,2016-07-25T05:44:11.000Z,757451361097248768,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",752745174627909632,7月12日，MYSTIC娛樂方面透露，旗下演員 #朴時妍 近期收到了 #JTBC 新劇《#Fantastic》（暫譯）的出演邀約，現正處於討論階段。 http://someurl,2915168060,everyone,,2016-07-12T06:03:29.000Z,752745174627909632,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",747657193885933568,南京好妹妹自在如风演唱会#blackandwhite #free #vocalconcert #fantastic #photography http://someurl,4887714527,everyone,,2016-06-28T05:05:40.000Z,747657193885933568,Twitter for iPhone,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742030263442538496,#Repost repostapp @someuser ・・・| Nanning FM 160612 | #Fantastic Baby 👸權公主好美，裙子太長，不過非常進業的跳完了💯| #GD... http://someurl,345857726,everyone,,2016-06-12T16:26:15.000Z,742030263442538496,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",741634081482547200,相約 #fantastic #ichiban !! 為 #歐國杯 和 dj summit 歡呼 😀 http://someurl,266069839,everyone,,2016-06-11T14:11:58.000Z,741634081482547200,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",740789196839919616,端午節麥記「飯他是的」當糭食 😃 (仲多咗款蛋牛飯包) #McDonalds #gudetama #fantastic http://someurl,7654182,everyone,,2016-06-09T06:14:42.000Z,740789196839919616,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",739688037739724800,OMG!! I really really love Disney Land! #dream #disneyland #hongkong #fantastic @ 香港迪士尼樂園... http://someurl,1688642065,everyone,"{'place_id': '017f6751306425f0', 'coordinates': {'type': 'Point', 'coordinates': [114.04257127, 22.31303664]}}",2016-06-06T05:19:05.000Z,739688037739724800,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",736810196098486273,"#Fantastic #statues in #todaiji , #Nara from yesterday trip. @ 奈良世界遺產-東大寺 http://someurl",2657198462,everyone,,2016-05-29T06:43:34.000Z,736810196098486273,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734971628292050944,范特斯迪很美的shocking pink!| | #fantastic #team #birdie #trust #pattern #college #basketball #jersey... http://someurl,65850695,everyone,,2016-05-24T04:57:45.000Z,734971628292050944,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734885886916198403,S.H.E合体，泪崩了！| #China #chinesestyle #television #drame #awesome #fantastic #电视剧 #chinesedrama #韩东君... http://someurl,2462414289,everyone,,2016-05-23T23:17:03.000Z,734885886916198403,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734875709441593344,就冲金晨和韩东君| #China #chinesestyle #television #drame #awesome #fantastic #电视剧 #chinesedrama #韩东君 #金晨... http://someurl,2462414289,everyone,,2016-05-23T22:36:37.000Z,734875709441593344,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",732467378273943555,人間美食🍣Yummy! | #seaurchin #sashimi #urchin #fantastic #深海池魚 #海膽 #紫海膽 #金目鯛 #sushi #油金魚腩 #toro... http://someurl,3985522218,everyone,,2016-05-17T07:06:46.000Z,732467378273943555,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",732068787332235264,like a tairy story簡直太美好了 抵擋不住誘惑#music #japantrip #japan #夢の音 #tairy #cute #fantastic @ 小樽音樂博物館 http://someurl,632668129,everyone,"{'place_id': 'bf88b4fa5b342b64', 'coordinates': {'type': 'Point', 'coordinates': [141.00697253, 43.19435794]}}",2016-05-16T04:42:54.000Z,732068787332235264,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",731654461110800384,花朵的分形艺术，绚烂如梦境。作者：Silvia Cordedda| #beautiful #awesome #colorful #fantastic #color http://someurl,2462414289,everyone,,2016-05-15T01:16:31.000Z,731654461110800384,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",731470748758487041,全職媽媽 #吳留手 #dinner #japanfood #meat #happy #smile #full #fantastic #hungry #baby #beer #cheers #eat #beer #night #dr... http://someurl,720705946578628608,everyone,,2016-05-14T13:06:31.000Z,731470748758487041,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",731464091810828288,雀之灵| #beautiful #awesome #fantastic #animal #孔雀 #color #colors #colorful http://someurl,2462414289,everyone,,2016-05-14T12:40:04.000Z,731464091810828288,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",725194161985560578,ian.hung: 🌑🌑美國隊長3英雄內戰🌕🌕| *********************************| #taipei #vieshow | #movietime #cool| #fantastic #greatmovie... http://someurl,721079688265875456,everyone,,2016-04-27T05:25:36.000Z,725194161985560578,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",724292257281675265,下雨又失眠的夜晚 #rainyday #cantsleep #night #missyou #tokyotower #beauty #fantastic #life #lifeisgood... http://someurl,2466070063,everyone,,2016-04-24T17:41:45.000Z,724292257281675265,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723445493842493440,大大杯...好耐冇黎啦😋😋😋一杯已經飽啦😂😂😂 #Brisbane #eatstreet #fantastic @ Eat Street... http://someurl,528809621,everyone,,2016-04-22T09:37:01.000Z,723445493842493440,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723128316555870208,⚠️有關網上下單⚠️重要喔‼️| 雖然開左網上下單2星期左右| 但都有不少朋友會whatsapp mama下單👩| 大家都知每次覆到都一定過左24小時 ... #gadget #fantastic #cool http://someurl,4257566115,everyone,,2016-04-21T12:36:40.000Z,723128316555870208,137 Social Rabbit,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",721914152994934784,[ 一无所求 ]| Nothing to pray and nothing to wish.| Say Hi~| #Nice #Awesome #Fantastic #Thailand... http://someurl,66764546,everyone,,2016-04-18T04:12:01.000Z,721914152994934784,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",720930502346018816,【Taeyang IG更新】| 內文：이번주 일요일! ☀️  #판타스틱듀오| 翻譯：這個星期天！ ☀️ #Fantastic Duo| Bigbang VIP誠徵翻譯人手(韓翻、日翻、英翻) 目前韓翻日翻急徵 有意者請私訊| King http://someurl,1946336648,everyone,,2016-04-15T11:03:20.000Z,720930502346018816,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",720853813087744000,160415 太陽IG更新| | 이번주 일요일!  ️ #판타스틱듀오 #fantasticduo 멋진 선배님들과 재밌게 녹화했어요  | | 本周日!  ️#Fantastic Duo#... http://someurl,578317409,everyone,,2016-04-15T05:58:36.000Z,720853813087744000,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",719758784298688512,香蕉煎餅無敵好吃阿| 在四方水上市集錯過一次| 好險好險| | 阿嬤我吃到啦!!!!!!!! #photooftheday #like4like #hot #fun #fantastic #cheap #banana #chocolate... http://someurl,4687977313,everyone,,2016-04-12T05:27:21.000Z,719758784298688512,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",719150627536945154,跟過風 買過貴 | 現在我只做我自己喜歡的| #woo #amazing #fantastic #people #girlsday #great #view #hot #home  #queen... http://someurl,2867803855,everyone,,2016-04-10T13:10:45.000Z,719150627536945154,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",717975290098688000,#覺旅咖啡 #journeykaffe #Fed #fantastic #cool #travel | 謝謝，收到嘍:) @ 覺旅咖啡 http://someurl,2867803855,everyone,,2016-04-07T07:20:23.000Z,717975290098688000,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",717617139692212224,#children #justme #thatsme #woo #amazing #fantastic #before #omg #cute #hh #舊照 #小時候 #少女 | 鏡頭感似乎還不賴 http://someurl,2867803855,everyone,,2016-04-06T07:37:13.000Z,717617139692212224,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716448862416711680,表演不错，意料之外，文章画面感很强呢 #play #fantastic #traditionalchinese @ 横店影视城清明上河图 http://someurl,742321532,everyone,"{'place_id': '0121ebb05543d440', 'coordinates': {'type': 'Point', 'coordinates': [120.30574216, 29.14204112]}}",2016-04-03T02:14:54.000Z,716448862416711680,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715785747937275904,[ 鱼? ]| 难道我拥有熊的潜能？| 先得熊掌～| 鱼，自己会来～| | #鱼与熊掌 #爱宝乐园 #Everland #Korea #cold #fantastic #Bear #Fish... http://someurl,66764546,everyone,"{'place_id': '01b444fb442093e5', 'coordinates': {'type': 'Point', 'coordinates': [127.20391217, 37.2908838]}}",2016-04-01T06:19:55.000Z,715785747937275904,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711909133465870336,这次竟然是我们第一次合照~~ 平时都只顾着吃~~~ #meeting #eating #chatting #enjoyinglife #pandangulamelaka #fantastic... http://someurl,86720814,everyone,"{'place_id': '0b37664066a8962a', 'coordinates': {'type': 'Point', 'coordinates': [103.7434575, 1.33379572]}}",2016-03-21T13:35:38.000Z,711909133465870336,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",711528594426740737,_END_| 而 全是一場空| 我的核心 該找找| | #山猫 #怪盗探偵山猫 #亀梨和也 #広瀬すず  #fantastic 😋 #喵 http://someurl,569897021,everyone,,2016-03-20T12:23:31.000Z,711528594426740737,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711041327094345728,有幾隻狗？！| #dogs #miracle #fantastic #wow http://someurl,852029983,everyone,,2016-03-19T04:07:17.000Z,711041327094345728,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704743294065057794,249亿像素上海外滩http://someurl #fantastic #high quality resolution shot,322527094,everyone,,2016-03-01T19:01:09.000Z,704743294065057794,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704198139331399680,#freedom #fly #highlife #lifestyle #mystyle #happy #fantastic #lovemore 很久沒有飛高高🙌🙌🙌 @someuser http://someurl,2867803855,everyone,,2016-02-29T06:54:54.000Z,704198139331399680,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",700008594067038208,#curry #fantastic #深夜放毒 #0218 本來想讓你們感覺一下餓，沒想到我先餓了😲 http://someurl,2867803855,everyone,,2016-02-17T17:27:09.000Z,700008594067038208,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",698880099785924608,上里古镇的一个小店 💙💙🌸🌸 #china #sichuan #shangli #oldtown #shop #dreamy #colorful #amazing #fantastic http://someurl,551815607,everyone,,2016-02-14T14:42:55.000Z,698880099785924608,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",698237058851172352,半夜看死侍是一件很嗨的事🙌🏻| 這絕對是一部愛情浪漫恐怖搞笑片(?)👻| 嗯 反正超好看🖖🏻 期待續集👍🏻👍🏻👍🏻👍🏻| #Deadpool #movie #awesome #fantastic... http://someurl,228360068,everyone,,2016-02-12T20:07:42.000Z,698237058851172352,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",697088678938746880,「赤道地区北纬6° | Lovely Langkawi」| Seven Wells Waterfall天然泳池| 跟马来兄弟几个一起玩从Rock往Pool - Slip&Jump| #Fantastic!!! http://someurl,2393033424,everyone,,2016-02-09T16:04:26.000Z,697088678938746880,WeChat app,#fantastic,,
