in_reply_to_user_id,lang,public_metrics,id,text,author_id,referenced_tweets,reply_settings,created_at,conversation_id,source,search_query,geo
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811968432593915904,Vandaag 2 nieuwe proefversies! #blijmee #super #werkaandewinkel #HRvanNU,310273857,,everyone,2016-12-22T16:15:34.000Z,811968432593915904,Hootsuite,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811968118012702720,Wauw! #held van #Breda. #Super krachtig. http://someurl,3640330882,"[{'type': 'quoted', 'id': '811913867525783552'}]",everyone,2016-12-22T16:14:19.000Z,811968118012702720,Twitter Web Client,#super,
727726717599662080,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811919232766246912,@someuser wenst iedereen een #super 2017. #Happy #Christmas and #newyear | http://someurl http://someurl,727726717599662080,,everyone,2016-12-22T13:00:04.000Z,811919232766246912,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",811821699717038080,En dat is kerstpakket 3 👍 #super !! 😊 http://someurl,274569282,,everyone,2016-12-22T06:32:30.000Z,811821699717038080,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811776919964422144,#super green tea diet prana online shop europe,188621472,,everyone,2016-12-22T03:34:34.000Z,811776919964422144,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",811683950678654979,Terug naar de derde plaats #Kvo wint! #super #weireldploegsje van zeetje! @someuser @someuser @someuser @someuser 👍🏻💚❤💛,561799471,,everyone,2016-12-21T21:25:08.000Z,811683950678654979,Twitter for iPhone,#super,{'place_id': '9e1ba235915b10a6'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811667732097888257,Ongeneeslijk zieke Tijn (6) lakt nagels voor het goede doel http://someurl #SR16 via @someuser #Super #Tijn #Kanjer,1269939961,,everyone,2016-12-21T20:20:42.000Z,811667732097888257,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",811662443785191428,Wat als volksdansen geil was ! #super 😂😂,399609069,,everyone,2016-12-21T19:59:41.000Z,811662443785191428,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811656760394035200,half nude woman #super sxxx http://someurl,414216992,,everyone,2016-12-21T19:37:06.000Z,811656760394035200,Twitter Web Client,#super,
,nl,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811625898248179713,RT @someuser Ook prijkt trots het bord van Rotra bij ons op het nieuwe complex van #sc_doesburg! #dank #super #toekomst http://someurl,2189376599,"[{'type': 'retweeted', 'id': '811289851580522496'}]",everyone,2016-12-21T17:34:28.000Z,811625898248179713,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811595848685645824,Met deze 19 gewoonten word jij een #super #sales!| | http://someurl,16723471,,everyone,2016-12-21T15:35:03.000Z,811595848685645824,HubSpot,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811578322908016641,RT @someuser Geen papieren nieuwjaarskaart van @someuser en @someuser maar wel een digitale mét negen inspirerende e-boeken. #super...,301323912,"[{'type': 'retweeted', 'id': '811153239802527745'}]",everyone,2016-12-21T14:25:25.000Z,811578322908016641,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811577901313380353,Bedankt @someuser voor al je inzet voor @someuser #super http://someurl,111977596,,everyone,2016-12-21T14:23:44.000Z,811577901313380353,Twitter for iPhone,#super,{'place_id': '4d0554ad136c0b11'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811556103863619584,RT @someuser 🍃#debeterewereld #krant is weer #gratis af te halen bij @someuser Hierin staat mijn #super #heerlijke... http://someurl,3193982800,"[{'type': 'retweeted', 'id': '811524378458521600'}]",everyone,2016-12-21T12:57:07.000Z,811556103863619584,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811524378458521600,🍃#debeterewereld #krant is weer #gratis af te halen bij @someuser Hierin staat mijn #super #heerlijke... http://someurl,150982050,,everyone,2016-12-21T10:51:03.000Z,811524378458521600,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811522034865963008,De nagellak challenge van #Tijn voor #sr16. #tranenInJeOgen| #super,217561632,,everyone,2016-12-21T10:41:45.000Z,811522034865963008,Twitter for Android,#super,{'place_id': '4cc235b93c107c88'}
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811493320631472128,RT @someuser @someuser @someuser dankjewel! Dat wordt smullen! #waardering #super #thanx #kerst #sc_doesburg,2930095384,"[{'type': 'retweeted', 'id': '810958061175238656'}]",everyone,2016-12-21T08:47:39.000Z,811493320631472128,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811479677441372160,http://someurl #super #sale en met  brievenbus post verzonden met track en trace! Mij helpt dit met mijn... http://someurl,313137306,,everyone,2016-12-21T07:53:26.000Z,811479677441372160,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811479648467034112,http://someurl #super #sale en met  brievenbus post verzonden met track en trace! Mij helpt dit met mijn eczeem en psoriasis! http://someurl,313137306,,everyone,2016-12-21T07:53:19.000Z,811479648467034112,Twitter Web Client,#super,{'place_id': '320d59f3607bf364'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811476238850203648,#super fruit diet sportalm online shop sylt,972581743,,everyone,2016-12-21T07:39:46.000Z,811476238850203648,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811439665668616196,#super green tea diet handbook ronja versand online shop,256016511,,everyone,2016-12-21T05:14:26.000Z,811439665668616196,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811423981660229633,#super-slim diet pills mercadona nerja online shopping,591875570,,everyone,2016-12-21T04:12:07.000Z,811423981660229633,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811341036492619776,hippie teens nude #super hot teens naked http://someurl,80884548,,everyone,2016-12-20T22:42:31.000Z,811341036492619776,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",811334178964996096,Ik wil nog ne keer na beauty and the beast gaan kijken!!! #super #ikwildiejurkook 😍😍❤💖,166645063,,everyone,2016-12-20T22:15:16.000Z,811334178964996096,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811326942108680192,#super diet discovered svoemesto online shop,602179998,,everyone,2016-12-20T21:46:31.000Z,811326942108680192,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",811292951477424129,"Vroeg thuis dus ff een snel rondje op de @someuser .5,42 km in 5,12 minuut  per km. #super",341688355,,everyone,2016-12-20T19:31:27.000Z,811292951477424129,Twitter for Android,#super,
,nl,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",811289851580522496,Ook prijkt trots het bord van Rotra bij ons op het nieuwe complex van #sc_doesburg! #dank #super #toekomst http://someurl,274605033,,everyone,2016-12-20T19:19:08.000Z,811289851580522496,TweetCaster for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811242652339421185,#Super #Winter #collection @ Bijpur http://someurl,2313058939,,everyone,2016-12-20T16:11:35.000Z,811242652339421185,Instagram,#super,"{'place_id': '70957ac3123b3249', 'coordinates': {'type': 'Point', 'coordinates': [88.4333, 22.9333]}}"
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811241967392817153,"Super Sushi, Super Geil😛| 🍱🍣🍸| #super #sushi #weekend #like http://someurl",970623721,,everyone,2016-12-20T16:08:51.000Z,811241967392817153,Instagram,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811187535011520512,RT @someuser Waanzinnig geholpen door @someuser ! Nam uitgebreid de tijd om te helpen en ik ben nu een stuk verder dan ik vanochtend sto...,63513477,"[{'type': 'retweeted', 'id': '810833013487570944'}]",everyone,2016-12-20T12:32:34.000Z,811187535011520512,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811176504734453760,#Super #saver #Ariens OEM #Riding #Lawn #Mower #Seat #Cover #71511000: Ariens OEM Riding... http://someurl,792317482635669504,,everyone,2016-12-20T11:48:44.000Z,811176504734453760,Google,#super,
15340816,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811163557475794945,@someuser #The Great #Jazz Singer Mister Cullum @someuser  ITS A Great Artist Wat A Talent Hè Hes #Super #Portrait of 2014 INTERLUDE http://someurl,4758321694,,everyone,2016-12-20T10:57:17.000Z,811163557475794945,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",811153239802527745,Geen papieren nieuwjaarskaart van @someuser en @someuser maar wel een digitale mét negen inspirerende e-boeken. #super #inspirerend http://someurl,225502953,,everyone,2016-12-20T10:16:17.000Z,811153239802527745,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811132253325656064,#super protein diet zac posen bag online shop,1210678520,,everyone,2016-12-20T08:52:53.000Z,811132253325656064,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811128772724400128,"Dagelijkse schoonmaak gaat ook onverminderd voort en groeit: kantoren, (sport)scholen en fabrieken #super",216614113,,everyone,2016-12-20T08:39:04.000Z,811128772724400128,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811103072999116800,Laat ons speed camp maar beginnen #needforspeed #supergiantslalom #super-g #sg #training #alpineskiën http://someurl,573825300,,everyone,2016-12-20T06:56:56.000Z,811103072999116800,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811087995109523456,Gisteren ook mijn favo standje gedaan. Dame #neuken en samen met de dame haar mannetje #pijpen. Echt #super.,478875105,,everyone,2016-12-20T05:57:01.000Z,811087995109523456,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810993940245549056,lesben teens #super porn video http://someurl,341678360,,everyone,2016-12-19T23:43:17.000Z,810993940245549056,Twitter Web Client,#super,
437079874,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",810988542885265410,@someuser  ik hoorde een lezing van je collega @someuser over s werelds dodelijkste grens en t 1e artikel v onze #grondwet #super!,389376449,"[{'type': 'replied_to', 'id': '810871707984625664'}]",everyone,2016-12-19T23:21:50.000Z,810871707984625664,Twitter for iPhone,#super,
478897451,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810958061175238656,@someuser @someuser dankjewel! Dat wordt smullen! #waardering #super #thanx #kerst #sc_doesburg,1142056501,"[{'type': 'replied_to', 'id': '810929544970510336'}]",everyone,2016-12-19T21:20:43.000Z,810929544970510336,TweetCaster for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810944874715512834,#super skinny me protein diet 7camicie hemden online shop,1656232933,,everyone,2016-12-19T20:28:19.000Z,810944874715512834,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810940754927427584,Superlieve #klanten die ik al meer dan 25 jr knip hadden dit jaar voor mij ook n speciaal #kerstpakket #super #lief #waardering #kapper http://someurl,397823597,,everyone,2016-12-19T20:11:57.000Z,810940754927427584,Twitter for iPhone,#super,
389615615,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",810903979462950912,@someuser @someuser ziet er uit als iets vd serie startrek #super #duurzaam,177456592,"[{'type': 'replied_to', 'id': '810840287228608513'}]",everyone,2016-12-19T17:45:49.000Z,810840287228608513,Twitter for iPhone,#super,{'place_id': '7c46ed2bae7e5daf'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810888339729608704,Is het woord #super al verboden? #sr16,297026560,,everyone,2016-12-19T16:43:40.000Z,810888339729608704,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",810883675197947904,Inspirerend! - Jasper Rijpma: van hangjongere tot superleraar http://someurl via @someuser #superleraar #onderwijs #super #teacher,91363378,,everyone,2016-12-19T16:25:08.000Z,810883675197947904,Twitter for iPhone,#super,{'place_id': '871685aa82f8a489'}
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810850641774047232,"RT @someuser Dank aan #6eSA vrijwilligers, die ook  #SUPER interessante opdracht voor gemeenten in de Hoekse Waard uitvoeren! #samenwer...",439364783,"[{'type': 'retweeted', 'id': '810790153430138880'}]",everyone,2016-12-19T14:13:52.000Z,810850641774047232,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",810849937684459520,de #ISLAM verdrijven nu met #Joods_Chirstelijkekunstmuseum #Leiden zonder bordje voor #Islamverboden dankzij #super #elite #Wilders en #Pot,3987873695,,everyone,2016-12-19T14:11:04.000Z,810849937684459520,Twitter Web Client,#super,
,nl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",810833013487570944,Waanzinnig geholpen door @someuser ! Nam uitgebreid de tijd om te helpen en ik ben nu een stuk verder dan ik vanochtend stond! #super,69247942,,everyone,2016-12-19T13:03:49.000Z,810833013487570944,Twitter for Android,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",810790153430138880,"Dank aan #6eSA vrijwilligers, die ook  #SUPER interessante opdracht voor gemeenten in de Hoekse Waard uitvoeren! #samenwerken @someuser http://someurl",218231630,"[{'type': 'quoted', 'id': '810499082439577600'}]",everyone,2016-12-19T10:13:30.000Z,810790153430138880,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810723214032859136,RT @someuser @someuser #super #service! Bedankt!  #hoogvlietsuper,810539994750316544,"[{'type': 'retweeted', 'id': '418802043802124289'}]",everyone,2016-12-19T05:47:31.000Z,810723214032859136,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810714478237151232,#super size detox diet van tilburg nistelrode online shop,468949359,,everyone,2016-12-19T05:12:48.000Z,810714478237151232,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810698592759533568,#super slim diet pill tom tailor online shop nl,131391291,,everyone,2016-12-19T04:09:41.000Z,810698592759533568,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810682191311204352,#super nude teen tamil hot sexy heels http://someurl,312383998,,everyone,2016-12-19T03:04:30.000Z,810682191311204352,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810574964604735488,"Bedankt Allemanners voor jullie deelname, hulp op het secretariaat en op het water. #super #bedankt i http://someurl",112233832,,everyone,2016-12-18T19:58:25.000Z,810574964604735488,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810523775473254400,#super hummel sander online shop achteraf betalen,160587506,,everyone,2016-12-18T16:35:01.000Z,810523775473254400,Twitter Web Client,#super,
360500714,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810488483852800000,@someuser een hele Mooie Kerst en een #Super 2017 Toegewenst ook aan @someuser ik zie je Volgend Jaar Maart in Haarlem Xx Sam 😘😘,4758321694,,everyone,2016-12-18T14:14:47.000Z,810488483852800000,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",810480670850056193,Weer heerlijk gecrosst in het zand!! Mooi rondje en perfecte org. #tandjehoger 👌 #super #ICWRonostrand (15e ovb) #moraal #zwarebenen 💪💪,25695108,,everyone,2016-12-18T13:43:44.000Z,810480670850056193,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",810469115727122436,Want die krijgt mij als vaste klant. #Super #Kerststol,22129856,,everyone,2016-12-18T12:57:49.000Z,810469115727122436,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",810467354702385152,1e EK strandrace gewonnen door @someuser #gefeliciteerd gewoon de Europees Kampioen in je 2017 team @someuser #super #sockeloen,461386713,,everyone,2016-12-18T12:50:49.000Z,810467354702385152,Twitter for iPhone,#super,
