reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo,withheld
everyone,724232275408216064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",724232275408216064,#Listening  to Sandun Pereras - Ayeth Warak | | Ayeth Warak mata wada hoda kenek | Hamu weewa kiya obata maa pathanawa.!! | #HeartBroken,2016-04-24T13:43:24.000Z,Twitter for Android,254470810,hi,#heartbroken,,,,
everyone,717291099048566784,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",717291099048566784,चलो बाँट लेते हैं अपनी सज़ाएँ| न तुम याद आओ न हम याद आएँ| #Shayrana #HeartBroken http://someurl,2016-04-05T10:01:39.000Z,Twitter for Android,704262903289896960,hi,#heartbroken,,,,
everyone,716274519011364864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716326155327029249,@someuser @someuser HUMNE KYA KIYA HAI KE HUMAY DIMAG NI MILAY OR AHMAD KO MIL GAYA HAI UFFF😭😭💔💔 #heartbroken #betrayed,2016-04-02T18:07:18.000Z,Twitter for iPhone,575644374,hi,#heartbroken,"[{'type': 'replied_to', 'id': '716325623313076224'}]",2588702923,,
everyone,715753718591959041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715753718591959041,#Yesterday #Heartbroken #Match #Financial #YearEnd #Impact #Diltod| Aj firse indians ne sabit kar diya ham 31st March ko sab closing kar dete,2016-04-01T04:12:39.000Z,Twitter for iPhone,420440737,hi,#heartbroken,,,{'place_id': '317fcc4b21a604d5'},
everyone,715602809291288576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715602809291288576,Koi bol de ki mujhe April fool banaya gaya hai.| | #wt20| #verysad| #heartbroken,2016-03-31T18:12:59.000Z,Twitter for Android,495931699,hi,#heartbroken,,,,
everyone,715595265730822144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715595265730822144,Aisa laga jaise us last bal ki tarah hamari saanse bhi bheed me kahin kho si gayi ho. #heartbroken,2016-03-31T17:43:01.000Z,Facebook,203844494,hi,#heartbroken,,,,
everyone,715593471273218048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715593471273218048,लगता है आज ये ही पोस्ट करना पड़ेगा - अंत में क्रिकेट विजयी हुआ।| 😒😂😂😜 @someuser #IndvsWI #heartbroken Game over #Bad Luck for #Ind,2016-03-31T17:35:53.000Z,Twitter for Android,1425622519,hi,#heartbroken,,,,
everyone,715590324945596416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",715590324945596416,"Koi nahi, dil chota nahi karte! IPL to iss baar India hi jeetega! | #IndvsWI #heartbroken",2016-03-31T17:23:23.000Z,Twitter for Android,759077376,hi,#heartbroken,,,,
everyone,715589972993056769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715589972993056769,"Yar 10 player ke sath hi khel lete, atleast gali to nahi padta kewal fielding karne ke liye - manish pandey #heartbroken #IndvsWI",2016-03-31T17:21:59.000Z,Twitter for Android,105449051,hi,#heartbroken,,,{'place_id': '0a063651d547b2b9'},
everyone,715588721475776512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715588721475776512,Itna dil tou jis din break up hua tha tab nahi toota tha jitna aaj toota hai 󾌨󾰧󾌹| | #Heartbroken.,2016-03-31T17:17:00.000Z,Facebook,955257409,hi,#heartbroken,,,,
everyone,715453591016714241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715453591016714241,मेरी खामोशी को अपनी जीत न समझ! मेरी ये खामोशी ही तेरी सबसे बड़ी हार है!! #justsaying #hindi #sad #heartbroken,2016-03-31T08:20:03.000Z,Twitter for Android,110428016,hi,#heartbroken,,,,
everyone,713668612775550978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713668612775550978,"मैं लिखता हुं दिल बहलाने के लिए वर्ना, जिस पर प्यार का असर नहीं हुआ,| उस पर अल्फाजों का क्या असर होगा..| | #Heartbroken | #LoveTwitter",2016-03-26T10:07:11.000Z,Twitter for Android,231538261,hi,#heartbroken,,,,
everyone,713454051053187073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713454051053187073,Ajj Phir Teri Yaadu Ny Mujhy Rula Diya :( </3| #Sad #HeartBroken #alone :(| #Fares,2016-03-25T19:54:35.000Z,Facebook,1602966799,hi,#heartbroken,,,,
everyone,712758534614749185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",712758534614749185,Kon Kon Jag Rha Hai #LostBanjara #HeartBroken,2016-03-23T21:50:51.000Z,Facebook,63892166,hi,#heartbroken,,,,
everyone,712675978527510528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",712675978527510528,#heartbroken| Kamaal ka shakhs tha jisne meri jindagi tabah kr di.....| Raaz ki baat hai ke dil uss se khafa aaj bhi nahin..!! :)| - Sad Ladka,2016-03-23T16:22:48.000Z,Facebook,984153301,hi,#heartbroken,,,,
everyone,711235693650034689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",711235693650034689,Tu chal mein aaya #boysinblue #heartbroken #IndvsPak,2016-03-19T16:59:38.000Z,Twitter for iPhone,15430652,hi,#heartbroken,,,,
everyone,707618935319887872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707618935319887872,"झूटी ही तसल्ली हो कुछ दिल तो बहल जाए,| धुंदली ही सही लेकिन इक शम्अ तो जल जाए...☺💐🌹| #heartbroken",2016-03-09T17:27:55.000Z,Twitter for Android,57869912,hi,#heartbroken,,,,
everyone,706493127943725056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",706493127943725056,•| Haath zakhmi hoa kuch apni he khata the Faraz..| | 💘💘❣❣| | maine kismat ke lakeroun ko mitana chaha...| | •| | #heartbroken,2016-03-06T14:54:22.000Z,Twitter for iPhone,2893994162,hi,#heartbroken,,,,
everyone,706272878560468992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",706272878560468992,Preity Zinta ne bhe shadi kar li #heartbroken,2016-03-06T00:19:10.000Z,Twitter for Android,101795274,hi,#heartbroken,,,,
everyone,705166606931005440,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",705166606931005440,#heartbroken chai http://someurl,2016-03-02T23:03:15.000Z,Facebook,39763471,hi,#heartbroken,,,,
everyone,701492481637150720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701492481637150720,Zalmi haar gaya 󾍄󾍄󾍄 | #heartbroken 󾬎,2016-02-21T19:43:35.000Z,Facebook,1645682516,hi,#heartbroken,,,,
everyone,698987058044526597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",698987058044526597,Ishq fareb hai... Sirf hawas ka khail h. 💔| #heartbroken #lovesick #nolove,2016-02-14T21:47:55.000Z,Twitter for Android,4636701675,hi,#heartbroken,,,,
everyone,696064596600225792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",696064596600225792,#हर_किसी_को nahi milta yaha pyaar zindagi mai @someuser go figure! #Heartbroken :(,2016-02-06T20:15:06.000Z,Twitter for iPhone,73578872,hi,#heartbroken,,,,
everyone,695995093736693761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695995093736693761,Na Mita Youn Thokron Se Ye Mazaar He Kisi Ki... 󾍓| Jara Raham Kar Khudara 󾍛 Isse Ek Nishan Samajh Kar.. | | #jasso #heartbroken #munnibegum,2016-02-06T15:38:55.000Z,Facebook,183263083,hi,#heartbroken,,,,
everyone,693120252087918592,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",693126665224912896,@someuser @someuser soo #emotional😢 #heartbroken💔 Pragya sayaap apne dil ki baat mjhse share kr skte h&Abhi share it!❤️ #AbhiGya,2016-01-29T17:40:49.000Z,Twitter for iPhone,3218902752,hi,#heartbroken,"[{'type': 'replied_to', 'id': '693120252087918592'}]",3218902752,,
everyone,691637651070275584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691637651070275584,अपने हृदय को रखे स्वस्थ http://someurl #heartbroken #HomeRemedy #HeartProblem #healthcare #healthissue http://someurl,2016-01-25T15:04:00.000Z,Twitter Web Client,3672632372,hi,#heartbroken,,,,
everyone,689732474121814016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",689732474121814016,प्‍यार में धोखा मिलने पर इस लड़की ने किया य‍ह काम... #girl #heartbroken http://someurl http://someurl,2016-01-20T08:53:31.000Z,hindi.news24online.com,34206701,hi,#heartbroken,,,,
everyone,682976303394390016,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",682976303394390016,And I pray ki dushman ko bhi aisay dost na milay 💔 #WeStandByParth #Heartbroken 💔 http://someurl,2016-01-01T17:26:54.000Z,Twitter for Android,4495935914,hi,#heartbroken,,,,
everyone,677590033654681600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",677590033654681600,Humko unse thi wafa ki ummeed...jo nei jante wafa kya hai!! #heartbroken,2015-12-17T20:43:47.000Z,Twitter Web Client,550941246,hi,#heartbroken,,,,
everyone,677183648144166912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",677183648144166912,दिल जब से टूट गया| | कैसे कहूँ | कैसे जीते है | कभी ज़्यदा | कभी कम पीते है | #heartbroken,2015-12-16T17:48:57.000Z,Twitter for Android,3022420890,hi,#heartbroken,,,,
everyone,673069014873165824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",673069014873165824,"Yun dil ki lagan maar gayi,| Kis ko sunayeen..!| #heartbroken",2015-12-05T09:18:52.000Z,Mobile Web (M2),2679017758,hi,#heartbroken,,,,
everyone,670235063557234688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",670235063557234688,Dil phir tut gaya aur phir aawaz nahi aayi...Damn! #heartbroken,2015-11-27T13:37:46.000Z,Twitter for Android,3022420890,hi,#heartbroken,,,,
everyone,668637562169262080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",668637562169262080,Zindagi do pal ki .... Khusiyaa do pal ki. .. #RomanReigns #SurvivorSeries #WWETitle. #Heartbroken,2015-11-23T03:49:52.000Z,Twitter for Android,3042997634,hi,#heartbroken,,,,
everyone,667362256397721602,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",667362256397721602,Got my shrugs. Mera winter a jao! #GoneMad #heartBroken k sath #brianwreck bhi huwa hai!,2015-11-19T15:22:15.000Z,Twitter for Android,466334292,hi,#heartbroken,,,,
everyone,666620375011201025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",666620375011201025,"एहसास बदल जाते हैं बस और कुछ नहीं ,वरना एक ही दिल से होती हैं मोहब्बत और नफरत....| .| .....#love #LoveYouGoodbye #heartbroken",2015-11-17T14:14:17.000Z,Twitter for Android,1425622519,hi,#heartbroken,,,,
everyone,660917649069752320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",660917649069752320,Saath Ho Ke Ho Ya Ve Kasoor Re| Naadaan Se Dil Ki Har Khwahish Roothi | Sapne Huye Hai Saare Choor| | #HeartBroken #MissyouLot #loveyou,2015-11-01T20:33:41.000Z,TweetDeck,20222361,hi,#heartbroken,,,,
everyone,658300193738133504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",658300193738133504,"Kitni b gaali de do cricketers ko, pr Aise harte hue dekhne pe Sach me Dukh hota hai 😢😢| #INDvSA #GreatIndianFan #heartbroken",2015-10-25T15:12:51.000Z,Twitter for Android,488177892,hi,#heartbroken,,,,
everyone,656531876383862784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656531876383862784,"Thunbam Mattum En Uravaa. Unai Kaathal Seithathay Thavaraaa......| #Heartbroken| Love,| Aarth",2015-10-20T18:06:11.000Z,Twitter for Android,3941807474,hi,#heartbroken,,,,
everyone,656471549264941056,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",656471549264941056,"@someuser | Tumse dil laga lia.| Laga lene do.| Koi pyaar thodi hai.| Ye sab ranjish hi hai,| Koi ehsas thodi hai.| #pain #heartbroken #love",2015-10-20T14:06:28.000Z,Twitter Web Client,3144544768,hi,#heartbroken,,3258558110,,
everyone,656095712082395136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656095712082395136,तेरी जुदाई में मरने से इस दर्द में जीना भला । :(| #pain #heartbroken,2015-10-19T13:13:02.000Z,Twitter for Android,185124970,hi,#heartbroken,,,,
everyone,655672574752350208,"{'retweet_count': 30, 'reply_count': 4, 'like_count': 49, 'quote_count': 0}",655672574752350208,Malak kirpa kare sade Punjab te #heartbroken Bahut dil dukh reha Shri Guru Granth Sahib ji de beyadvi Dekh key... http://someurl,2015-10-18T09:11:38.000Z,Facebook,214924885,hi,#heartbroken,,,,"{'copyright': False, 'country_codes': ['IN']}"
everyone,650887368765902848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650887368765902848,तुम जेसे लोग दिल देने कि बात किया मत करो | #Angry #heartbroken,2015-10-05T04:16:56.000Z,Twitter for Android,3301627062,hi,#heartbroken,,,,
everyone,650863599150174208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",650863599150174208,मेरी खामोशीयो के राज़ ख़ुद मुझे ही नहीं मालूम...| जाने क्यू लोग मुझे मगरूर समझते है...।| | #feeling #Heartbroken #sad http://someurl,2015-10-05T02:42:29.000Z,Twitter for Android,2280695000,hi,#heartbroken,,,,
everyone,650518609089826816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650518609089826816,"अजीब दास्तान हे इस छोटे से दिल की,| मरम्मत हम करे, सुधारे भी हम  ओर तोड़ कोई ओर दे.| :(:(:( ”| | #heartbroken #sad",2015-10-04T03:51:37.000Z,Twitter for Android,988585044,hi,#heartbroken,,,,
everyone,649277129000030208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",649277129000030208,Hadd ho gai yaar hadd ho gai 😭😭😭😭 #HeartBroken,2015-09-30T17:38:25.000Z,Twitter for Android,886992193,hi,#heartbroken,,,,
everyone,649098101655863296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",649098101655863296,@someuser Vai mene Tumse Apne Birthday ke sirf ek reply Manga tha lekin tumne itne si baat pura nhi kiya #Heartbroken 😭😭😭😭,2015-09-30T05:47:01.000Z,Twitter for Windows Phone,635045257,hi,#heartbroken,,2595394861,,
everyone,646947001473478656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",646947001473478656,छोड़ो ना यार क्या रखा है सुनने और सुनाने में...किसी ने भी कसर ना छोड़ी दिल दुखाने में...#HeartBroken,2015-09-24T07:19:19.000Z,Twitter for Android,140723987,hi,#heartbroken,,,,
everyone,646726771434393606,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",646726771434393606,दोबारा गरम की हुई चाय और समाधान किये हुए रिश्तों में पहले जैसी मिठास नहीं रहती #HeartBroken,2015-09-23T16:44:12.000Z,Twitter for Android,140723987,hi,#heartbroken,,,,
everyone,641259335084044288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641259335084044288,regram adhiti_jagaroo_01| #heartbroken http://someurl,2015-09-08T14:38:34.000Z,Instagram,3253658336,hi,#heartbroken,,,,
everyone,639109779873497088,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",639109779873497088,"Bht #BuraLagtaHaiJab | | Chotey Chotey BACHEY,| | 2 din k ISHQ k lye| | 15,16 saala MOHABBAT ko IGNORE kr k SUCIDE kr lete hain !| | #HEARTBROKEN",2015-09-02T16:17:00.000Z,Twitter for iPhone,3007111214,hi,#heartbroken,,,,
everyone,633687230494609408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633687230494609408,Dil maachis hai isko na tum sulghao #heartbroken,2015-08-18T17:09:43.000Z,Twitter for Android,185866085,hi,#heartbroken,,,,
everyone,633374560520269825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",633374560520269825,"नही है हमारा हाल, कुछ तुम्हारे हाल से अलग;| बस फ़र्क है इतना, कि तुम याद करते हो,| और हम भूल नही पाते।#heartbroken #love",2015-08-17T20:27:17.000Z,Twitter for Android,573423239,hi,#heartbroken,,,{'place_id': '7929cea6bd5b32bd'},
everyone,633374461761183748,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",633374461761183748,"वो सुना रहे थे अपनी वफाओ के किस्से,| हम पर नज़र पड़ी तो खामोश हो गए। #heartbroken #love",2015-08-17T20:26:53.000Z,Twitter for Android,573423239,hi,#heartbroken,,,{'place_id': '7929cea6bd5b32bd'},
