lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,geo,referenced_tweets
en,814658288092610560,814658288092610560,2016-12-30T02:24:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55460881,Twitter for Android,Since @someuser let me watch the @someuser  last night I cant watch the @someuser tonight on @someuser mind you same channel! #Annoyed,everyone,#annoyed,,,
en,814657887196872704,814657887196872704,2016-12-30T02:22:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2570656697,Twitter for Android,"Its been almost a week since my complaint about a guy whose wallet hasnt been upgraded yet, @someuser . Check my DM @someuser #annoyed",everyone,#annoyed,,,
en,814657579242651648,814657579242651648,2016-12-30T02:21:17.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",4615780096,Twitter for iPhone,Havent smoked in two days #Annoyed,everyone,#annoyed,,,
en,814650262971416577,814650262971416577,2016-12-30T01:52:12.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",425180529,Twitter for iPhone,Well dont go to @someuser if you have a gift card... Apparently they cant accept them. #NotOk #annoyed,everyone,#annoyed,,,
en,814647346780741633,814647346780741633,2016-12-30T01:40:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1043022410,Twitter for Android,"@someuser thanks for posting your bag specs on the mobile site, maybe put them on the full site too?! #GottaReturn #Annoyed #SoSmall",everyone,#annoyed,44379956,,
en,814644125421056000,814644125421056000,2016-12-30T01:27:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",780481416496812032,Twitter for Android,"Who tf lights up firework after 2 iN THE MORNING? Hello, people trying to read instead of sleeping over here! #ThursdayThoughts #Annoyed",everyone,#annoyed,,,
en,814640980133605376,814640980133605376,2016-12-30T01:15:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",494427288,Twitter Web Client,@someuser @someuser If you could get rid of all these damn bots on the twisted treeline... #annoyed #totalbs http://someurl,everyone,#annoyed,577401044,,
en,814640555602931713,814640555602931713,2016-12-30T01:13:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",102458483,Twitter for iPhone,Hypothetically... if someone was dog sitting for you... wouldnt you reply to their text messages...about your pets? #annoyed,everyone,#annoyed,,,
en,814634475976085504,814634475976085504,2016-12-30T00:49:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80422788,Twitter Web Client,Lovely day today meeting with friends although the texts were coming through constantly interrupting our day! #controlling #annoyed #friends,everyone,#annoyed,,,
en,814633611362234368,814633611362234368,2016-12-30T00:46:02.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1343281788,Twitter for iPhone,I stay #annoyed at the littlest things,everyone,#annoyed,,,
en,814633465274658816,814633465274658816,2016-12-30T00:45:27.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1174093537,Twitter for iPhone,Linesman jumping in to break up that fight is ridiculous-McQuaid trying to stick up for Backes. Hey @someuser figure it out #annoyed,everyone,#annoyed,,{'place_id': '5fe64d30e1253d98'},
en,814633220234997761,814633220234997761,2016-12-30T00:44:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793247082773618692,Twitter for Android,& my nerves are shot #ANNOYED,everyone,#annoyed,,,
en,814629691491516416,814629691491516416,2016-12-30T00:30:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2148626875,GrabInbox,I need to leave my house.. Now. #annoyed 😒😒😒,everyone,#annoyed,,,
en,814629479482093568,814629479482093568,2016-12-30T00:29:37.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",103118445,Twitter for Android,@someuser Its Dec 29. Would it be possible to stop pumping the Xmas music throughout? Dinner is especially tiresome. #annoyed #vista,everyone,#annoyed,6329632,,
en,814623697864687619,814623697864687619,2016-12-30T00:06:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2244659575,Twitter for Android,Can anyone tell me why my husband acts like a petulant child more than my children do? #annoyed,everyone,#annoyed,,{'place_id': 'f89cf7d1f19da56b'},
en,814621714944495617,814621714944495617,2016-12-29T23:58:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",344806578,Twitter for iPhone,Spent an hour and half on it and you reword the whole mf thing🙄 #pissed #annoyed,everyone,#annoyed,,,
en,814615603248037891,814615603248037891,2016-12-29T23:34:29.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",775687636916637696,Twitter for iPhone,Rs I dont wanna even open any sc stories anymore...#annoyed 🙄,everyone,#annoyed,,,
en,814611188525002752,814611188525002752,2016-12-29T23:16:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33274736,Twitter for iPhone,They can start this 52nd Avenue 3 lane project anytime now. #annoyed #snailspacecommute,everyone,#annoyed,,,
en,814605132675633154,814605132675633154,2016-12-29T22:52:52.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",72201741,Twitter for Android,@someuser Poor customer handling  @ Bangalore airport| Morning time peak rush and only 5 counters are working out of 10 counters| #annoyed,everyone,#annoyed,39214789,,
en,814604140558942208,814604140558942208,2016-12-29T22:48:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",994206156,Twitter for iPhone,Im so glad that everyone has a cellphone BUT NEVER ANSWERS IT. #annoyed,everyone,#annoyed,,,
en,814599603106422784,814599603106422784,2016-12-29T22:30:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14616345,Twitter for iPhone,When you cant control anything.| So you stop roll your eyes and move on. #annoyed,everyone,#annoyed,,{'place_id': '59454533edec2571'},
en,814598946916073473,814598946916073473,2016-12-29T22:28:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27373108,Twitter Web Client,Is there a whipped cream recall?  7x in the past 2 weeks my @someuser DD has run out.  Like how? Youre 10ft from CVS. #annoyed,everyone,#annoyed,,,
en,814597543539699712,814597543539699712,2016-12-29T22:22:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20914063,Twitter for iPhone,"If this blasted cough keeps me awake again like it did last night, I will not be held responsible for my mood tomorrow 😡 #Annoyed",everyone,#annoyed,,,
en,814593203500445697,814593203500445697,2016-12-29T22:05:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",347749561,Twitter for iPhone,"Ard bouta be my reply to everybody, #Annoyed",everyone,#annoyed,,,
en,814589427779371008,814589427779371008,2016-12-29T21:50:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297662871,Twitter Web App,#annoyed & ready to go !,everyone,#annoyed,,,
en,814584614874468352,814584614874468352,2016-12-29T21:31:21.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1383251934,Twitter for iPhone,Upcoming Cartoon #IndieComicThursday #meditation #buddhism #sketch #Sketching #funnycartoon #funny #annoyed #buddhacartoon http://someurl,everyone,#annoyed,,,
en,814578569355497472,814578569355497472,2016-12-29T21:07:19.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",64268939,Twitter for iPhone,"@someuser Why are you making suggestions about where I want email moved to, and how do I turn this horrible feature off? #annoyed",everyone,#annoyed,380749300,,
en,814578329810518016,814578329810518016,2016-12-29T21:06:22.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",55866466,Twitter for iPad,@someuser why is the Guy Martin programme not being shown tonight #annoyed !,everyone,#annoyed,183585551,,
en,814577792482414593,814577792482414593,2016-12-29T21:04:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59394276,Twitter for Android,I wish @someuser had support in South Africa.. My f**king chimaera headset is broken and there is sweet f**kall i can do to repair it #Annoyed,everyone,#annoyed,,,
en,814577609598267392,814577609598267392,2016-12-29T21:03:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814073450553835520,Twitter for Android,Whats going on just looked at my subscribers and I have lost 5 subd. #annoyed #helpme please 👍😠,everyone,#annoyed,,,
en,814570416035528704,814570416035528704,2016-12-29T20:34:55.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268320511,Twitter for iPhone,Not where I want to be right now #annoyed http://someurl,everyone,#annoyed,,{'place_id': '3b3916ee31cfc9e6'},
en,814569669541629952,814569669541629952,2016-12-29T20:31:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",163639802,Twitter for iPhone,"Those things so quiet you barely hear them? Like DVD player, stove, or even fluorescent lights? | I hear them. | And they annoy me. #annoyed",everyone,#annoyed,,,
en,814569559604793344,814569559604793344,2016-12-29T20:31:31.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",138911266,Twitter Web Client,dear @someuser i understand that youre closing and all but things that i ordered over 10 days ago should not be still processing #annoyed,everyone,#annoyed,,,
en,814566446420389888,814566446420389888,2016-12-29T20:19:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",366650724,Twitter for iPhone,The only thing depressing about 2016 is all these negative attitudes. Stop with the sad/anti-2016 posts! #annoyed,everyone,#annoyed,,,
en,814566152907223042,814566152907223042,2016-12-29T20:17:59.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1390444459,Twitter for iPhone,Zunieris just put me in the worst mood ever 🖕🏾 #annoyed,everyone,#annoyed,,{'place_id': '23a06e5cc6d83009'},
en,814562428063256580,814562428063256580,2016-12-29T20:03:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813174371980365824,Twitter for Android,To icey to run on the road so head to the gym. Only to find it closed!! Must check times #annoyed #feelingfat #feelingunfit @someuser,everyone,#annoyed,,,
en,814561619904753664,814561619904753664,2016-12-29T19:59:58.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",51647985,Twitter Web Client,@someuser to the @someuser brand in general with multiple TVs and camcorders over the years. #PleasefixmyPS4ForFree #LoyalGamer #annoyed,everyone,#annoyed,10671602,,
en,814556290680766465,814556290680766465,2016-12-29T19:38:48.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",33683700,Twitter for iPhone,"Its okay to scream at work, isnt it? #worklife #annoyed #corporatelife",everyone,#annoyed,,,
en,814551813915426816,814551813915426816,2016-12-29T19:21:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",284363503,Twitter for iPhone,Im just not in the mood today to deal with people let alone fake ones. #takemeaway #wheresmycouch #fakepeople #annoyed #bullshit #notmyday,everyone,#annoyed,,,
en,814551808844660736,814551808844660736,2016-12-29T19:20:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97870956,Twitter Web Client,Can not wait to get shot of my phone. Completely dead & refusing to charge my already faulty battery. Iphones are shit. #annoyed,everyone,#annoyed,,,
en,814550050114326528,814550050114326528,2016-12-29T19:14:00.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",20097268,Twitter for iPhone,"@someuser cant speak to anyone.. Im looking to upgrade my package, have been with you 15 years.. why should I renew? 🙄🙄 #annoyed",everyone,#annoyed,403522137,,
en,814545885711323136,814545885711323136,2016-12-29T18:57:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241815281,Twitter for iPhone,dont understand how @someuser can be out of Do Not Say We Have Nothing & yet hv the book in their stores. #annoyed #bookishproblems,everyone,#annoyed,,,
en,814545122243117056,814545122243117056,2016-12-29T18:54:25.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",228433553,Twitter Web App,#BB10 #BiggBoss10| Bigboss u are soo unfair this time| Buddhe ko Bahar nikalna chayea Na he Rohan ko punishment #annoyed,everyone,#annoyed,,,
en,814541798047682560,814541798047682560,2016-12-29T18:41:12.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2388038335,Twitter Web Client,"Literally thinking fuck bitches, get money at the moment. #annoyed",everyone,#annoyed,,,
en,814537511632453636,814537511632453636,2016-12-29T18:24:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3094578372,Twitter for iPhone,When you thought everything was going smoothly according to plan .. #nope #annoyed #sucks,everyone,#annoyed,,{'place_id': '1e5cb4d0509db554'},
en,814356531323944961,814536942134038528,2016-12-29T18:21:55.000Z,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 1, 'quote_count': 0}",347070609,Twitter for Android,@someuser your employees are providing wrong information. #annoyed @someuser,everyone,#annoyed,3746042353,,"[{'type': 'replied_to', 'id': '814457538762551296'}]"
en,814534984493109248,814534984493109248,2016-12-29T18:14:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179076124,Twitter for iPhone,So no electricity 🙄 #annoyed #Parow #cityofcapetown not working for me right now,everyone,#annoyed,,,
en,814530153564909568,814530153564909568,2016-12-29T17:54:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284363503,Twitter for iPhone,Bill of sale said 50+ times in one conversation starts your day ready to kill #annoyed #annoying #billofsale #fuckingsellitdammit http://someurl,everyone,#annoyed,,,
en,814525530288463872,814525530288463872,2016-12-29T17:36:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",131950913,Twitter for iPhone,I need a vacation #annoyed,everyone,#annoyed,,,
en,814524776903573504,814524776903573504,2016-12-29T17:33:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3235507941,Twitter Web App,Why are younger sisters so annoying? Will it ever get any better? #sorry #annoyed,everyone,#annoyed,,,
en,814521924462088193,814521924462088193,2016-12-29T17:22:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31246126,Twitter for Android,"Two busy days ahead and Im knocked down with a mysterious achy virus. Sleep, netflix and tea today. #annoyed",everyone,#annoyed,,,
en,814521080446652416,814521080446652416,2016-12-29T17:18:53.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",200573970,Twitter for iPhone,"@someuser really bad customer service experience. Complaint form submitted. NW make everything stressful, Id avoid@someuser cost #annoyed",everyone,#annoyed,469358921,,
en,814519788777127936,814519788777127936,2016-12-29T17:13:45.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",17527115,Twitter for Windows,"Another day, another smashed limited edition game from @someuser due to combining orders + poor packaging. #annoyed #amazon",everyone,#annoyed,,,
en,814515466773397504,814515466773397504,2016-12-29T16:56:34.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",54960469,Twitter for iPhone,"Why can @someuser never deliver to me, ridiculous! #annoyed",everyone,#annoyed,,{'place_id': '5b980e94bb0b4666'},
en,814514443589709824,814514443589709824,2016-12-29T16:52:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104836089,Twitter Web Client,"@someuser 2nd complaint in 10 days. Well done, Transpennine! 😉 👍🏻 #annoyed",everyone,#annoyed,23762221,,
