lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo
nl,813518635599888384,813520022014398464,2016-12-26T23:01:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3131699049,Twitter for iPhone,"@someuser ik ook! Alles gelukt, iedereen lekker gegeten. #happy 💞",everyone,#happy,96986572,"[{'type': 'replied_to', 'id': '813519801159131136'}]",
nl,813510876854624256,813518563743035392,2016-12-26T22:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1589210546,Twitter for Android,Volgens mij nu wel lekker al die gore bacteriën erut gepiest. #happy #greetful,everyone,#happy,1589210546,"[{'type': 'replied_to', 'id': '813510876854624256'}]",
nl,813507005214314497,813507005214314497,2016-12-26T22:09:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",430806057,Twitter for Android,Heerlijke film was dat zeg: The Hundred-Foot Journey. | #aanrader #happy,everyone,#happy,,,
nl,813506203246559233,813506203246559233,2016-12-26T22:06:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250783361,Twitter for Android,Top #happy #zondag #kerstanvond vol bak gezellig gasten en toeristen wij willen jullie bedanken voor gezellig Avond bij ons chef kok Momi http://someurl,everyone,#happy,,,
nl,813501844538425344,813501844538425344,2016-12-26T21:48:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",267220855,Twitter for iPhone,Zo trots dat ik voor kerst het boek #whendigitalbecomeshuman door @someuser heb gekregen. Perfect voor mij als #digicoach bij ING. #happy 😬,everyone,#happy,,,
nl,813492889393262593,813492889393262593,2016-12-26T21:13:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",805674138862047232,Twitter for Android,12x een kleine terugblik op 2016. #oudennieuw #newyear #terugblik #love #liefde #happy| http://someurl http://someurl,everyone,#happy,,,
nl,813489036769652736,813489036769652736,2016-12-26T20:57:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138788672,Instagram,Kerstdiners met de familie #kerst2016 #family #koken #santé #happy @someuser http://someurl,everyone,#happy,,,"{'place_id': 'a88024680902aae5', 'coordinates': {'type': 'Point', 'coordinates': [6.75, 52.3]}}"
nl,813475633615486980,813475633615486980,2016-12-26T20:04:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",577306381,Instagram,En dan na het kerstdiner uitbuiken in de hottub...... #genieten #relaxen #zalig #happy #hottub @someuser http://someurl,everyone,#happy,,,"{'place_id': 'def50f0692f75fad', 'coordinates': {'type': 'Point', 'coordinates': [5.9061352, 51.250634]}}"
nl,813474621806825472,813474621806825472,2016-12-26T20:00:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",567553272,Twitter for Android,@someuser  ik kreeg een leeuwen onesie voor me Kerst vn me broer ... geen simba maar wel een leeuw 🦁 raauuuwwww #ikvoelmenala #happy,everyone,#happy,183300423,,
nl,813458639117750277,813458639117750277,2016-12-26T18:57:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3254457734,Instagram,Windmolen ~💨| .| .| .| #happy #blessed #zaanseschans #windmolen #windmills #amsterdam #netherland... http://someurl,everyone,#happy,,,
nl,813456480854831104,813456480854831104,2016-12-26T18:48:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",45607717,Twitter for Android,Mijn beste vriend Was echt blij met zijn cadeau.  Het Bobs burgers burger book.  En nu mag ik binnenkort burgers gaan testen 😊 #happy,everyone,#happy,,,
nl,813449967360733189,813449967360733189,2016-12-26T18:22:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1856962932,Instagram,Christmas dinner number 2 with richjn92 😍😘🎅🏿👽🦃 #Christmas #happy #food #dinner #copper #rustic... http://someurl,everyone,#happy,,,
nl,813444629911732224,813444629911732224,2016-12-26T18:01:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3128411253,Hootsuite,Wat een lief mannetje! :-) Foto: Natalia Nowak #Gambia #TheGambia #kid #smile #smilingcoastofafrica #happy http://someurl,everyone,#happy,,,
nl,813443830372515840,813443830372515840,2016-12-26T17:58:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",226098063,Twitter for iPhone,Kerstcadeau van mn lief. mooie aanvulling op de online cursus. #happy @someuser #leefjemooisteleven http://someurl,everyone,#happy,,,
nl,813443552210460672,813443552210460672,2016-12-26T17:57:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117706239,Twitter for iPhone,En de tradities zetten we voort! #sissi  #kerst #happy,everyone,#happy,,,
nl,813407126932639744,813407126932639744,2016-12-26T15:32:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",89272584,Twitter for iPhone,(2) #meander @someuser voel me in zeer goede vakkundige zorg ; #happy,everyone,#happy,,,
nl,813406628263432194,813406628263432194,2016-12-26T15:30:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2891854151,Twitter for Android,"Wow, wat een #bezoekers al de hele dag op mijn site! Heb jij al eens bijgelezen?  #travelblogger #happy #inspiratie http://someurl http://someurl",everyone,#happy,,,
nl,813405061523107840,813405061523107840,2016-12-26T15:24:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3254457734,Instagram,Manneken Pis😋| .| .| .| #happy #blessed #mannekenpis #belgium #santaclaus #winter #cold #cool #nice... http://someurl,everyone,#happy,,,
nl,813401650492751872,813401650492751872,2016-12-26T15:10:40.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477788980,Twitter for iPad,RT @someuser Zet je geluid aan en dans mee! 🎶| | Ben jij ook zo #Happy deze #Kerst? http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '813361232644165632'}]",
nl,813389885587542017,813389885587542017,2016-12-26T14:23:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",105275052,Twitter for iPhone,Altijd een feest om in een bergstube naar het toilet te gaan #wintersport #happy #skiing http://someurl,everyone,#happy,,,{'place_id': 'df4d2132b0cd665c'}
nl,813383080757051394,813383080757051394,2016-12-26T13:56:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332983363,Instagram,Ff samen uitwaaien bij #Soesterduinen! ❤ #fun #happy #2ekerstdag 🎄 @ Soester Duinen http://someurl,everyone,#happy,,,"{'place_id': '7ef7543bd074c205', 'coordinates': {'type': 'Point', 'coordinates': [5.2969, 52.1531]}}"
nl,813380841435000832,813380841435000832,2016-12-26T13:47:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159015564,Twitter for Android,In het Reuzenrad in Maastricht met Femke #Happy http://someurl,everyone,#happy,,,
nl,813363587448270848,813363587448270848,2016-12-26T12:39:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52422936,Facebook,Fijne 2e kerstdag allemaal!🎅🏻🎅🏻🎄🎄| | #kerst #tweedekerstdag #happy #kerstnagels #cnd #cndgowithapro #cndea... http://someurl,everyone,#happy,,,
nl,813363307738529792,813363307738529792,2016-12-26T12:38:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",113146666,Twitter for Android,"Bbq staat klaar, smoker ook. Bijgerechten voorbereid en italiaans brood in de broodbakmachine #Tweedekerstdag #Friendsoverfordinner #Happy",everyone,#happy,,,
nl,813361232644165632,813361232644165632,2016-12-26T12:30:04.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",37932356,Twitter Media Studio,Zet je geluid aan en dans mee! 🎶| | Ben jij ook zo #Happy deze #Kerst? http://someurl,everyone,#happy,,,
nl,813330158438510592,813330158438510592,2016-12-26T10:26:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",185593387,Instagram,Fijne Kerstdag!! #kerst #tweedekerstdag #trots #vaderdochtermoment #happy #gezin http://someurl,everyone,#happy,,,
nl,813320575561109504,813320575561109504,2016-12-26T09:48:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",17715828,TweetCaster for Android,"Met mijn liefste, een ontbijtje op de bank, en lekker de top2000 luisteren #happy #top2000",everyone,#happy,,,
nl,813314415386836992,813314415386836992,2016-12-26T09:24:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1527747248,Instagram,Nieuw leesvoer 📖| #Happy #Blogger #Books #reading #maschahappylovelife #judas #loveit http://someurl,everyone,#happy,,,
nl,813311642884718592,813311642884718592,2016-12-26T09:13:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",468421654,TweetDeck,#Happy #MondayVerfrissende wandeling over de dijk van  #Wissant... #pasdecalais #opaalkust http://someurl,everyone,#happy,,,
nl,813310037653356544,813310037653356544,2016-12-26T09:06:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2716641386,Twitter for Android,Hier krijgen we toch een echt kerstgevoel van! #happy #samensterk http://someurl,everyone,#happy,,,
nl,813305542860939265,813305542860939265,2016-12-26T08:48:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515192944,Instagram,#Fun #creative #last #night #with #Santa #Happy #holidays #and #marry #Christmas. @ PVR 4D... http://someurl,everyone,#happy,,,"{'place_id': '64a2dbba3da7cc07', 'coordinates': {'type': 'Point', 'coordinates': [72.59535623, 23.10290528]}}"
nl,812993282506526721,813297787127418880,2016-12-26T08:17:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",283412088,Twitter Web Client,"@someuser Daar worden we wel heel #Happy van !!! Dat is een mooie afsluiter van het jaar, stiekem hopen we op die van € 40 natuurlijk!",everyone,#happy,182542912,"[{'type': 'replied_to', 'id': '812993282506526721'}]",
nl,813297092139614208,813297092139614208,2016-12-26T08:15:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",113341083,Hootsuite,Solipsis wenst al haar relaties en volgers fijne feestdagen en een #Happy 2017! http://someurl,everyone,#happy,,,
nl,813285237715324932,813285237715324932,2016-12-26T07:28:05.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1488672986,Twitter for iPhone,RT @someuser Prachtige kerstboom van de Poolse collegas 🎄🎅🏻🚒👩🏻‍🚒👨🏻‍🚒 #happy #christmas #brandweer #kerstfeest #kerstmis #kerstboom ht...,everyone,#happy,,"[{'type': 'retweeted', 'id': '813053342217859072'}]",
nl,813283126214590464,813283126214590464,2016-12-26T07:19:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",343471501,Twitter Web Client,"Het is hét meest stereo type nummer, maar Outside vind ik dé max George #gewoonjezelfzijn #happy #ripgeorgemicheal http://someurl",everyone,#happy,,,
nl,813282928260161536,813282928260161536,2016-12-26T07:18:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290460224,Instagram,Mooi dag vir golf... ⛳🏌️🏌️‍♀️ #golf #blessed #festiveseason #golfcouple #happy #golflife... http://someurl,everyone,#happy,,,
nl,813219828706275329,813219828706275329,2016-12-26T03:08:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2993159646,Facebook,Chocolate Day SMS| #chocolate #sms #girls #boys #love #happy #enjoy| | 🍫Mithaa intiezaar aur intiezaar sey be dosst... http://someurl,everyone,#happy,,,
nl,813198291752075264,813198291752075264,2016-12-26T01:42:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",24121550,Instagram,Oe chele! #Friends #FriendshipNeverEnds #Happy #Amigos x JP x http://someurl,everyone,#happy,,,
nl,813173240549896193,813173240549896193,2016-12-26T00:03:03.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",904302474,Instagram,Jeeh!!! Gewonnen met Triviant! #triviant #teamroze #happy http://someurl,everyone,#happy,,,
nl,813141789435658240,813141789435658240,2016-12-25T21:58:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",192604364,Twitter for Android,@someuser Heel erg bedankt weer! En heel veel succes verder. Hopelijk doet de rest het volgend jaar weer net zo goed. #kerst #happy #okura,everyone,#happy,211169764,,
nl,813141487705817088,813141487705817088,2016-12-25T21:56:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250783361,Twitter for Android,Top #happy #zondag #kerstanvond vol bak gezellig gasten en toeristen wij willen jullie bedanken voor gezellig Avond bij ons chef kok #yarden http://someurl,everyone,#happy,,,
nl,813124201796096000,813124201796096000,2016-12-25T20:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105535049,Instagram,Het was een super gezellige eerste #kerstdag!! #familie #eten #happy #hoofddorp #xmas http://someurl,everyone,#happy,,,
nl,813096777792503808,813096777792503808,2016-12-25T18:59:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",365068855,Twitter for iPhone,Voor kerst kreeg ik dit boek van mijn jeugdidool @someuser #happy http://someurl,everyone,#happy,,,
nl,813091813309476865,813091813309476865,2016-12-25T18:39:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",154822553,Instagram,Even een #shelfie met mijn jongste dochter #Ninthe #happy #christmas http://someurl,everyone,#happy,,,
nl,813083602888093696,813083602888093696,2016-12-25T18:06:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",46632591,Twitter for iPhone,Mijn lief heeft zó goed naar mijn Pinterest wishlist gekeken tijdens zijn cadeautjeszoektocht 😍 #happy,everyone,#happy,,,
nl,813080703269216256,813080703269216256,2016-12-25T17:55:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",354418312,Twitter for Android,Ik heb net ontdekt dat wauters & van geel herhaald wordt op oudjaar en dus ben ik die opname met Jelle Cleymans toch noet kwijt dan! #HAPPY,everyone,#happy,,,
nl,813064817523179522,813064817523179522,2016-12-25T16:52:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",997911734,Instagram,Sc : cns_snl | #instagram #snap #happy #likefor #follow👉 #following... http://someurl,everyone,#happy,,,"{'place_id': '3135579c0c859cee', 'coordinates': {'type': 'Point', 'coordinates': [88.3532, 22.72134]}}"
nl,813062238642827264,813062238642827264,2016-12-25T16:41:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227060485,Instagram,Momenten om te koesteren 🔝 #dansen #billypaul #strong #survivor #78jaar #family #love #happy... http://someurl,everyone,#happy,,,"{'place_id': '45317de9d2b5175a', 'coordinates': {'type': 'Point', 'coordinates': [5.24548881, 51.11517386]}}"
nl,813054683698765824,813061627482439680,2016-12-25T16:39:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",54874084,Twitter for iPhone,Cafzand is altijd leuk. Wij vanmorgen wat uit onze haak wakker geworden & besloten om een nachtje naar hier te komen. #happy @someuser,everyone,#happy,14395429,"[{'type': 'replied_to', 'id': '813061168650657792'}]",{'place_id': '0fec6f894360ae26'}
nl,813057332578029568,813057332578029568,2016-12-25T16:22:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202811522,Instagram,#chillen in mijn #Christmas #onesie van @someuser en zo lekker met mijn vent #gourmetten #happy... http://someurl,everyone,#happy,,,"{'place_id': '8ac97430823284b8', 'coordinates': {'type': 'Point', 'coordinates': [5.4543093, 51.70315808]}}"
nl,813056710420103168,813056710420103168,2016-12-25T16:20:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196517528,Twitter for iPhone,Gewoon een bijpassende sjaal bij mijn feyenoordjas gevonden. #happy #feyenoord,everyone,#happy,,,{'place_id': '0e791fa47c6634a4'}
nl,813053409662214145,813053409662214145,2016-12-25T16:06:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",245519429,Facebook,fleurige feestdagen 🌲🌲!! #vrolijke #fleurige #feestdagen #happy #merry #christmas #vrolijkkerstfeest... http://someurl,everyone,#happy,,,
nl,813053342217859072,813053342217859072,2016-12-25T16:06:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4265976627,Twitter for iPhone,Prachtige kerstboom van de Poolse collegas 🎄🎅🏻🚒👩🏻‍🚒👨🏻‍🚒 #happy #christmas #brandweer #kerstfeest #kerstmis #kerstboom http://someurl,everyone,#happy,,,
nl,813049112069214209,813049112069214209,2016-12-25T15:49:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109263195,Instagram,"#happy #holidays @ Maastricht, Netherlands http://someurl",everyone,#happy,,,
nl,813048409858916353,813048409858916353,2016-12-25T15:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",270809471,Twitter for iPhone,Na 6 maanden nog een tweet :-)) #happy x mas xxx,everyone,#happy,,,
nl,813029169495941120,813029169495941120,2016-12-25T14:30:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81203106,Instagram,Samen met mijn mooie dochter @someuser 😍#christmas #dochter #love #happy #goodtimes #lief... http://someurl,everyone,#happy,,,"{'place_id': 'ae01d92f06962b96', 'coordinates': {'type': 'Point', 'coordinates': [5.71667, 51.25]}}"
nl,813028234585669632,813028234585669632,2016-12-25T14:26:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",551815692,Twitter for iPhone,"RT @someuser En het laatste PR voor dit jaar. Eindelijk na 4 jaar hardlopen onder de 100 minuten: 1:35:56, verbetering van 5,5 min. #happy @someuser",everyone,#happy,,"[{'type': 'retweeted', 'id': '812710801933041664'}]",
