source,in_reply_to_user_id,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo
Twitter for iPhone,,When Jeremy call you and tells you to be ready in 10 mins and hes coming to get me and says  expanding your chest today ...  fuck #scared,everyone,en,814577981913853952,814577981913853952,,118579464,2016-12-29T21:04:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '20ba6fb3b1ee82da'}
Twitter for Android,,"I hd a dream abt him 3sec I get a call n he is by my gate, n says I jst wanted to hug u.. n then he leaves. 😢. I cant sleep anymo. #Scared",everyone,en,814576558795005952,814576558795005952,,387294901,2016-12-29T20:59:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': 'a6de57f8441398d4'}
Twitter for iPhone,,"Praying nothing else happens to this 🌈 👶, my ❤️ cant handle anymore #ttc #rainbow #needprayers #scared #infertility #bloodclot",everyone,en,814556054503751682,814556054503751682,,734905943159410689,2016-12-29T19:37:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,"“Irresistible!” Download award-winning, five-star ‘Charlie Dead’ ebook series FREE today  http://someurl #scared #MONSTERS #chaos http://someurl",everyone,en,814555157077917700,814555157077917700,,752630482278420480,2016-12-29T19:34:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Sadly @someuser hes less an oddity and more a stinky dumpster fire. Im really not a sore loser. Just #embarrassed and #scared for us. http://someurl,everyone,en,814554017988837377,814554017988837377,"[{'type': 'quoted', 'id': '814536473512812544'}]",22836452,2016-12-29T19:29:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,91699405,@someuser @someuser @someuser giving up freedom of region is no different than giving up your guns. Youre a #scared hypocrite.,everyone,en,814171452987478016,814553601603407872,"[{'type': 'replied_to', 'id': '814547873979207680'}]",792948240262062081,2016-12-29T19:28:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Lack of sunlight got the best of me. I may be getting used to Florida weather #scared #notafloridian #yet,everyone,en,814548655533264896,814548655533264896,,14425697,2016-12-29T19:08:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '55b4f9e5c516e0b6'}
Twitter for iPhone,,The things that #scared #us in #2016 #comedy #toofunny  http://someurl,everyone,en,814547748246593537,814547748246593537,,1453469190,2016-12-29T19:04:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,5 ways you can tell if you’re #Procrastinating or #scared in your #business #golive #inspire #money #business  http://someurl,everyone,en,814533380264120320,814533380264120320,,313934713,2016-12-29T18:07:45.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,Throwback 2 months ago.. | #throwback #Japan #temple #dragon #sculpture #hungry #run #scared #crazy #yokai #dragonballz #drawing #art #sketch http://someurl,everyone,en,814531164912447489,814531164912447489,,3748086683,2016-12-29T17:58:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Only #Nebraska fans are tweeting about @someuser offering players they have offered. #scared of @someuser winning personality?!,everyone,en,814529566018564097,814529566018564097,,1210578757,2016-12-29T17:52:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Ive been told to stay off FB for an hour... #Scared http://someurl,everyone,en,814527278042533892,814527278042533892,,26144539,2016-12-29T17:43:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,3077581833,@someuser @someuser @someuser @someuser Heres an idea...lay in a bed of safety pins. #scared,everyone,en,812682625936687104,814525992584757248,"[{'type': 'replied_to', 'id': '812682625936687104'}]",581421323,2016-12-29T17:38:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web App,3002741177,"@someuser Why are you afraid to debate Masters? Do you have nightmares about debating him? I get it, I wouldnt debate him either. #scared",everyone,en,814513336498802689,814513336498802689,,4461617715,2016-12-29T16:48:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,My dad driving home will do one of two things: get me home earlier than expected or kill me. #Scared #NeedADrink #ScaryDriving http://someurl,everyone,en,814510280470364160,814510280470364160,,3722785335,2016-12-29T16:35:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Had a nightmare the world was ending and its the most terrifying feeling in the world being #helpless and #scared 😲😢😢😔,everyone,en,814494460444864512,814494460444864512,,134693175,2016-12-29T15:33:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,462305058,@someuser dude!! If this is the pace tomorrow.. Im afraid we may just see them reaching that 488 #scared,everyone,en,814478538082545664,814490081847283712,"[{'type': 'replied_to', 'id': '814478538082545664'}]",140171139,2016-12-29T15:15:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': 'dd9c0d7d7e07eb49'}
Tweet Jukebox,,Heres why you should stop #procrastinating in your #business especially when youre #scared http://someurl http://someurl,everyone,en,814481502302048256,814481502302048256,,4179006443,2016-12-29T14:41:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,,#help this #women is #Missing anyone having infomation please notify #Rcmp #pregnant #scared http://someurl http://someurl,everyone,en,814468151379427328,814468151379427328,,712065905489006593,2016-12-29T13:48:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Windows,25073877,@someuser now we are all #scared of the oncoming #trumppocalypse and your midnight #toiletTweets,everyone,en,813527932165558273,814467817550606336,"[{'type': 'replied_to', 'id': '813527932165558273'}]",2427381510,2016-12-29T13:47:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Boiiii outlast scared the shit out of me. #scared #videogames,everyone,en,814445269861416960,814445269861416960,,788609586668470272,2016-12-29T12:17:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
SocialOomph,,These Cats Are Ridiculously Afraid Of Cucumbers| | http://someurl| | #cats #scared #funny http://someurl,everyone,en,814442835344850944,814442835344850944,,2809399522,2016-12-29T12:07:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Crossing my fingers I dont melt the pin in the back XD #scared #opadronarts #formarcelo http://someurl,everyone,en,814441805156585472,814441805156585472,,811410001520631812,2016-12-29T12:03:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,278057040,@someuser @someuser @someuser look what just arrived looking forward to giving it a try #misfit #scared http://someurl,everyone,en,814441130930634753,814441130930634753,,753319516847898624,2016-12-29T12:01:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,Carrie Fisher & Debbie Reynolds in 2 days? Poor family losing 2 generations. I dont feel safe anymore. Wake me up in 2017 #scared #2016,everyone,en,814429684691771393,814429684691771393,,3128821059,2016-12-29T11:15:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Mixed Emotion. I dont know what to do! Help.😮😳 #Happy #Sad #scared #confuse,everyone,en,814423848548372480,814423848548372480,,75468840,2016-12-29T10:52:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,"#Scared of ppl’s ire, after the 50 days-gamble on ‘notebandi’, PM 🤠Modi may resort to more cheap-tricks to deflect common man’s attention. http://someurl",everyone,en,814395837216215040,814395837216215040,,1174982737,2016-12-29T09:01:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Hes said now....dont know Im still so scared to say it back. #hedbethefirst #firstlove #scared #thisishappening,everyone,en,814394056339910656,814394056339910656,,816881288,2016-12-29T08:54:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '1e5cb4d0509db554'}
Twitter for iPhone,,Minus 2 here this morning so my car prob wont start. But shes borrowed daughters car 🚗. So looks like Im going to vets 😰 #scared,everyone,en,814389782960885761,814389782960885761,,1147559810,2016-12-29T08:37:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,,waking up with cuts on my index and pinky fingers 😭😭 the boogeyman is out to get me #scared,everyone,en,814389426298220546,814389426298220546,,719584159216373761,2016-12-29T08:35:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,"Decides to miss Seklusyon for #MMFF2016 as I dont wanna watch it alone. So, if it wins any award, I wouldnt know the reason why. #scared",everyone,en,814382265425752064,814382265425752064,,28551297,2016-12-29T08:07:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,So wifes friend definitely coming round for NYE. Shes told her she has something she wants talk to her about. #scared #chastity,everyone,en,814378982544175104,814378982544175104,,583988771,2016-12-29T07:54:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Im smoking in my car at 1AM and some sketchy ass guy in a truck just tried to pull up to my car and get my number. Wtf #Scared #Dontwannadie,everyone,en,814365899637530624,814365899637530624,,325283328,2016-12-29T07:02:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '1661ada9b2b18024'}
Twitter for Android,39107265,"@someuser my thought, precisely. #scared",everyone,en,814295009512001536,814362262647566336,"[{'type': 'replied_to', 'id': '814295009512001536'}]",614453313,2016-12-29T06:47:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Saw a video of a girl dancing & holy shit. Talk about skin & bones.| #EsoEsLoQueTePasaPorNoComer| And I thought I had small legs 😭🙈| #Scared http://someurl,everyone,en,814359785701253120,814359785701253120,,1471202616,2016-12-29T06:37:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,The #inevitable & its happening faster that we imagine. Should we be #scared of #automation? Are we prepared?How do we equip the #nextgen ? http://someurl,everyone,en,814358158483210240,814358158483210240,"[{'type': 'quoted', 'id': '814227006002958336'}]",1719398611,2016-12-29T06:31:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Watching criminal minds before I sleep is not the smartest idea! #scared,everyone,en,814351330231939072,814351330231939072,,2490825256,2016-12-29T06:04:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,220182710,@someuser  thanks for the uggs  #iknowtheylookbetteronme #wheredidyougo #🤔🤔🤔🤔 #sick? #scared,everyone,en,814348983803977728,814348983803977728,,320918228,2016-12-29T05:55:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Tweet Jukebox,,"If you want to grow your #business, you have to take #action even when you are #scared http://someurl http://someurl",everyone,en,814345583976677377,814345583976677377,,4179006443,2016-12-29T05:41:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,I hate bdubs so much #scared,everyone,en,814343096339197953,814343096339197953,,3383731672,2016-12-29T05:31:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Buffer,,why do parents do that? Follow us @someuserher #angry #scared #happiness #joke #laugh #shocked #happyworldtogether #hwt #stayhappy http://someurl,everyone,en,814335182648049664,814335182648049664,,2661540919,2016-12-29T05:00:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Yall my little sister is talking in her sleep and just said help #scared 😳,everyone,en,814333153271631872,814333153271631872,,760837665893838849,2016-12-29T04:52:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,225707704,@someuser maybe you and me then. @someuser all talk #scared,everyone,en,814331428645326848,814331428645326848,,3193539811,2016-12-29T04:45:16.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,"You agreed on a price. Then I gave you $5,000 more. Now I hear theres problems. @someuser #scared @someuser #boxing",everyone,en,814330721246576640,814330721246576640,,3193539811,2016-12-29T04:42:28.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Just feel like everything is happening all at once.Dont know how to process it all.#scared #WhatToDo #stressedout #wanttobelieve #loveback,everyone,en,814321322767564801,814321322767564801,,785188036514578432,2016-12-29T04:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPad,,"My sister mentioned measles and mosquito bites, googled it, never googling images ever again #scared #google",everyone,en,814309766394564608,814309766394564608,,784820773,2016-12-29T03:19:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,Onto #theshootout! #TMLtalk #goleafsgo @someuser #kittygoalie #Andersen #scared 😣💙🍁 http://someurl,everyone,pt,814305187011629056,814305187011629056,,317448065,2016-12-29T03:01:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,This hockey games got me like...... #TMLtalk #goleafsgo #scared @someuser #cantwatch #gottawatch 😣😣💙💙 http://someurl,everyone,en,814301654342365184,814301654342365184,,317448065,2016-12-29T02:46:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,Goddess did I did any mistake today? @someuser #scared http://someurl,everyone,en,814298387067572224,814298387067572224,,810664549410029569,2016-12-29T02:33:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#scared,
Mobile Web (M2),,Debbie Reynolds too? The day after her daughter? The heart can break...it can. #empathy My gut hurts. #lost #scared,everyone,en,814291430587957249,814291430587957249,,151589100,2016-12-29T02:06:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
