lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
es,793257738004336640,793257738004336640,2016-11-01T01:05:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727265673878093824,Instagram,Noche de brujas 🎃👻 #halloween #disfraz #noche de #brujas #lluvia #rain #night #relax #scared... http://someurl,everyone,#scared,,,"{'place_id': '01e98e080a21d938', 'coordinates': {'type': 'Point', 'coordinates': [-71.78767046, -34.98264599]}}"
es,793245779200737280,793245779200737280,2016-11-01T00:18:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238327150,Instagram,Día de disfraz  buuu buuu!!#halloween #oct #october #31 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,793237201035272192,793237201035272192,2016-10-31T23:44:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189950843,Instagram,Disfrutan asustando #halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,793233771399176192,793233771399176192,2016-10-31T23:30:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",311538825,Twitter Web Client,Con esto de los payasos de Halloween tengo miedo de que me aparezca Rajoy así de repente. #Scared,everyone,#scared,,,
es,793229254842544128,793229254842544128,2016-10-31T23:12:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3029956935,Instagram,• Harley Quinn 👑💎• #halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,793227273142927361,793227273142927361,2016-10-31T23:04:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267902701,Instagram,Me excedi con el rubor.... o no? #halloween #nightmare #saw #scared 🎃🎃🎃 http://someurl,everyone,#scared,,,
es,793206761280925696,793206761280925696,2016-10-31T21:43:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271617014,Instagram,Con mi súper Anuska  🔪💉🎃⚰️🔮#halloween #oct #october #31 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,"{'place_id': '1a27537478dd8e38', 'coordinates': {'type': 'Point', 'coordinates': [2.13160465, 41.41609147]}}"
es,793183318284103680,793183318284103680,2016-10-31T20:10:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271617014,Instagram,Tengo a Cuba muy cerca de mi  🔪💉🎃⚰️🔮#halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,"{'place_id': '1a27537478dd8e38', 'coordinates': {'type': 'Point', 'coordinates': [2.13160465, 41.41609147]}}"
es,793181606496333824,793181606496333824,2016-10-31T20:03:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3118008706,Twitter Web Client,🔪 Feliz... noche de Halloween! 🎃| #halloween #horror #miedo #spooky #scared #nochedemuertos #halloween2016 http://someurl,everyone,#scared,,,
es,793174851833962496,793174851833962496,2016-10-31T19:36:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271617014,Instagram,Viene muy rojo 🔪💉🎃⚰️🔮#halloween #oct #october #31 #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,"{'place_id': '1a27537478dd8e38', 'coordinates': {'type': 'Point', 'coordinates': [2.13160465, 41.41609147]}}"
es,793174108204851200,793174108204851200,2016-10-31T19:33:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208055056,Instagram,Trabajar de esta guisa??? Pues claro!!! #halloween #scared... http://someurl,everyone,#scared,,,"{'place_id': 'de0394449cd64440', 'coordinates': {'type': 'Point', 'coordinates': [-0.4153, 39.47689]}}"
es,793143821110538244,793143821110538244,2016-10-31T17:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",786351250514190336,IFTTT,😈😈😈😱😱😱|  #Saturday #Halloween #Scared #Dead #Jackos #Disfraces  #Girl @ Jackos Disco http://someurl,everyone,#scared,,,
es,793107449859321856,793107449859321856,2016-10-31T15:08:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130261393,Instagram,Me diverti haciendolas #snapchat #halloween #me #four #filtros #scared #gayboy #horror #bones... http://someurl,everyone,#scared,,,
es,793072846297784320,793072846297784320,2016-10-31T12:51:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255987460,Instagram,Asi Terminamos el Mes de Octubre.| #halloween #oct #october #30 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,793038193008533505,793038193008533505,2016-10-31T10:33:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",218283921,Twitter for Android,Autorretrato de Halloween | #picoftheday #landscape #halloween #scream #scared #samhain #catoria #galicia #foto_galicia http://someurl,everyone,#scared,,,
es,793021637331447809,793021637331447809,2016-10-31T09:27:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1325097920,Twitter for Android,Buenos días!! #halloween #oct #october #31#spooky #boo #scared #costume #ghost #pumpkin #pumpkins #pumpkinpatch #trickortreat #trick #treat http://someurl,everyone,#scared,,,
es,792944413517283329,792944413517283329,2016-10-31T04:20:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",106306808,Twitter for iPhone,Day28 #inktober2016 #inktober a #black #scared #cat #illustration #doodle /día28 #tintubre un #gato #negro #asustado #dibujo #ilustracion http://someurl,everyone,#scared,,,
es,792944067457974272,792944067457974272,2016-10-31T04:19:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106306808,Instagram,Day28 #inktober2016 #inktober a #black #scared #cat #illustration #doodle /día28 #tintubre un... http://someurl,everyone,#scared,,,
es,792932878166417408,792932878166417408,2016-10-31T03:35:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74595826,IFTTT,Dulcería de Celaya.| #diademuertos #aparador #boo #scared #costume #ghost  #candy #fall  #i... http://someurl http://someurl,everyone,#scared,,,
es,792817510152155136,792817510152155136,2016-10-30T19:56:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96256036,Instagram,"#halloween #DiaDeMuertos #disfraz #Boy #Horror #scared 🎃👻 @ Mexico City, Mexico http://someurl",everyone,#scared,,,"{'place_id': 'bfc35dcc7e63252a', 'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}}"
es,792809983637192704,792809983637192704,2016-10-30T19:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214310873,Instagram,Dia de miedo!!! Dos mostiros me atacan!!  Mamaaaaaaaaaaa 😈👻👻👹👿😱| #halloween #costume #scared #makeup http://someurl,everyone,#scared,,,
es,792794741033230337,792794741033230337,2016-10-30T18:26:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",358684133,Instagram,Preparativi 🎃👻☺️😍#halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,792752950477201409,792752950477201409,2016-10-30T15:40:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1260818676,Instagram,Ya podéis disfrutar de mi nuevo post en el blog.| | Miedo.| | #Miedo #Scary #Scared #Halloween... http://someurl,everyone,#scared,,,
es,792664557827330048,792664557827330048,2016-10-30T09:48:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798729883,Instagram,Haunted hayyyyy ride #fun #scared #hauntedhayride @ Los Angeles Haunted Hayride http://someurl,everyone,#scared,,,"{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.28589922, 34.1345555]}}"
es,792610657401090048,792610657401090048,2016-10-30T06:14:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47140233,Twitter for iPhone,Nerviosa después de ver una película de miedo #scared,everyone,#scared,,,
es,792532743540408320,792532743540408320,2016-10-30T01:05:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2296176162,Instagram,Dos tipos de maquillaje ooooh yeah!!| .| #halloween #maquillaje #makeup #costume #traje #scared... http://someurl,everyone,#scared,,,
es,792483378469765120,792483378469765120,2016-10-29T21:48:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1415706326,Instagram,Mi Capitán América 😙❤✔| 🎃 #halloween #oct #october #31 #scary #trickortreat #boo #scared #costume... http://someurl,everyone,#scared,,,
es,792464156737888261,792464156737888261,2016-10-29T20:32:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377647620,Instagram,Dale a tu cuerpo alegría Macarena| #loquefaltaba #halloween #humor #funny #scared #film #insta http://someurl,everyone,#scared,,,
es,792455601968123904,792455601968123904,2016-10-29T19:58:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189950843,Instagram,Halloween a 30 grados #halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,"{'place_id': '0df6ac4d361d4e0e', 'coordinates': {'type': 'Point', 'coordinates': [-8.72599932, 42.23852555]}}"
es,792440633411633154,792440633411633154,2016-10-29T18:59:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268873108,Instagram,PRE Halloween. #halloween #blue #scared @ Bravo Murillo Metro Estrecho http://someurl,everyone,#scared,,,
it,792411608354000896,792411608354000896,2016-10-29T17:03:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34909377,Instagram,Vampire 🎃🕸 #halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,792402775007125504,792402775007125504,2016-10-29T16:28:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1944583194,Facebook,Sabado de #halloweenfit terrorificamente exitoso👻👻👻 #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,792272302964666368,792272302964666368,2016-10-29T07:50:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",178575455,Twitter for Android,¡Buenos días! ^^ Me aterra no ser yo la que controla la situación. Sólo puedo cruzar los dedos #Scared,everyone,#scared,,,
es,792213141937618944,792213141937618944,2016-10-29T03:55:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196017772,Instagram,Ya casi llega el #halloween y yo fría. #oct #october #31 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,792087813206532098,792087813206532098,2016-10-28T19:37:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",523236008,Instagram,SE NOS METIO EL #HALLOWEEN MIENTRAS #Entrenamos #gym @someuser @someuser #scared #terror... http://someurl,everyone,#scared,,,"{'place_id': '0105a80417c159b4', 'coordinates': {'type': 'Point', 'coordinates': [-74.7964, 10.9639]}}"
es,792060407435366401,792060407435366401,2016-10-28T17:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2689224474,Instagram,Te vamos a meter un susto...| #halloween #diademuertos #tradicion #miedo #terror #scared #afraid... http://someurl,everyone,#scared,,,
es,791931481077665792,791931481077665792,2016-10-28T09:15:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1006524835,Instagram,Mi preciosa bestia nocturna #halloween #scared #monster http://someurl,everyone,#scared,,,
es,791847866406961153,791847866406961153,2016-10-28T03:43:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129591659,Instagram,Catrina!!! #halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,791840282560065536,791840282560065536,2016-10-28T03:13:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",132979258,Instagram,Disfrutando de los #halloween #hombresincabeza #susto #scared #diversión #yofeliz #comoniña 👻🎃 http://someurl,everyone,#scared,,,
es,791780555847143424,791780555847143424,2016-10-27T23:16:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1944583194,Facebook,Jueves de #PreHalloween Exitoso👻👻👻 #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl http://someurl,everyone,#scared,,,
es,791780547483750400,791780547483750400,2016-10-27T23:16:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1944583194,Facebook,Jueves de #PreHalloween Exitoso👻👻👻 #halloween #oct #october #31 #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
es,791780527585972224,791780527585972224,2016-10-27T23:16:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1944583194,Instagram,Jueves de #PreHalloween Exitoso👻👻👻 #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,791729516183977984,791729516183977984,2016-10-27T19:53:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4872459874,Instagram,•Ideas geniales para las fiestas •| #halloween #oct #october #31  #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,791686533338259456,791686533338259456,2016-10-27T17:02:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",198597062,Instagram,Un adelanto de este lunes 😈👼🏽 #halloween #oct #october #31  #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,791599696124973056,791599696124973056,2016-10-27T11:17:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",753511547171901440,Twitter for iPhone,Ya llegó #halloween y en #deliciasbaraka no pueden faltar nuestras #galletas y #tartas de #terror #cookies #cake #susto #scared #scare #rico http://someurl,everyone,#scared,,,
es,791564535933104128,791564535933104128,2016-10-27T08:57:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2427831571,Twitter Web Client,Solo quiero saber si te vas a quedar...| Suena Riptide de Vazquez Sounds | #resaca #Riptide #miedos #scared #bacalao| http://someurl,everyone,#scared,,,
es,791526603100606464,791526603100606464,2016-10-27T06:27:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4403131694,Twitter for iPhone,#outoftown #letstalk #ChitChat #scared#Liveme 🍁lowkeyvampire🍁: http://someurl http://someurl,everyone,#scared,,,
es,791174520035954688,791174520035954688,2016-10-26T07:07:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167194616,Instagram,... Dentista ! #scared ! http://someurl,everyone,#scared,,,
es,790677542558502912,790677542558502912,2016-10-24T22:13:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",913770996,Twitter for Android,Los truenos me ponen muy ansiosa a veces. Please stop it weather 😢 #anxiety #scared,everyone,#scared,,,
es,790664040464998401,790664040464998401,2016-10-24T21:19:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",766592599,Instagram,Se viene #halloween 😈| #scared #freak #horror #gogo #nurse #blod #c #gohorse http://someurl,everyone,#scared,,,
es,790663419863130112,790663419863130112,2016-10-24T21:17:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",163867010,Twitter for iPhone,Madre mía menudo airoteo! 😱#scared,everyone,#scared,,,
es,790433995792248832,790433995792248832,2016-10-24T06:05:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",623399657,Twitter for Android,NO ME DAN MIEDO LAS PELICULAS PERO HANNIBAL LECTER ES HDKALSKDB #PSYCO #SHOCKED #SCARED,everyone,#scared,,,{'place_id': '018f1cde6bad9747'}
es,790216988316413952,790216988316413952,2016-10-23T15:43:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51560768,Instagram,É tempo de Halloween. ♡ 🎃🎃#halloween #october #31#ghost #pumpkin #pumpkins #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,789684788848275457,789684788848275457,2016-10-22T04:28:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15489177,Instagram,Día13/31 inktober la palabra era #Scared  <-----😁  #InkTober #InkToberGT #Inktober2016 #Ink... http://someurl,everyone,#scared,,,
es,789428050404315136,789428050404315136,2016-10-21T11:28:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1246320246,Twitter for iPhone,No no no no no 🙈🙈🙈🙉🙉🙉 😢 #scared,everyone,#scared,,,
