lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-07-06T00:58:05.000Z,Sou daquela q na bad vai no lugar onde beijou o crush e fumo um cigarro e escuto musicas q lembram ele | #heartbroken,750493990491938820,750493990491938820,176537165,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '750291110505943040'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1696272529,2016-07-05T11:37:17.000Z,@someuser Same. Ainda hoje estava a pensar nisso. #heartbroken,750291110505943040,750292464070750208,193029501,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-07-04T14:50:34.000Z,Um vazio enorme em um apartamento de 50m² com 3 adultos e 2 cachorros.. Já estou morrendo de saudades Batminha.. #heartbroken,749978718060285952,749978718060285952,54322025,#heartbroken,
it,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-07-03T00:15:52.000Z,#heartbroken #Ita Vi adoro ancora #Azzurri,749396201796169728,749396201796169728,94616586,#heartbroken,
es,"[{'type': 'replied_to', 'id': '749352556242071552'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",358630999,2016-07-02T23:11:11.000Z,@someuser ... Invite ? 😥⚡️ #heartbroken,749352556242071552,749379925703069697,609532296,#heartbroken,{'place_id': '363261101af82cb1'}
pt,"[{'type': 'replied_to', 'id': '748938272559108096'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",26006946,2016-07-01T18:01:42.000Z,@someuser o que vai ser das minhas tardes ? #heartbroken💔,748938272559108096,748939651554091008,1560080232,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-29T22:27:09.000Z,quem ja passou por momentos friendzone ou forever alone coloca #heartbroken ou #foreveralone,748281679018622977,748281679018622977,743532037622071296,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-29T03:11:13.000Z,#heartbroken 💔 gnite,747990778807476224,747990778807476224,743314404482002944,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2302081601,2016-06-26T02:13:23.000Z,"@someuser queria encontrar tu ,mas acho q caiu uma maldiçao em mim pra gostar de pessoas que so moram longe de onde eu moro #heartbroken",746889061051342848,746889061051342848,1290016988,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '746080027054379008'}]",everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65184105,2016-06-23T22:05:20.000Z,@someuser @someuser Sophia #heartbroken,746080027054379008,746101861585944577,942849289,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '745043588376072194'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105136087,2016-06-21T06:03:44.000Z,@someuser obrigada por acabar um pouco mais com a minha vida #heartbroken,745043588376072194,745135093086203904,17696815,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '744614470614454272'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419627101,2016-06-19T20:05:08.000Z,@someuser isso pq tu n me quer 💔 #heartbroken,744602159031910400,744622060840882176,1038006450,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-19T00:28:10.000Z,Tá cada vez mais dolorido ficar longe do meu filho... #heartbroken,744325868315512832,744325868315512832,81030059,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-16T03:21:40.000Z,Quando não há ovos para pitar com bacon #heartbroken #problemasdeumgordo,743282367759015936,743282367759015936,3866609482,#heartbroken,
es,,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-06-15T16:14:08.000Z,Planeta distante #HongKongLuna #synthpop #love #heartbroken #barcelona </3 http://someurl,743114375981092864,743114375981092864,740795682743783424,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-14T18:49:51.000Z,AIIIII É TAO LINDINHO PENA Q APOIA O BOLSONARO  #heartbroken,742791176865091584,742791176865091584,65182172,#heartbroken,{'place_id': '70d9237ded8be5f4'}
es,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-06-13T00:34:42.000Z,"Estás a 1,025 km awaaaay! 😢💔 @someuser #heartbroken #yallega #faltamucho",742153184009846788,742153184009846788,296023349,#heartbroken,
it,,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-06-12T19:16:28.000Z,O R L A N D O 💛. #prayfororlando #ripchristinagrimmie #heartbroken #thisweekendwasrough http://someurl,742073099034624000,742073099034624000,48893553,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-12T18:44:26.000Z,Completamente indignada com a sociedade! #heartbroken #PrayForOrlando,742065038161219585,742065038161219585,67984599,#heartbroken,
pl,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-06-03T01:35:55.000Z,Noooo Amy!!! :( :( :( #heartbroken #GameOfSilence,738544713951674369,738544713951674369,3294046366,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-06-01T02:36:33.000Z,Nunca mas por imbecil 🙁 #heartbroken,737835196041461760,737835196041461760,268096497,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-28T02:51:43.000Z,No WCWS for Florida 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭#heartbroken #iwannacry,736389459852165121,736389459852165121,377719124,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-05-25T16:33:38.000Z,Coração partido!| | #coracao #partido #coracaopartido #heart #heartbroken #carne #meat #food... http://someurl,735509137065381889,735509137065381889,44033696,#heartbroken,"{'place_id': '35e1542602b65f19', 'coordinates': {'type': 'Point', 'coordinates': [-46.53470253, -23.65082416]}}"
pt,"[{'type': 'replied_to', 'id': '734904653918441472'}]",everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",522736246,2016-05-24T00:33:57.000Z,@someuser mal agradecida. #heartbroken,734902350553468929,734905240265314304,732598719703568384,#heartbroken,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-23T02:01:43.000Z,Jesus #GameofThrones #heartbroken #scariestepisodeever #hodor #riphodor,734564936907640834,734564936907640834,35148174,#heartbroken,
tr,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-22T15:04:04.000Z,Aybim #uzlyrics #becreative #ummon #ummonmusic #aybim #love #armon #dard #heartbroken #uz... http://someurl,734399437276127232,734399437276127232,727194335234670592,#heartbroken,
pt,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-22T02:13:58.000Z,Buscando um novo rumo que faça sentido nesse mundo loko com o coração partido..🎶😢💔💋 #heartbroken #music #cbjr #pont... http://someurl,734205632983797760,734205632983797760,4613209594,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-19T19:08:09.000Z,Todos os dias com esperança de receber aquela msg tua😔💔 #mas #nunca #crushing #heartbroken #💔,733373696459575296,733373696459575296,4612809617,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-05-18T20:17:11.000Z,SEGUIRE RECORDANDO ESTA PROMESA 💔 #heartbroken http://someurl,733028680193052672,733028680193052672,706966363168870400,#heartbroken,
it,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-17T11:18:58.000Z,Vorrei dire .. 😉| | #love #nurse #heart #passion #paziente #nurses #nursery #passione #hearts #heartbroken #pazient #... http://someurl,732530849313370112,732530849313370112,4436714293,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '732249259689558016'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263696327,2016-05-16T16:44:27.000Z,"@someuser é sério isso,???| Ai meu deeeeeeeus!!! 🎊🎉🎊🎉🎊🎉 ganhei o diaaaa!!!😄 Esse é o melhor castle monday ever! #sqn 😐😟😭#heartbroken",732248024978759680,732250371884748801,2480506905,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-13T19:06:26.000Z,De copo sempre cheio coração VAZIO💔💔💔🍺🍻🍻🍻🍻🍻🍺🍺✌ #beer #skol #iced #heartbroken #afternoon #brisa... http://someurl,731198936971628544,731198936971628544,168330160,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '729102037493911555'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79559513,2016-05-08T00:16:36.000Z,@someuser @someuser EU QUERO ESSA FESTA EMO!!!!! Onde é e vai tocar o que??!!!! #heartbroken,729100979061334016,729102668409475072,44361962,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '728334437444952065'}]",everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",83922135,2016-05-06T02:18:35.000Z,Posso me incluir nesse abraço? To precisando muito! #Heartbroken 😭💔 @someuser @someuser @someuser http://someurl,728321038430384128,728408588847296512,279648727,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-05-02T15:48:57.000Z,Você faz as coisas tentando ajudar e no fim acaba saindo como o mal caráter da história #Sadness #HeartBroken 💔,727162974457217027,727162974457217027,517878665,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-29T13:53:39.000Z,Osteitis pubis 😢😭😭 #heartbroken #injuryprone #diabywho,726046792383614976,726046792383614976,564929527,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '725052012006637570'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2426057676,2016-04-26T20:01:28.000Z,"@someuser @someuser  Eia #heartbroken, n consigo lidar",723084411240108032,725052195037650945,1428468908,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-26T19:02:21.000Z,Maldito 2016. Descansa em paz Lucky. Toma conta do Rui e brinca com ele. #heartbroken,725037316381769728,725037316381769728,54599495,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-25T21:07:56.000Z,Praticando de ouvido a minha Purple Rain ... 🎶💜🎶 #heartbroken #PurpleRain #Prince #RIPPrince... http://someurl,724706533422952450,724706533422952450,30168319,#heartbroken,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.29626988, -23.01324068]}}"
pt,,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-04-22T12:25:46.000Z,"Mesmo criando porcos, a expectativa existe, a tristeza vem e a saudade aperta. Dia começou bem #sqn #heartbroken",723487961317183488,723487961317183488,49520089,#heartbroken,
pt,,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-21T23:31:30.000Z,Há dias q pareço do + burro q há... Só hj q percebi... #heartbroken,723293112316076032,723293112316076032,722763951411458048,#heartbroken,
it,"[{'type': 'replied_to', 'id': '723215711460450304'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463315962,2016-04-21T19:30:25.000Z,@someuser Ditto!  #RIPPrince #heartbroken,723215711460450304,723232440219631616,36552322,#heartbroken,
pt,"[{'type': 'quoted', 'id': '722118907809677314'}]",everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-18T17:52:30.000Z,Bem assim! #Heartbroken 😭 http://someurl,722120636278116352,722120636278116352,279648727,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-09T20:57:31.000Z,é triste nunca ter dito: mãe tô na casa do vô| #heartbroken =(,718905704640344065,718905704640344065,62822329,#heartbroken,{'place_id': '97bcdfca1a2dca59'}
pt,,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-05T03:29:50.000Z,Nova!! #heartbroken,717192494488760321,717192494488760321,203262221,#heartbroken,{'place_id': '803089e5de2b8c9b'}
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-05T00:42:38.000Z,ENTROU. VISUALIZOU. SAIU. KERIDOOOOOOO TA ACHANDO QUE É QUEM PRA FAZER ISSO CMG? #HEARTBROKEN,717150419114393600,717150419114393600,716409820698554369,#heartbroken,
es,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-04-01T03:09:28.000Z,Te amo💔😭 #dolor #amor #desamor #tristesa #dolor #heartbroken #heartbreak #corazonroto #llorar #cry #life #shit #l4l... http://someurl,715737818358816772,715737818358816772,3847058293,#heartbroken,
tl,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-03-31T12:43:29.000Z,Hehehehehehehe #heartbroken http://someurl,715519889054650369,715519889054650369,1092020292,#heartbroken,
fr,"[{'type': 'quoted', 'id': '714191216779337732'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-03-27T20:47:47.000Z,Quand cela cessera-til ? #Pakistan #Heartbroken  http://someurl,714192212473552896,714192212473552896,816002077,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '713382960452476928'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2230572750,2016-03-25T15:13:30.000Z,@someuser E eu a achar que me conhecias melhor .... #heartbroken 💔,713378493283835904,713383313960992769,2163341436,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-03-24T19:19:58.000Z,Bornaaaaaa #heartbroken,713082951941103617,713082951941103617,468486848,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-03-21T18:45:24.000Z,"Um minuto de silêncio, por favor. | 😵 | #heartbroken http://someurl",711987087315243008,711987087315243008,50214545,#heartbroken,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-03-19T20:54:58.000Z,Meechum nooooooooooooo| 💔😭😭😭😭😭😭 💔| #Meechum #HoC #HouseOfCards #heartbroken @someuser,711294919772491777,711294919772491777,1027234446,#heartbroken,{'place_id': 'c3f37afa9efcf94b'}
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-03-15T20:04:35.000Z,eu vendo a bunda mas nao perco o lolla ano que vem #heartbroken,709832689407401984,709832689407401984,31264424,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2016-02-28T01:23:13.000Z,De pésame 😭💔 #HeartBroken @someuser,703752279057260545,703752279057260545,261839471,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2849199581,2016-02-26T03:46:57.000Z,@someuser Q sdds de vc momis 😞💔 #heartbroken,703063675788267520,703063675788267520,997945410,#heartbroken,{'place_id': '97bcdfca1a2dca59'}
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-02-23T02:43:01.000Z,"PASSADA que o @someuser recusou meu convite de amizade no Facebook, tava até pensando em dividir meu Fantasy com ele 😱 #heartbroken",701960424758059009,701960424758059009,54899279,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-02-20T06:40:24.000Z,#MiedoEs no terminar de editar u.u #HeartBroken 💔💔💔💔💔,700932997755699200,700932997755699200,221588826,#heartbroken,
pt,,everyone,Linkis: turn sharing into growth,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-02-11T09:42:29.000Z,#Pandora assim fica difícil sair...😞  #heartbroken #lovemypug #lovemydog #socute #pug #puglove... http://someurl,697717331678601216,697717331678601216,134131362,#heartbroken,
