source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets
Twitter for Android,770629433736568832,4665424645,everyone,770629433736568832,@someuser #ClickMyFingersTour MANILA?? 😌😏 #HOPEFUL,2016-08-30T14:29:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,2730122944,
Twitter for Android,770274490395701248,79948209,everyone,770274490395701248,"Oh ugma na, sugod ko o di? #hopeful",2016-08-29T14:58:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,770178558261997568,123812277,everyone,770178558261997568,Paano ako makapunta sau Veep!eh nasa bataan pa ako!pwede bang extend hanggang bukas?| #Hopeful @someuser,2016-08-29T08:37:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Instagram,770177624979206144,105053743,everyone,770177624979206144,Si Oreo at yung makakatabi ko passengers seat #Mondaymadness #Hello1stday #Workmodeon #Hopeful... http://someurl,2016-08-29T08:33:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.14324264, 14.57597691]}, 'place_id': '002c292a55e071e0'}",#hopeful,,
Twitter for iPhone,769212388650262529,241987294,everyone,769212388650262529,Sana ikapayat ko tong Pokemon Go. #hopeful,2016-08-26T16:38:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,768585923269242880,56049568,everyone,768585923269242880,Sana maging malawak pag iisip niya. #hoping #hopeful,2016-08-24T23:08:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,768488283617714176,721686043401924609,everyone,768488283617714176,Magkikita uli tayo at pag nangyari yon makaka face to face pa kita. 😂😂😂 Syempre picture na rin. 📷 #Hopeful,2016-08-24T16:40:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,768143505772388352,54495941,everyone,768143505772388352,✌🏼️💪🏼sidonamarie | | #leadership #LeadWCharacter #hope #positivity #hopeful #wordsmatter #PoetsForPeace  http://someurl,2016-08-23T17:50:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,767741619684515840,286085358,everyone,767741619684515840,Ang sarap mag imagine ng future. Lalo na ung iisipin mong kinaya mong lahat ng mga pinagdadaanan mo ngayon. Hahaha #Hopeful,2016-08-22T15:14:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,767562450296115200,4471627100,everyone,767562450296115200,"Since JaDine are coming back later. Maybe, tuloy na ang guesting nila sa GGV. #Hopeful #WelcomeBackTIMYJaDine",2016-08-22T03:22:03.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,767389446345940992,736878370806341632,everyone,767389446345940992,sana mapansin na ako ni crush #hopeful #1daytogo,2016-08-21T15:54:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,767220852941172736,1945697180,everyone,767220852941172736,"Life is UNFAIR. Lagi kaming pinagtatagpo, pero lagi ring di pa pwede...| #sadstory | #HopeFuL | #ASAPLSS | #ProudlyASAP",2016-08-21T04:44:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,766215256112828416,2181261085,everyone,766225567196844036,@someuser sa cold play aasa ako #hopeful,2016-08-18T10:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,3004551408,"[{'type': 'replied_to', 'id': '766217008375402496'}]"
Twitter for iPhone,765840024122171393,2167807418,everyone,765840024122171393,Hayss sana makapasa ako sa exam kanina at bukas at next week hahaha #hopeful,2016-08-17T09:17:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,765506078687637504,157956632,everyone,765506078687637504,Buti pa sila. Sana ako din :3 #Hopeful #TyLord #DHENatics,2016-08-16T11:10:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,765490105981153280,764110964392235008,everyone,765490105981153280,Bespren namimiss ko na makichat sayo...| #Hopeful| #ILoveYouAsMyBespren!,2016-08-16T10:07:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,765212966505488387,127838309,everyone,765212966505488387,Last na po. Promise mag aaral na akong maayos. #hopeful #bargaining,2016-08-15T15:46:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
TweetCaster for Android,764571400426225664,579341189,everyone,764571400426225664,Back to work na mamayang gabi. Sana gumanda na panahon para di ako mahirapang magcommUte. #hopeful,2016-08-13T21:16:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Linkis: turn sharing into growth,764420521131905024,3595164734,everyone,764420521131905024,Ngiting hopeful😇 sana payagan akong mag Advance officer sa #ROTC | #hopeful http://someurl,2016-08-13T11:17:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,763032710486949889,282625388,everyone,763032710486949889,@someuser suspension po tmrw plz...waterproof po kami nito huhu #hopeful,2016-08-09T15:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,380366589,
Twitter for Android,761261163241877504,760515186046357508,everyone,761261163241877504,Looking for a relationship...| Pero parang wala n ngayon nun...| | #Hopeless #Romantic #Single| #Hopeful #Ready #Searching,2016-08-04T18:02:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,761165868730425345,330304715,everyone,761167208256909312,@someuser @someuser feel ko hindiii #hopeful,2016-08-04T11:49:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,145202786,"[{'type': 'replied_to', 'id': '761165868730425345'}]"
Twitter for iPhone,760749433696849922,938186317,everyone,760749433696849922,"Kalabanin man ako ng mundo, alam kong IKAW ay kasama ko. #hopeful",2016-08-03T08:09:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,759754816050651137,736939702394068992,everyone,759754816050651137,Mama Marys castle. #simala #hopeful @ Simala Shrine Sibonga Cebu http://someurl,2016-07-31T14:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,759733326093484032,525088375,everyone,759733326093484032,@someuser Hi maria!! Excited na ako sa Ana 3. Malapit na ba matapos? #hopeful,2016-07-31T12:51:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,2725273586,
Twitter for iPhone,759712852697427970,121717247,everyone,759712852697427970,May sahod na ba? #hopeful 😭,2016-07-31T11:30:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,759518165680336896,755659682115715073,everyone,759518165680336896,Sana bumalik na sa dati.| #hopeful,2016-07-30T22:36:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,758413293883039744,2915590268,everyone,758413293883039744,oraaayt ! #hopeful nakoooo,2016-07-27T21:26:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,758003140255899648,56690276,everyone,758259756892946432,@someuser @someuser @someuser haha! advance haberday dicky. sscreenshot ko nlang to tas ppost ko sa wall mo this nov. #hopeful ✨,2016-07-27T11:16:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,{'place_id': '01f975a94dcb980c'},#hopeful,280485034,"[{'type': 'replied_to', 'id': '758198926495264768'}]"
Twitter for Android,757725777530015744,314596787,everyone,757725777530015744,"May gustong gawin, sana pumayag siya. #hopeful",2016-07-25T23:54:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,755414413234974720,372070857,everyone,757310811006050304,@someuser no Hong Kong or Taipei? #hopeful,2016-07-24T20:25:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,46046512,"[{'type': 'replied_to', 'id': '755414413234974720'}]"
Twitter for Android,756923187401789440,861985490,everyone,756923187401789440,Waiting for Riyad Mahrez to @someuser @someuser #hopeful #Gunner,2016-07-23T18:45:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,755702430055235584,299017012,everyone,755702430055235584,hindi ba nakaka-excite isipin na may taong darating na MAS magpapasaya sayo? #hopeful,2016-07-20T09:54:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",tl,{'place_id': '00c144711e509d46'},#hopeful,,
Twitter for Android,755040793585254400,705082481091842048,everyone,755040793585254400,Yun feeling na alam na alam mo na ang mangyayari pero umaasa ka na mag iiba pa at bigla kang makakahinga ng maluwag. #hopeful,2016-07-18T14:05:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,753985956504416256,382479211,everyone,753985956504416256,"Yung namatay si Gian Carlo natuwa pa ako... kasi hindi na sya ganun ka busy, may time na to do vacay with her..| | Choss #hopeful",2016-07-15T16:13:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,753907242974392320,2390371321,everyone,753907242974392320,Ahay.. taken na sya gling😢 | #hopeful ampotspa,2016-07-15T11:01:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,753857045909168128,120817614,everyone,753857045909168128,Kayo na po bahala sa amin Lord...| | #trust #faith #hopeful #thinkpositive http://someurl,2016-07-15T07:41:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,753826631056142336,1650277386,everyone,753826631056142336,Hope apil ko ani. Hihi| #hopeful| #employee http://someurl,2016-07-15T05:40:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,753493750891081728,728609468758536192,everyone,753493750891081728,Has -bi -yal-laa-hu wa ni- mal wa-keel.| Allah Subhanahu Wa Taala is sufficient for me and He is the Best Helper.| #hopeful,2016-07-14T07:38:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,{'place_id': 'ce840961e49976cf'},#hopeful,,
Instagram,753437215980711937,579341189,everyone,753437215980711937,Nag-experiment na naman si Mudra. Wish ko lang masarap. #hopeful http://someurl,2016-07-14T03:53:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,752497103054704640,729159740433932289,everyone,752497103054704640,maka happy lang! Hahaha. unta masigo pa sa schedule. 󾌵󾌲| #Hopeful #Goals #travelBuddy #Forevs 󾌴 — feeling positive,2016-07-11T13:37:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,751996758289514497,3256749787,everyone,751996758289514497,Sunday feels x May butiki sa kisame (Sana di mahulog). | | #Hopeful #LookUp #Sundate #Selfie... http://someurl,2016-07-10T04:29:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",tl,,#hopeful,,
Facebook,751712794932875264,1550646542,everyone,751712794932875264,Makakahanap din ako ng trabaho. May tutulong din sakin.☝| #hopeful #positive,2016-07-09T09:41:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Facebook,751590771338334208,52006808,everyone,751590771338334208,RD mo na. RD ko na rin.| Anong plano mo?| | #thisfeeling #hopeful #oooom| #missingtheolddays,2016-07-09T01:36:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,751410855531601920,2483483082,everyone,751410855531601920,Kakayanin ko . Wooh! Kaya ko to #Trust #Confident #Hopeful,2016-07-08T13:41:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,751285890551390208,3875122334,everyone,751285890551390208,Try nakog panlaba bi basin ma uga padiay hahaha #hopeful lol,2016-07-08T05:24:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,751067190669959169,68945713,everyone,751067190669959169,I am #hopeful @ Ayala Malls Legazpi http://someurl,2016-07-07T14:55:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [123.75201702, 13.14689566]}, 'place_id': '0088e1b1066e791e'}",#hopeful,,
Twitter for Android,751010166569439233,729210321424945152,everyone,751010166569439233,@someuser mag-update ka na te??? #hopeful,2016-07-07T11:09:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,198044326,
Twitter for Android,750337495112380416,732384526169604096,everyone,750337495112380416,pingris pambansang cheerleader.... ang puso ng gilas pingris...| go...pilipinas| #LabanPilipinas | #hopeful,2016-07-05T14:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,750293634101092352,4728350936,everyone,750293634101092352,Dear @someuser and @someuser super duper labs ko kayo. invite nyo naman ako sa live recording nyo 1 day. kyaaaa. #hopeful #misteryo,2016-07-05T11:41:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web App,750115185868746752,100604757,everyone,750115185868746752,Malapit na.. ohmy! #MoveMore kasi malapit na talaga! #hopeful # faith 🙏,2016-07-04T23:52:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,749897434600316929,3267279649,everyone,749897750368522240,Hopefully bila aku intern nanti uitm dah pasang wifi. Mana tau kan? And hopefully article boleh publish. (You wish) #hopeful 😌😌😌,2016-07-04T09:28:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,3267279649,"[{'type': 'replied_to', 'id': '749897434600316929'}]"
Twitter for Android,749108903082811394,16195481,everyone,749108903082811394,"Di ako nagkamali. Go, Sen. Drilon! #hopeful #somebodytowatchoverPH http://someurl",2016-07-02T05:14:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,"[{'type': 'quoted', 'id': '749105379510882310'}]"
Twitter for Android,748365844946755584,471763093,everyone,748365844946755584,Ayun. President Duterte! #Du30SaJune30 #hopeful,2016-06-30T04:01:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,748119016732925952,52670107,everyone,748119016732925952,Sana ako na lang please... 🙏 #hopeful,2016-06-29T11:40:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,748114770889314304,3012275443,everyone,748114770889314304,Sana malapit na. #Hopeful @someuser last Saturday http://someurl,2016-06-29T11:23:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,747787428983898112,7653742,everyone,747787428983898112,Yung tipong nag hope ka...tapos may red..kalerkz #hopeful,2016-06-28T13:43:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,746993156986544128,746990723241631745,everyone,746993156986544128,Sana makita ko na c jk soon| #hopeful,2016-06-26T09:07:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,746175837049786368,375903369,everyone,746175837049786368,"9hrs avail ptos tonight, i filed for 10hrs oh no! Kailangan makuha parin kita, kht pumasok ng 1hr atleast di ako mgbbday sa ofis. #hopeful",2016-06-24T02:59:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,745910386256396289,1343921844,everyone,745910386256396289,#hopeful | Ddating na sya...yehey,2016-06-23T09:24:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,745530370574016512,499932096,everyone,745532383378604032,@someuser @someuser tapos na po yung promo? 😭😢 kaka-ol lang kasi at walang power... #hopeful,2016-06-22T08:22:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,112383553,"[{'type': 'replied_to', 'id': '745530370574016512'}]"
Twitter for Android,745285046857150464,303805079,everyone,745285046857150464,"Mga engineer at archis kailangan ng future ng Ph, magde-develop na buong bansa! #hopeful",2016-06-21T15:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,745095769548414976,2847134420,everyone,745095769548414976,Ah. OK. So pinagsama na nga ang real at reel. Siguro kasi tatapusin na yung KS tapos magtatrabaho na si Divina/Maine as EB host #hopeful,2016-06-21T03:27:29.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 12, 'quote_count': 4}",tl,,#hopeful,,
Instagram,744818195492528128,217491474,everyone,744818195492528128,Pasok na kaya to? 🙄 #hopeful #anotherendeavor #i❤️philippines🇵🇭... http://someurl,2016-06-20T09:04:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,744815248708796416,217491474,everyone,744815248708796416,Pasok na kaya to? 🙄 #hopeful #i❤️philippines🇵🇭  #anotherendeavor... http://someurl,2016-06-20T08:52:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
