reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:59:17.000Z,814954035589496837,814954035589496837,Instagram,4826184999,es,🤐😔 #santiagodechile  #findeaño #viernes #picoftheday #sad @ Hernando... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:58:18.000Z,814953787555094528,814952133690871808,Twitter Web Client,805160941587283968,en,@someuser @someuser @someuser are #PATHETIC. Desperate for viewers... #SAD| | #MakeAmericaGreatAgain #TRUMP #MAGA #CNN #TrumpTrain #Trump2016,#sad,,15518286,"[{'type': 'replied_to', 'id': '814952133690871808'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:56:05.000Z,814953228785754112,814953228785754112,Twitter for iPhone,28631592,en,"This #massproduction of livestock is not necessary for survival and its truly amazing how it is affecting us, and our environment. #Sad",#sad,{'place_id': '00c12e8612b69ccf'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:54:02.000Z,814952712408272896,814952712408272896,Twitter Web Client,384422694,en,"Went through many years of my life thinking inauguration was actually inaurguration, and guacamole was actually gluacamole. #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:52:29.000Z,814952321780224000,814947494945837056,Twitter for iPad,44253771,en,@someuser as did my grandfather.  They would not believe what has happened to the labor movement.  #sad,#sad,,20479813,"[{'type': 'replied_to', 'id': '814947494945837056'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:52:18.000Z,814952275055550464,814952275055550464,Mobile Web (M2),151736657,en,@someuser happy graduation Haruka!!! Always miss you ... #sad but #happy,#sad,,945492493,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 2}",2016-12-30T21:47:53.000Z,814951165829869568,814951165829869568,Twitter Web Client,1339585326,en,#Sad loss wt passing of great #Master. May he swiftly #incarnate in #compassion 4 #sentientbeings in #degenerate age of #suffering. #Tibetan http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814924459748380672'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:43:45.000Z,814950123860086784,814950123860086784,Hootsuite,1408516842,en,The #faux anger that came after #Obama said something about #entrepreneurs not doing it all by themselves–showcases the #sad place were in.,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:43:27.000Z,814950049918681092,814950049918681092,Twitter for Android,2958279621,en,that feeling of guilt when you are too powerless to help someone precious #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:43:07.000Z,814949967085371392,814949967085371392,The Social Jukebox,3247390454,en,"If you dont think every day is a good day, just try missing one. ~Cavett Robert http://someurl #goodday #sad #inspiration",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:42:32.000Z,814949819017990148,814949819017990148,Glue Games,769018903104290818,en,dank trendy memes #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:40:31.000Z,814949311704420353,814949311704420353,Twitter for iPhone,463564214,en,"As a domestic violence ad runs on TV, tell me again how we ended up with a misogynistic president in @someuser #sad #MAGA",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:39:29.000Z,814949050885828609,814949050885828609,Twitter Web Client,512249328,en,"@someuser @someuser @someuser Discrimination! Other drugs OK, but if medical marijuana is not? Phish is playing at MSG. #sad. http://someurl",#sad,,1440641,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-30T21:39:11.000Z,814948976755609601,814948976755609601,Twitter for iPhone,478092793,en,@someuser Your like Liverpoo fans caring about Uniteds scores with City/Rovers. You need to get a grip pal 🙈🙈 #Sad http://someurl,#sad,{'place_id': '7f15dd80ac78ef40'},283167129,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:38:44.000Z,814948862301335552,814948862301335552,Twitter for iPad,767673536026517505,en,#sad @someuser is getting rid of talented people and keeping over paid #pathetic ones! Im advising customers to look elsewhere now! #shame,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:38:00.000Z,814948678930759685,814948678930759685,Twitter for iPhone,2313166349,en,WHY DID NO ONE TELL ME Norma FUCKING DIES IN @someuser Im sad af #BatesMotel #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:35:48.000Z,814948122677878784,814948122677878784,Twitter for iPhone,73825821,en,. @someuser You are the clinical textbook definition of a narcissist ! #Weak #Sad #TrumpsterFire http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",2016-12-30T21:31:37.000Z,814947069915959296,814947069915959296,Twitter for iPhone,29348820,en,Went to @someuser and saw more #Steelers shirts/hats than #browns gear. #smh #100yearswar @someuser #sad #nfl @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:30:24.000Z,814946764281315328,814946764281315328,Twitter Web Client,2606516323,en,@someuser SO i order 2 crave meal boxes for the family and get home. NO burritos in side the box. They forgot them. #sad #tacofail,#sad,,7831092,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:29:25.000Z,814946519501705218,814946519501705218,Twitter for iPhone,2193384692,en,"A comprehensive list #sad In Memoriam 2016: Artists, Entertainers, Athletes Who Died | Rolling Stone http://someurl",#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-30T21:26:47.000Z,814945855128170497,814945855128170497,Twitter for Android,544595079,en,@someuser hasnt brought back Emmanuel. #Sad | #tweeting4afriend,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:24:06.000Z,814945179845218305,814945179845218305,Instagram,247026097,en,Guess who got told off 😪🎄 #niece #nephew #visit #family #happy #sad #christmas #christmastree... http://someurl,#sad,"{'place_id': '592d0444200c2c10', 'coordinates': {'type': 'Point', 'coordinates': [-4.03843, 51.6271]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:22:17.000Z,814944722020081665,814944722020081665,Share.Radionomy.com,2814657699,en,Now playing  :  Gary Girouard -  Love on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:21:35.000Z,814944546262056961,814944546262056961,Facebook,940820707,en,"Its funny how one person can affect your whole mood, and the person doesnt even realize it😔 😤. #sad and angry",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:20:29.000Z,814944268762673153,814944268762673153,Twitter Web Client,30525535,en,"He may be trolling the whole world, but it doesnt change that he just showed his loyalty to Russia over US, and hes PEOTUS. #Sad http://someurl",#sad,,,"[{'type': 'quoted', 'id': '814943234774487040'}]"
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2016-12-30T21:17:47.000Z,814943589335703553,814943589335703553,Twitter Web Client,18868482,en,"Trump trolling again| Hes immature, very childish and he has real soldiers to play with, #Sad| http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:17:32.000Z,814943526081466368,814943526081466368,Glue Games,769018903104290818,en,glad 3.5 mm jack on 3.5mm sex porn #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:16:40.000Z,814943310867369984,814943310867369984,Twitter Web Client,2949833173,en,"3 Miami officers fired over target practice jokes http://someurl According to lawyer, they were just being kids... #SAD Excuse",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:16:36.000Z,814943293859627008,814943293859627008,Twitter Web Client,183671992,en,says the girl with #daddyissues ---->thats you Tomi<----| #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814942915357196288'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T21:13:54.000Z,814942611035328512,814942611035328512,Twitter Web Client,91931487,en,Pathetic groveling by @someuser. Putin already owns him. #NotSmart #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:11:50.000Z,814942093462425601,814942093462425601,Twitter for iPhone,300558057,en,@someuser now @someuser does sports talk?  His takes there are filled baseless conjecture too. #sad,#sad,,15466988,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:09:58.000Z,814941624186839040,814919370711461890,Twitter for Android,27175050,en,@someuser @someuser @someuser @someuser and thats enough to turn on your country. #Sad #Pathetic #Traitor,#sad,,788426549863350272,"[{'type': 'replied_to', 'id': '814940989441851392'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:09:32.000Z,814941513700425728,814941513700425728,Twitter for Android,395581373,en,I look down today and all I could see is that my hips actually moved. 😭 #feelingugly #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:08:11.000Z,814941172506525696,814939523033534464,Twitter for iPhone,40346616,en,@someuser lol ! Good man my George hot water bottle ! Best pressie this year #sad,#sad,{'place_id': 'c500c6f8494a90ac'},2250871259,"[{'type': 'replied_to', 'id': '814940965320400896'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:08:03.000Z,814941139048480768,814941139048480768,SquillopTweetBot,3091190290,en,new #Stickers for iOS 10!| | http://someurl| | #indiedev #sad #grumpy #iMessageApps #iMessage #miserable #happymeal Bot21:8,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:05:49.000Z,814940577619812352,814940577619812352,Twitter for Android,851346169,en,Celebrating the death of a human seems pretty low.... Even for a liberal. #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:05:26.000Z,814940482203779072,814940482203779072,Twitter for iPhone,27536232,en,This is who you picked🙄😑😒 #NOTMYPRESIDENT #SHAMFUL #TRUMP #PUTIN #SCARY #SAD #NOWWHAT #PRAYING ... shhttp://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:05:24.000Z,814940475027292161,814940475027292161,Twitter Web Client,30525535,en,LOL #Trump clearly doesnt need any help on that. He can create treason trouble all on his own. #Sad #Scared #WTF http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:05:08.000Z,814940408761479169,814940408761479169,Twitter for iPhone,716370158240067584,en,#blog o clock..... how we lose sight of what makes us #happy... searching for too long for why we feel #sad | | http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:04:55.000Z,814940352486535168,814231064847728640,Twitter for Android,982791602,en,@someuser @someuser So quick to puke out a tweet you missed the quote marks #sad,#sad,,803221140,"[{'type': 'replied_to', 'id': '814247697574166529'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-30T21:04:33.000Z,814940261499408384,814940261499408384,Hootsuite,549431884,en,"Wow. Donald Trump forgetting who his President is. Its not Putin, you moron. Putin waiting for the clown to #MakeRussiaGreatAgain #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T21:03:42.000Z,814940047564623872,814920722208296960,Twitter for Android,146644080,en,"@someuser Damn Donald, you really are scraping the bottom of the barrel for your inaugural. #Sad  @someuser @someuser",#sad,,25073877,"[{'type': 'replied_to', 'id': '814920722208296960'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T21:00:10.000Z,814939157113892864,814919370711461890,Twitter for Android,1228302758,en,"@someuser yeah, enough time to manipulate incoming Administration! God help us Americans from a twitter leader! #deplorable #sad",#sad,,25073877,"[{'type': 'replied_to', 'id': '814919370711461890'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:59:00.000Z,814938864213180417,814938864213180417,Twitter for iPhone,37981252,en,We are a joke in #Russia | | #SAD http://someurl,#sad,{'place_id': '1d9a5370a355ab0c'},,"[{'type': 'quoted', 'id': '814885063716466688'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:58:49.000Z,814938815525748738,814911939226632192,Twitter for iPhone,2392884301,en,@someuser @someuser I wish elected officials didnt sell-out our country to Russia #sad,#sad,,216776631,"[{'type': 'replied_to', 'id': '814911939226632192'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:57:46.000Z,814938551238488064,814828794351452161,Twitter for iPhone,1413884522,en,"@someuser Bend over, Donny!  Hes gonna own you! @someuser @someuser Sell us out #sad #weak #notmypresident",#sad,,1652541,"[{'type': 'replied_to', 'id': '814828794351452161'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:57:01.000Z,814938363077611520,814938363077611520,Twitter Web Client,282716700,en,New York City’s Iconic Carnegie Deli Closes at Midnight http://someurl #NYC #CarnegieDeli #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:56:40.000Z,814938277753028608,814694002662506496,Twitter for iPhone,1413884522,en,@someuser Oh this will be rich!  This speech will be so bigly on the issues.  @someuser #dumbass #orange #sad,#sad,,759251,"[{'type': 'replied_to', 'id': '814694002662506496'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:50:35.000Z,814936745536000001,814887522216067072,Twitter for iPhone,1413884522,en,"@someuser @someuser Putis so, so short!  Little Man syndrome #sad Trump wont protect us @someuser @someuser #disgraceful #weak",#sad,,14377605,"[{'type': 'replied_to', 'id': '814887522216067072'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:50:23.000Z,814936692868186112,814936692868186112,Hootsuite,459578184,en,Seasonal Affective Disorder is more common that you think. Find out the signs from @someuser http://someurl #SAD #winter,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:47:50.000Z,814936053077471232,814936053077471232,Twitter for iPhone,398362832,en,i wont be getting a new years eve kiss. #sad,#sad,{'place_id': '8299d9c922d5dc42'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:45:19.000Z,814935420073103361,814919370711461890,Twitter for Android,189359275,en,Are these yours? @someuser #ComradeTrump has clearly lost his mind. The UnAmerican President is turning into his father. #SAD http://someurl,#sad,,25073877,"[{'type': 'replied_to', 'id': '814919370711461890'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:44:19.000Z,814935169425698820,814935169425698820,Twitter Web App,4103222537,en,Tears are words the heart cant express... #emotional #goodbye #sad #but #happy,#sad,,,
