source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3674129250,Suno gaur se duniya walo...sabse aage honge HINDUSTANI #wonderful song full of energy @someuser @someuser @someuser,785158789116813312,785158789116813312,tl,everyone,2016-10-09T16:43:37.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,161422946,"On my way kanina to Paranaque, haha!| | Fresh ko pa, haha!| | #serye #positive #wine #wonderful... http://someurl",785088698475958272,785088698475958272,tl,everyone,2016-10-09T12:05:06.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,433950105,Hotplate Noodle & Calamari Ring| #wonderful #ring #calamari #hotplate #noodles #instaphoto... http://someurl,784761810826170368,784761810826170368,tl,everyone,2016-10-08T14:26:10.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '01fba355646b02f0', 'coordinates': {'type': 'Point', 'coordinates': [121.77454633, 16.93326197]}}",74683088,Cauayan Patronal - Padyak Para Kay Maria 👊👊👊 #CauayanPatronal #PadyakParaKayMaria #Wonderful... http://someurl,784586306693263361,784586306693263361,tl,everyone,2016-10-08T02:48:47.000Z,#wonderful,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,777557768941305856,Day made...#wonderful..#fabulous..saw..#sthembiso ngcobo:):*:),783939827448291328,783939827448291328,tl,everyone,2016-10-06T07:59:54.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,1116070752,#Wonderful #Wednesday Day:2 Wadhwas Welcoming Matarani in #Kumkum @someuser @someuser http://someurl,783663425452859393,783663425452859393,tl,everyone,2016-10-05T13:41:35.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1116070752,#Wonderful #Wednesday Day:2 Wadhwas Welcoming Matarani @someuser @someuser #Kumkum #Sumit #SumitWadhwa... http://someurl,783663408973422592,783663408973422592,tl,everyone,2016-10-05T13:41:31.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '4c6bf2b7c14c8f88', 'coordinates': {'type': 'Point', 'coordinates': [73.6167, 17.4667]}}",194967712,#rare #mystic #wonderful #venation #patterns #wild #life #wild #love @ Nagaon http://someurl,783263821246951424,783263821246951424,tl,everyone,2016-10-04T11:13:41.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,99065330,Explore sukabumi 🌳🌊| | #exploresukabumi | #wisata | #cinumpang| #sukabumi| #westjava | #wonderful... http://someurl,783179025657241600,783179025657241600,tl,everyone,2016-10-04T05:36:45.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '47026e91cb493b57', 'coordinates': {'type': 'Point', 'coordinates': [-105.51914007, 20.77144255]}}",100681647,"Heaven on earth... #puntademita #wonderful @ Punta De Mita, Rivera Nayarit http://someurl",783025161654067200,783025161654067200,tl,everyone,2016-10-03T19:25:21.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '7d588036fe12e124', 'coordinates': {'type': 'Point', 'coordinates': [12.50981, 41.92163]}}",371141609,Sushi ❤ #Love  #sushitime #good #wonderful #night @ Senba 2 http://someurl,782676902171570176,782676902171570176,tl,everyone,2016-10-02T20:21:29.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,4782827150,MAGIIPON NA XD| #Wonderful pushh yannnn,782546484092739584,782546484092739584,tl,everyone,2016-10-02T11:43:15.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,4915464412,San Cristoforo Church at Siena #wonderful #place #placetobe #instadaily #instatravel #inst... http://someurl http://someurl,782505370233217024,782505370233217024,tl,everyone,2016-10-02T08:59:53.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50709837,#spinalongaisland #holidaysincreete #wonderful #bluesky and #sea @ Plaka Elounda Spinalonga http://someurl,782250205387198464,782250205387198464,tl,everyone,2016-10-01T16:05:57.000Z,#wonderful,,
MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2836836595,Dyana on http://someurl #s #235;x #wonderful  #suit #lornajane #snatchbalance,780597123477803009,780597123477803009,tl,everyone,2016-09-27T02:37:11.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,166431160,road to #wonderful #hiddenbeach of nanggelan and cangaan| #indonesia#jember #eastjava #wond... http://someurl http://someurl,780050483239059456,780050483239059456,tl,everyone,2016-09-25T14:25:02.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,59105442,Kawasan Falls! :) ❤👸 #thisIlove #ThankYouLord #wonderful #kawasanfalls #survivedcanyoneering http://someurl,779518108100943872,779518108100943872,tl,everyone,2016-09-24T03:09:34.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,769186192210350081,@someuser ...ganda ng sounds ni kuya oh.ung song na nagpakilala ky idol Kaye & Ezra band.| #wonderful tonight,779452662613811200,779452662613811200,tl,everyone,2016-09-23T22:49:30.000Z,#wonderful,,1404238914
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,769186192210350081,...un oh!!ganda ng sounds ni kuyang driver.| #wonderful toninght,779451761618661380,779451761618661380,tl,everyone,2016-09-23T22:45:56.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,72447261,lumayan rame | #waterfall #river #stone #cliff #cool #shady #wonderful #nature #natural... http://someurl,777731625388048385,777731625388048385,tl,everyone,2016-09-19T04:50:43.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,153739880,"Eid celebration at orphanage, #wonderful #kids... — celebrating Eid at Kalamboil http://someurl",775968491920842752,775968491920842752,tl,everyone,2016-09-14T08:04:39.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'place_id': '01fba355646b02f0', 'coordinates': {'type': 'Point', 'coordinates': [121.772, 16.9347]}}",74683088,Photoshoot?!?!? Lol ang tagal magusap ni Caloi and Erick kasi eh.. hahahahaha #Wonderful... http://someurl,775640259711217665,775640259711217665,tl,everyone,2016-09-13T10:20:23.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '01fba355646b02f0', 'coordinates': {'type': 'Point', 'coordinates': [121.772, 16.9347]}}",74683088,"1st MOR at NLEast Hub 😙😙😙 #WeLoveGlobe #Wonderful @ Cauayan, Isabela http://someurl",775636159145717760,775636159145717760,tl,everyone,2016-09-13T10:04:05.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,77736328,Uwi nlng me.. Galit n c Kuya..😂😛| #BanaueRiceTerraces #wonderful... http://someurl,775197154910494720,775197154910494720,tl,everyone,2016-09-12T04:59:38.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,143097195,#Repost galadrielangel ・・・| #wonderful #beach  #nealia #ikaria #ikariagram http://someurl,774875932083490816,774875932083490816,tl,everyone,2016-09-11T07:43:13.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2431623529,Bali... #hollyday # instagood #instadaily #instalife  #temple #wonderful http://someurl,774720039039623168,774720039039623168,tl,everyone,2016-09-10T21:23:45.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1397925404,"Exploring Brgy. Quiapo, JAS ! #Wonderful #Busay 09.04.16",774366175002234882,774366175002234882,tl,everyone,2016-09-09T21:57:37.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'place_id': '3a5c7e6866d5abed', 'coordinates': {'type': 'Point', 'coordinates': [10.51511829, 45.44902]}}",860166019,#divine#dragqueen #dragqueen #instagood #wonderful #show #be#beautiful #like4like #like... http://someurl,774308978771845120,774308978771845120,tl,everyone,2016-09-09T18:10:21.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '00a7834164189296', 'coordinates': {'type': 'Point', 'coordinates': [100.494, 13.7522]}}",366668847,soproud_power kung.b 😁😁😁✌🏻️| #world #wonderful #wonderland #earth #tattoo  #Thailand #peace... http://someurl,774083873441325056,774083873441325056,tl,everyone,2016-09-09T03:15:51.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,770589470555004930,@someuser | #wow| #Beautiful| #nice| #kant| #WONDERFUL Pipag,773158660545576961,772864474214703104,tl,everyone,2016-09-06T13:59:23.000Z,#wonderful,"[{'type': 'replied_to', 'id': '772864474214703104'}]",2852359916
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3015945746,The Maldives Islands - Kanuhuraa Island Resort  Maldives | #travel #view| #awesome #wonderful| #sundays #amazing #awes... http://someurl,772365843103621120,772365843103621120,tl,everyone,2016-09-04T09:29:01.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,713467560876965889,#sea #wonderful #beautiful #niceview #greece #clouds #beach #noonehere #nice @ Mesaggala http://someurl,771029007257120768,771029007257120768,tl,everyone,2016-08-31T16:56:55.000Z,#wonderful,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'place_id': 'b19e24ce42ccd6aa', 'coordinates': {'type': 'Point', 'coordinates': [-100.281936, 25.675646]}}",44526086,Good afternoon #sky #instasky  #instablue #clouds #wonderful @ Pista Parque Fundidora.. http://someurl,770847808119341056,770847808119341056,tl,everyone,2016-08-31T04:56:53.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,61245861,"cli -> sns -> lambda -> neo4j -> sns -> lambda -> cloudsearch. x5,000,000. Sub-100ms each lambda. #dirtyDeeds #THECLOUD #aws #wonderful",770795355705184256,770795355705184256,tl,everyone,2016-08-31T01:28:28.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,433950105,Tetsuo Kurata : Henshin !!| Battle of The Toys 2016| #wonderful #event #tetsuokurata #kotarominami... http://someurl,770140900790038530,770140900790038530,tl,everyone,2016-08-29T06:07:53.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '01b763b150004405', 'coordinates': {'type': 'Point', 'coordinates': [125.613, 7.07306]}}",177164341,Daghang salamat Davao! :-)| #davao #thankyou #wonderful #safe #peaceful #lovely #marcopolo @someuser http://someurl,769885953787912192,769885953787912192,tl,everyone,2016-08-28T13:14:49.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '00ed6f0947c230f4', 'coordinates': {'type': 'Point', 'coordinates': [120.96666667, 14.65]}}",74683088,Meron naglalambing before kami pumasok 😙😙😙 #TitoDuties #Wonderful #AngPangetDawNgAyosNgBuhokNya... http://someurl,768996181670256640,768996181670256640,tl,everyone,2016-08-26T02:19:11.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,888423936,@someuser nux nmn da icon 😱#amazing #wonderful #fabulous #selfiepamore #newicon,768455011357470724,768455011357470724,tl,everyone,2016-08-24T14:28:46.000Z,#wonderful,,2426389848
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '01020a9b0d158e1e', 'coordinates': {'type': 'Point', 'coordinates': [98.83849228, 8.00566751]}}",363848940,Phra Nang Cave Beach| #subhanallah #wonderful #musafir #journey #trip #holiday #thailand #krabi... http://someurl,768438000007208960,768438000007208960,tl,everyone,2016-08-24T13:21:10.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3015945746,The Maldives Islands - Per Aquum Niyama Maldives | Photo: @someuser| #travel #beachoftheday | #travelgram #wonderful| #... http://someurl,766960424579428352,766960424579428352,tl,everyone,2016-08-20T11:29:49.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,2960283318,Kirito & Asuna true love| #anime #manga #cute #kawaii #swordartonlin #beautiful  #wonderful #cool #adorable #otaku http://someurl,766524970880991232,766524970880991232,tl,everyone,2016-08-19T06:39:29.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'f0e3be87736a7a05', 'coordinates': {'type': 'Point', 'coordinates': [107.63160121, -6.97264633]}}",388892542,tatap mata ara| | #adventure #amazing #beutiful #wonderful | #awesome #geonusantara #geosumut... http://someurl,766150709347618817,766150709347618817,tl,everyone,2016-08-18T05:52:18.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,466855749,@someuser 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻| #Wonderful #lovely #Amazing # cute ....Episode #superb,765952160777601025,765952160777601025,tl,everyone,2016-08-17T16:43:20.000Z,#wonderful,,2731439370
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3015945746,The Maldives Islands |Per Aquum Niyama| | Photo@someuser| #travel #view| #awesome #wonderful| #beautifuldestinatio... http://someurl,765833281233424384,765833281233424384,tl,everyone,2016-08-17T08:50:57.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,262688023,🎼🎺Oluwa e tobi 🎻🎤 #wonderful #Godofspecialeffect #Arogbojo #Youavdoneitagain #ThankyouJesus http://someurl,765130132650590208,765130132650590208,tl,everyone,2016-08-15T10:16:53.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,71757178,Staad - FF Lugano 1976 0-3 #wonderful #day #soccer #woman #nla #win #away #dream http://someurl,764724667538079744,764724667538079744,tl,everyone,2016-08-14T07:25:43.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'b67e2bb0daecdbf4', 'coordinates': {'type': 'Point', 'coordinates': [100.620882, -0.471866]}}",213216131, Good Morning  from Ranah Minang🎪| •••| #explorepadang| #wonderful #indonesia @ Istana Pagaruyung... http://someurl,764273042264563712,764273042264563712,tl,everyone,2016-08-13T01:31:07.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'place_id': 'c4ae14b61ec911a7', 'coordinates': {'type': 'Point', 'coordinates': [15.25275, 40.85207]}}",1876425235,Superhero.| #dream #fly #fantasy #like #like4like #pic #instacool #wonderful #follow4follow... http://someurl,764086343953637376,764086343953637376,tl,everyone,2016-08-12T13:09:15.000Z,#wonderful,,
IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3015945746,The Maldives Islands - Kanuhuraa Maldives | Photo: @someuser| #travel #view| #awesome #wonderful| #exploretocreat... http://someurl,763834591056654337,763834591056654337,tl,everyone,2016-08-11T20:28:52.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '9c74447e60755891', 'coordinates': {'type': 'Point', 'coordinates': [107.60126, -6.8847]}}",402546230,Explore the jungle ❤ #ExploreBandung #Jungle #wonderful @ Bukit Moko http://someurl,763716573601280000,763716573601280000,tl,everyone,2016-08-11T12:39:54.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,70678697,Prayanakorn Cave #photooftheday #igersthailand #magic #storytelling #wonderful #magnific... http://someurl,763692289147494400,763692289147494400,tl,everyone,2016-08-11T11:03:25.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,86016729,#jgh ang drama ko ngayon xD| @someuser #wonderful #GlobexChainsmokers #TakeMeThere,762675023291097089,762675023291097089,tl,everyone,2016-08-08T15:41:10.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '1a29683becc7959b', 'coordinates': {'type': 'Point', 'coordinates': [107.0302, -6.2177]}}",79379804,Namaste...| | #curug #cigentis #karawang #explore #airterjun #waterfall #wonderful #indonesia... http://someurl,762445939587944448,762445939587944448,tl,everyone,2016-08-08T00:30:52.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '94965b2c45386f87'},216177858,@someuser Mwahh #Wonderful & Enchanting MyClauLove...always <3 Tyvm <3,762428675048386560,762427528631902208,tl,everyone,2016-08-07T23:22:16.000Z,#wonderful,"[{'type': 'replied_to', 'id': '762427528631902208'}]",137154600
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,93175187,snorkeling yuhuhu 🏊🏊🏊🏊🌊🌊🌊🌊 #wonderful #indonesia #iloveindonesia #pahawang #sea #xiaomiyi #fresh... http://someurl,762345026198315012,762345026198315012,tl,everyone,2016-08-07T17:49:52.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,86016729,@someuser hanggang episode 14 na pala ung Doctors!!! haha nood muna ako XD| | -tix please! :(| #wonderful| #GlobexChainsmokers | #TakeMeThere,762327235856478208,762327235856478208,tl,everyone,2016-08-07T16:39:11.000Z,#wonderful,,245697549
