source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",614950221,#instacollage badgalriri #rihannaarmy #diamonds #world #tour #fantastic #fun #smile #thumbsup #ig... http://someurl,318480004025552896,318480004025552896,hi,everyone,2013-03-31T21:48:44.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",98143000,badgalriri #concert #rihanna #winnipeg #manitoba #canada #angel #diamondworldtour #mar25 #fantastic... http://someurl,316479204340428801,316479204340428801,hi,everyone,2013-03-26T09:18:16.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72253549,#Fanta k khultay hi mann #Fantastic ho jaye,316206011746766848,316206011746766848,hi,everyone,2013-03-25T15:12:42.000Z,#fantastic,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161674195,#Fanta khulte he mun #Fantastic ho jae ????,315094679735631872,315094679735631872,hi,everyone,2013-03-22T13:36:40.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17732378,"@someuser aab aap khade ho gaye ho, aab toh aap aur daraoge... )) #fantastic performance :)",310992215839232001,310992215839232001,hi,everyone,2013-03-11T05:54:56.000Z,#fantastic,144944472,,
SendSMS.pk,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496559169,"Jab Sye Tum Nye Utha| Liya Baazu ,| --| --| Sarr K Neechy Sawaall| Rakhyn Hain...!| #Fantastic| | [http://someurl",310395872376676352,310395872376676352,hi,everyone,2013-03-09T14:25:17.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",140006826,#Np Barsaatein by Shrey S :) Kabhi toh pas mere aao ..kabhi toh nzare mjhse milao... #fantastic ! ^__^,308656238651129857,308656238651129857,hi,everyone,2013-03-04T19:12:36.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271706595,In KHaiRan .... #Me #in #khairan #wather #fantastic #happy #family #time .... | | 💤💤💤💤💤💤💤💤💤 @ KhaiRaaN... http://someurl,307776303103352832,307776303103352832,hi,everyone,2013-03-02T08:56:03.000Z,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [48.09112712, 29.1860595]}}"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",57965263,@someuser @someuser chuck that! Asli test abhi baaki hai !! #elclassico #fantastic,306361473159008256,306287470193041410,hi,everyone,2013-02-26T11:14:01.000Z,#fantastic,403952835,"[{'type': 'replied_to', 'id': '306358306363039745'}]",
Write Longer,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325509390,"maji pan RT @someuser @someuser| Majhi pariksha chalu aahe taripan match baghtoy aaplya #veerMarathi chi.,| Siddhant Mule is #Fantastic",305733657241477120,305733657241477120,hi,everyone,2013-02-24T17:39:18.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",442823433,"@someuser| Majhi pariksha chalu aahe taripan match baghtoy aaplya #veerMarathi chi.,| Siddhant Mule is #Fantastic",305732726672224257,305732726672224257,hi,everyone,2013-02-24T17:35:36.000Z,#fantastic,57998991,,
Gravity!,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208004115,Bhai saab @someuser ji... Jara @someuser ji ko chullu bhar paani dijyega. Hahaha #Special26 #Fantastic @someuser @someuser,299935985578434560,299935985578434560,hi,everyone,2013-02-08T17:41:26.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152712617,Anndd %20 battery #perfecttiming #fantastic,297120959524118529,297120959524118529,hi,everyone,2013-01-31T23:15:31.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1040959686,@someuser bhai aapa song daru #fantastic N bhoot to #crazy man,292959712557797376,292959712557797376,hi,everyone,2013-01-20T11:40:13.000Z,#fantastic,88899746,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760947247,#SaborAmorDF #Fantastic #Exotic #Magic 🍴🍷 vayaan ! http://someurl,291645488984371200,291645488984371200,hi,everyone,2013-01-16T20:37:57.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311475194,"@someuser @someuser Namaskar , Suprabhaat . Aap dono ka Friday #Fantastic ho",287005772397830144,286982510662004737,hi,everyone,2013-01-04T01:21:23.000Z,#fantastic,79989142,"[{'type': 'replied_to', 'id': '287003334471213056'}]",
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",744582788,"@someuser aaj ki politics #Toxic hai,| PM hamare #historic hai, laloo ji #comic hai,abhisar ji #fantastic hai, baaki sab to #theekhai",283414805476409344,283414805476409344,hi,everyone,2012-12-25T03:32:09.000Z,#fantastic,56627441,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",744582788,"@someuser aaj ki politics #Toxic hai, PM hamare #historic hai,  ravish ji #fantastic hai, baaki sab to #theekhai",283413034473500672,283407357160075264,hi,everyone,2012-12-25T03:25:07.000Z,#fantastic,47595335,"[{'type': 'replied_to', 'id': '283407357160075264'}]",
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",610584575,Boom shakalaka. Boom shakalaka. #Fantastic #baby #BIGBANG,280354730901905408,280354730901905408,hi,everyone,2012-12-16T16:52:31.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",772235335,amalie0304 #party #last #night #grand #cousin #blond #sexy #hot #girls #smile #beautiful #fantastic #cozy # http://someurl,277354382566240256,277354382566240256,hi,everyone,2012-12-08T10:10:12.000Z,#fantastic,,,
Camera on iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",399476161,Sushi and saki with Tae Kim #uhoh #fantastic http://someurl,276881511037419520,276881511037419520,hi,everyone,2012-12-07T02:51:11.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",580296057,@someuser nagem ttiw (nag-em tiw) #itsanewlanguage #fantastic,275809899517202434,275809899517202434,hi,everyone,2012-12-04T03:52:59.000Z,#fantastic,565586514,,
Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",187271067,Jab Tak Hai Jaan.. #fantastic #classic http://someurl,274756254348488704,274756254348488704,hi,everyone,2012-12-01T06:06:10.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",142061785,Niras Bankoc Hostel #hostel #hotel #in #thailand #bangkok #world #fantastic #nice #room #love #promote #stay http://someurl,273504796265299968,273504796265299968,hi,everyone,2012-11-27T19:13:19.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",842879468,@someuser haahaa #Fantastic ;),269702033030922241,269701225518358528,hi,everyone,2012-11-17T07:22:30.000Z,#fantastic,633444673,"[{'type': 'replied_to', 'id': '269701225518358528'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289799809,Baraa hawa barid #fantastic,269315781534294016,269315781534294016,hi,everyone,2012-11-16T05:47:40.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239338848,"Chal bulleya chal uthay chaliye jithe saray randay anay. Na koi saddi zaat pachanne, na koi sannu manne. #bullehshah #poetri #fantastic",268756303084666881,268756303084666881,hi,everyone,2012-11-14T16:44:30.000Z,#fantastic,,,"{'place_id': 'e42ed02b50d62e29', 'coordinates': {'type': 'Point', 'coordinates': [10.82008424, 59.90488046]}}"
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126185896,koko @someuser #fantastic| aa @someuser #heuleuh| aa @someuser #moalkuat| aa @someuser #yooo,267184197674872833,267184197674872833,hi,everyone,2012-11-10T08:37:31.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58031946,Daayyuumm 007 #jamesbond #skyfall #fantastic,267179718627958784,267179718627958784,hi,everyone,2012-11-10T08:19:43.000Z,#fantastic,,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543505147,#ReAddicted 2 Halkat Jawani ♥| #Awesome #Flawless #Superb #Fantastic :)| Aaye Haaye Oye Hoyee ;) @someuser,266999857200369666,266999857200369666,hi,everyone,2012-11-09T20:25:01.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87133150,amir-farjam-Eshghe-shirin   #fantastic #6x8,265837512461778945,265837512461778945,hi,everyone,2012-11-06T15:26:16.000Z,#fantastic,,,
Instagram on iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367716640,riyadh818s photo http://someurl #fantastic #غرد_بصورة,264164037087072257,264164037087072257,hi,everyone,2012-11-02T00:36:29.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",242166564,Cheese cheese cheese #fantastic,262984113882017792,262984113882017792,hi,everyone,2012-10-29T18:27:53.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",718608408,#bangkok #thailand #hotel #JWMarriott #wow #nice #fantastic #amazing #livingroom @ JW Marriott Hotel Bangkok http://someurl,262919444894998529,262919444894998529,hi,everyone,2012-10-29T14:10:55.000Z,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.55206776, 13.74188632]}}"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",718608408,#bangkok #thailand #hotel #JWMarriott #wow #nice #fantastic #amazing #room #suit @ JW Marriott Hotel Bangkok http://someurl,262917093945663489,262917093945663489,hi,everyone,2012-10-29T14:01:34.000Z,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.55206776, 13.74188632]}}"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23079563,shakalaka boom or boom shakalaka? 😜💃 #bigbang #top #funny #boom #shakalaka #fantastic #baby http://someurl,261505278321774592,261505278321774592,hi,everyone,2012-10-25T16:31:31.000Z,#fantastic,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498694735,"Marvadi raag.....helloo maro sunjoo ranuja na raja, hakkam karo to todi jatrayu thay #fantastic",260107561267773440,260107561267773440,hi,everyone,2012-10-21T19:57:29.000Z,#fantastic,,,
Social by Nokia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",606316663,BOm shakalaka BOm shakalaka BOm shakalaka BOm shakalaka BOm shakalaka| #fantastic baby,258196561807413249,258196561807413249,hi,everyone,2012-10-16T13:23:52.000Z,#fantastic,,,
Instagram,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482777574,#beach #katara #qatar #doha #baby #child #son #jassim #very #angry #beautiful #fantastic #wo  @ qatar katara http://someurl,246735231862845442,246735231862845442,hi,everyone,2012-09-14T22:20:38.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482777574,#beach #katara #qatar #doha #baby #son #nice #wonderful #fantastic #like #love #lovely #nice  @ qatar katara http://someurl,246734449839058944,246734449839058944,hi,everyone,2012-09-14T22:17:31.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482777574,#sea #son #mohammed #boat #beautiful #wonderful #fantastic #like #love #baby #katara #qatar   @ qatar katara http://someurl,246733302432661506,246733302432661506,hi,everyone,2012-09-14T22:12:58.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482777574,#ice #katara #doha #qatar #nice #test #love #like #day #beautiful #wonderful #fantastic     @ qatar katara http://someurl,246731946007347200,246731946007347200,hi,everyone,2012-09-14T22:07:34.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307276941,naon anak #specta RT @someuser: hai anak #fantastic @someuser.. #glowing @someuser anak #charming @someuser,246595889748119553,246595889748119553,hi,everyone,2012-09-14T13:06:56.000Z,#fantastic,,,
Silver Bird,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",154525640,"Motha sotha ezhudhi thaaren, moochu utpada - #fantastic #vairamuthu",241944440892190721,241944440892190721,hi,everyone,2012-09-01T17:03:44.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407805833,Migrane Again #Fantastic #EveryoneFuckOff,240720149626384384,240720149626384384,hi,everyone,2012-08-29T07:58:50.000Z,#fantastic,,,"{'place_id': '509ab4d205fe2805', 'coordinates': {'type': 'Point', 'coordinates': [-2.6228129, 50.949048]}}"
Ultwimate Apps,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",34262879,...alafu kesho chai na nyanya. #Fantastic!! RT @someuser Chocolate chip milkshake....Yum!!!!,238906006929825792,238906006929825792,hi,everyone,2012-08-24T07:50:05.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288022907,Vande Mataram/Maa Tujhe Salam - Rahman at his best. #Fantastic #Independence #NationalSong,235582301264814082,235582301264814082,hi,everyone,2012-08-15T03:42:52.000Z,#fantastic,,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",527367407,@someuser thoz #dancers wako juu #fantastic #tpf5,226733474772557824,226733474772557824,hi,everyone,2012-07-21T17:40:47.000Z,#fantastic,280572026,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",433451893,DUBAI #dubai #q8 #amazing #wonderful #weather #sun #fantastic #fashion #relaxing #tower #insta #instago #pho http://someurl,225670183778398208,225670183778398208,hi,everyone,2012-07-18T19:15:39.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46630112,tani nachi ke.. tani gayike.. tani nachi gayi sabke man behlawa ae bhaiyya.. #Fantastic Another beauty from @someuser .. #JustAwesome,220472483294351360,220472483294351360,hi,everyone,2012-07-04T11:01:50.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623940023,Cheeze-It Duoz (Sharp Cheddar and Parmesan) #latenightsnack #sexinmouth #fantastic,220019262075572224,220019262075572224,hi,everyone,2012-07-03T05:00:54.000Z,#fantastic,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217732130,"Bohat The Mere Bhi Iss Duniya Main Apne,| Phir Ishq Hua Aur Hum Lawaris Hogaye........!!! #Fantastic",216983501239631875,216983501239631875,hi,everyone,2012-06-24T19:57:52.000Z,#fantastic,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",205763761,@someuser mmmmm....Samathaa.....! Iyo Sauti jo....#fantastic,216948063720312835,216948063720312835,hi,everyone,2012-06-24T17:37:03.000Z,#fantastic,280572026,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231599617,Hi Kevin  😃 | #Fantastic,212009306638401538,212009306638401538,hi,everyone,2012-06-11T02:32:12.000Z,#fantastic,,,"{'place_id': '4d8ff29a4c27f2b4', 'coordinates': {'type': 'Point', 'coordinates': [-79.15557894, 42.06198756]}}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132277994,Bajay walay lathay di chadar ki tune baja rehay hain #fantastic,211390449380892672,211390449380892672,hi,everyone,2012-06-09T09:33:05.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206983822,Anejo and aunt Sharons #fantastic,210915468607885313,210915468607885313,hi,everyone,2012-06-08T02:05:40.000Z,#fantastic,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367385986,Ik Ucheeee #finally| Ejike Uzoenyi #fantastic,209325040968278017,209325040968278017,hi,everyone,2012-06-03T16:45:53.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500130021,Traain to longislanndd with mah boos @someuser @someuser #interestingday #fantastic,193789775059238912,193789775059238912,hi,everyone,2012-04-21T19:54:17.000Z,#fantastic,,,
PockeTwit,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81896804,Paan Singh Tomar. Je filum na dekho ho to ka dekho ho...Kaho Haaaan! #fantastic,178190030832009216,178190030832009216,hi,everyone,2012-03-09T18:46:28.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161368008,#Fantastic मायावती को जिताने के लिए लिए कांग्रेस ने पूरी ताकत झोंकी http://someurl,174929587250274304,174929587250274304,hi,everyone,2012-02-29T18:50:38.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",346927791,mei saari raat katya katya karun sari raat katya karun #fantastic #mindblowing #fabulous #chaiwala lol,165929750634831873,165929750634831873,hi,everyone,2012-02-04T22:48:30.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34334229,Bhel puri! :) #fantastic  http://someurl,143863816512475136,143863816512475136,hi,everyone,2011-12-06T01:26:21.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38594117,"@someuser #Clap #Clap aangan main sajaye baithay suraj, chanda, taara #Clap #Clap #fantastic",138077562965467136,138077562965467136,hi,everyone,2011-11-20T02:13:51.000Z,#fantastic,39148769,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129997235,"Saindooo , Praa #Fantastic coom meeu maanoo @someuser",136270969714122754,136270969714122754,hi,everyone,2011-11-15T02:35:05.000Z,#fantastic,,,
Tumblr,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55864197,Photo: #FANTASTIC SLASH & CHARLIE SHEEN! http://someurl,134420134168236033,134420134168236033,hi,everyone,2011-11-10T00:00:32.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",98971408,Tobee Mananananananananazan is #FANTASTIC.,133031223969853440,133031223969853440,hi,everyone,2011-11-06T04:01:30.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88654880,Cee Lo Green Cee Lo Green Cee Lo Green Cee Lo Green Cee Lo Green Cee Lo Green Cee Lo Green Cee Lo Green #fantastic,131716415274225665,131716415274225665,hi,everyone,2011-11-02T12:56:55.000Z,#fantastic,,,
Tumblr,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55864197,Photo: #FANTASTIC Slash & Charlie Sheen! http://someurl,129314150349406208,129314150349406208,hi,everyone,2011-10-26T21:51:10.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110134558,"Aaj jaane ki zid na karo, yuhi pehlu mein baithe raho...#np| | Farida Khanum #fantastic!",122416336243666944,122416336243666944,hi,everyone,2011-10-07T21:01:43.000Z,#fantastic,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232677365,RT @someuser Jab se tu ne mujhe dewana bana rakha hai (Abida Parveen) http://someurl #Fantastic,111283349288517632,111283349288517632,hi,everyone,2011-09-07T03:43:12.000Z,#fantastic,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15704655,Mahira = Ayesha / Aashi in #Bol. #fantastic,110364065989275648,110364065989275648,hi,everyone,2011-09-04T14:50:18.000Z,#fantastic,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33044875,Holy shit afrika bambaataa is #fantastic,98222362192904193,98222362192904193,hi,everyone,2011-08-02T02:43:30.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17737278,http://someurl - AYE NARGISE MASTANA BAS ITNI SHIKAYAT HAIN - RAFI SAHAB IN AARZOO - #FANTASTIC SONG.,97867355190857728,97867355190857728,hi,everyone,2011-08-01T03:12:50.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",137395365,jaa tao mee ligando pra me arrastaa pra #fantastic 66,96243948254806017,96243948254806017,hi,everyone,2011-07-27T15:42:00.000Z,#fantastic,,,
erased734497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67653985,Gila viwawa ye lu-_-RT @someuser Viwawa RT @someuser #fantastic,96148446418976768,96148446418976768,hi,everyone,2011-07-27T09:22:30.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17737278,http://someurl - Rafi sahab - APNI BAAHON SE KOI KAAM TO LO - FILM BUDTAMEEZ - SHANKAR JAIKISHANS MUSIC - #fantastic song.,90831905972436992,90831905972436992,hi,everyone,2011-07-12T17:16:28.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297035842,dalee #FANTASTIC,89816530182868992,89816530182868992,hi,everyone,2011-07-09T22:01:44.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173937831,Saaaudadeee daa epoocaa de #Fantastic =/,87175651861331968,87175651861331968,hi,everyone,2011-07-02T15:07:49.000Z,#fantastic,,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257452661,"Naaz ne jab naaz say nazoo ko nazneen kaha,,,| | Nazneen phir naaz say nazoo say naazaan ho gayi.| | #absolutely #fantastic",82897113851232256,82897113851232256,hi,everyone,2011-06-20T19:46:26.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16582906,THAT performance. Was #fantastic. Chadta suraj dheere dheere.. dhalta hai dhaljaayega! #CokeStudioMTV,81730226182299648,81730226182299648,hi,everyone,2011-06-17T14:29:39.000Z,#fantastic,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97902728,Aaj poore #india mein mausam #fantastic hai!,79052336735059968,79052336735059968,hi,everyone,2011-06-10T05:08:40.000Z,#fantastic,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223563696,Gambhir #Fantastic,54220493783437312,54220493783437312,hi,everyone,2011-04-02T16:35:47.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40293791,Sheesh!!! #fantastic http://someurl,51732320910188545,51732320910188545,hi,everyone,2011-03-26T19:48:41.000Z,#fantastic,,,
ÜberSocialOrig,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64086944,@someuser @someuserRainTaylorBaba jaye jaye 2 #fantastic,8528480383799296,8528480383799296,hi,everyone,2010-11-27T14:32:02.000Z,#fantastic,124202383,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44349700,@someuser chalo mujhe lagta tha ki main hee khud ka fav hun ;)...thanks for the #ff...#fantastic #talented #awesome n #nice #friend #FF,18689355627,18689355627,hi,everyone,2010-07-16T14:23:13.000Z,#fantastic,16447756,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105497958,Kare to phir kya kare aakho me pyar liye bolo kahan...phire sajni paas bulao na ki dil aaj tuta hai #atifaslam #jal #fantastic,11194929552,11194929552,hi,everyone,2010-03-28T13:49:22.000Z,#fantastic,,,
