lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,geo
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-11T08:43:17.000Z,status: terrified #terrified #petrified #frightened #scared,664362750840340480,664362750840340480,23214937,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-10T08:10:55.000Z,Ik heb een hekel aan die bijen/wespen. Kom er 1 tegen op school. Im so scared #scared,663992218110283776,663992218110283776,3378881446,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-10T06:21:02.000Z,Wat denken jullie? Zou ik dat linkse haarkleur eens proberen? #scared http://someurl,663964565605085184,663964565605085184,301929551,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-09T23:09:15.000Z,"#Echt eng als het buiten zo hard waait,! #scared 😳",663855901686779904,663855901686779904,407950609,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-11-09T11:40:38.000Z,In Juli 2016 word ik voor de eerste keer mama! #pregnant #babyloading #excited & #scared http://someurl,663682605158498304,663682605158498304,179915294,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-06T17:39:05.000Z,First horror maze ever #help #scared #halloween #bobbejaanland @ Bobbejaanland http://someurl,662685646981607424,662685646981607424,55994123,#scared,,,"{'place_id': '326027bf66fff962', 'coordinates': {'type': 'Point', 'coordinates': [4.90630344, 51.20054022]}}"
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-02T06:31:16.000Z,"Tentamen bedrijfseconomie, here I come! #onderweg #bedrijfseconomie #school #exams #scared",661068038121345024,661068038121345024,390200232,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-01T20:01:31.000Z,#halloween2015 #nerd #wolf #scared 🤓🎃👻💀🍁🍂 vandamj2 http://someurl,660909554176294913,660909554176294913,1212575636,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-31T21:07:19.000Z,Uww Yvette 😱 30 East Drive #MostHauntedLive #quaking #scared #wheresmyticket #sendingpositivevibes #loveyehgirl,660563723602542592,660563723602542592,2223464458,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-29T08:14:01.000Z,Waarom durf ik nooit een rode neus te kopen? .. Ben al 3 keer bij de panos geweest en hem willen kopen.. #Scared #VerlegenBleiterEnzo,659644344467644420,659644344467644420,449727731,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-29T00:45:13.000Z,T-rex in ToysRus #timesquare #newyork #amazing #scared #trex... http://someurl,659531399423262720,659531399423262720,455004201,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-10-28T21:09:09.000Z,Exam tomorrow!| Hemija:((| Help mee OMG| #scared #exam #:(,659477021605666816,659477021605666816,3986544316,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-27T16:55:37.000Z,Maar ik zag net een dikke vleermuis #scared,659050832772640768,659050832772640768,1126048736,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-26T00:50:07.000Z,FNAF ruined my childhood #scared 🐻🐰🐤,658445465906749444,658445465906749444,4006927092,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-23T21:51:48.000Z,Aaah ik haat het als mijn #paranoia gedachten weer opduiken 😣 #scared #bang #raregeluiden 😱,657675816835403776,657675816835403776,90159546,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-18T13:16:06.000Z,A nightmare on elm street kijken 😱 #scared,655734099731218433,655734099731218433,369696865,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-17T15:10:37.000Z,En ik (met mn enorme vliegangst) ga nu echt voor het eerst vliegen.. #scared,655400527459692544,655400527459692544,51028791,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-17T05:38:07.000Z,#moon #sf #science #space #inktober2015 #ink #paper #scared @ Delft http://someurl,655256452957929472,655256452957929472,180700142,#scared,,,
nl,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T02:16:23.000Z,LeslieK44745396 : #scared #animation #argentinacarajo #style Affiliate #marketing #without... http://someurl http://someurl,654843298939539456,654843298939539456,3831242712,#scared,,,
nl,everyone,TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-10-14T02:15:41.000Z,Go #Lightning kind of. Stamkos shirt under my hoodie #scared #hammered #stammered http://someurl,654118346099703808,654118346099703808,398868864,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T20:38:06.000Z,Monroe :( #Scared #Grimm,652583840096079873,652583840096079873,470230536,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T16:12:37.000Z,Kik me : reenamen1 #scared http://someurl,652517029359022080,652517029359022080,3865145139,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T12:48:21.000Z,Zombie cheerleader film shoot santafecollege #dunkoween #oct #october #31 #scary #spooky #boo #scared... http://someurl,652465624417968128,652465624417968128,16871978,#scared,,,"{'place_id': '4ec01c9dbc693497', 'coordinates': {'type': 'Point', 'coordinates': [-82.4335985, 29.68028533]}}"
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T19:44:12.000Z,Zombie jord!!| | #halloween #oct #october #31 #Walkingdead #scary #spooky #boo #scared #costume #ghost... http://someurl,652207886215565313,652207886215565313,22513704,#scared,,,
nl,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T23:53:56.000Z,On ground at Hyvee. #omen #death #scared http://someurl,651183569549705216,651183569549705216,29212352,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T07:54:50.000Z,"Een week voor mn examens droomde ik dat ik geslaagd was. En toen zakte ik, nu een week voor mn her, droom ik het weer. #Bijgelovig #Scared 😭",650579817771991040,650579817771991040,410230696,#scared,,,
nl,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T21:10:28.000Z,SugSelfMade So Evil!! Poor Baby!!! #Scary #scared #screams #screamcam #screaming http://someurl,650417659192995840,650417659192995840,23130887,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T08:39:06.000Z,@someuser  200 Syriërs in #Oldenzaal 0 christen #scared,650228569189314560,650228569189314560,556779106,#scared,,41778159,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-02T17:05:23.000Z,mijn mooiste dametje latte #shelter #sheltercat #shy #scared #animalfaith #love http://someurl,649993592031735808,649993592031735808,90666110,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-10-01T05:03:51.000Z,Ik begrijp dat mijn zelfbeeld flink wordt bijgesteld door @someuser vanavond tijdens haar college Zelfkennis en authenticiteit  #scared,649449624957231104,649449624957231104,104751201,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-09-28T15:16:12.000Z,Trauma opgelopen door loslopende pitbull #scared,648516562589237250,648516562589237250,2166694917,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-21T06:34:55.000Z,"En nu is er het moment dat ik denk; stommerik, moest ge echt uw plannen doordrijven? #scared #excited",645848665240797184,645848665240797184,335782783,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-09-19T17:21:29.000Z,@someuser Dat is een spruit! Toch? #Scared,645285908946792448,645286602894389248,1323300236,#scared,"[{'type': 'replied_to', 'id': '645285908946792448'}]",29261968,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-17T09:59:14.000Z,"RT @someuser the scorch trials doet het niet zo goed bij de critics en daar baal ik echt van, straks is de film daadwerkelijk slecht. #s...",644450530731925504,644450530731925504,120208246,#scared,"[{'type': 'retweeted', 'id': '644450022113853440'}]",,
nl,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-17T09:57:13.000Z,"the scorch trials doet het niet zo goed bij de critics en daar baal ik echt van, straks is de film daadwerkelijk slecht. #scared.",644450022113853440,644450022113853440,173854842,#scared,,,
nl,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-15T02:21:04.000Z,http://someurl http://someurl AubrieDover: #Tampa #russia #graphicsdesign #scared Joomcat: Joo... http://someurl,643610455638962176,643610455638962176,2943977085,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-13T17:04:36.000Z,#Scared....met marivanderven bij #TVOH #Hair #bangs http://someurl,643108028397547520,643108028397547520,192123515,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-13T12:00:59.000Z,Morgen mijn eerste sollicitatiegesprek! #Scared,643031619025141761,643031619025141761,372319181,#scared,,,
nl,everyone,Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-10T15:14:06.000Z,@someuser which type of snake was that? Corn or mole snake. Ek moet sé daai grotte kyk gevaarlik! #scared with #goosebumps,641989381595758592,641993054677807105,2756421737,#scared,"[{'type': 'replied_to', 'id': '641989381595758592'}]",41077169,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-10T02:32:51.000Z,Dan kan je niet slapen dus doe je t licht maar aan... Zie je ineens een levensgrote spin op de grond lopen!.. #scared😨😂😂,641801479322501120,641801479322501120,3357352805,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2015-09-03T11:02:11.000Z,halloween pack © noeldelmar #57590725 - http://someurl #fotolia #halloween #party #children #scared #business #money #fun,639392943183425536,639392943183425536,3458110515,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2015-09-03T11:01:46.000Z,Halloween pumpkin © noeldelmar #72209263 - http://someurl #fotolia #halloween #party #children #scared #business #money #pumpkin,639392836744531968,639392836744531968,3458110515,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2015-09-03T10:59:53.000Z,Halloween star © noeldelmar #56053061 - http://someurl #fotolia #halloween #party #children #scared #business #money #fun,639392362993684480,639392362993684480,3458110515,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-02T07:28:15.000Z,Hopelijk valt de kleur niet te donker uit #scared😱,638976716732518400,638976716732518400,237765390,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-31T00:52:10.000Z,"@someuser onweer is echt verschrikkelijk, ben er zelf ook als de dood voor #scared 😣",638150757657784320,638152265279401984,401362454,#scared,"[{'type': 'replied_to', 'id': '638150757657784320'}]",233321433,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-31T00:50:15.000Z,Wat is onweer toch zo fijn..... Meerdere keren wakker worden omdat er noodweer boven je hangt. #not-relaxed #scared #onweer,638151778819817472,638151778819817472,401362454,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-31T00:10:57.000Z,Oh my gosh!!😨😱😰😭 ben zo bang voor onweer!!! #scared #shitmyself http://someurl,638141891574427648,638141891574427648,405421283,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-08-27T22:30:44.000Z,Volgende week afspraak bij tattooshop 😨 #scared,637029507325644804,637029507325644804,2737195107,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-26T02:06:42.000Z,RT @someuser: EuricoAlves_: RT kalle_karvonen: #draw #drawing #art #artist #artwork #face #scared http://someurl,636359079779270656,636359079779270656,152749074,#scared,"[{'type': 'retweeted', 'id': '633082580024336384'}]",,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-19T12:59:59.000Z,#freerunning #beverley #son #excited #scared #fitfam #healthy #excercise #vegetarian @ Beverley... http://someurl,633986770498125824,633986770498125824,87691035,#scared,,,
nl,everyone,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-08-17T01:07:03.000Z,EuricoAlves_: RT kalle_karvonen: #draw #drawing #art #artist #artwork #face #scared http://someurl,633082580024336384,633082580024336384,1362693890,#scared,,,
nl,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-17T01:07:03.000Z,EuricoAlves_: RT kalle_karvonen: #painting #art #artwork #artist #surrealistic #dark #oilbar #scared #afraid #my #... http://someurl,633082576845045760,633082576845045760,1362693890,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-08-15T22:31:06.000Z,Super terrified 😭😭😭 #scared http://someurl,632680944672088064,632680944672088064,2817814751,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-14T20:20:43.000Z,RT @someuser #STREETCRUMZLIVE @someuser (VLOG2) #AINTPLAYIN #SCARED http://someurl via @someuser,632285743134732289,632285743134732289,100640036,#scared,"[{'type': 'retweeted', 'id': '632284161127018496'}]",,
nl,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-14T20:14:25.000Z,#STREETCRUMZLIVE @someuser (VLOG2) #AINTPLAYIN #SCARED http://someurl via @someuser,632284161127018496,632284161127018496,125836341,#scared,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-14T05:09:11.000Z,Watervlek is bang... #facesinthings #whenyouseeit #scared #waterstain http://someurl,632056348218408960,632056348218408960,50572941,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-08-13T18:06:17.000Z,Alleen thuis met men twee honden #scared 😨,631889524738682880,631889524738682880,2315721710,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-08-13T17:56:31.000Z,"Durf ni met de auto rijden met zon weer, maar ik moet wel #scared",631887069464395776,631887069464395776,406484590,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-12T23:46:47.000Z,Volgens mij was da geluid niet normaal #scared,631612828445749248,631612828445749248,1583992273,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-11T08:56:26.000Z,"#pt en hoe merkwaardig dat lennon zich vergistte - dat t in feite om #scared ging, van hetzelfde album *walls & bridges*",631026376422879232,631026376422879232,157647707,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-08T14:28:18.000Z,"Binnenkort the Bean Boozled Challenge op mijn YT-kanaal, dit gaat nog leuk worden. #scared",630022730440642560,630022730440642560,3298390930,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-06T14:30:54.000Z,Op alle hoop van zegen mijn iPhone herstellen! #scared,629298606072139776,629298606072139776,37637599,#scared,,,
