source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
IFTTT,733301628661583872,720418833018695682,everyone,733301628661583872,出門前來不及po......今天晚餐超讚der!感謝啦~希望多一點的人生日(科科😆)| #nice #great #good #best #wonderful #beautiful #beauty #pretty #girls #aweso... http://someurl,2016-05-19T14:21:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,732997123336179713,144476810,everyone,732997123336179713,在马来西亚🇲🇾做了会员也OK👌了～| 没想到在香港也可以做埋会员🤓| 不过Innisfree的产品真的很不错用啊😛😛| | #great #photooftheday #innisfree... http://someurl,2016-05-18T18:11:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [113.9358009, 22.3187321]}, 'place_id': '017f6751306425f0'}",,
Instagram,731798557431193600,228360068,everyone,731798557431193600,好久沒吃了😋 好吃好吃👌🏻| #新光三越 #丸龜製麵 #dinner #noodle #beef #tempura #vegetables #awesome #great #😋... http://someurl,2016-05-15T10:49:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,731721498902339584,22332460,everyone,731721498902339584,#Bordeaux subregions & #great years 1961 1982 1990 2000 2005 還是不免要回顧歷史...！| 念到這又想起了最初在美國所看到的那番領悟... http://someurl,2016-05-15T05:42:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,731035056655884288,914057936,everyone,731035056655884288,曬個太陽☀️，人都精神d 🤗| #feel #great to have a #sun #bathing @ Silver Strand http://someurl,2016-05-13T08:15:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [114.26733621, 22.32180133]}, 'place_id': '000bc6742d22a131'}",,
Twitter for iPhone,730857711361875968,713647933145481216,everyone,730857711361875968,完美是否在这里。真棒看法。新鲜水果和热情斯里兰卡好客的感觉就像一个家。 #wonderful #perfect #hotday #amazing #great #nice #view http://someurl,2016-05-12T20:30:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
IFTTT,730753940413927425,4509998126,everyone,730753940413927425,ESO with Pianist--盧易之！| | #20160512 #eso #symphony #orchestra #concert #music #pianist #classmate #great #love #taipe... http://someurl,2016-05-12T13:38:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
iAskNewQuestion,730153443227140096,3299571025,everyone,730153443227140096,http://someurl #iAsk #名寢 #Great #Living被毯類 義大利La Belle90/10匈牙利立體車邊水鳥羽毛絨暖冬被--雙人評價...,2016-05-10T21:52:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
iAskNewQuestion,728586221660692481,3299571025,everyone,728586221660692481,http://someurl #iAsk #住宿 #評價 #大自然集集休閒會館 #台灣 #Great-Nature-Villa 請問台灣的大自然集集休閒會館在哪裡？,2016-05-06T14:04:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,727828353760305152,3059231150,everyone,727828353760305152,跟著這些老同事 其實還蠻開心的| 喝杯茶看湖景 覺得煙花易冷😆😆😆| #great #team #sunmoonlake @ Sun Moon Lake http://someurl,2016-05-04T11:52:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for Android,727766497288925186,716499909998809088,everyone,727766497288925186,被留住的瞬间#beautiful #firwork #night #amazing #instantaneous #colorful #shock #pretty #nice #great #scenery #bright http://someurl,2016-05-04T07:47:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,{'place_id': '00059b04495a7e37'},,
Twitter for iPhone,727722882483277828,713647933145481216,everyone,727722882483277828,热带水果的季节。美妙的颜色的，健康的，新鲜的。 #great #colors #fresh #healthy #awesome #beautiful #tropical #fruits #season #yammy #lovely http://someurl,2016-05-04T04:53:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
Instagram,726448704996163586,391944845,everyone,726448704996163586,美味的韓國小吃😃😃😃| #instafood #koreanfood #tteokbokki #potd #kimbap #sushi #instalove #great... http://someurl,2016-04-30T16:30:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,725710246056841216,2384508830,everyone,725710246056841216,理想.夢想.你敢不敢.| #臺灣獨立樂團 #比茲卡西 #BIZCASHI #50Hz #music #dream #love #perfect #great #night #friends... http://someurl,2016-04-28T15:36:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPhone,724416006500716544,2222639844,everyone,724416006500716544,星期一您能擁有像我倆一樣的好心情| | 今天勢必會有好事降臨| #great #beauty #travel #friends #goodmorning #view #lifestyle #smile #relaxing http://someurl,2016-04-25T01:53:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,{'place_id': '0039bc7a30aaa885'},,
Twitter for iPhone,724064599423602690,3162206190,everyone,724064599423602690,即便伤痕累累，但你依旧顽强拼搏！#Great team spirit @someuser http://someurl,2016-04-24T02:37:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,{'place_id': '00a402d61d002733'},,
Instagram,723812412923719680,254051343,everyone,723812412923719680,🌸🌹🌷| #moderobe #laline #exhibition #2016ss | #fashion #flower #flowers #great #friends @ Laline 表參道店 http://someurl,2016-04-23T09:55:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#great,,,
Instagram,723533188988018689,2383397665,everyone,723533188988018689,不照騙| 沒修圖| 這是我家前面的大河🏞| #lifeingermany🇩🇪 #Spreeriver #great #weather #timetogoto #hamburg http://someurl,2016-04-22T15:25:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,722450131971403776,721699461160951808,everyone,722450131971403776,alice770621: 仁井田鮪魚丼飯專賣店| #sushi #flash #yummy #great #red #tuna #salmon http://someurl,2016-04-19T15:41:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,721892830059241472,132462290,everyone,721892830059241472,#万里长城 #great #wall @ 八迖嶺 萬里長城 http://someurl,2016-04-18T02:47:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [115.99914721, 40.35626163]}, 'place_id': '01120f703ae9184a'}",,
Twitter for iPhone,721780831723790336,713647933145481216,everyone,721780831723790336,洞穴下就餐。博尔德花园，斯里兰卡真棒经验。 #perfect #great #nice #experience #awsome #explore #great #happy #dining #traveling #beautiful http://someurl,2016-04-17T19:22:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#great,,,
Twitter for iPhone,720554624059600896,2991249091,everyone,720554624059600896,是呀，你真诚善良坦率才华横溢 ，悲天悯人，留下世上最温暖一面 。多的是人挂念你 。 我伟大的艺术家 。❤️❤️ #lesliecheung# #legend# #great# #lovely# #miss# http://someurl,2016-04-14T10:09:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,719179293746552832,826987700,everyone,719179293746552832,"4.10今天白色襯衫 #White #shirt CP 真是越來越像的兩人,同樣有孩子緣👶的兩人也很愛孩子的兩人未來一定會是溫柔的好爸爸&好媽媽的 #Great #parents 🙆😊😘❤🍠👫💕#yongseo http://someurl",2016-04-10T15:04:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,719150627536945154,2867803855,everyone,719150627536945154,跟過風 買過貴 | 現在我只做我自己喜歡的| #woo #amazing #fantastic #people #girlsday #great #view #hot #home  #queen... http://someurl,2016-04-10T13:10:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,719084736245866496,391944845,everyone,719084736245866496,到達目的地了啦😁😁😁Bon voyager❗| #earth #amazing #great #potd #wow #loveitsomuch #like4like #smile... http://someurl,2016-04-10T08:48:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPhone,716518280186343424,2222639844,everyone,716518280186343424,上海到達| | 老朋友七年不見| | 我們應該都沒變| | 有變的是妳嫁人啦| | 七年前的半年同窗時光| | 奠定了堅定的友誼至今| #friends #teavel #great #shanghai #good #food http://someurl,2016-04-03T06:50:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,{'place_id': '01a20da949498784'},,
Twitter for iPhone,716511525226176513,4098097992,everyone,716511525226176513,谢谢你的陪伴 你的存在让我改变许多🙏🏻🙏🏻| Thanks for you my baby⌚️| #great #luxurywatch #horology #isgood http://someurl,2016-04-03T06:23:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
Instagram,715552753179877377,320640305,everyone,715552753179877377,当你最需要帮助的时候会发现身边帮助你的人是谁，朋友不需要太多真心的几个就好 #feeling #great #bestfriend #forever #珍惜  #有你真好 #谢谢 http://someurl,2016-03-31T14:54:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,715208245149872128,1147597020,everyone,715208245149872128,繼續努力ᕦ(ò_óˇ)ᕤ“ #nike #run #running #nightrun #funny #life #lifestyle #great #feelsogood #sport... http://someurl,2016-03-30T16:05:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Facebook,714656861618905090,64323458,everyone,714656861618905090,新機關製造中（喀嗤喀嗤⋯⋯）󾌨󾌨󾌨| | #SUBKARMA #new #bar #rebuilding #looking #forward #to #the #great #fresh #appearence #yay http://someurl,2016-03-29T03:34:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,713655456732880896,826987700,everyone,713655456732880896,兩人與 #baby 👶合的眼神充滿愛 #love 與溫柔 #tender 未來一定是很棒的父母 #Great #parents 🙆😊😘❤🍠👫💕#yongseo http://someurl,2016-03-26T09:14:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
Instagram,713632530298068992,2384508830,everyone,713632530298068992,最佳理毛師！| 幫你修毛剪的好可愛❤️| #maru #cuthairsalon #cute #love #joy #happyness #great #perfect http://someurl,2016-03-26T07:43:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,712553386370007041,4896117435,everyone,712553386370007041,海底總動員/大堡礁🐠🐡🐟.| #Australia #cairns #under #sea| #GreatBarrierReef #great #barrier #reef http://someurl http://someurl ...,2016-03-23T08:15:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,712552539628183552,4895774824,everyone,712552539628183552,海底總動員/大堡礁🐠🐡🐟.| #Australia #cairns #under #sea| #GreatBarrierReef #great #barrier #reef http://someurl http://someurl,2016-03-23T08:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Facebook,711385313143169024,289212187,everyone,711385313143169024,#love #hiphop #dance #me #girl #omg #great #workout #bettyzhou #still #notgoodenough 󾌱今天继续学习我心爱的黑泡泡 http://someurl,2016-03-20T02:54:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,711110923394662400,272649689,everyone,711110923394662400,草莓歐蕾❤️#Olay #cup #strawberry #marshmallow #jam #milk #drink #yummy #sweet #hot #great #lovely... http://someurl,2016-03-19T08:43:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,710765384769609728,565643880,everyone,710765384769609728,仲洗挨炒價咩？🤔👞👟🙈🌚| | #Adidas #adidasNMD #nice #nmd #guys #boy #girl #happy #excited #great #hk #hkig... http://someurl,2016-03-18T09:50:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,710491286902587393,1540201446,everyone,710491286902587393,好久沒約之超推#丹麥女孩 超好看 我快變成女主角的fans了| #thedanishgirl #great #movie #chat #with #friends #tgit... http://someurl,2016-03-17T15:41:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.51707827, 25.04880156]}, 'place_id': '00180402799fed03'}",,
Instagram,709261940812587008,75307374,everyone,709261940812587008,#great#night#tinny#concert#musicnight#河岸留言#小演唱會#love#babe#bf#cute#guy#date#happy @ 公館河岸留言 http://someurl,2016-03-14T06:16:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.5312195, 25.0170498]}, 'place_id': '00180402799fed03'}",,
IFTTT,708686344927768577,3413384299,everyone,708686344927768577,我啊。自己的照片喔！🎧 #旅行 #台灣 #台北 #台北市  #看 #特別 #美女 #美 #交換 #大學 #學 #travel #taiwan #taipei #great #pho... http://someurl http://someurl,2016-03-12T16:09:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,708511417511481348,23704598,everyone,708511417511481348,✌ #안녕! #こんにちは! 大家好吗？Wishing all of you a #great weekend! #xoxo ❤ | | | Just #I #me #myself #selfie... http://someurl,2016-03-12T04:34:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,708251455107379200,228360068,everyone,708251455107379200,爆炸的蛤蠣💥💥💥💥💥💥| 說了好多次終於來吃了🤔| 還不錯吃~ 不賴!! 蛤蠣真的很多😋| #boom #clam #pasta #great #lunch #hun混 #一中 #Taichung... http://someurl,2016-03-11T11:21:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPhone,708221625091489792,2222639844,everyone,708221625091489792,百萬夜景| | 分享給你| | 有機會我會再回來的| #ShoppingAnnuity #great #view #night #high #party #cool #japen http://someurl,2016-03-11T09:22:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",zh,#great,{'place_id': '725638a075921aa5'},,
Instagram,707557187749605376,144476810,everyone,707557187749605376,第一次买了那么女生的包包😳| 每个人都说我不适合拿这款包包😆| | 各种心酸🌝| | #包包 #为什么 #黑色 #ladies #bag #handbag #black #great... http://someurl,2016-03-09T13:22:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,707395369647390721,914057936,everyone,707395369647390721,#Good #GoodMorning 清晰你的目標！感謝朋友的一句名言！#RememberWhatYouExactlyWant #great #coffee at #Roppongi... http://someurl,2016-03-09T02:39:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [139.73098836, 35.6656927]}, 'place_id': '594fa6c6bc5b5ba9'}",,
Twitter for iPhone,705726376096075776,633328589,everyone,705726376096075776,搭高鐵聽Born to die專輯中的National Anthem那種耳朵充滿的感覺，不輸Supersonic音牆噪音啊！| | #Great,2016-03-04T12:07:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
iAskNewQuestion,702987092243034112,3299571025,everyone,702987092243034112,http://someurl #iAsk #美食 #菜單 #Great #Tasting #Mexican 有Great Tasting Mexican Food的菜單嗎？,2016-02-25T22:42:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,702920325676269572,3220285717,everyone,702920325676269572,#princeton 全美最漂亮大學裡的教堂 #chapel  #princetonuniversity #great #beatuful by jian_mo http://someurl,2016-02-25T18:17:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,702914636165865472,2985063531,everyone,702914636165865472,全美最漂亮大學裡的教堂 #chapel #princetonuniversity #great #beatuful by @someuser http://someurl http://someurl,2016-02-25T17:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
