source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Instagram,812926663956844545,207844271,"Mi amor, mi vida, mi TODO❤️❤️🎄 #spamforChristmas #love #sis #mom #merryChristmas #great #night... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-71.6333, 10.65]}, 'place_id': '01be351754bcbe13'}",everyone,2016-12-25T07:43:14.000Z,812926663956844545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812925416956690432,207844271,Segunda navidad con nosotros Conde Max de mi vida😍❤️❤️❤️🎄 #MerryChristmas #love #great #night... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-71.6333, 10.65]}, 'place_id': '01be351754bcbe13'}",everyone,2016-12-25T07:38:17.000Z,812925416956690432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812921844546359296,207844271,Spam de navidad🎄❤️ seguimos🎉🎉 #me #christmasnight #love #great #photo #instagood #instalike... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-71.6333, 10.65]}, 'place_id': '01be351754bcbe13'}",everyone,2016-12-25T07:24:05.000Z,812921844546359296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812899088878465026,113077787,"#merry #chrismas #ready #great #night #family #moments @ Mazatlán, Mexico http://someurl",,everyone,2016-12-25T05:53:40.000Z,812899088878465026,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812893426790395904,69462636,"Lights ♥ | #Acostamiento #lovely #ilovechristmas #all #great #moments @ León, Mexico http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-101.683, 21.1167]}, 'place_id': '35b07b8fa46547c5'}",everyone,2016-12-25T05:31:10.000Z,812893426790395904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812869019053199360,933166118,Previas a la Navidad 😊 | Gracias tia!! 😘😘😘Panda x3| #navidad #family #panda #greatnigth #great... http://someurl,,everyone,2016-12-25T03:54:11.000Z,812869019053199360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812841704613171200,115789188,Sharon y Yo comenzando esta nochebuena. 🎅🎉🎁🌠 #FelizNavidad #great... http://someurl,,everyone,2016-12-25T02:05:38.000Z,812841704613171200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,812814687658246145,731594762122366976,#great sexual intercourse carmen electra porn tube http://someurl,,everyone,2016-12-25T00:18:17.000Z,812814687658246145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Buffer,812764844214591488,446098105,VIVE Y DEJA VIVIR http://someurl #live #vida #life #great #vive #passion #pasion #flow #proposito #purpose #entusiasmo #enthusiam,,everyone,2016-12-24T21:00:13.000Z,812764844214591488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,812719529222606849,3278128448,#BLADE: Toque de #vanguardia que solamente #oídos delicados pueden poseer... [ #KEF is #GREAT ] http://someurl,,everyone,2016-12-24T18:00:10.000Z,812719529222606849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812689689350021121,328271269,"Bendiciones, Besitos & Abrazos XOXO #percypretty 💋 #GoodDay #Great... http://someurl",,everyone,2016-12-24T16:01:35.000Z,812689689350021121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",lt,#great,,
Buffer,812689428460277760,446098105,QUÉ TE PARECE? http://someurl #great #vive #passion #pasion #mlm #proposito #purpose #entusiasmo #enthusiam #motivacion #motivation,,everyone,2016-12-24T16:00:33.000Z,812689428460277760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812671330873180160,207844271,Sábado y de Navidad❤️🎄 #me #goodday #merrychristmas #love #great #instagood #saturdaymorning... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-71.6333, 10.65]}, 'place_id': '01be351754bcbe13'}",everyone,2016-12-24T14:48:38.000Z,812671330873180160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812657602970546176,328271269,Feliz navidad. . . . . . . #percypretty #grettings #GoodDay #Great... http://someurl,,everyone,2016-12-24T13:54:05.000Z,812657602970546176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812559506207084544,157201367,"#christmas #great 🎄🎄🎄👆👆👆 @ Florida, Uruguay http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-56.21666667, -34.1]}, 'place_id': '01f1bbb61bd619da'}",everyone,2016-12-24T07:24:17.000Z,812559506207084544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Mobile Web (M2),812446360976826368,4774145293,#Great #Astronomers: #Galileo #Galilei  #epub – Rede Lamartine http://someurl #books #library #download,,everyone,2016-12-23T23:54:41.000Z,812446360976826368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812436528957820932,710756188997206016,ROMPIIIENDOOO .... #god #perform #performance #show #great #time #a #party #mamis #tigueres... http://someurl,,everyone,2016-12-23T23:15:37.000Z,812436528957820932,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812364188571963392,95823999,Así mira el verdadero amor #moment #great #chihuahua #love #lovefordogs #idea #always @ Mexico... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}, 'place_id': 'bfc35dcc7e63252a'}",everyone,2016-12-23T18:28:10.000Z,812364188571963392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812359416599220224,63003482,Las Vegas / Excelente día - Great day #great #day #frankenmexico #nikeplus #acting #actor... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-115.136, 36.175]}, 'place_id': '5c2b5e46ab891f07'}",everyone,2016-12-23T18:09:12.000Z,812359416599220224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812356167632584704,132881077,Cumple #birthday #fun #great #thankful #friends #family @ Mexico... http://someurl,,everyone,2016-12-23T17:56:17.000Z,812356167632584704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,812255872902713344,3578621239,#great asian pussy desi sex vdeos http://someurl,,everyone,2016-12-23T11:17:45.000Z,812255872902713344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,812255762395308032,627609571,Real Madrid vs Sevilla #Great #not,,everyone,2016-12-23T11:17:19.000Z,812255762395308032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,812226152022605824,73007878,Llevo 4 horas en el aeropuerto y todavía me quedan las 8 del vuelo... #great,,everyone,2016-12-23T09:19:39.000Z,812226152022605824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,812196981657534464,1344204330,Caesarea..#sunset #sea #lovesea #season #clubsocial #cool #great #inlit #israel #insta_telaviv... http://someurl,,everyone,2016-12-23T07:23:44.000Z,812196981657534464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Hootsuite,812129383628546048,23664866,40 agentes @someuser y #PMT recibieron certificación #GREAT apoyados por @someuser GT http://someurl http://someurl,,everyone,2016-12-23T02:55:08.000Z,812129383628546048,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",es,#great,,
Facebook,812086118107660288,3374733335,#Magnifico #regalo y #gracias por todo el #apoyo y por #creer en tu #equipo.| -----| #Great #gift and #thankyou for... http://someurl,,everyone,2016-12-23T00:03:13.000Z,812086118107660288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,812035877220315136,3404433940,Hoy era mi día de lavarme el cabello y suspendieron el suministro de agua☺ #Great!,,everyone,2016-12-22T20:43:34.000Z,812035877220315136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,812027883623514112,389768563,Ire a descargarla en las paralelas un rato! #Great,,everyone,2016-12-22T20:11:48.000Z,812027883623514112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,811987955640389632,352407763,He malgastado mi tarde libre durmiendo| #great,,everyone,2016-12-22T17:33:09.000Z,811987955640389632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,811982530089984000,138440803,¡IMPERDIBLE! Las 18 fotos (+WTF) que deberás ver DOS VECES para poder creer http://someurl #Great #WTF,,everyone,2016-12-22T17:11:35.000Z,811982530089984000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Facebook,811945799353597952,1597045267,Earthsuit - One Time| --->| Estuvieron para ser mucho mas. Gracias chicos!!!| #Earthsuit #Great #Band #electronic... http://someurl,,everyone,2016-12-22T14:45:38.000Z,811945799353597952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,811837366881124352,360602435,Mucha suerte a todos!! #great #day #spanish #special #lottery #22december #millons #euros... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-3.70482112, 40.41899293]}, 'place_id': '206c436ce43a43a3'}",everyone,2016-12-22T07:34:46.000Z,811837366881124352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811805742764294144,2579917110,"NasNoches, a dormir xq Mañana hay que Entrenar!!! | #nopainnogain #fitness #abs #life #great... http://someurl",,everyone,2016-12-22T05:29:06.000Z,811805742764294144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811767155679199233,90432272,😘😍👏🏼 Julian en su primer ride emocionado 😁 😂❤️️ #love #wonderful #great #julian #thebest #feria... http://someurl,,everyone,2016-12-22T02:55:46.000Z,811767155679199233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811734014235181056,47413977,Una más 😀🙋📷| #pic #instaphoto #instagram #great #sylar #selfie #photo #me #cool #nice #sonrie... http://someurl,,everyone,2016-12-22T00:44:04.000Z,811734014235181056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,811733711423238146,548230594,petite nude blondes #great oral sex tips http://someurl,,everyone,2016-12-22T00:42:52.000Z,811733711423238146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,811732349163446272,811284970413035520,http://someurl  #ajio #paytm #snapdeal #flipkart #jabong #great prices #free #buy #eminem #justinbieber #nickiminaj #drake #9gag q,,everyone,2016-12-22T00:37:27.000Z,811732349163446272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,811721461006209024,811404841415229440,Woow! Un simulador del día a día del americano dado por probabilidades en  diferentes tareas y diferentes momentos del día #great #Data http://someurl,,everyone,2016-12-21T23:54:12.000Z,811721461006209024,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '811711420157100032'}]",
Twitter Web Client,811719621653000194,129072140,#Great !!! Pesebre hipster: ¿cómo sería si Jesús hubiese nacido en 2016? http://someurl,,everyone,2016-12-21T23:46:53.000Z,811719621653000194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Linkis: turn sharing into growth,811668837347323904,142386104,Te He Vuelto a Ver #Matota #Pop #rock #music #Artist #great #Tucumán #Argentina @someuser ❤ http://someurl,,everyone,2016-12-21T20:25:05.000Z,811668837347323904,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 6, 'quote_count': 1}",es,#great,,
Hootsuite,811663893340811265,23664866,40 agentes @someuser  y #PMT recibieron certificación #GREAT apoyados por @someuser  GT http://someurl http://someurl,,everyone,2016-12-21T20:05:26.000Z,811663893340811265,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,
Twitter for iPhone,811644113179254784,45503729,Todo me queda grande #great,,everyone,2016-12-21T18:46:50.000Z,811644113179254784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811603583594397696,1363139346,"#Great♥ @ Valencia, Venezuela http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-68.0, 10.16666667]}, 'place_id': '012af435641420c7'}",everyone,2016-12-21T16:05:47.000Z,811603583594397696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811570669116739584,328271269,Heeeey! !  Lindo día #percypretty #grettings #GoodDay #Great... http://someurl,,everyone,2016-12-21T13:55:00.000Z,811570669116739584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,811526466672427008,304226326,#great porn stories fotos de mujeres teniendo sexo anal http://someurl,,everyone,2016-12-21T10:59:21.000Z,811526466672427008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
TweetDeck,811513573335830528,1524577188,Ready to wear de #mariagraciachiuri para @someuser ¿Con cuál te quedas? http://someurl #diorss17 #fashion #moda #great http://someurl,,everyone,2016-12-21T10:08:07.000Z,811513573335830528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,811481615507607553,1423413510,"Cantando canciones de High School Musical en medio de clase de lengua, #great #ameisin @someuser @someuser",,everyone,2016-12-21T08:01:08.000Z,811481615507607553,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",es,#great,,
Twitter Web Client,811471893454798848,2330854494,#great black porn porno de latinos http://someurl,,everyone,2016-12-21T07:22:30.000Z,811471893454798848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811398044780531714,368507726,#musicvideo #great #team #french director #singers #drummer #thesophisticatedpsychos... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-116.3706137, 34.10147281]}, 'place_id': 'fbd6d2f5a4e4a15e'}",everyone,2016-12-21T02:29:03.000Z,811398044780531714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for Android,811392227666759680,806162384960286721,"Disfrutando romanticamente con Stephanie en Francia, un mini respiro que nos hacia falta ya , ahora dejo el movil y a desconectar #great",,everyone,2016-12-21T02:05:56.000Z,811392227666759680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811384692628975616,1847788693,🍃☀💞 #nature #leaves #today #selfie #picoftheday #pic #love #sun #peace #great #tuesday @ Mar del... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-57.53999423, -38.00809969]}, 'place_id': '010d7db066434a8a'}",everyone,2016-12-21T01:36:00.000Z,811384692628975616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,811363437003603968,365666815,"Ben Affleck dirige, no actúes, dirige.. | #Great| http://someurl",,everyone,2016-12-21T00:11:32.000Z,811363437003603968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,811340708900728832,1604833423,Por qué demonios no?| | @someuseros | #ClubDeEmpresarios | | #inspiration #inspiracion #motivation #motivacion #great #amazing http://someurl,,everyone,2016-12-20T22:41:13.000Z,811340708900728832,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,
IFTTT,811275009041858560,787805476276666368,#angel ggw69 : #great #night #cdmx #reforma #elangel @ Ángel de la Independencia http://someurl http://someurl,,everyone,2016-12-20T18:20:09.000Z,811275009041858560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,811272894017900544,1891392156,#great #night #cdmx #reforma #elangel @ Ángel de la Independencia http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.16711792, 19.42724074]}, 'place_id': 'bfc35dcc7e63252a'}",everyone,2016-12-20T18:11:45.000Z,811272894017900544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",es,#great,,
Hootsuite,811258756902387712,23664866,40 agentes @someuser  y #PMT reciben certificación #GREAT apoyados por @someuser  GT http://someurl http://someurl,,everyone,2016-12-20T17:15:34.000Z,811258756902387712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
