source,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id
Instagram,"#wonderful #sunset taken in #tuscany (#italy) by danielkordan , #visit http://someurl for... http://someurl",everyone,nl,735451487954821125,735451487954821125,,733634445517950976,2016-05-25T12:44:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,Rapunzelling 💁🏼 #wonderful #wanderlust #travel #travellust #travelblog #traveller #instatr... http://someurl http://someurl,everyone,nl,734850919230214145,734850919230214145,,4507936169,2016-05-23T20:58:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#wonderful,,
Instagram,"#wedding #bestcolleagues #wonderful #beauty #women #man #summer @ Landhotel 3Kronen, Ringhotel... http://someurl",everyone,nl,734171575008776192,734171575008776192,,118784959,2016-05-21T23:58:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': 'e2f9167855b026fc', 'coordinates': {'type': 'Point', 'coordinates': [10.89528, 49.71402]}}",
Twitter for Android,"RT @someuser #Bloemen van de liefde, #wonderful #Saturday #happy #flower #day 👉🌸🌷💐🌺👈 http://someurl",everyone,nl,734077341811539970,734077341811539970,"[{'type': 'retweeted', 'id': '733910603572641792'}]",243642652,2016-05-21T17:44:11.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"#Bloemen van de liefde, #wonderful #Saturday #happy #flower #day 👉🌸🌷💐🌺👈 http://someurl",everyone,nl,733910603572641792,733910603572641792,,453955595,2016-05-21T06:41:37.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#wonderful,,
IFTTT,WeLoveLisbon : RT FBO75: #wonderful ! / #Lisbon #Portugal http://someurl (via Tw... http://someurl http://someurl,everyone,nl,733014758597795840,733014758597795840,"[{'type': 'quoted', 'id': '732984305199288320'}]",52024106,2016-05-18T19:21:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2010 gqbycitroen concept car| #citroen| #sportscar| #wonderful http://someurl,everyone,nl,732501812461207552,732501812461207552,,3309529355,2016-05-17T09:23:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser 2015 topcar porsche 991 turbo stinger gtr| #porsche| #motor| #wonderful http://someurl,everyone,nl,731830040548286464,731830040548286464,"[{'type': 'retweeted', 'id': '731574589084602368'}]",2868627741,2016-05-15T12:54:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,KTM Freeride Street (electro)| #KTM| #wonderful| #bikes http://someurl,everyone,nl,731815605351878656,731815605351878656,,3321184001,2016-05-15T11:56:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2015 topcar porsche 991 turbo stinger gtr| #porsche| #motor| #wonderful http://someurl,everyone,nl,731574589084602368,731574589084602368,,3309529355,2016-05-14T19:59:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
Instagram,#wonderful #scenery in #bruges | #visitbruges #colorful #canal #nature #godshouse @ Begijnhof Brugge http://someurl,everyone,nl,731375259891433472,731375259891433472,,2451185042,2016-05-14T06:47:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '8f4af0a2f7f81f49', 'coordinates': {'type': 'Point', 'coordinates': [3.2235565, 51.20171127]}}",
Instagram,#HappyBornDayStevie #Wonderful #OneOfMyFavoriteRecords @ 106 KMEL HIP HOP & R&B http://someurl,everyone,nl,731161487918682112,731161487918682112,,26195002,2016-05-13T16:37:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Daow ✨| #tomboystyle #world #wonderful #wonderland #earth #tattoo #ThaiBoy #Thailand #indie... http://someurl,everyone,nl,731129532829274112,731129532829274112,,366668847,2016-05-13T14:30:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '00a7834164189296', 'coordinates': {'type': 'Point', 'coordinates': [100.494, 13.7522]}}",
Twitter for iPhone,RT @someuser: #Eurovision2016 #host Mans Zelmerlow strips #NAKED on stage !!!| #Wonderful @someuser #shinedontbeshy !!!| http://someurl,everyone,nl,731045469825159168,731045469825159168,"[{'type': 'retweeted', 'id': '731040120753795072'}]",195111928,2016-05-13T08:56:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,#Eurovision2016 #host Mans Zelmerlow strips #NAKED on stage !!!| #Wonderful @someuser #shinedontbeshy !!!| http://someurl,everyone,nl,731040120753795072,731040120753795072,,3299115189,2016-05-13T08:35:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
TwitterBender,kia vossen cv3 wheels| #kia| #wonderful http://someurl,everyone,nl,729692178730070016,729692178730070016,,3309529355,2016-05-09T15:19:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser 2014 Citroen Ds 5Ls R Concept| #citroen| #wonderful| #automotive http://someurl,everyone,nl,729315901284175872,729315901284175872,"[{'type': 'retweeted', 'id': '728972548306817024'}]",2868627741,2016-05-08T14:23:55.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser nissan x trail 20gt| #nissan| #topcars| #wonderful http://someurl,everyone,nl,729314661976444928,729314661976444928,"[{'type': 'retweeted', 'id': '729249249825796096'}]",2868627741,2016-05-08T14:19:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,nissan x trail 20gt| #nissan| #topcars| #wonderful http://someurl,everyone,nl,729249249825796096,729249249825796096,,3309529355,2016-05-08T09:59:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
TwitterBender,2014 Citroen Ds 5Ls R Concept| #citroen| #wonderful| #automotive http://someurl,everyone,nl,728972548306817024,728972548306817024,,3309529355,2016-05-07T15:39:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
Instagram,"Wauw, wat mooi hier!! #normandië #normandie #france #lafranc #allwhatsbeautiful #wonderful... http://someurl",everyone,nl,728585579793764352,728585579793764352,,1247023716,2016-05-06T14:01:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '66190d1b917acaef', 'coordinates': {'type': 'Point', 'coordinates': [0.20245416, 49.70792234]}}",
Instagram,.| Cheese Wonderland😳🧀| .| #cheese #italy #italia #eataly #woderland #nyc #newyork #wonderful... http://someurl,everyone,nl,728401742950436864,728401742950436864,,1949253583,2016-05-06T01:51:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Metro in Parijs. #metro #paris #parijs #lefrance #everydayapicture #iederedageenfoto #wonderful... http://someurl,everyone,nl,728149559960965120,728149559960965120,,1247023716,2016-05-05T09:09:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '09f6a7707f18e0b1', 'coordinates': {'type': 'Point', 'coordinates': [2.3508, 48.8567]}}",
Twitter for Android,RT @someuser Warme broodjes @someuser gebakken voor Engels stel dat op fiets #Afsluitdijk over gaat. Zij: #Westerland en Camping #Wadde...,everyone,nl,728128067701379074,728128067701379074,"[{'type': 'retweeted', 'id': '728127629954441216'}]",604000525,2016-05-05T07:43:53.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Warme broodjes @someuser gebakken voor Engels stel dat op fiets #Afsluitdijk over gaat. Zij: #Westerland en Camping #Waddenzee #Wonderful,everyone,nl,728127629954441216,728127629954441216,,218611062,2016-05-05T07:42:09.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#wonderful,{'place_id': '525332c609acd238'},
Instagram,💥 #luxury #car #wonderful @ Circuit Moto De Lezennes http://someurl,everyone,nl,727031882332946432,727031882332946432,,952189992,2016-05-02T07:08:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '0f31c3da784c1164', 'coordinates': {'type': 'Point', 'coordinates': [3.12723005, 50.60577368]}}",
Instagram,Van Gogh! 🎨🖌| #tomboystyle #world #wonderful #wonderland #earth #tattoo #ThaiBoy #Thailand #indie... http://someurl,everyone,nl,727025269664534529,727025269664534529,,366668847,2016-05-02T06:41:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '00a7834164189296', 'coordinates': {'type': 'Point', 'coordinates': [100.494, 13.7522]}}",
OS X,Eerste broedende visarend ooit in Nederland | NOS| | #wonderful# http://someurl,everyone,nl,726719280587378688,726719280587378688,,705748992,2016-05-01T10:25:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"Bekijkmijnfoto en stem, zo kan je mij helpen de NRC fotowedstrijd te winnen! #NRC #foto http://someurl #hillegom #wonderful #tulips",everyone,nl,726420712488112129,726420712488112129,,486435915,2016-04-30T14:39:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,RT @someuser 💕💕💕JulezPooh💕💕💕#Lovely #puppy #Beautiful #poetry #Wonderful #smile #Marvelous weekend #Compassionate #friend #Love😇 http...,everyone,nl,726316675423997952,726316675423997952,"[{'type': 'retweeted', 'id': '726315582576939008'}]",4922888463,2016-04-30T07:46:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPad,💕💕💕JulezPooh💕💕💕#Lovely #puppy #Beautiful #poetry #Wonderful #smile #Marvelous weekend #Compassionate #friend #Love😇 http://someurl,everyone,nl,726315582576939008,726315582576939008,,2992512774,2016-04-30T07:41:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Twitter Web Client,#WONDERFUL| #Irish Teen #Invention #SleepingBagforHomeless http://someurl via @someuser,everyone,nl,725747822469894144,725747822469894144,,1979461843,2016-04-28T18:05:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,Vespa LX 125 ie| #Vespa| #wheels| #wonderful http://someurl,everyone,nl,725662842867847168,725662842867847168,,3321184001,2016-04-28T12:27:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2014 Citroen Ds 5Ls R Concept| #citroen| #automotive| #wonderful http://someurl,everyone,nl,724941345719209986,724941345719209986,,3309529355,2016-04-26T12:41:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Instagram,"#tulips #keukenhof #lisse #holland #wonderful @ Keukenhof, Holland http://someurl",everyone,nl,724217959401574405,724217959401574405,,279145832,2016-04-24T12:46:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser 2015 land rover range rover sport svr| #landrover| #topcars| #wonderful http://someurl,everyone,nl,724157760070279169,724157760070279169,"[{'type': 'retweeted', 'id': '720592077315305472'}]",4105057227,2016-04-24T08:47:18.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2015 land rover range rover sport svr| #landrover| #topcars| #wonderful http://someurl,everyone,nl,720592077315305472,720592077315305472,,3309529355,2016-04-14T12:38:33.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
Twitter Web Client,RT @someuser citroen survolt concept car| #citroen| #wonderful| #bestcars http://someurl,everyone,nl,720447156738514944,720447156738514944,"[{'type': 'retweeted', 'id': '718202899034161154'}]",467660332,2016-04-14T03:02:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,RT @someuser 2010 citroen c3| #citroen| #wonderful| #bestcars http://someurl,everyone,nl,720445881644892161,720445881644892161,"[{'type': 'retweeted', 'id': '718347192596094976'}]",467660332,2016-04-14T02:57:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
dlvr.it,VTECH IS71212 DECT 60 2Handset Video Doorbell Landline #CE #wonderful http://someurl,everyone,nl,720199381807280128,720199381807280128,,389816979,2016-04-13T10:38:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Gordon Reidt. #stone #sculpture #amazing #beautiful #studiotour #lakescugogstudiotour #follow #wonderful #local http://someurl,everyone,nl,719233143434256384,719233143434256384,,3050928515,2016-04-10T18:38:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '4e0f8e1543e64005', 'coordinates': {'type': 'Point', 'coordinates': [-78.9567025, 44.0988461]}}",
TwitterBender,2010 citroen c3| #citroen| #wonderful| #bestcars http://someurl,everyone,nl,718347192596094976,718347192596094976,,3309529355,2016-04-08T07:58:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Jij bent uniek en dat maakt jou bijzonder...| #valuable #special #wonderful http://someurl,everyone,nl,718341128068710400,718341128068710400,,1633853100,2016-04-08T07:34:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,citroen survolt concept car| #citroen| #wonderful| #bestcars http://someurl,everyone,nl,718202899034161154,718202899034161154,,3309529355,2016-04-07T22:24:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,B I G  B E N 🇬🇧❤️ #bigben #tower #westminster #monument #famous #wonderful #beautiful #thethames... http://someurl,everyone,nl,717876867307606016,717876867307606016,,558009023,2016-04-07T00:49:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '457b4814b4240d87', 'coordinates': {'type': 'Point', 'coordinates': [-0.12466111, 51.50075556]}}",
Instagram,Van Gogh | #tomboystyle #world #wonderful #wonderland #earth #tattoo #ThaiBoy #Thailand #indie... http://someurl,everyone,nl,716958782966906880,716958782966906880,,366668847,2016-04-04T12:01:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '00a7834164189296', 'coordinates': {'type': 'Point', 'coordinates': [100.494, 13.7522]}}",
IFTTT,WTF with Snapchat Jajaja| .| | #Photo #Foto #Selfie #GoodAfternoon #BuenasTardes #Maravilloso #Wonderful #Espectacular... http://someurl,everyone,nl,716741441549123585,716741441549123585,,3917652501,2016-04-03T21:37:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Toop Silvia Wakte #live #music #voice #guitar #night #wonderful... http://someurl,everyone,nl,715643379967725568,715643379967725568,,287806372,2016-03-31T20:54:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': 'fc739da2ce6c5a88', 'coordinates': {'type': 'Point', 'coordinates': [11.9354, 44.35989]}}",
Instagram,Rotterdam. | #instadaily #instamood #sundayfunday #sunday #love #trip #travel #wonderful... http://someurl,everyone,nl,711625384551452673,711625384551452673,,2846495403,2016-03-20T18:48:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': 'ea0a61fa0c646676', 'coordinates': {'type': 'Point', 'coordinates': [4.5, 51.9167]}}",
Instagram,"#me #happy #candle #light #present #motherinlaw #wonderful #women #monique #❤️ @ Brecht, Belgium http://someurl",everyone,nl,711609525778784257,711609525778784257,,3741657815,2016-03-20T17:45:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,#TheBeatles blijft toch n monotoon dat me bij momenten doet zweven. Metaforisch gesproken; Let it be... #wonderful http://someurl,everyone,nl,710547614408826883,710547614408826883,,418766245,2016-03-17T19:25:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
IFTTT,PierrevanDijk1: http://someurl zellig62 #artpierre.com| I wish you all a #wonderful #France #day http://someurl,everyone,nl,709409095435026434,709409095435026434,,705236578357141504,2016-03-14T16:01:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Topper!!!! wat ben je prachtig!!! ik heb genoten van je optreden!!!! have a #wonderful #Weekend !! http://someurl,everyone,nl,708423287827795968,708423287827795968,"[{'type': 'quoted', 'id': '708374472592637952'}]",1012074535,2016-03-11T22:44:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser 2011 citroen ds3| #citroen| #wonderful| #voitures http://someurl,everyone,nl,707229318095749120,707229318095749120,"[{'type': 'retweeted', 'id': '707084205742821376'}]",2868627741,2016-03-08T15:39:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2011 citroen ds3| #citroen| #wonderful| #voitures http://someurl,everyone,nl,707084205742821376,707084205742821376,,3309529355,2016-03-08T06:03:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
