lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",754555359356854272,"Los días que me he quedado a guardia llueve, y nomas salgo y .. Ni una sola nube! #pissed",200965098,everyone,2016-07-17T05:56:31.000Z,754555359356854272,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",754454364408848384,#blowjob #gifs| 🍭🍆 Ava Nolan| http://someurl| #pissed #on http://someurl,3606045017,everyone,2016-07-16T23:15:12.000Z,754454364408848384,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",753420101135634432,"Cuando sientas que malgastas tu vida, piensa en un smartphone. #pissed  #josedoodles http://someurl",712467211332354048,everyone,2016-07-14T02:45:24.000Z,753420101135634432,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",752857922405855232,"@someuser Metro Centre, Gateshead! #selfish! #pissed? http://someurl",615242024,everyone,2016-07-12T13:31:30.000Z,752857922405855232,Twitter for Android,#pissed,,983338927,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",750901815831584768,Cuando el compadre Toño viene de malas pero no pierde el estilo. #hmfa #badmood #pissed @ The... http://someurl,21737748,everyone,2016-07-07T03:58:38.000Z,750901815831584768,Instagram,#pissed,"{'place_id': '1c69a67ad480e1b1', 'coordinates': {'type': 'Point', 'coordinates': [-95.38967842, 29.72551083]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",750840369818980352,"Ah, eso sí, muy prestos a cobrar #pissed #asíniganas",138676544,everyone,2016-07-06T23:54:28.000Z,750840369818980352,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",750428193627119617,Recogí a Carlos del campamento. Es el segundo día que se queja que un niño lo molesta. Tiene 6 y se supone que disfrute el verano. #pissed,138676544,everyone,2016-07-05T20:36:38.000Z,750428193627119617,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",749747792722014208,Cuando te hacen algo y simplemente no te pueden resolver. #pissed,105666963,everyone,2016-07-03T23:32:58.000Z,749747792722014208,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",748975853569052673,"Nadie los entiende, neta!🙃 #pissed",281828121,everyone,2016-07-01T20:25:33.000Z,748975853569052673,Twitter for iPhone,#pissed,,,
tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",745715809067085824,@someuser @someuser YA IM #PISSED,2240084336,everyone,2016-06-22T20:31:18.000Z,745698156894162945,Twitter for iPhone,#pissed,,4719714798,"[{'type': 'replied_to', 'id': '745715723171823616'}]"
es,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 13, 'quote_count': 0}",745498992872558593,No #SocialOutcasts @ #WWETucson??  No @someuser @someuser or @someuser ???| | #pissed| #riot| #refund http://someurl,198392775,everyone,2016-06-22T06:09:45.000Z,745498992872558593,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",744086651077558272,Pijama en cuarto de mi hermanito 😻 @someuser @someuser #yogurtdelucuma #tired #pissed http://someurl,4198454927,everyone,2016-06-18T08:37:36.000Z,744086651077558272,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",743648727160627201,Los Cavaliers parece que cogieron una clase de teatro antes del juego. -__- #Pissed,2800576654,everyone,2016-06-17T03:37:27.000Z,743648727160627201,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",742531435760746498,Venezuela man. Lol #pissed,1228913586,everyone,2016-06-14T01:37:44.000Z,742531435760746498,Twitter for iPhone,#pissed,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",740768609664962560,inconsiderate!!! #pissed #mad #cantwaittill15,56027992,everyone,2016-06-09T04:52:54.000Z,740768609664962560,Twitter for iPhone,#pissed,{'place_id': '01ca92e1561dcd0f'},,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",740653692404310016,Coño respondan los DM #Pissed,72493113,everyone,2016-06-08T21:16:15.000Z,740653692404310016,TweetDeck,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",739221326305492992,Estoy tan fucking encojoná.. todo el dia buscando sexy lingerie y mis tetas no caben en nada! | #pissed #thestruggleisreal,1151076366,everyone,2016-06-04T22:24:32.000Z,739221326305492992,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",739112121292730368,odio Layton que está un poco chiflado tales y que tiene que poner un poco de loción de bronceado en y tienen un baño de sangre. #pissed 😑🔫💣🔪,4470228015,everyone,2016-06-04T15:10:36.000Z,739112121292730368,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",738757866677407745,Pack hue oi. #pissed 😬,121295932,everyone,2016-06-03T15:42:55.000Z,738757866677407745,Twitter for Android,#pissed,,,
da,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 2}",737532054615646208,#RIP #pissed #Vollkasko @ EUROPARK http://someurl,1180265408,everyone,2016-05-31T06:31:59.000Z,737532054615646208,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",736367857898921984,Como enojar a una mujer... Haz que se arregle para salir y cancela los planes y con eso tienes 😡😠😒 #WarWorldIII #Pissed #run,212323689,everyone,2016-05-28T01:25:53.000Z,736367857898921984,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735351615826321408,"Me caga que mi mamá se comporte como niña chiquita y no tome ni tantita culpa de nada, todos siempre tienen la culpa menos ella|  #pissed",2726590750,everyone,2016-05-25T06:07:42.000Z,735351615826321408,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735225246031040512,Que belleza de telefonía móvil manejan en #US la palabra roaming no existe en su vocabulario #pissed #hating #att,2343518213,everyone,2016-05-24T21:45:33.000Z,735225246031040512,Twitter for iPhone,#pissed,{'place_id': '1c69a67ad480e1b1'},,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734943506326687745,No mamen!! #pissed,548689477,everyone,2016-05-24T03:06:01.000Z,734943506326687745,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",730158012157956096,Y llega la U y te mete por el hoyo de la pichula ese ramo bien paja de Filosofía para viejos culeados. AAAAAAAAAAAAAAAAAAAAAAAAAAAA #pissed,431790464,everyone,2016-05-10T22:10:10.000Z,730158012157956096,Twitter for Windows,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",729993341249671169,Con lo que me ha costado ducharme y vestirme......... pa nada #pissed,2890610417,everyone,2016-05-10T11:15:49.000Z,729993116317560832,Twitter Web Client,#pissed,,2890610417,"[{'type': 'replied_to', 'id': '729993116317560832'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",729658265299079168,Sabes que México necesita un cambio cuando tocas en tu clase la salud reproductiva y tus compañeros hombres no dejan de reírse. #Pissed,259087706,everyone,2016-05-09T13:04:21.000Z,729658265299079168,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",728713618120794112,Está pésimo que activen cosas sin autorización @someuser y encima te la hagan cansada para darlo de baja #pissed,158552758,everyone,2016-05-06T22:30:40.000Z,728713618120794112,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",728264408766500864,Feliz Cinco de Mayo! #MargaritaTime #Margarita #CincoDeMayo #pissed http://someurl,190396697,everyone,2016-05-05T16:45:40.000Z,728264408766500864,Twitter for Android,#pissed,{'place_id': '25d3e991f5637f5a'},,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",726752395292712960,Titanic #pissed,144550365,everyone,2016-05-01T12:37:28.000Z,726752395292712960,Twitter SMS,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",726174902454226944,¿Qué pasa con las Lauras que siempre son ganadoras? #pissed #injusticia 👊 http://someurl,2577322130,everyone,2016-04-29T22:22:43.000Z,726174902454226944,Twitter for Android,#pissed,{'place_id': '1a27537478dd8e38'},,"[{'type': 'quoted', 'id': '726147855702974465'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",726128685401530368,Tanto sapiosexual q quiere hablar de estrellas... tan pocos q escuchan de átomos  y filosofía y se quedan.. #pissed #spanishwhenmad,15654887,everyone,2016-04-29T19:19:04.000Z,726128685401530368,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",724691346859008001,Me frustra la  mala información #pissed,138676544,everyone,2016-04-25T20:07:35.000Z,724691346859008001,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",724433354515353600,Wow!!!! Esq es impactante!!!! No se xq la gente solo habla de la boca para afuera!!!!!! 😡😡 #pissed,205384213,everyone,2016-04-25T03:02:25.000Z,724433354515353600,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723881121893601281,Gente tonta que se pone a jugar en el lugar de trabajo... #pissed http://someurl,29375352,everyone,2016-04-23T14:28:03.000Z,723881121893601281,Tweetbot for iΟS,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",723873697778556929,Estoy #sad #pissed porque quiero saber qué libro me ha comprado Cristina.,2890610417,everyone,2016-04-23T13:58:33.000Z,723873697778556929,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",723206605370589184,Oficial| ME CAGAN LAS MAC! D:<| #Apple #MAC #pissed,559114521,everyone,2016-04-21T17:47:45.000Z,723206605370589184,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723173743141507072,Telefono maldito no carga y se descarga de nada #pissed,269987866,everyone,2016-04-21T15:37:10.000Z,723173743141507072,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",722505566040539136,Me cagan todos. #Pissed,348827488,everyone,2016-04-19T19:22:05.000Z,722505566040539136,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",719712305487851520,"No importa si me costaron $899, $400, o $90 mis audífonos siempre valen madre al mes que los compre #pissed",109790500,everyone,2016-04-12T02:22:39.000Z,719712305487851520,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",718260098376863745,#MotoLover #Pissed @ Edificio San Isidro Plaza http://someurl,780531506,everyone,2016-04-08T02:12:06.000Z,718260098376863745,Instagram,#pissed,"{'place_id': '0010b4cb51ca93d8', 'coordinates': {'type': 'Point', 'coordinates': [-70.64316348, -33.4475697]}}",,
fr,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",717826296915562496,"Ces défaites ou tu te dis, WTF!!! #pissed #itaintoveryet #stillgot40minutes",100218571,everyone,2016-04-06T21:28:20.000Z,717826296915562496,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716831428219052032,Que toda mi familia fue a casa de mi tía a comer tees leches y yo no pude por hacer el proyecto de español 😭😡#pissed #lifeisnotfair,2522562245,everyone,2016-04-04T03:35:05.000Z,716831428219052032,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",715820412802871296,Que vrutal #pissed,246032644,everyone,2016-04-01T08:37:40.000Z,715820412802871296,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",714694728265109504,Una empresa me envia un correo ahors que he decidido largarme y tengo mi voleto de avion. A que estamos jugando? #pissed,126801888,everyone,2016-03-29T06:04:36.000Z,714694728265109504,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",714439516535263232,"Son todos picantisimos en los calentamientos, cuando llega el cronometrado, no terminan 😠😠😠 #pissed",505338787,everyone,2016-03-28T13:10:29.000Z,714439516535263232,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",714226436991614976,No te contesto porque ando jugando candy crush PERO TE QUIERO!!! ah gracias oye #pissed😡,1244805409,everyone,2016-03-27T23:03:46.000Z,714226436991614976,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713935422771081216,Alguien dígale al cura de la iglesia de mi colonia que se puede celebrar sin cohetes a esta hora también 😡😡 #Pissed,347607356,everyone,2016-03-27T03:47:23.000Z,713935422771081216,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713894091222704128,"@someuser Si al menos diera oportunidad, me lo cierro a pichazos. #pissed",1247752718,everyone,2016-03-27T01:03:09.000Z,713893907055022081,Twitter for Android,#pissed,,1247752718,"[{'type': 'replied_to', 'id': '713893907055022081'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",712759275450269696,"El hambre que traigo y no poder devorar nada, porque luego voy a pesar más y no me van a dar de alta #pissed 😡",19999840,everyone,2016-03-23T21:53:48.000Z,712759275450269696,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",711791521071116288,Porque spring break solo dura una semana ❓ #pissed,61642382,everyone,2016-03-21T05:48:17.000Z,711791521071116288,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711664547547885568,"Odio a esa gente que está decidida a hacer algo en un momento y luego cambia de parecer. En pocas palabras, me odio a mi misma. 😧 #pissed",307129524,everyone,2016-03-20T21:23:44.000Z,711664547547885568,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",709612616650371073,Que triste que las féminas generalizan en cuanto a la madurez de los vatos :/ @someuser #triste #yanilases #sad #emo #depressed #pissed,1679560752,everyone,2016-03-15T05:30:06.000Z,709612616650371073,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",709193373211492353,"Putos palillos chinos, en serio los tengo que usar para poder comer el jodido sushi?! #pissed",708887271060013056,everyone,2016-03-14T01:44:11.000Z,709193373211492353,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",709138090259042305,@someuser hi ya rebecca #pissed x,631332864,everyone,2016-03-13T22:04:30.000Z,709138090259042305,Twitter for Android,#pissed,,931853082,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",708945511445729281,"Fine por mi, pues. #pissed 😔",59620562,everyone,2016-03-13T09:19:16.000Z,708945511445729281,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707994302987767809,El problema de que las cosas no sean tuyas es que tienes que depender de otros 😡😡😡😡😡 #pissed,180081685,everyone,2016-03-10T18:19:30.000Z,707994302987767809,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705025926577389568,Dios mio #STUPiDFACEDD #pissed http://someurl,2899579054,everyone,2016-03-02T13:44:14.000Z,705025926577389568,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704204512530071552,Gente palurda que te despierta por una pendejada... #pissed,548689477,everyone,2016-02-29T07:20:13.000Z,704204512530071552,Mobile Web (M2),#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702565143276707840,Cada cierto tiempo me llega un malisimo dia😩#porqueami #pissed #Peleadaconelmundo http://someurl,697500299028598784,everyone,2016-02-24T18:45:57.000Z,702565143276707840,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701822198789464064,@someuser @someuser trate de usar el “help” todo lo hizo fue pedirme una foto. #pissed,21636995,everyone,2016-02-22T17:33:46.000Z,701820178712014848,Tweetbot for iΟS,#pissed,,66599115,"[{'type': 'replied_to', 'id': '701821962813714432'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701786533540536320,Ese momento que queres que se callen y no te hablen y pasa todo lo contrario #pissed,110253622,everyone,2016-02-22T15:12:02.000Z,701786533540536320,Twitter for iPhone,#pissed,{'place_id': '9aa25269f04766ab'},,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",701631007980724229,"Cómo es posible que el wifi de mi casa no funcione en mi cuarto pero si en la portería de el edificio, 4 pisos abajo de router? #Pissed",382096214,everyone,2016-02-22T04:54:02.000Z,701631007980724229,Twitter for iPhone,#pissed,,,
