created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
2016-05-21T08:30:02.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",वेस्टइंडीज टीम के चयन पर नाराज ब्रावो और गेल| #IndiaHallaBol #HallaBol #Bravo #Gayle #WestIndies #angry http://someurl,733937884286324736,361166604,733937884286324736,everyone,hi,#angry,,,
2016-05-20T16:44:23.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#angry sun | उज्जैन में लू  २० मौत|  उज्जैन में  लू लगने  २०  लोगों ·ी मौत हो गई है।२४ घंटे में जिला अस्पताल और अस्थाई अस्पतालों  में २४१ भर्त,733699904011304961,725774780176175104,733699904011304961,everyone,hi,#angry,,,
2016-05-20T04:04:52.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser #Haughty #Angry Aryan 🌟Khanna 😉👌👌,733508103921012737,938365560,733508767875112960,everyone,hi,#angry,398977910,"[{'type': 'replied_to', 'id': '733508103921012737'}]",{'place_id': '010646103d955cb2'}
2016-05-18T17:38:04.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Koi pathar s hi maar de mere deewane ko. | #angry,732988638116614144,2787796026,732988638116614144,everyone,hi,#angry,,,
2016-05-11T18:46:29.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser shubha ratri nanna preetiya nallanige...#abhinaya chakravarti...#angry young man,730469143120510976,716572168729939969,730469143120510976,everyone,hi,#angry,76591925,,
2016-05-10T07:41:20.000Z,hindi.news24online.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",मैच के बीच अचानक प्रिटी जिंटा को इसलिए आया गुस्सा #preityzinta #angry http://someurl http://someurl,729939365409918976,34206701,729939365409918976,everyone,hi,#angry,,,
2016-05-09T08:11:08.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","aja malai kaam garne mood chaina ,tapaiko kaam aja hudaina..... bhanna paye ta #moodswing #weird #lazy #angry",729584476708208641,90813122,729584476708208641,everyone,hi,#angry,,,
2016-05-06T21:41:50.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",#kkb @someuser @someuser @someuser @someuser @someuser #mitali #dadi #angry abhi #sad pragya http://someurl,728701328797650944,700623359986380800,728701328797650944,everyone,hi,#angry,,,
2016-05-03T07:33:33.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",नई भाबी से नाराज हुई पुरानी भाबीजी - http://someurl| | #OldBabiji #angry #tvserial #bhabhijigharparhai... http://someurl,727400687844253696,46853675,727400687844253696,everyone,hi,#angry,,,
2016-04-29T22:00:32.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser 💙| Mua: shikaramarie | #blue #mysterious #dark #angry #nikkiharrisonphotography... http://someurl,726169320800157697,157349495,726169320800157697,everyone,hi,#angry,382481360,,
2016-04-27T19:50:56.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kuch to hote hi hain jinhe #MotherFucker #बोलना_पड़ता_है| #Angry,725411929393643520,505573989,725411929393643520,everyone,hi,#angry,,,
2016-04-24T17:46:35.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ladki par troll banane walo.... Tum Sab ko paap lagne wala hai.... 😡😠😡😠😡😠😤😤😤| | #angry,724293473793236992,328334475,724293473793236992,everyone,hi,#angry,,,
2016-04-15T12:02:03.000Z,Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ladki chahiye tujhe aishwariya jaise ,jaise  tere sakal hai koyi tujhe apne ghr ki khutiya na de ....| (#angry #gfriend  to her bf)",720945278161854464,1517006304,720945278161854464,everyone,hi,#angry,,,
2016-04-09T14:05:02.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Feeling #Angry !!!| .| Manusher Bhab Newa Dekhle , | Monda Koy Nijhe Kochu Gacher Shate Fash Laiga Moira Jai !!!| .... http://someurl",718801899651092480,3067615298,718801899651092480,everyone,hi,#angry,,,
2016-04-05T16:41:00.000Z,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}",@someuser ❤️ Tum logon ne #Azar ko meray khilaf krdia hai 😢 Mera beta Mujhe wapis Chahiye 🤗 #Angry 😡 #Azlan 😳🤔 http://someurl,717391597709733888,852350640,717391597709733888,everyone,hi,#angry,65636227,,{'place_id': '008a844c675a661b'}
2016-03-30T12:01:14.000Z,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",नाराज महिलाओं ने प्राचार्य को घेरा #angry #hoop #principal http://someurl http://someurl,715146868255121408,2310507990,715146868255121408,everyone,hi,#angry,,,
2016-03-27T17:05:54.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Lagta nai aaj india jeete gaa,kab tak virat khele gaa. Dusre log tu time pass karna aata hai😤😤 #angry retweet if you agree!! #WhatsYourSpin",714136374039805952,3356551642,714136374039805952,everyone,hi,#angry,,,
2016-03-25T05:09:28.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","औकात ही क्या है बांग्लादेश और पाकिस्तान की, भारत का नक्शा खरीदो तो साथ में फ्री आता हैं  #ANGRY",713231303345369088,393273964,713231303345369088,everyone,hi,#angry,,,
2016-03-23T15:40:09.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#IndvsBan Sab baju hojao , Sir Jadeja ja rahe hai ! #angry",712665243642642433,484101096,712665243642642433,everyone,hi,#angry,,,
2016-03-22T16:54:52.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Vey mundiya sialkotiyaa @someuser .....| Dont make us #Angry 😊| |  #CricketCrunch,712321659500421120,28337813,712321659500421120,everyone,hi,#angry,,,
2016-03-19T18:04:26.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Shab e Gham mujh se mil ker aisey roi. Mila ho jaisey sadiyon baad koi. I am #Angry #Pak is #Helpless against #Ind #PAKvsIND #IndvsPak #WT20,711252002530058240,353564082,711252002530058240,everyone,hi,#angry,,,
2016-03-19T17:57:33.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pakistan Ka Tu Pta Nai Magar| Afridi 11 Ne QandeelBaloch Ki Izat Tu Bacha Li| #IndvsPak | #QandeelBalouch | #Angry,711250268751568896,3304614109,711250268751568896,everyone,hi,#angry,,,
2016-03-05T08:17:55.000Z,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","कंगना रनौत का वीडियो वायरल, कहा- ऐसा क्या है जो मैं नहीं कर सकती| http://someurl #kanganaranaut #angry http://someurl",706030968918953984,3144730676,706030968918953984,everyone,hi,#angry,,,
2016-02-27T18:46:42.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser sahi nazar se bolte toh woh log #angry nai hote... #negative_2rs_people 😂,703642809065033729,1329461875,703652492874162176,everyone,hi,#angry,115622213,"[{'type': 'replied_to', 'id': '703642809065033729'}]",
2016-02-21T09:01:34.000Z,Twitter for Android,"{'retweet_count': 13, 'reply_count': 1, 'like_count': 27, 'quote_count': 0}",Mr. Maheshwari angry on Mrs.Maheshwari #swaragini #Swara #Sanskaar #SwaSan #angry #throwback #love #realisation http://someurl,701330912097673216,4797927014,701330912097673216,everyone,hi,#angry,,,
2016-02-18T11:41:33.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Apnon ke saath main kuch der naraaz hokar emotional kyun ho jati hun? #emotionalfool #softhearted #theonesIlove #love #shortcoming #angry,700284009050300416,45797411,700284009050300416,everyone,hi,#angry,,,{'place_id': '7929cea6bd5b32bd'}
2016-02-07T14:19:16.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser लाइक मि।#angry,696263127550136320,2761504350,696337434913583104,everyone,hi,#angry,4801139252,"[{'type': 'replied_to', 'id': '696263127550136320'}]",
2016-02-04T09:07:34.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",जब क्रोध आए तो कागज फाड़िए| #angry #tear #paper http://someurl,695171830894604288,843529538,695171830894604288,everyone,hi,#angry,,,
2016-02-02T15:36:34.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ankita #alien 󾌪󾌴󾌴󾌴󾰬| Manmeet #evil󾌴󾌴| Ayushi #cool 󾌰| Nidhi #classy󾰬| Parth #angry 󾌳󾌳| Rajat #scared󾍁󾰬󾌳󾰬 http://someurl,694544949912702976,3060848985,694544949912702976,everyone,hi,#angry,,,
2016-01-26T08:04:40.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yae q?????? Q akher ye log apne hawas ki khatir masoom zindagio k saat khailtay hain... sharam magr enko aati nahi.#angry  #RapePublicDay,691894507705626624,318882227,691894507705626624,everyone,hi,#angry,,,
2016-01-19T17:10:57.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Tayland #pattaya #angry #bird #fc #jumping #throwingup #fun #enjoying @ Pattaya, Thailand http://someurl",689495270845902848,2426151883,689495270845902848,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.883, 12.9333]}, 'place_id': '00a351e81e2f91ea'}"
2016-01-17T09:01:06.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ajeeb jahil k bachay hain ...!!! :@  Bhenchodon aik player to atleast out karo .... :@someuser #Angry,688647221462585344,147150333,688647221462585344,everyone,hi,#angry,,,
2016-01-11T17:52:46.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser  #angry bird ka bhi dill tutta h kya,686582346804412416,3026307531,686606693615144960,everyone,hi,#angry,1421264244,"[{'type': 'replied_to', 'id': '686582346804412416'}]",
2016-01-05T16:29:00.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#HNY2016 #Angry #young #man #kilam #khamoosh | Kilam khush hua http://someurl,684411285195194369,1019292378,684411285195194369,everyone,hi,#angry,,,
2015-12-31T18:09:54.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","सरकार के कहने पर हमने बंदूक छोड़ी, फिर... http://someurl #Naxal #Angry #Jharkhand| http://someurl",682624738229792768,415394472,682624738229792768,everyone,hi,#angry,,,
2015-12-28T17:23:13.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Mamma cat with cubs.... 󾌵| | #cat #mamma #cute #angry #baby #babies #home #birth @ Bhagwati Vihar ,...... http://someurl",681525825036914688,109514507,681525825036914688,everyone,hi,#angry,,,
2015-12-28T17:23:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Mamma cat with cubs.... 😊| | #cat #mamma #cute #angry #baby #babies #home #birth @ Bhagwati Vihar ,... http://someurl",681525809824141312,109514507,681525809824141312,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [77.06608902, 28.61693541]}, 'place_id': '317fcc4b21a604d5'}"
2015-12-24T17:17:22.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Bisma mar gayi,| bhutto aaj bhi zibda hai. :@| #vip_protocol #angry| | #Qurat",680074803315740672,1454560807,680074803315740672,everyone,hi,#angry,,,
2015-12-18T20:59:13.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@someuser @someuser luv #angry kunj..#funny kunj #carying kunj #emotional kunj #handsome kunj #naughty kunj #tashanwala kunj..,677953899815436288,4142433743,677956302811729920,everyone,hi,#angry,2833166731,"[{'type': 'replied_to', 'id': '677953899815436288'}]",
2015-12-18T10:35:58.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","अपने गमो का आलम क्या बताऊ ऐ ग़ालिब, @someuser का मोबाइल use कर रहा हूँ वोह भी @someuser के कनेक्शन के साथ #sad #angry #hopeful",677799459116322816,474054473,677799459116322816,everyone,hi,#angry,,,
2015-12-15T03:50:33.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","सबसे ज्यादा गुस्सा खुद पर तब आता है जब प्यार भी हम करें, इंतजार भी हम करें जतायें भी हम ..और रोयें भी हम....!| | #angry| #Rj",676610267145351169,2981896706,676610267145351169,everyone,hi,#angry,,,
2015-12-13T17:56:29.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Heard somewhere? हम इंडिया को जानते है, ये कुछ नही कर सकेंगे, सिर्फ बातें करेंगे @someuser @someuser #angry http://someurl",676098380313985024,100672992,676098380313985024,everyone,hi,#angry,,"[{'type': 'quoted', 'id': '676083105740881920'}]",
2015-12-10T14:08:25.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",Bhaii koi bta do Zain ka IV ana ha ya nai ? @someuser @someuser #tired #fedup #angry 😞😭😭😠😤 http://someurl,674953818631708672,3293380676,674953818631708672,everyone,hi,#angry,,,
2015-12-03T17:52:19.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser tweets fav karna Nahi...mujee Yaaad bhi kiyaa Karo #Angry 😡,672473451756576768,1347430010,672473451756576768,everyone,hi,#angry,3081179425,,
2015-11-28T18:25:14.000Z,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Shades of Akshara 😍😘😍#happy #sad #angry 😘😍 @someuser http://someurl,670669796355149824,2936337272,670669796355149824,everyone,hi,#angry,,,
