source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
Twitter for iPhone,575801780602343425,147261240,everyone,575801780602343425,RT @someuser Photo: selfharm-cuttig93: #alone #broken #cry #cut #cutting #dead #depressed #depression #demoninmyhead... http://someurl,2015-03-11T23:33:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '574275991209709570'}]",,
OS X,575285393110605824,2875115275,everyone,575285393110605824,WAARRRGGHHHHH!!! Help me!!!! #depressed,2015-03-10T13:21:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Echofon,574670701011038208,215646745,everyone,574670701011038208,Waarom moet ik bijna 20 worden. Is te oud😭 ga het sws niet vieren haha. #depressed #old #fml,2015-03-08T20:39:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,572454447642746884,305115610,everyone,572454447642746884,Misschien moet ik toch maar gaan verdringen. Dat herinneringen koesteren is toch niet echt mijn ding... #depressed,2015-03-02T17:52:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,570081059880042496,2405254914,everyone,570087594454749184,"@someuser ik, ik 😑 Im so sad 😩 #depressed #hatetheworld #heartbroken 😂",2015-02-24T05:07:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '570087154052771840'}]",,2311188552
Twitter Web Client,567019846823849984,23354153,everyone,567020102168879105,@someuser niet onverwacht toc is van gisteren..gewoon die f*cking tv niet aanzetten..dat wil je toch niet zien.. #depressed,2015-02-15T17:58:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '567019846823849984'}]",,255408971
Twitter for iPhone,565588905110818818,352461650,everyone,565588905110818818,Vanaf nu elke eerste zondag van de maand open?! Topidee stad Brugge !! 😭 #depressed #sukkels #hateit #geenzondag,2015-02-11T19:11:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,562194120551460864,267961126,everyone,562194120551460864,De burger pluimen die met bloed zweet en tranen zn centjes bijéén probeerde te sparen?!  #depressed #taxes,2015-02-02T10:21:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,562185106300084226,516642386,everyone,562185106300084226,Onuitgerust je werkweek in #killing #depressed,2015-02-02T09:45:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,560401324056281089,897993853,everyone,560412272980684800,@someuser ik mag hopen dat @someuser en @someuser verantwoordelijkheid neemt. #hulp #medicatie #depressed #issues,2015-01-28T12:21:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '560401324056281089'}]",,2348979181
Vine for Android,559133732947644416,2886036988,everyone,559133732947644416,Broken broken broken 💭 #broken #depression #depressed http://someurl,2015-01-24T23:40:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,558356236056674304,515713519,everyone,558356236056674304,Kan een opwektweetje van @someuser gebruiken .. #kutleven #ikwilweg #depressed #problems,2015-01-22T20:11:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,557260624686612481,976888982,everyone,557260624686612481,"#BlueMonday, zoals moppersmurf zou zeggen ik haat blauwe maandag http://someurl #depressed http://someurl",2015-01-19T19:37:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,557259792235130880,1882491240,everyone,557259792235130880,Diet tea. #depressed http://someurl,2015-01-19T19:34:22.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,557129819637694465,235686056,everyone,557129819637694465,Ik stuur Ferry een foto van mn middelvinger nu negeert ie me #sadlife #sadgirl #depressed,2015-01-19T10:57:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,555471353886044162,2335330110,everyone,555471353886044162,Zo wil ik er ook wel uitzien #depressed #shana #goudenpump,2015-01-14T21:07:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,552453561981108224,549166951,everyone,552453561981108224,Ga even liggen #depressed #tired #sad,2015-01-06T13:16:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,552211312219279361,15045366,everyone,552211312219279361,"je denkt dat je wat hebt, maar het is gewoon leven #depressed",2015-01-05T21:13:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,551745934506622976,1109308850,everyone,551745934506622976,Studeren maakt mij...  #stressed #depressed & #band #obsessed 😝 http://someurl,2015-01-04T14:24:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,549701394052448256,108905529,everyone,549701394052448256,"Mygod, voor het eerst in 2 jaar een android telefoon in mn handen. Ik wil mijn Apple terug! #depressed",2014-12-29T22:59:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,549459476437549056,484282336,everyone,549459476437549056,Tomt.... #emptiness #apathy #depressed #sorrow,2014-12-29T06:58:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,549269205082976257,551103551,everyone,549269205082976257,Obesitasbuik 👌.. #EDproblems #tw #depressed,2014-12-28T18:22:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
DenBotApp,548445272431685632,2858393213,everyone,548445272431685632,RT @someuser PTDRRRRRRRRRRTSUDKZLFKLDKDLEKDKEKFLEFKEKKFLFLFLEKDKEK MATHIEU #depression #depressed #death #dead #scars #cry #suicide @someuser,2014-12-26T11:48:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '548445270145773568'}]",,
Twitter for iPhone,548445270145773568,2461137078,everyone,548445270145773568,PTDRRRRRRRRRRTSUDKZLFKLDKDLEKDKEKFLEFKEKKFLFLFLEKDKEK MATHIEU #depression #depressed #death #dead #scars #cry #suicide @someuser,2014-12-26T11:48:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,546345644886327297,2281133878,everyone,546348989017493506,@someuser ik wil ook!!!! Maar nee mn ouders gaan niet laten. #depressed,2014-12-20T16:58:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '546348848986488833'}]",,2356672197
Twitter for Android,545617597904207872,2325207745,everyone,545617597904207872,Sinterklaas is voorbij en ik heb niet eens stoere chocoladesigaretten gekregen #depressed,2014-12-18T16:32:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,542630565183508480,1034675227,everyone,542630565183508480,Heel mijn instagram vol met fotos van de Victorias secret fashionshow 😡 #depressed,2014-12-10T10:43:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [4.46470475, 51.34900989]}, 'place_id': 'cbccad0db97a1fff'}",
Tumblr,541941106838355968,52842120,everyone,541941106838355968,Foto: selfharm-cuttig93: #alone #broken #cry #cut #cutting #dead #depressed #depression #demoninmyhead... http://someurl,2014-12-08T13:03:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,541376550227435522,143623286,everyone,541376550227435522,WhyItCanBeHardToTellA #Depressed Teen And NormalTeenApart (via @someuser http://someurl @someuser @someuser @someuser,2014-12-06T23:40:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,540993316427661313,1026313896,everyone,540993316427661313,Het leven kan tg serieus hard tegenvallen 😞😞😞😞 #depressed,2014-12-05T22:17:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,540530680753823744,334376442,everyone,540530680753823744,Brrruuhhhhhh the hardest exam ever #Pharmacology #Depressed #LiquorStoreEarlyyy #NursingSchool... http://someurl,2014-12-04T15:38:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,539531059470561280,167025124,everyone,539531059470561280,Ist de periode van de negatieve tweets ofzo? Wauw bijna zelf #depressed,2014-12-01T21:26:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,532967187854946304,141365361,everyone,532967187854946304,"Ascended armor in GW2, gewoon niet aan beginnen #depressed",2014-11-13T18:44:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,529203320825475072,302203412,everyone,529203320825475072,Sjaals uit de kast halen. #warm #cold #weather #rain #depressed #car #carpic #volvo #v60 #rdesign @someuser http://someurl,2014-11-03T09:27:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [3.78032257, 50.80102449]}, 'place_id': '96bbcbdd35e8d09f'}",
Twitter for Android,528652730576166914,174929046,everyone,528652730576166914,"Liverpool lost, Barça lost 😢| #depressed",2014-11-01T21:00:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,528566235597111296,1211992687,everyone,528566235597111296,Pff .s.s #bored #depressed #pissed #new #swag  #cute #smile #instamood #instacool #instagood... http://someurl,2014-11-01T15:16:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,527500933346131968,243125205,everyone,527500933346131968,Was ik maar dood. Niets meer aan dit leven alleen zonder een maatje die er altijd voor me was...#depressief #down #depressed #lonely,2014-10-29T16:43:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [4.2327797, 51.9290895]}, 'place_id': 'da00afa820b39ac8'}",
IFTTT,526841805728653312,2261675684,everyone,526841805728653312,Dramaqueen #donnahayward 🌲🔥 #laraflynnboyle #sad #cry #Depressed #dalecooper #davidlynch #tumblr #tvshow #twinpea... http://someurl,2014-10-27T21:04:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Tumblr,526824265908510720,318144958,everyone,526824265908510720,Photo: Kik: alka_zelter666  #sad #suicide #depressed #emo #lgbt #depression #ana #mia #death #anatips... http://someurl,2014-10-27T19:54:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,526488923040931841,308017361,everyone,526492123311669249,@someuser maar wat heeft dat voor zin als je bijna geen volgers hebt? #depressed #zucht,2014-10-26T21:54:38.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '526491573635534848'}]",,105097062
Twitter for Android,525986503827005441,1587609074,everyone,525986503827005441,Detroit Spinners to Chief Keef. #horrible #RealProblemZ #MusicIsDead #GG #TheGoldenAgeIsGone #Depressed,2014-10-25T12:25:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
IFTTT,523105179764543488,2409687824,everyone,523105179764543488,Vakantie ! 😄 - #selfie #mirrorselfie #holiday #blackwhite #instasize #l4l #grunge #love #depressed #adhd #acdc #p... http://someurl,2014-10-17T13:36:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,522477009881268225,2305968357,everyone,522479153875259392,@someuser @someuser konijnen in het algemeen ik ben sws een uitzondering 😔 #depressed,2014-10-15T20:08:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '522478319582076928'}]",,2726633219
Twitter for BlackBerry®,522117499417268226,2521027468,everyone,522117499417268226,* as mens so uitsien na die sportafsluiting.. En jy moet uitvind jy speel net n 10min netbalgame.. #depressed #fortheloveofthegame #netball,2014-10-14T20:11:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Tumblr,520787794000883712,145740681,everyone,520787794000883712,Foto: selfharm-cuttig93: #alone #broken #cry #cut #cutting #dead #depressed #depression #empty #fakesmile... http://someurl,2014-10-11T04:07:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,520580348942766080,2775867496,everyone,520580348942766080,Dan heb je de ziekte van Osgood - Schlaffer #depressed,2014-10-10T14:23:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,520093876963774465,2760785673,everyone,520093876963774465,#Depressed Teen,2014-10-09T06:10:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,518388097906925568,1892680934,everyone,518388097906925568,Kben dus de midget van Streetdance 6 hé @someuser ???!!!! #rude #crying #hurt  #depressed hahahaha love you meid!,2014-10-04T13:12:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
UberSocial© PRO,515214024112611328,278024580,everyone,515214024112611328,Lang leve 4G van @someuser  *not* Zelfs nu thuis zit ik op fucking 4G zonder data binnen te krijgen. #depressed http://someurl,2014-09-25T18:59:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,515027372534685696,284994748,everyone,515027372534685696,school omdd #depressed,2014-09-25T06:37:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,514671427568807937,614445664,everyone,514671427568807937,wanneer ben ik iemands wcw #stressed #depressed,2014-09-24T07:03:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
IFTTT,513561664290295808,2812369938,everyone,513561664290295808,RT JenKerkhoven: #currentmood #blah #meow #kitty #cat #lol #funny #sick #sad #depressed #exhausted #tired #frust... http://someurl,2014-09-21T05:33:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,509273715624792064,325718565,everyone,509273715624792064,Jack Daniels.| #Edit #Depressed #SocietySucks #AHS #TagsForLikes #S4S #Comment #Selfie #F4F... http://someurl,2014-09-09T09:34:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [-3.47875923, 40.45704059]}, 'place_id': 'c25cb047b2e809ba'}",
Twitter for Android,506669052136538113,845013036,everyone,506669052136538113,Ik beklim liever nog 10 van die bergen van vakantie dan nu naar school gaan. 😲 #depressed #stressed,2014-09-02T05:04:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
ov_chipkaart,506547074973069313,121509154,everyone,506547074973069313,Vandaag officieel ov studentloos! Geen studentenreisproduct meer op mn chipkaart.. Dus voortaan alleen 40% korting! Vet balen.. #depressed,2014-09-01T21:00:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,506524130767032320,1284251120,everyone,506524130767032320,Waarom wordt het toch zo snel donker! #depressed pfff,2014-09-01T19:28:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [5.04374649, 52.31213901]}, 'place_id': '8b68b834c6133764'}",
Twitter Web Client,506364302539100160,14766038,everyone,506364302539100160,Vervelend om thuis te zitten op de eerste dag dat iedereen weer naar school of werk gaat. Valt toch tegen zonder opleiding #depressed,2014-09-01T08:53:52.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,506190759838908416,221358665,everyone,506190759838908416,"Slapen, morgen de eerste echte schooldag #depressed 😭",2014-08-31T21:24:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,504235227485847552,237397476,everyone,504235227485847552,"Euh hallo zon, waar zit je? 😒☔️👎 #tb #throwbackpic #summerisover #shittyweather #belgium #depressed... http://someurl",2014-08-26T11:53:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
