reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,en,814604160620437508,2632780967,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814604160620437508,ordered an outfit from @someuser on monday got 2day shipping and they said it wont be here til tuesday 🤔🤔#pissed,Twitter for iPhone,2016-12-29T22:49:01.000Z,#pissed,,,
everyone,en,814603365535666176,4622048715,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",814603365535666176,if you could stop popping up in my notifications that would be great. thank you. #pissed,Twitter for iPhone,2016-12-29T22:45:51.000Z,#pissed,,,
everyone,en,814601342706655233,726799698523201536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814601342706655233,Love you so much @someuser so proud to be on this journey with you ❤️❤️🍷#pissed #ha ha #sunday 😂😂🍾🍾,Twitter for iPhone,2016-12-29T22:37:49.000Z,#pissed,,,{'place_id': '282652abfa70c570'}
everyone,en,814573709012987909,344806578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814573709012987909,"Every time I try to do something nice for you, its never good enough #doityourself #donetrying #pissed",Twitter for iPhone,2016-12-29T20:48:00.000Z,#pissed,,,
everyone,en,814571269605773312,32136204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814571269605773312,the one year im actually home for the @someuser holiday show and i have to miss it because of work #pissed,Twitter for iPhone,2016-12-29T20:38:19.000Z,#pissed,,,
everyone,en,814570594645798913,766408181417377792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814570594645798913,@someuser why are you getting rid of Pop TV? @someuser #pissed #comcasttime,Twitter for Android,2016-12-29T20:35:38.000Z,#pissed,,29852317,
everyone,en,814557934118178820,212559490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814557934118178820,What will people say syndrome...wonder when it will ever cease to exist!!! #pissed,Facebook,2016-12-29T19:45:19.000Z,#pissed,,,
everyone,en,814553707467735040,127812596,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814553707467735040,#hahaha #Qunataviousnelson #calling #my #homie #chevy #my #nigga #chevy #say #real #rap #motherF#cker #aint #call #no #one #chevy #pissed,Twitter Web App,2016-12-29T19:28:32.000Z,#pissed,,,
everyone,en,814552854354677760,24044309,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814552854354677760,Im sitting in my car and this lady hit THE SHIT out my car with her door. I folded her whole life and took that insurance info. #pissed,Twitter for iPhone,2016-12-29T19:25:08.000Z,#pissed,,,
everyone,en,814541510079152129,610613027,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814541510079152129,Gonna toss this to the trash. #pissed,Twitter for Android,2016-12-29T18:40:04.000Z,#pissed,,,
everyone,en,814541235444654080,63924131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814541235444654080,"whats the point @someuser of me sending long messages, SAYING ALL THE RIGHT THINGS, giving SOUND ADVICE, just for you to slap me? #pissed",Twitter Web Client,2016-12-29T18:38:58.000Z,#pissed,,,
everyone,en,814535846904922112,2542763635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814535846904922112,Thanks for sending me the wrong color! Now I have to waste time and go in store to exchange it 😡 #pissed #sisterspresent @someuser,Twitter for iPhone,2016-12-29T18:17:33.000Z,#pissed,,,
everyone,en,814530229360279554,85230212,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814530229360279554,Adios america #AnnCoulter such a great read. I get angry at what the Dems have done with our country and giving refugees welfare. #PISSED,Twitter for Android,2016-12-29T17:55:14.000Z,#pissed,,,
everyone,en,814527973223264256,1614317006,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814527973223264256,Mike comes home today and I have to work a ten hour shift. #pissed,Twitter for iPhone,2016-12-29T17:46:16.000Z,#pissed,,,
everyone,en,814519029272547329,253830129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814519029272547329,The one day I dont wear a jacket its cold #pissed,Twitter for Android,2016-12-29T17:10:44.000Z,#pissed,,,
everyone,en,814505490394845184,241304161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814505490394845184,Yo snapchat is a fucking bitch. I lost all my streaks with people....we snap everyday. Wtf?! 😒 #pissed,Twitter for iPhone,2016-12-29T16:16:56.000Z,#pissed,,,
everyone,en,814502438233378816,10961362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814502438233378816,Just lost my entire venti Starbucks coffee bc my @someuser lid didnt stay tight. #FirstWorldProblems #pissed,Twitter for iPhone,2016-12-29T16:04:48.000Z,#pissed,,,
everyone,en,814478511318581251,809252609605312513,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",814478511318581251,Start 2 thk myb uber is actually better thn grab aftr my very unhppy experience with grabhitch :/| #grabhitch #pissed #disappointed,Twitter Web App,2016-12-29T14:29:44.000Z,#pissed,,,
everyone,en,814478266635415552,45757325,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814478266635415552,@someuser oh & the inside is cold still. Probably because they use frozen ingredients 🙄🙄 #pissed,Twitter for iPhone,2016-12-29T14:28:45.000Z,#pissed,,29286254,
everyone,en,814473603148369925,346165127,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",814474416650338305,"@someuser uh said the same thing last night, didnt even know about it #pissed",Twitter for iPhone,2016-12-29T14:13:27.000Z,#pissed,"[{'type': 'replied_to', 'id': '814473603148369925'}]",284778092,
everyone,en,814470593852690432,855466578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814470593852690432,rachel steele free porn #pissed off porn http://someurl,Twitter Web Client,2016-12-29T13:58:16.000Z,#pissed,,,
everyone,en,814428115082547200,66167016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",814428115082547200,I dont understand how its ok to clean a spilt drink up with a white towel that now Im gonna have to bin cos it will be stained #pissed,Twitter for iPhone,2016-12-29T11:09:28.000Z,#pissed,,,
everyone,en,814422294659559424,133769431,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814422294659559424,Dear John.... http://someurl #MMA #UFC200 #drugs #suspension #tickets #hotel #pissed,The Social Jukebox,2016-12-29T10:46:20.000Z,#pissed,,,
everyone,en,814416544440745984,398030006,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814416544440745984,"@someuser So I got debited am installation fee on 24.12.2016, had no Alarm system yet. Arranged for today, then postponed. #pissed",Twitter for Android,2016-12-29T10:23:29.000Z,#pissed,,2794418495,{'place_id': '8b9ec16fdc0d7e55'}
everyone,en,814387559698612224,754251873868058624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814387559698612224,@someuser got a D in computing for helping others even tho she had finished her work before anyone else. #pissed.,Twitter for Android,2016-12-29T08:28:19.000Z,#pissed,,3275292542,
everyone,en,814315006749712384,1686392954,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",814359911102496768,@someuser @someuser did yall know Oregon is outlawing that in 2017? #pissed,Twitter for iPhone,2016-12-29T06:38:27.000Z,#pissed,"[{'type': 'replied_to', 'id': '814315006749712384'}]",55728361,{'place_id': '22d56ab4bcf65a60'}
everyone,en,814357127858896896,803509993500770304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",814357127858896896,When is 2016 ending??| Fvck!! I feel like two days is far  away!! :-/| #pissed #gosh #smh,Mobile Web (M2),2016-12-29T06:27:23.000Z,#pissed,,,
everyone,en,814356797838364672,41932872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814356797838364672,YOU CANT KILL RAGNAR LOTHBROK ARE YOU KIDDING ME VIKINGS @someuser WHAT THE F #PISSED,Twitter for iPhone,2016-12-29T06:26:05.000Z,#pissed,,,
everyone,en,814353924744478720,922357273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",814353924744478720,SOA will never be he same for me w/o Opie #pissed,Twitter for iPhone,2016-12-29T06:14:40.000Z,#pissed,,,
everyone,en,814353726148378624,170322527,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",814353726148378624,@someuser #ATT #AT&T Ive had ENOUGH! IVE BEEN OVERCHARGED 4 MONTHS IN A ROW! Why should I have to correct your problem every month? #PISSED,Twitter for Android,2016-12-29T06:13:52.000Z,#pissed,,14620190,
everyone,en,814311918836088832,548939193,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",814346645068480515,@someuser theyre competing at skate Canada and people post pics of them getting haircuts tgt. Yuri is #pissed,Twitter for iPhone,2016-12-29T05:45:44.000Z,#pissed,"[{'type': 'replied_to', 'id': '814346200090558464'}]",100073854,
everyone,en,814344890318462976,324936374,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814344890318462976,"Order pizza, almost 1hr later getting a call they wont deliver but we can go pick it up I ordered delivery for a reason  #pissed @someuser",Twitter for iPhone,2016-12-29T05:38:46.000Z,#pissed,,,
everyone,en,814344175776833536,248440315,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",814344175776833536,Steak n shake? More like steak no shake.  #pissed,Twitter for Android,2016-12-29T05:35:55.000Z,#pissed,,,
everyone,en,814339287147749380,341660118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",814339287147749380,Thanks a million u POS @someuser crashing with 3 minutes left in #iufb #FFBOWL. Disgusting service. #pissed,Twitter for iPhone,2016-12-29T05:16:30.000Z,#pissed,,,{'place_id': 'eca35cbd75f0a1e6'}
everyone,en,814334571668008960,336808979,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814334571668008960,Of course the one fucking game of my sisters I forget about Jimmy Butler shows up to.| #pissed,Twitter for iPhone,2016-12-29T04:57:46.000Z,#pissed,,,
everyone,en,814334486687207428,385176222,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814334486687207428,Ugh is 2016 over yet?! I wish you took me with you Dieter... I really miss you...#RIP #missyou #pissed,Twitter for iPhone,2016-12-29T04:57:25.000Z,#pissed,,,
everyone,en,814332213605109761,501360390,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814332213605109761,Whyyyyy do I always forget to look at my cartwheel app for Target sales. #pissed,Twitter for iPhone,2016-12-29T04:48:23.000Z,#pissed,,,
everyone,en,814304160422170624,2307075217,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",814328526082019328,@someuser @someuser @someuser @someuser elite is biggest waste of dough ever. Break constantly. #pissed,Twitter for iPhone,2016-12-29T04:33:44.000Z,#pissed,"[{'type': 'replied_to', 'id': '814307212374003712'}]",13801522,
everyone,en,814327045668814850,2709257869,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814327045668814850,Will never buy online again. NEVER. #pissed,Twitter for iPhone,2016-12-29T04:27:51.000Z,#pissed,,,
everyone,en,814326782363107328,27372858,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814326782363107328,Honestly this customer service is beyond ridiculous. Im beyond done with @someuser #pissed #nevercomingback,Twitter for iPhone,2016-12-29T04:26:49.000Z,#pissed,,,
everyone,en,814323986788184064,2149596498,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}",814323986788184064,"Sab & I are watching the Fosters on Netflix and Jesus just came back from boarding school & HES A WHOLE NEW PERSON, as in actor #pissed 😭😭",Twitter for iPhone,2016-12-29T04:15:42.000Z,#pissed,,,{'place_id': '94965b2c45386f87'}
everyone,en,814323683477037058,148519933,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",814323683477037058,@someuser missed the #codenewbie  twitter chat.... #pissed....  Was trying to dual boot a @someuser with #uefi....  #paininthetush,Twitter for Android,2016-12-29T04:14:30.000Z,#pissed,,2398551432,
everyone,en,814323263094525952,1203032011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",814323263094525952,"What do you know, McDonalds ice cream machine is broke. #Pissed",Twitter for iPhone,2016-12-29T04:12:49.000Z,#pissed,,,{'place_id': 'd40ef0a56a788117'}
everyone,en,814319677006630912,547625719,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814319677006630912,Theres just some people that piss me off so much. They think they can make the whole world believe them 😑😒😡 #pissed #mad #ugh,Twitter for Android,2016-12-29T03:58:34.000Z,#pissed,,,{'place_id': '005151f517b0d4f1'}
everyone,en,814315670557093888,830118966,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814315670557093888,Never knew a tv show could affect my emotions #vikings #pissed,Twitter for iPhone,2016-12-29T03:42:39.000Z,#pissed,,,
everyone,en,814314810502500352,2902257931,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",814314810502500352,"Why is it that now that Im in Texas, suddenly more people are asking to hang out with me #pissed",Twitter for iPhone,2016-12-29T03:39:14.000Z,#pissed,,,
everyone,en,814311453729718272,353204175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814311453729718272,I bought the 3 piece pioneer woman serving bowl set this morning & go to wash them tonight...... One is BROKE 😡 #pissed #returning,Twitter for iPhone,2016-12-29T03:25:54.000Z,#pissed,,,
everyone,en,814305442692268033,31412530,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814305442692268033,Alright @someuser Southport--I ordered a 10 piece nugget meal & ONE McChicken (ticket says 2). And received fries and 2 McDoubles. #pissed http://someurl,Twitter for iPhone,2016-12-29T03:02:01.000Z,#pissed,,,{'place_id': '013f87a547f1b307'}
everyone,en,814298566483214336,1128858590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814298566483214336,i hate when i spell a word wrong in a tweet. i am so #pissed im not even going to re type it... #bs,Twitter for iPhone,2016-12-29T02:34:41.000Z,#pissed,,,
everyone,en,814295266840805376,295034278,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814295266840805376,🛴 YO HOW DO THEY MAKE A SCOOTER EMOJI BUT NOT A SKATEBOARD EMOJI...#PISSED,Twitter for iPhone,2016-12-29T02:21:35.000Z,#pissed,,,
everyone,en,814291816262438912,1643310708,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",814291816262438912,FUCK 2016!!! cant be stressed enough. #PISSED http://someurl,Twitter for Android,2016-12-29T02:07:52.000Z,#pissed,,,
everyone,en,814291113930588160,36761305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814291113930588160,Because I think I fell victim to this hashtag #wastehertime2016 #pissed http://someurl,Instagram,2016-12-29T02:05:05.000Z,#pissed,,,
everyone,en,814290214348791808,4706639601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814290214348791808,I cant sleep #pissed #anoied,Twitter for Android,2016-12-29T02:01:30.000Z,#pissed,,,
everyone,en,814288862973427713,18356921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",814288862973427713,When you wait up til an ungodly hour to enter a trade...| | .....then dont take it. #FFS #pissed #daytradinglife #tradingonline 😡 http://someurl,Twitter Web Client,2016-12-29T01:56:08.000Z,#pissed,,,
