source,conversation_id,author_id,text,referenced_tweets,in_reply_to_user_id,reply_settings,created_at,id,public_metrics,geo,lang,search_query
Twitter for Android,810533481977614336,1974958879,@someuser #sad ach hij was toch niet de knapste,"[{'type': 'replied_to', 'id': '810535576264966144'}]",356399395,everyone,2016-12-18T17:22:20.000Z,810535684989734913,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,810517595455684609,1958852736,mijn zusje kan geneens normaal een oliebol eten #sad http://someurl,,,everyone,2016-12-18T16:10:28.000Z,810517595455684609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Facebook,810234532737777664,714529816,b l i n d   d a t e.| #blindate #aesthetic #sadboi #2blessed2beestressed #2cool4u #dafak #shutup #sad... http://someurl,,,everyone,2016-12-17T21:25:40.000Z,810234532737777664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,810195759895298048,549166951,@someuser ja echt pff #sad,"[{'type': 'replied_to', 'id': '810196293318537216'}]",109699227,everyone,2016-12-17T18:54:14.000Z,810196422821838848,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,810156601273438208,98176851,RT @someuser @someuser @someuser @someuser Ik kan me niet voorstellen dat Groen Links echt voor militaire samenwerking met DIT #...,"[{'type': 'retweeted', 'id': '810145968016461824'}]",,everyone,2016-12-17T16:16:00.000Z,810156601273438208,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,810142703673548801,2371261604,@someuser @someuser @someuser Ik kan me niet voorstellen dat Groen Links echt voor militaire samenwerking met DIT #Oekraine is. #sad,"[{'type': 'replied_to', 'id': '810142703673548801'}]",98176851,everyone,2016-12-17T15:33:45.000Z,810145968016461824,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",,nl,#sad
Twitter for iPhone,810076841771941888,466817165,Heb gister bizar hard met mn iPhone 7 gegooid #sad,,,everyone,2016-12-17T10:59:04.000Z,810076841771941888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809820920990859269,731537256658391045,joost heeft €10 betaald voor een spel #sad,,,everyone,2016-12-16T18:02:07.000Z,809820920990859269,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,809800771609001984,4296280936,ik krijg mn koptelefoon niet gekoppeld aan mijn laptop #sad,,,everyone,2016-12-16T16:42:03.000Z,809800771609001984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809716459446345728,276142220,@someuser heeft echt de slechtste service waar ik ooit al mee in aanraking ben geweest! En dat voor zo een groot bedrijf #sad,,606342802,everyone,2016-12-16T11:07:02.000Z,809716459446345728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,809706761297035264,508842500,En dan ben je je oortjes vergeten in de trein en kan je de eerste aflevering vd making-of niet zien #sad,,,everyone,2016-12-16T10:28:30.000Z,809706761297035264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809513059316367360,2175932475,#mustsee! Enorm veel respect voor Sunny Bergman. Als dochter van mooie Surinaamse vrouw hier even stil van.... #Awareness #Sad http://someurl,,,everyone,2016-12-15T21:38:48.000Z,809513059316367360,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,809457358753579008,1431193272,Nederlands = Geschiedenis + Grieks + Latijn + hoe regiseer je voor beginners #sad,,,everyone,2016-12-15T17:57:27.000Z,809457358753579008,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",,nl,#sad
Twitter Web Client,809409379892084736,78946165,"Leuk man zoeken naar een afstudeerstage, krijg alleen maar afwijzingen of gewoon geen reactie #sad #hopeloos #stress",,,everyone,2016-12-15T14:46:48.000Z,809409379892084736,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809388597547855872,306204479,"@someuser ja i know, daarom heb ik er ook niks van #sad","[{'type': 'replied_to', 'id': '809394206276014080'}]",2214778403,everyone,2016-12-15T13:46:57.000Z,809394316892340224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809369704318046208,306204479,Had dus die kat gezien en gevraagd en ouders en mijn moeder zei keihard nee vlak voor dat mijn pa haal maar op wou zeggen #sad,,,everyone,2016-12-15T12:09:09.000Z,809369704318046208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,809367380585512960,579901840,In plaats van @someuser @someuser stemmen? #BigBrother #1984 is geen futuristisch verhaal over dystopische samenleving #sad #privacy http://someurl,"[{'type': 'quoted', 'id': '809081574247591936'}]",,everyone,2016-12-15T11:59:55.000Z,809367380585512960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,809349888634945536,75859699,Iedereen zegt dat ik er slecht uit zie. Thaaaanks. Kwas beter nog thuis gebleven #sad,,,everyone,2016-12-15T10:50:25.000Z,809349888634945536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,809040158947426309,172890805,@someuser ik ontving vanochtend een mail dat de iPhone 6S 32GB Gold niet op voorraad is. Enig idee wanneer deze er wel weer is? #sad,,31698165,everyone,2016-12-14T14:19:39.000Z,809040158947426309,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808997260562464769,2763501647,@someuser das den enige hond da hier in huis binne komt #sad,"[{'type': 'replied_to', 'id': '808997572446711808'}]",2576588851,everyone,2016-12-14T11:30:53.000Z,808997687932710913,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for Android,808994962108989440,279037941,De weigering van een visum aan één gezin uit Aleppo verdringt het nieuws van de uitroeiing van duizenden burgers in diezelfde stad. #sad,,,everyone,2016-12-14T11:20:04.000Z,808994962108989440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,808928540007796736,129781331,Oeps. gisteren iets besteld bij #Bol.com en vandaag een mail voor mn verjaardag krijgen korting voor je volgende aankoop! #sad,,,everyone,2016-12-14T06:56:07.000Z,808928540007796736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,808913938419240961,798560928249823233,Ni normaal hoe hard ik ga falen bij Frans vandaag !| #slechtstevak | #examens | #frans | #sad,,,everyone,2016-12-14T05:58:06.000Z,808913938419240961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,808882577784324096,24012991,UGH NOT WÉ!!!! :(( #SAD #TheVoiceFinale,,,everyone,2016-12-14T03:53:29.000Z,808882577784324096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808815296320507904,10193842,En zo zal @someuser dus morgen @someuser voorbij steken qua afleveringen van @someuser 😕#sad want @someuser S05 was er op 2 dagen door.,,,everyone,2016-12-13T23:26:08.000Z,808815296320507904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808798230888775680,4759360468,Ben zo verdrietig heb net te horen gekregen dat mij geld teveel is voor de bank om te houden :( en dat was maar 5% van mijn vermogen #sad,,,everyone,2016-12-13T22:18:19.000Z,808798230888775680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808761019476668417,4127959659,Cassandra het spijt me zo erg😭😭#Sad #IamSoSorry #Tranen #IKNZJ #WJNMK,,,everyone,2016-12-13T19:50:27.000Z,808761019476668417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,808756927891181568,214215367,Waarom eet iedereen sushi vandaag behalve ik 😣 #sad #skeerzijn,,,everyone,2016-12-13T19:34:12.000Z,808756927891181568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",,nl,#sad
Twitter for Android,808737948543938564,25799826,Klein leed in de trein. #treinleven @someuser  #sad http://someurl,,,everyone,2016-12-13T18:18:47.000Z,808737948543938564,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '871685aa82f8a489'},nl,#sad
Twitter Web Client,808731246717181952,147278236,Crying about #Aleppo Mensen schrijven hun afscheidstweet. En de wereld kijkt weer toe. Leren we dan nooit? #angry #sad,,,everyone,2016-12-13T17:52:09.000Z,808731246717181952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,808712229348577280,49616227,"@someuser hoi! Ik ben een hongerige student aan de padualaan, jullie concept is tof. Jammer dat het rond etenstijd sluit #foodcourt #sad",,123858734,everyone,2016-12-13T16:36:35.000Z,808712229348577280,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808571340869476352,972671174,@someuser HSHSHSHjhs fka emine NEE DOE HET NIET je hebt zoveel om voor te leven:( #sad,"[{'type': 'replied_to', 'id': '808573161683947521'}]",4265682837,everyone,2016-12-13T12:56:43.000Z,808656898056654848,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Windows,808414281863725056,769758007,"Dinsdagochtend, de enige ochtend die ik kan uitslapen, is nu gone want mijn extra lessen zijn exact op de vroege dinsdagochtend gepland #sad",,,everyone,2016-12-12T20:52:39.000Z,808414281863725056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,808043625062010880,323503916,Heb een unfollower op tumblr waar is mijn #antidepressiva #depressed #sad #girl #hurt #notgoodenough #hatemylife #ugh #nmbs #pieterloridon,,,everyone,2016-12-11T20:19:47.000Z,808043625062010880,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 19, 'quote_count': 0}",,nl,#sad
Twitter for Android,808010710055874560,123311690,Dit is nu de stand van zaken . #sad http://someurl,,,everyone,2016-12-11T18:09:00.000Z,808010710055874560,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,807943615129550852,27852924,"Moet over 1,5 uur werken op een Dell laptop uit het jaar antiek omdat ik per ongeluk de lader van @someuser heb meegenomen. #sad http://someurl",,,everyone,2016-12-11T13:42:23.000Z,807943615129550852,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter Web Client,807906238533136384,566381550,"Soms ben je smoor #verliefd op iemand waarvan je weet dat zij wel bij jou past, maar jij niet bij haar. #sad",,,everyone,2016-12-11T11:13:52.000Z,807906238533136384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,807905049129189376,2315174036,RT @someuser Zin en onzin over lichttherapie http://someurl #winterblues #winterdepressie #winterdip #herfstdip #SAD https:...,"[{'type': 'retweeted', 'id': '807694947994439680'}]",,everyone,2016-12-11T11:09:08.000Z,807905049129189376,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPad,807720056172007430,782676051742724096,"Wat een sneu einde voor Badr, niet echt een wedstrijd geweest. #GLORYCollision #sad #RICOvsBADR",,,everyone,2016-12-10T22:54:02.000Z,807720056172007430,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,807709686166355973,784858234305798145,Als ik eraan denk hoe gezellig het wel niet zou geweest zijn... #sad,,,everyone,2016-12-10T22:12:50.000Z,807709686166355973,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,807694947994439680,52052735,Zin en onzin over lichttherapie http://someurl #winterblues #winterdepressie #winterdip #herfstdip #SAD http://someurl,,,everyone,2016-12-10T21:14:16.000Z,807694947994439680,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': 'de4a6927f1d07eca'},nl,#sad
Twitter for iPad,807248949925048321,53364087,@someuser @someuser ja want je mag geen leuke dingen meer doen als er iemand is overleden. #sad 🙁☹️,"[{'type': 'replied_to', 'id': '807248949925048321'}]",18922216,everyone,2016-12-09T20:47:44.000Z,807325884206170112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,807292292860100608,2398300458,Die schat van een jongen @someuser zei net dat ik zijn leven voor 99% compleet maak. #watzijnwelief #hijmeenthethelaasniet #sad,,,everyone,2016-12-09T18:34:16.000Z,807292292860100608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,807284217164038145,52052735,"PROPEAQ lichtbril nu vanaf EUR 399,- bij @someuser #lichttherapie #winterblues #SAD #herfstdip #slaap #licht http://someurl",,,everyone,2016-12-09T18:02:10.000Z,807284217164038145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'de4a6927f1d07eca'},nl,#sad
Twitter for iPhone,807244654488014848,605815687,Appartement gaat dus niet door. Beetje #sad wel.| | Op naar de volgende.,,,everyone,2016-12-09T15:24:58.000Z,807244654488014848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '4f86b7fda96782d9'},nl,#sad
Twitter Web Client,807131780985790464,43189015,40% vooralsnog oneens #sad @someuser http://someurl,,,everyone,2016-12-09T07:56:27.000Z,807131780985790464,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,nl,#sad
TweetDeck,806910344090230784,85648974,Help. Ik verveel me. #sad,,,everyone,2016-12-08T17:16:32.000Z,806910344090230784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,806812042812387330,52052735,@someuser @someuser Mogelijk op termijn een nieuw indicatiegebied voor de lichtbril http://someurl #SAD http://someurl,"[{'type': 'replied_to', 'id': '806812042812387330'}]",398649816,everyone,2016-12-08T16:38:45.000Z,806900834193838080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'de4a6927f1d07eca'},nl,#sad
Twitter for iPhone,806840452439822336,207097641,Echt geen zin hebben om dit jaar met nieuwjaar terug alleen thuis te zitten maar ook geen vrienden hebben om iets mee te doen #sad 😔,,,everyone,2016-12-08T12:38:48.000Z,806840452439822336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '1a00c9e4c8a9a3ea'},nl,#sad
Twitter for iPhone,806824214661648384,4819162643,Ik had Nederlands proefwerk verkloot dus ik was beetje #sad en toen werd deze foto gemaakt http://someurl,,,everyone,2016-12-08T11:34:17.000Z,806824214661648384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,806757775661375488,178688398,"Heb ik finally een plekkie in de metro, moet ik er weer uit. #sad :)",,,everyone,2016-12-08T07:10:17.000Z,806757775661375488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,806566658294816768,213574204,RT @someuser: Alles voor de wetenschap. állés voor de wetenschap. ALLES voor de wetenschap. Ja alles. Morgen op @someuser de laatste va...,"[{'type': 'retweeted', 'id': '806515388594999297'}]",,everyone,2016-12-07T18:30:51.000Z,806566658294816768,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,806515388594999297,788085808037294080,Alles voor de wetenschap. állés voor de wetenschap. ALLES voor de wetenschap. Ja alles. Morgen op @someuser de laatste van #HetInstituut. #sad http://someurl,,,everyone,2016-12-07T15:07:07.000Z,806515388594999297,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,806290537967996928,1033334155,Dat moment dat je iemand tegen iedereen probeert te beschermen en dan een block krijgt #Sad,,,everyone,2016-12-07T00:13:39.000Z,806290537967996928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,806259888414478337,186102936,#alecbaldwin is wel echt briljant. Ook qua #actie-reactie. #sad #trump #rtlln,,,everyone,2016-12-06T22:11:51.000Z,806259888414478337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,806259112766013440,114280373,#rtlln alle reactie op mijn tweets  #sad,,,everyone,2016-12-06T22:08:46.000Z,806259112766013440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,806248487813791744,1667666874,Wanneer NIEMAND van u vrienden mee wil / kan naar Vaiana :( #Sad http://someurl,,,everyone,2016-12-06T21:26:33.000Z,806248487813791744,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
TweetDeck,806003988986372096,196941150,Ma spring met kind van vyfde vloer| #vyfdevloer #rip #sad | http://someurl http://someurl,,,everyone,2016-12-06T05:15:00.000Z,806003988986372096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,805880540926775296,92541877,@someuser mijn programma info op mn tv doet het niet #sad,,19399743,everyone,2016-12-05T21:04:28.000Z,805880540926775296,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,805711752646328320,239725741,@someuser Heb niet eens die VVV-bon gewonnen. #sad,"[{'type': 'replied_to', 'id': '805715180474822656'}]",58165757,everyone,2016-12-05T12:07:00.000Z,805745282956873728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '91c002fcb4ae85dd'},nl,#sad
