source,public_metrics,author_id,text,id,conversation_id,lang,in_reply_to_user_id,reply_settings,created_at,search_query,referenced_tweets,geo
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",753586722529611776,@someuser @someuser bakit nag xpire na ang kasayahan mo? #heartbroken,768007003629203457,767982781020246016,tl,4242077896,everyone,2016-08-23T08:48:33.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '768001062280114176'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3581301913,Ang sakit pala magmahal kapag nalaman mo may ibang mahal ang minamahal mo :( :( :( at kapag nakita mo silang nagkasama #heartbroken,767991971419828224,767991971419828224,tl,,everyone,2016-08-23T07:48:49.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1333847322,😍😍😍 nakita ku siya kanina sa sm 😍 ang cute nya sa personal 😍 pero my boyfriend siya 😫👿😡😢😰| #HeartBroken 💔💔💔,766994660766081024,766994660766081024,tl,,everyone,2016-08-20T13:45:51.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290570435,Maraming pictures sa nahold-up ko na phone at sa naformat kong laptop. 💔💔💔💔💔💔💔💔 #heartbroken,766862530035654656,766862530035654656,tl,,everyone,2016-08-20T05:00:49.000Z,#heartbroken,,{'place_id': '01bb53b81ba40196'}
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",751425649487671296,Ganyan Sana ako magmahal pero di naman niya ako mahal #heartbroken http://someurl,766600968137875456,766600968137875456,tl,,everyone,2016-08-19T11:41:28.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",747380524025413632,mahal ko na siya pero bawal ehh . .sorry mahal kita sobrang sobra  .. | | #heartbroken,765846325321535488,765846325321535488,tl,,everyone,2016-08-17T09:42:47.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",744051588046675968,#heartbroken till now😔😥😭😭 ngano man ka oi. 😭,765450795097530368,765450795097530368,tl,,everyone,2016-08-16T07:31:05.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4355969712,Huge Loss!! RIP Na.Muthukumar sir _/\_ 😰🙏 #heartbroken 😭,764734973341339654,764734973341339654,tl,,everyone,2016-08-14T08:06:40.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",763495653406347265,"Hindi naman masama ang magmahal ,ang masama ay nagmahal ka ng hindi tama #heartbroken",763500540538019840,763500540538019840,tl,,everyone,2016-08-10T22:21:28.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2273739240,"Sa halos 2yrs? pero ngayon mo lang ako ginanito! Ang sakit. Gusto ko ng sumukooo wala kang pake sakin, yah i know. Fcksht! #Heartbroken",763373151732404225,763373151732404225,tl,,everyone,2016-08-10T13:55:16.000Z,#heartbroken,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1407354642,@someuser| @someuser .....Tum joo Ayye zindagi mein ..waat laag gayi....wtf wrong dnt knw....#heartbroken# no work to do# @someuser sir...,762922729536299008,762922729536299008,tl,50772351,everyone,2016-08-09T08:05:27.000Z,#heartbroken,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331991229,Buti pa POKEMON GO! Official na!| Tayo di pa rin! :( :( :(| | #HeartBroken󾬎󾬎󾬎󾬎󾬎,761917113518862336,761917113518862336,tl,,everyone,2016-08-06T13:29:30.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735829521580986368,Susula sana ako ng letter para sayo kaso bigla kong naisip na Wala ako PAPEL sa buhay mo| #HEARTBROKEN,760463625932779520,760463625932779520,tl,,everyone,2016-08-02T13:13:51.000Z,#heartbroken,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109239306,Ginawang inspirasyon ni Myrtle si Brian sa kanta nyang #Heartbroken: http://someurl via @someuser,760140234495553536,760140234495553536,tl,,everyone,2016-08-01T15:48:49.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477390396,Hindi ako tinawagan ni @someuser inang.. meaning walang hitouch 😭| | #heartbroken| #firstconcertexperience,758991332413091840,758991332413091840,tl,,everyone,2016-07-29T11:43:29.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2954580006,"2 days na lang susme, hindi ko na ulit maririnig ang boses ni Sexymar sa radio. #Deleave #Dexit #HeartBroken",758187197757427712,758187197757427712,tl,,everyone,2016-07-27T06:28:09.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306628652,😭😭😭 dun talaga sya naka tira!!! Confirmed!! Sa mas mataas na floor nga lang!! 😭 #heartbroken #whycrushwhy,757689217463922688,757689217463922688,tl,,everyone,2016-07-25T21:29:21.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",384198686,@someuser #perrada #heartbroken #rude #whyyougottabesorude #dontyouknowimhumantoo,757622387038838785,757413215751901184,tl,1429090532,everyone,2016-07-25T17:03:47.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '757585434008391680'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109753397,"Para iparamdam ang naramdaman, idaan na lang sa pa LIKE LIKE...👍😘 #DolceAmorePatigasan #heartbroken",757564970573832192,757564970573832192,tl,,everyone,2016-07-25T13:15:38.000Z,#heartbroken,,{'place_id': '01a03dd5354841a6'}
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2184019837,Haaay nako @someuser wala na namang thigh part sa Alimall branch niyo. #heartbroken 😭😭😭,757558338427027456,757558338427027456,tl,,everyone,2016-07-25T12:49:17.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1290677161,@someuser bes mahal mo pa ako pero mahal pa ba kita | | #heartbroken #trustmattersinarelationship,757554617148280832,757545285488812032,tl,2325401342,everyone,2016-07-25T12:34:30.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '757554354958114816'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",129105241,"Araaaay! Kamusta nmn, ang crush mo kinasal?😂 boom!! #HeartBroken haaha!",756806096539492352,756806096539492352,tl,,everyone,2016-07-23T11:00:08.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",321342062,@someuser aalis na si @someuser Seriously naiiyak ako. #heartbroken,756338530914217984,756338530914217984,tl,492028248,everyone,2016-07-22T04:02:12.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",326665851,@someuser @someuser #SingleAkoKasi may asawa na kasi si Shane Filan #heartbroken,756297513339006976,756297513339006976,tl,63333976,everyone,2016-07-22T01:19:13.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",328551269,"@someuser magsusulat din ako ng song. Baka sa dami kong feels, magkaroon din ako ng hit tulad ng #HeartBroken ! Good Song! 💪🏽🔨",755168352528535552,755056323545268224,tl,29432859,everyone,2016-07-18T22:32:20.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '755056323545268224'}]",
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",753862424655048705,"Fav ko mga song nyo ,ang ganda| #MrPakipot #HeartBroken| #PBBHugotKo | #MCLISSE| | MCLISSE PBBKiligMonday http://someurl",755070981329317888,755070981329317888,tl,,everyone,2016-07-18T16:05:25.000Z,#heartbroken,"[{'type': 'quoted', 'id': '755056323545268224'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",73270107,@someuser  nice. 😍😍  I hope magkaroon din ng music videos ang mga songs mo esp.  #heartbroken 😀😊😄,755064681425887233,755064681425887233,tl,29432859,everyone,2016-07-18T15:40:23.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2338191475,whaaaaaa ang sakittt!!!!!!!yung crush ko may may crush na iba whaaaaaa huhuhuhuh ang sakittttt!!!!!!| #heartbroken,753579815131684864,753579815131684864,tl,,everyone,2016-07-14T13:20:03.000Z,#heartbroken,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3180119935,Ang Hirap Maka-Recover Bhe!| | #HeartBroken    |  | Tssskk!!!!!!,753163784907321344,753163784907321344,tl,,everyone,2016-07-13T09:46:54.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126321831,ngayon ko lang ulit naramdaman to.. masakit pala.. | #heartbroken,749604456312893440,749604456312893440,tl,,everyone,2016-07-03T14:03:24.000Z,#heartbroken,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183329573,"Mera pahela, doosara, teesara etc pyar adhura rah gaya ripat bi..| | #heartbroken — feeling heartbroken",749298992908013569,749298992908013569,tl,,everyone,2016-07-02T17:49:35.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2711667139,iniisip KO plng na matagal bago magka video na magkasama ang MCRIS ulit| Nasasaktan na ako.😢😢💔💔💔| | #heartbroken,749298526220390401,749298526220390401,tl,,everyone,2016-07-02T17:47:44.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241620358,Jueves sin Harvey... #suits #heartbroken @someuser @someuser,748694854721478656,748694854721478656,tl,,everyone,2016-07-01T01:48:58.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",100533847,Salamat sa 2months Huehue! #HeartBroken pero nakapag move on na te! HAHA,748138901814992902,748138901814992902,tl,,everyone,2016-06-29T12:59:48.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124271309,Maano football se jaise break up sa hogaya hai.| | #messi #MessiRetires #heartbroken,747475472850681856,747475472850681856,tl,,everyone,2016-06-27T17:03:34.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1065381883,@someuser #heartbroken ata eh 💔 haha. Makaka-move on din tayo diyan hahahaha,747421441914601472,747092996441538560,tl,830696082,everyone,2016-06-27T13:28:52.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '747421191128768513'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1917596166,"#heartforyou #heart #heartless #heartbroken #heartbeat #allaboutheart @ Lahore, Pakistan http://someurl",747343601806389248,747343601806389248,tl,,everyone,2016-06-27T08:19:34.000Z,#heartbroken,,"{'place_id': '003d5766281b4194', 'coordinates': {'type': 'Point', 'coordinates': [74.3436, 31.5497]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",746564838231445504,Ung ang sakit sakit na pero ayaw mo parin bumitiw...  Asa pa!!!  Para ka ng tang*!!!   😠😠😠😭😭😭😭😭 #hugot #HugotLines #asa #heartbroken,747071131664801792,747071131664801792,tl,,everyone,2016-06-26T14:16:52.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3482307494,oo alam kung masakit kase nararamdaman ko rin e..😭😭| #Heartbroken,747070546987220992,747070546987220992,tl,,everyone,2016-06-26T14:14:32.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1027064844,Yung sabihan ka na hnde ka na mahal. 💔 #heartbroken #sawisapagibig,746509813652160512,746509813652160512,tl,,everyone,2016-06-25T01:06:23.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",122626434,Nakakaiyak to seryoso! #heartbroken,746357473154465792,746357473154465792,tl,,everyone,2016-06-24T15:01:02.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",109465927,"@someuser lahat maganda Myrt, pero pinaka-gusto ko... #Tadhana #Heartbroken and #StillLoveMe 😊",745605032171569153,745604170057560066,tl,29432859,everyone,2016-06-22T13:11:06.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '745604170057560066'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",726761355827539968,KUNG IIWAN MO LANG NAMAN AKO SANA HINDI KO SA IBA PA NALALAMAN KASE NAKAKASAKIT NA DAPAT SABIHIN MO NALANG IN PERSON.....| | #heartbroken,745568726758481920,745568726758481920,tl,,everyone,2016-06-22T10:46:51.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",28958642,@someuser Teka. Masama pala loob ko. Baket di mo ako ginreet ng Happy Fathers Day eh single mom ako sa iyo. #heartbroken #sutilnaanak,745555862823931904,745555862823931904,tl,31034105,everyone,2016-06-22T09:55:44.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",139977538,"Yung akala mo pinagawa bike mo, yun pala pinamigay na. Ive waited for more than a year. Tagal na pero naniniwala pa rin ako #heartbroken",745123247738413056,745123247738413056,tl,,everyone,2016-06-21T05:16:40.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53567419,:eh ung mas affected ka pa sa problem ng friend mo???? #HeartBroken,743913562033242116,743913562033242116,tl,,everyone,2016-06-17T21:09:49.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",726814535789629440,"@someuser The. Si Hiddles yun. Huhuhu. Sa dinami dami ng lalaki, bakit siya pa. #heartbroken",743749776198373377,743741289124945920,tl,24343513,everyone,2016-06-17T10:18:59.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '743741289124945920'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2315618072,"@someuser mujhe to kbhi reply nhi kra,.nah ider nah instagram pe #heartbroken :-( http://someurl",743718239495028736,717862133912977408,tl,285334072,everyone,2016-06-17T08:13:40.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '735536534103920640'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1689870115,Manloloko ka.. | | #HeartBroken,743607495122259969,743607495122259969,tl,,everyone,2016-06-17T00:53:37.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227302395,"Minsan ka na nga lang ma-fall, sa maling tao pa. Ngayon, broken hearted ka. #hugot #hugotejec #love #heartbroken #MoveOn #TuloyParinAngBuhay",743289284241694720,743289284241694720,tl,,everyone,2016-06-16T03:49:09.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66907979,@someuser ikr!!! Nah na shite nani... 😭😭😭 Mao tingali nag bad dream ko and feel naku gi betray ko ganina. Hay naku!!! #heartbroken,743234658880520193,743220754154561536,tl,1049444286,everyone,2016-06-16T00:12:05.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '743220754154561536'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",725548710352965632,dati gusto kita ma MEET pero ngayun  gusto na kita ma MAKAMIT | | #heartbroken,742588809158615040,742588809158615040,tl,,everyone,2016-06-14T05:25:43.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3487931714,Iniwan nya na talaga ako Miss You Baby | #Heartbroken 💔😭,742020754921816064,742020754921816064,tl,,everyone,2016-06-12T15:48:28.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",200470617,Na Seen nanaman ako </3 | | #Seen #Heartbroken,741619530607140868,741619530607140868,tl,,everyone,2016-06-11T13:14:09.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44077197,Bakit ayaw mo na mag on? 😰 huhu. #heartbroken http://someurl,741569499766263810,741569499766263810,tl,,everyone,2016-06-11T09:55:21.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3049918477,wala na #heartbroken eh   #MTVAwardsStar One Direction http://someurl,741050155458170880,741050155458170880,tl,,everyone,2016-06-09T23:31:39.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2551949624,"kung mahal mo ipaglaban mo, baka kasi dadating ang araw na pagsisihan mo bat di mo siya pinaglalaban. #heartbroken",740928926252294144,740928926252294144,tl,,everyone,2016-06-09T15:29:56.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1043123556,For Keiko RIP May 2015 #dachshund #heartbroken http://someurl,740578952373211136,740578952373211136,tl,,everyone,2016-06-08T16:19:16.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",726417494789992448,Kung Mahal ka ng isang tao hindi ka niya iiwan #heartbroken,739790622463131649,739790622463131649,tl,,everyone,2016-06-06T12:06:43.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",739454779655495680,MINSAN NAKAKATAMAD NA DIN MAG SERYOSO LALO NAT PARATI KA NALANG NILOLOKO | | #HEARTBROKEN,739456949327007745,739456949327007745,tl,,everyone,2016-06-05T14:00:49.000Z,#heartbroken,,
