lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,in_reply_to_user_id,referenced_tweets,geo
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-18T07:45:17.000Z,Christmas is coming la la Lala ☺️🎄 #ChristmasIsComing #excited,810390465275195392,810390465275195392,1668726224,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T22:21:28.000Z,departure area na ^^ sayounara bebe.  #excited #seeyoulater http://someurl,810248573526900737,810248573526900737,3316178540,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T16:55:03.000Z,Malapit na!!! @someuser  mkkta na kta ulit maglaro 😀😀| | #Excited,810166428103942144,810166428103942144,719943188,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-17T14:55:56.000Z,@someuser ako sad. Mangayo na ta ko ug tabang kay wala sa dramafire hahahahahha #excited,810131586121224193,810136451593580544,791257221350907906,#excited,737956060531564544,"[{'type': 'replied_to', 'id': '810134978654703616'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T13:42:37.000Z,8 days to go manananood ko na to. #Excited♥| @someuser @someuser @someuser http://someurl,810118001441828864,810118001441828864,3494448014,#excited,,"[{'type': 'quoted', 'id': '809984608968306690'}]",
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T12:15:59.000Z,"Konting tulog na lang, Pasko naaaaaa! #excited http://someurl",810096200460464128,810096200460464128,350578332,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T11:02:12.000Z,DISCO run sa GUINDARUHAN.. SAD2 ta ninyo... Kita kits lang didto..| | #EXCITED,810077631009824772,810077631009824772,2695436498,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T07:19:10.000Z,@someuser @someuser omg bigla ako nanginig dito.. finally KM and MW on TWBA and also on Photoshoot.. ;) #Excited @someuser,809982916671307776,810021503177662465,3101339642,#excited,780012591003279361,"[{'type': 'replied_to', 'id': '809982916671307776'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T06:24:27.000Z,"nag request ako kay mama na spongebob nalang yung wallpaper sa bahay, sabe nya ako daw bahala yissssssss😍😤😄| #excited.",810007733663571968,810007733663571968,764476936705839104,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-17T05:38:45.000Z,MAMAYA NA CONCERT NI HASHTAG @someuser ..SUPORTAHAN NATIN SIYA..| | #Excited | #ronniealonte http://someurl,809996234291376128,809996234291376128,809637979769536512,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-17T02:09:28.000Z,Nakakainggit naman yung mga nakapag pasalamat na huhu. Bukas kami magttake over mehehehe| | #YETG2016 #Excited,809943565681860608,809943565681860608,2952124621,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T00:31:56.000Z,ok.. mukang alam ko na gusto kong bilin sa ssunod! :))) #happykid #excited,809919018895147008,809919018895147008,111140688,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-17T00:21:50.000Z,Gifts😍😍😍 ano kaya mga laman 😍😍😍  #excited #thankyou #merrychristmas http://someurl,809916476065009664,809916476065009664,3159718802,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-16T16:27:11.000Z,Mag ssea side dawwww in shaa Allah #excited ❄❄❄,809797028242976769,809797028242976769,470494701,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T15:30:53.000Z,Kateam ko si dindin bukas 😂 #excited,809782858654941184,809782858654941184,555736932,#excited,,,{'place_id': '006523c50dfe9086'}
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-16T15:14:53.000Z,RT sa mga nakakaramdam na babalik sa ASAP CHILL OUT si kisses. 😍#Excited #ASAPChillout,809778835197562880,809778835197562880,790276424074563584,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-16T13:55:23.000Z,A big thank you daw mga beb Louie Kate 😊😎👙👓✈️ #Boracay2017 #May2017 #excited #AuraSaBora #oplanbalikalindog,809758825972539392,809758825972539392,583543005,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T13:21:08.000Z,Teaser pa lang GV n 😂😂 #excited http://someurl,809750205608431616,809750205608431616,738026265911939072,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T12:43:05.000Z,malapit na ang bakasyon!!!| #bakasyonfeels| #Excited,809740633002737664,809740633002737664,711761736488001538,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T08:49:45.000Z,GUSTO KO NA PUMUNTA SA LANGIT 😊😀😭😂| #excited | #bukasna,809681909370368004,809681909370368004,3167401812,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T07:48:55.000Z,"I love you sissy ekaigwapa 😘🤘 #homesweethome #excited #camiguin @ Balingoan Port, Misamis Oriental http://someurl",809666602316742656,809666602316742656,251280850,#excited,,,"{'place_id': 'fb151ef38fa2ac0d', 'coordinates': {'type': 'Point', 'coordinates': [124.8464584, 9.0048599]}}"
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T05:55:13.000Z,Yes!mkakalabas narin ako ng bahay😊😁 #excited,809637986644017152,809637986644017152,3283189297,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-16T01:54:51.000Z,"@someuser @someuser  #excited sana di umulan mamaya. See you, family ❤",809525852534779905,809577497931091968,185889379,#excited,1028567880,"[{'type': 'replied_to', 'id': '809525852534779905'}]",
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-16T00:52:19.000Z,Hong Kong 🇭🇰 | | #backtowork #hongkong#ramseyadamclark #greatful #midnightclassband #excited http://someurl,809561762395783168,809561762395783168,10319392,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-15T16:57:42.000Z,Yung feeling na sila gising pa (kasi nagrereview) tapos ikaw nagising ka na kasi 3am call time sa simbahan mamaya. #excited,809442318482743296,809442318482743296,1217650382,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T15:52:03.000Z,Umaasaaa #Excited http://someurl,809425798029512705,809425798029512705,183169961,#excited,,,{'place_id': '004f3727016f9b5c'}
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T13:11:07.000Z,Lord pls help me na maka gising ako ng maaga mamaya.| #Excited | #MisaDeGallo,809385297007898625,809385297007898625,797819596539510784,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T11:43:18.000Z,Gusto ko nang magbakasyon #excited,809363198834900992,809363198834900992,2326807988,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T09:09:12.000Z,Kinsay mo Simbang gabi ugma PM ko beehh !! 😂😁👼| #excited😊😊,809324420170977280,809324420170977280,4904505133,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T08:32:36.000Z,#ThankYouLORD 🙌 #babyJT 👶  #Excited 🚗🚖🚘🚕🚙  #Dec18 c u sOon dw mga ate & kuya..  Julianators 💜💖💕💗💝 http://someurl,809315207768109057,809315207768109057,126981605,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T08:08:58.000Z,3 Years in Dvelopment na diay? Hapit na siguro ni! #Excited http://someurl via @someuser,809309259452137472,809309259452137472,697947433997733888,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T06:36:30.000Z,"Di ko pa rin alam kung ano yung mga pagkain bukas, catering pa more 😂😝😍💕 #excited",809285988153376768,809285988153376768,3233443260,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-15T04:54:28.000Z,Bukas na ang Deployment nina Maam at Sir :-D| Wait for us Melgar NHS. :-D| #excited| #practiceteaching,809260312864034816,809260312864034816,3290233518,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-15T02:51:56.000Z,Simbang Gabi Najud 😉😉| | #Excited,809229476169207814,809229476169207814,2647878222,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-14T22:59:33.000Z,Matapos lang lahat ng to.. magpapapayat talaga ako.. maachieve ko din ung katawan na gusto ko! I SWEAAAR! ✋👍🏻😊 #excited,809170995101585408,809170995101585408,2397311780,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-14T17:33:35.000Z,Hahahahahahabahahahahahahaha Im ready for this woods romance....| #Excited 💃💃💃💃| Kam se kam jo romantic scenes chahiye hote wo Gul deti hai🙆😂 http://someurl,809088961431949312,809088961431949312,627199988,#excited,,"[{'type': 'quoted', 'id': '809088352360071168'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-14T16:38:50.000Z,yung feeling na hindi ka makatulog kasi #FieldTrip na bukas | #excited na po ako😀😗😝😜🤗✌️👌🙃,809075182514020353,809075182514020353,787989417847762948,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-14T16:12:32.000Z,May episode 9 na kaya ng Legends of the Blue Sea? hihihi... #Excited,809068564325904384,809068564325904384,843521376,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-14T14:47:14.000Z,@someuser yes sis go!!! Kaso waley ata don sa west zone sa may amin haha!!! Lapit na #excited,809045611907612672,809047100826730496,1192586821,#excited,396468278,"[{'type': 'replied_to', 'id': '809045611907612672'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-14T14:06:00.000Z,La Luna Sangre Trade Trailer: Coming in 2017 on ABS-CBN! http://someurl via @someuser #excited,809036723082539008,809036723082539008,809027736467435522,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-14T13:27:01.000Z,gosh malapit na ang christmas party | #Excited,809026910734778369,809026910734778369,1580381814,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-14T12:54:24.000Z,@someuser @someuser  suot na ang pamasko 😂 #excited,808679830447210496,809018703543078913,2911988874,#excited,3179150640,"[{'type': 'replied_to', 'id': '808679830447210496'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-14T10:56:56.000Z,@someuser #excited  NAAA KOY QUESTION BAA KANANG KITA KA ANANG BEFORE MAG PAHINUMDOM NYA NAAY  DANAYA-SARI,808985390992326656,808989144001036288,3076901978,#excited,448756834,"[{'type': 'replied_to', 'id': '808988676973658112'}]",
tl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-14T05:19:47.000Z,Friday pa pala. ☺️ #excited,808861813869686785,808904295101898752,2765360738,#excited,2765360738,"[{'type': 'replied_to', 'id': '808861813869686785'}]",
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-14T00:36:46.000Z,Nakakaexcite naman tong gift na to.| Ano kaya to? 😂😂😂| | #christmas #giftgiving #excited http://someurl,808833072191766528,808833072191766528,628287420,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T17:31:32.000Z,@someuser account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,808726060309221377,808726060309221377,702466903692849152,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T16:09:34.000Z,Tara matulog Goodmorning babyloves Allen❤katapos lang makipagUsap sa mga pupunta for GFD #Excited😍 @someuser,808705431753224192,808705431753224192,2988427951,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T15:24:59.000Z,Manunuod kame ng CAA ng mga tropa.| #excited| #dunsiidoleh,808694211704856577,808694211704856577,805159469319475201,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T14:44:07.000Z,may ticket na kaming dalawa sa enchanted kingdom ♥ #excited #sanapayagan #pogii,808683927627919360,808683927627919360,1461710100,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T13:52:11.000Z,Na send kuna yung payment para sa order ko...waiting for Gladking Makeup Kit- Philippines to send my order...| | #waiting| #excited...,808670855857369088,808670855857369088,118907629,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-13T08:25:14.000Z,Sino kaya nakabunot sakin??? Hmmmm.... 😏😄 #Excited,808588577395208192,808588577395208192,3581673864,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T07:18:04.000Z,Another 2 days to meet. Kaate nahin katte yeh din yeh raat... :D #Excited,808571676405313536,808571676405313536,1685849366,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T01:27:20.000Z,Tickets for 2 | Excited para mamaya makikita kona sila 😄😜| #IsangPamilyaTayoNgayonPasko| #EXCITED,808483411530838016,808483411530838016,2232771811,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-13T01:26:09.000Z,Hindi talaga ako mahilig makigulo/ makinood ng concert pero gagawin ko mamaya for Sarah G! 😂 #Excited #ABSCBNChristmasSpecial2016,808483111046500352,808483111046500352,3375308592,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 2}",2016-12-12T15:02:47.000Z,#sisters #wedding #night #excited & #happy.. @ Bkc-Bandra Kurla Complex http://someurl,808326235659141124,808326235659141124,65651455,#excited,,,"{'place_id': '7929cea6bd5b32bd', 'coordinates': {'type': 'Point', 'coordinates': [72.87055327, 19.07131888]}}"
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-12T14:46:25.000Z,Omyyy ugma na 😍😍😍| #Excited,808322116550467584,808322116550467584,802496755623333888,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-12T14:23:17.000Z,"@someuser Sir, kailan po ang announcement kung sinong bago makakasama na ex pbb hms? #Excited",808316297456926720,808316297456926720,804188551063564288,#excited,2161956584,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-12T14:07:50.000Z,@someuser helo bro how are u 😊😊😊wowww #Facebook live chat vobhi kal 💃💃💃majaaayega thnku 😍😍😍 #excited,808311803268583425,808312409404440576,3247983614,#excited,1024358401,"[{'type': 'replied_to', 'id': '808311803268583425'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-12T13:44:13.000Z,Ill do my best para ma kumpleto ko simbang gabi #Excited,808306466478141441,808306466478141441,406761834,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-12T12:21:51.000Z,gagawa na ko ng sulat sa nabunot ko #excited,808285735044251648,808285735044251648,2233077535,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-12T09:29:58.000Z,Sa wakas episode 20 na ko 😎 | #moonloversscarletheartryo #excited... http://someurl,808242478725763072,808242478725763072,608830438,#excited,,,
