lang,reply_settings,source,public_metrics,created_at,geo,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,withheld
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:16:52.000Z,,You got Georgia and Stanford winning #happy,814973558090776576,814973558090776576,55073148,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:16:30.000Z,,Just Pinned to #DIY - Scrapbooking Supplies: #HAPPY BIRTHDAY Plastic Embossing Folder For ... http://someurl http://someurl,814973466340429824,814973466340429824,742259804245262336,#happy,,,
en,everyone,Linkis: turn sharing into growth,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:16:15.000Z,,regrann from team_juliamontes  -  @someuser 😁😇😍 #DaytimeDramaQueen #JuliaMontes #Happy -... http://someurl,814973402117242880,814973402117242880,4018495572,#happy,,,
en,everyone,The Social Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:15:13.000Z,,"If you want creative workers, give them enough time to play. #happy #success #quote http://someurl http://someurl",814973144574423040,814973144574423040,3315465709,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:15:04.000Z,,@someuser  I can fly free all thru the night sky touching tree tops previously I always hid  below #happy,814954543960178688,814973105860964356,3310006279,#happy,"[{'type': 'replied_to', 'id': '814954543960178688'}]",8161232,
en,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:14:56.000Z,,A bottle of Doombar #Happy #Haha,814973070268100609,814973070268100609,101299203,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:14:49.000Z,"{'place_id': 'f0af1239cbebb474', 'coordinates': {'type': 'Point', 'coordinates': [33.39918253, 35.14849995]}}",Road Trip to snowland!❄☃ #Friends #RoadTrip #happy #ChristmasTime @someuser http://someurl,814973043093176325,814973043093176325,308372158,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:14:35.000Z,,@someuser @someuser @someuser Tags by hashmeapp #fun #happy #photooftheday #friends... http://someurl,814972983773016065,814972983773016065,746384026781483008,#happy,,39932652,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T23:14:31.000Z,,Happy New Year to all my Friends!!! #happy #newyear2017 #holidaytime #holidaymoments #newday... http://someurl,814972968979677184,814972968979677184,60515385,#happy,,,
en,everyone,Twitter for iPad,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-30T23:14:14.000Z,,@someuser @someuser @someuser @someuser @someuser @someuser @someuser #Happy New Year everybody,814897767747305472,814972897768960000,2462429990,#happy,"[{'type': 'replied_to', 'id': '814897767747305472'}]",75858879,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:14:11.000Z,,My new phone case 😄😆 #samsunggalaxyampprime #mint #green #happy http://someurl,814972883432771585,814972883432771585,2270880294,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T23:13:52.000Z,,So happy ⚽️🎮 #happy #xmas #present #fifa #fifa17 #ps4 #videogames #easports http://someurl,814972801866027008,814972801866027008,851498569,#happy,,,
en,everyone,Instagram,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:12:20.000Z,,Follow @someuser  page!!| #FollowMe | #Love #tbt #picoftheday #fashion #happy #me #beautiful... http://someurl,814972417273643008,814972417273643008,700853883384385536,#happy,,,
en,everyone,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:11:01.000Z,,#Happy #Fit #Holidays! May you be with #friends and #family pursuing #health and #happiness together. #Christmas #Holidays  @someuser http://someurl,814972088079552512,814972088079552512,3304573224,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:10:20.000Z,,Private Event| #win #big #game #countdown #event #soon #waiting #2017| #happy #new #year #moments #event #furniture #luxury #events #VIP http://someurl,814971912908668928,814971912908668928,1587431275,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:10:01.000Z,,Summer🌤 #me #summer #vacations #sun #men #pool #poolday #hotday #blackandwhite #cool #happy... http://someurl,814971836605857794,814971836605857794,131244049,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:09:25.000Z,,Send 2016 off in style with a tall iced latte. 👌 Have a seat and let us help you get your #relax on. 😎 🌳 💯 💙 #Happy... http://someurl,814971682742005765,814971682742005765,1895631205,#happy,,,
en,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:09:03.000Z,,The boys back in Leeds #Happy http://someurl,814971591117443073,814971591117443073,1119890185,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:08:27.000Z,,Life only comes around once so do whatever makes you #happy,814971439518515200,814971439518515200,763859585966878720,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:08:00.000Z,,Playing around with more totem pole ideas today. #totempole #totem #face #happy #artglass #art... http://someurl,814971328327454720,814971328327454720,63702007,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T23:07:29.000Z,,One of our lovely #students during the parentsday  #volunteer #englishlesson #happy #smile... http://someurl http://someurl,814971197968568320,814971197968568320,3054752189,#happy,,,
en,everyone,Crowdfire Inc.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2016-12-30T23:06:02.000Z,,"“A day without sunshine is like, you know, night.” | ― Steve Martin ~ http://someurl #mindfulness #happy #photo",814970830966886400,814970830966886400,2623858099,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:05:48.000Z,,Best Dame ever!| #dame #ennis #jessicaennis #sheffield #happy #athelete #newyear @ Spinkhill http://someurl,814970773651812353,814970773651812353,208469152,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:05:33.000Z,,On a plane trip with my long time good friend and business partner. #Happy New Year to everyone.... http://someurl,814970711903207426,814970711903207426,3177203982,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T23:03:58.000Z,,#Happy new year 2017 in advance http://someurl,814970310906806272,814970310906806272,813487208032301056,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:03:55.000Z,,"😁| Its freezing cold, cold, cold but despite that this girl is ridiculously happy!| | #happy #😁... http://someurl",814970301360373760,814970301360373760,1689325604,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:03:26.000Z,,I know Im not the only one... 🎶| | ⚫| #girl #cantando #cute #happy #fun #hair #hot #cool... http://someurl,814970179285385216,814970179285385216,57803531,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T23:03:05.000Z,,Un dia lindo...#happy#day#my#newlook http://someurl,814970088474308609,814970088474308609,1194892002,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:02:56.000Z,,#Dreamcars wishes you a #Happy #2017! Come see us in the new year! http://someurl,814970052831223810,814970052831223810,3232822897,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:02:14.000Z,,Its finished 😀 it took a while but Its done 😀 #happy #art #pencil #paper #drawing #sketchbook... http://someurl,814969875802320900,814969875802320900,39031510,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T23:02:00.000Z,,Season’s greeting! Lets wish and work towards a better 2017 together #Happy#New Year http://someurl,814969817870561285,814969817870561285,245549615,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:01:59.000Z,,beyond content w/ my life #happy ❤️,814969814645149696,814969814645149696,3331529540,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:01:37.000Z,,Wishing you a very #Happy #NewYear! 🎊 #SparkleSociety #GirlsLeadershipLeague #SocialEsteem http://someurl,814969722181533696,814969722181533696,61134771,#happy,,,
en,everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T23:00:56.000Z,,#happy now years eve,814969547388289024,814969547388289024,788107317552308224,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T23:00:48.000Z,,"Bouncing is fun! Be happy, bounce more! #happy #bouncing #fitness #outdoors #trampoline #jump #fun #somuchfun http://someurl",814969514102124544,814969514102124544,33268239,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:59:36.000Z,,"Let it snow, let it snow... oh wait...| | #mooreorlesscooking #happy #surprise #snowing❄️❄️❄️... http://someurl",814969211709583360,814969211709583360,88738450,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:59:17.000Z,,"#Happy New Year , Wishing you a Happy and Wonderful prosperous New Year. http://someurl",814969132131094528,814969132131094528,469765151,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:59:07.000Z,,Grateful! 🙏🏻🎼🎶🎤🎹🍷❤️#dinner #drinks #friends #art #venice #lastnight #happy http://someurl,814969092637655040,814969092637655040,18627437,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:58:57.000Z,,I am thankful for peanut butter. #thankful #positive #happy  http://someurl http://someurl,814969050359091202,814969050359091202,4704661952,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:58:48.000Z,,I am thankful for campfires. #thankful #positive #happy  http://someurl http://someurl,814969013134573568,814969013134573568,4704661952,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T22:58:40.000Z,,Number 3 is tomorrow...... Then I am out of the game...... Until then my heart will go on singing| | #Happy| #Sabbath,814968978938429440,814968978938429440,484411047,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:58:24.000Z,,I am thankful for freedom of speech. #thankful #positive #happy  http://someurl http://someurl,814968909237469184,814968909237469184,4704661952,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:58:22.000Z,,"Traditional hindhu ceremony, these locals girls, in their traditional dress, laughing and smiling #bali #smile #happy #traditional #hinduism http://someurl",814968903818321920,814968903818321920,1005026329,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:57:49.000Z,,http://someurl| Photo credit to @someuser| #you #blog #happy #happiness #guide #anxiety... http://someurl,814968765997662209,814968765997662209,4897109452,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:57:44.000Z,,Whatever you decide to do make sure it makes you #happy.,814968743147114496,814968743147114496,763747214665453568,#happy,,,
en,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:57:35.000Z,,"Cuz I need to focus on my 2nd YA, plot thoughts turned to my historicals. Buying urge ensued. #amwriting YA + #amresearching 18thC = #happy http://someurl",814968707592007681,814968707592007681,3017519204,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:56:59.000Z,,"Also that cooking for friends, wine and music may be all you ever need. #happy",814962795192127488,814968556333002752,24816117,#happy,"[{'type': 'replied_to', 'id': '814962795192127488'}]",24816117,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:56:49.000Z,{'place_id': '7929cea6bd5b32bd'},Ok. Enough quality check of my new headphone. #Happy #sennheiser,814968511340548096,814968511340548096,25053648,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:56:28.000Z,,"When you are yourself, you let the real beauty shine. ❤️🌟 #modeling #shining #beauty #happy #myself http://someurl",814968422811504641,814968422811504641,702988566184521728,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2016-12-30T22:56:02.000Z,,Surrounded with Special People..! Christmas Eve🎄🌟🎅🏽 #LatePost #flawless #Superb #Chilling #Bleesed #Happy #ThanksGod #DollFace 💋🐰 http://someurl,814968314183217153,814968314183217153,434466334,#happy,,,
en,everyone,Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:55:47.000Z,,Look!:  #4: http://someurl #Gift #Card for Any #Amount in a #Snowflake Tin (#Happy #Holidays... http://someurl,814968252514308097,814968252514308097,400398905,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:55:10.000Z,,#NewYear #money #tip #millennials need 2 #survive in #2017 #Happy #Positive #Healthy #Life #HekaLiving #Aromatherapy http://someurl,814968097274789888,814968097274789888,776838345095720960,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T22:54:50.000Z,,Nothing beats coming home to your pup 🐶 #dogmom #GermanShepherd #puppy #happy #blessed,814968012314935296,814968012314935296,2767962438,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:54:19.000Z,"{'place_id': '7efc470da463c9f0', 'coordinates': {'type': 'Point', 'coordinates': [27.83138465, -26.27187888]}}",00:48 A.M selfie on new years eve at #KFC ..Im so hungry #happy #mood #newyear #newyearseve... http://someurl,814967882580971520,814967882580971520,345459042,#happy,,,
en,everyone,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:54:01.000Z,,50 things that make me #happy http://someurl http://someurl,814967807230230528,814967807230230528,2888133245,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:53:31.000Z,,I am impressive.#I_AM #positive #affirmation #happy,814967682093187072,814967682093187072,1629950449,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:53:12.000Z,,I am electrifying.#I_AM #positive #affirmation #happy,814967601319313409,814967601319313409,1629950449,#happy,,,
en,everyone,SocialOomph,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T22:53:10.000Z,,Are you on Instagram? Come join in with #MyHappyCapture http://someurl #bloggers #happy http://someurl,814967595602444288,814967595602444288,2476638583,#happy,,,
