lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,referenced_tweets,geo,in_reply_to_user_id
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564016269549371392,In Gstars gym. #Shoulders #Legs #Calves #gym #workout #fitness #weights #pumped #sweet #gfunk,405063819,everyone,2015-02-07T11:02:12.000Z,564016269549371392,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",561374497627201536,Verhoeven vs Zimmerman #smashfest #pumped #GLORY19,2206784259,everyone,2015-01-31T04:04:44.000Z,561374497627201536,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",555738710197956608,Gesport bij @someuser met @someuser en Jurian :D #3hourswellspent| #pumped,1247073187,everyone,2015-01-15T14:50:08.000Z,555738710197956608,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555427212137345024,"thompsen_1313 : Klaarmaken voor #sportschool! Het is een tijdje geleden, dus dat word knallen! #gym #pumped http://someurl",14268971,everyone,2015-01-14T18:12:21.000Z,555427212137345024,IFTTT,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",552521087972814848,@someuser @someuser errrr maaaah geeeerd. #pumped,145046977,everyone,2015-01-06T17:44:27.000Z,552519328667824130,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '552519328667824130'}]",,1697377832
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",550969139901497346,Monikkenmodus = aan. Nog 128 dagen tot @someuser Mallorca 70.3. #pumped http://someurl,278022238,everyone,2015-01-02T10:57:34.000Z,550969139901497346,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",545938197864538113,Kerst kados voor dit jaar zijn allemaal gehaald! Nu nog inpakken! #pumped #inspired,392829216,everyone,2014-12-19T13:46:24.000Z,545938197864538113,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",545842347959779328,VANDAL★: [Pumped BMX] Bmx pt 8 http://someurl #pumped,1444739857,everyone,2014-12-19T07:25:31.000Z,545842347959779328,erased1693945,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544793394716098560,Laatste regelingen voor de aandeelhoudersvergadering van morgen worden vandaag gedaan #pumped,2885698552,everyone,2014-12-16T09:57:21.000Z,544793394716098560,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543554692375379970,Santa is en route soon weeee #santa #pumped #unreal #ff #fun #f4f #faces #favourite #mwah 🎄🎅 http://someurl,134063275,everyone,2014-12-12T23:55:12.000Z,543554692375379970,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543140948658499584,Zombie Burger! :D #pumped,2837568524,everyone,2014-12-11T20:31:07.000Z,543140948658499584,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",542462850086621184,#Pumped!!!  aceofdiamonds_lv #aceofdiamonds_lv http://someurl,49449862,everyone,2014-12-09T23:36:36.000Z,542462850086621184,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",534195951930331136,omw to England #pumped,2880322961,everyone,2014-11-17T04:06:54.000Z,534195951930331136,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",531125875744718848,21 Nov krijg ik mn game pc #Pumped #Excited,1614872899,everyone,2014-11-08T16:47:31.000Z,531125875744718848,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",530809821826920448,21 juni dus met mn liefste lieverd @someuser naar @someuser 😍❤️ #pumped,567161703,everyone,2014-11-07T19:51:38.000Z,530809821826920448,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",530286675092459520,VANDAL★: [Pumped BMX] SUPERMAN http://someurl #pumped #Superman,1444739857,everyone,2014-11-06T09:12:50.000Z,530286675092459520,erased1693945,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",527588384316071936,Accepted to kutztown. #pumped,425337700,everyone,2014-10-29T22:30:47.000Z,527588384316071936,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",526768107210022912,Omw to school #late #rebel #pumped !!!!!,2339664895,everyone,2014-10-27T16:11:18.000Z,526768107210022912,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",525019178089320448,Wat een tof Theaterteam! Zij zijn helemaal klaar voor de LadiesNight van vrijdag! #pumped #hilarisch #fun http://someurl,401603309,everyone,2014-10-22T20:21:41.000Z,525019178089320448,Facebook,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524567283273068544,Vanavond #baraja #pumped,336566099,everyone,2014-10-21T14:26:01.000Z,524567283273068544,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524152131549663232,"Ok, Destiny spelers: geef me tips of invites voor clans waar ik af en toe bij aan kan haken met mijn Warlock of Hunter. #pumped",173963180,everyone,2014-10-20T10:56:21.000Z,524152131549663232,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",522767092932935681,@someuser Woop Woop!! 😁😁 #Pumped,118599144,everyone,2014-10-16T15:12:42.000Z,522766260350640128,Hootsuite,#pumped,"[{'type': 'replied_to', 'id': '522766260350640128'}]",,16260246
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",520554194873638912,GodFest!!!!!!! #pumped,32045089,everyone,2014-10-10T12:39:26.000Z,520554194873638912,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",520268840526426113,BRUUUUHHHH EINDELIJK NA EEN JAAR LANG WACHTEN #PUMPED http://someurl,143563783,everyone,2014-10-09T17:45:32.000Z,520268840526426113,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",520189980166356992,Laat dit feest weekend maar beginnen #pumped,149225880,everyone,2014-10-09T12:32:10.000Z,520189980166356992,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",519930234226102274,@someuser #schedule #pumped sportsnet > tsn,287576659,everyone,2014-10-08T19:20:02.000Z,519930234226102274,Twitter for iPhone,#pumped,,,21660529
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",516678689774239744,Volleyball semis in 5 #Pumped,51456953,everyone,2014-09-29T19:59:33.000Z,516678689774239744,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",516066829157273601,SNL. SNL. SNL. SNL. SNL. @someuser #PUMPED #ChrisPratt #SNL,304118075,everyone,2014-09-28T03:28:14.000Z,516066829157273601,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",514705936041394176,Wanneer komt de zonamo sessie online? @someuser #pumped,272078535,everyone,2014-09-24T09:20:32.000Z,514705936041394176,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",513569890016309249,@someuser rapjumping #looking #pumped #hahaha #what #a #mad #day http://someurl,287955750,everyone,2014-09-21T06:06:18.000Z,513569890016309249,Instagram,#pumped,,,479220277
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",513240166144937984,Vandaag weer een wedstrijd #pumped,242817030,everyone,2014-09-20T08:16:05.000Z,513240166144937984,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",512904090620526592,RT @someuser Vandaag fotoshoot sessies met @someuser voor @someuser #Pumped 💪,258591041,everyone,2014-09-19T10:00:39.000Z,512904090620526592,Twitter for Android,#pumped,"[{'type': 'retweeted', 'id': '512849467847233536'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",512849467847233536,Vandaag fotoshoot sessies met @someuser voor @someuser #Pumped 💪,511825168,everyone,2014-09-19T06:23:36.000Z,512849467847233536,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",512130038008119296,Vandaag eerste werkdag bij een nieuw bedrijf! #pumped,163961490,everyone,2014-09-17T06:44:50.000Z,512130038008119296,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",511233413882597376,halfuurtje op hoog tempo joggen #pumped,860270335,everyone,2014-09-14T19:21:58.000Z,511233413882597376,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510881209061093376,@someuser @someuser @someuser  woop woop #pumped,71134109,everyone,2014-09-13T20:02:26.000Z,510866960826249216,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '510866960826249216'}]",,375458722
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510138235558068224,@someuser IKR OMG #excited #pumped #cantwait,2602036613,everyone,2014-09-11T18:50:07.000Z,510137019872575488,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '510138107925368833'}]",,2616619240
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507184372416405506,#thisweekend #pumped alliewagz @someuser http://someurl,364068191,everyone,2014-09-03T15:12:32.000Z,507184372416405506,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",505490395011096576,Omw to mc! #roadtrup #tuck #jammingout #pumped! @someuser http://someurl,902772182,everyone,2014-08-29T23:01:16.000Z,505490395011096576,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504297919563169792,Prima middagje IMAX @someuser nu weer trainen.. dit seizoen ga ik voor blessurevrij.. zou leuk zijn ! #Pumped,277542888,everyone,2014-08-26T16:02:48.000Z,504297919563169792,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500930643011055616,“@someuser Setlist van vandaag!!! Nog een paar minuten....!!!! Dan gaan we los!! #clcdenhelder #pumped http://someurl You gooo!,40678405,everyone,2014-08-17T09:02:26.000Z,500929108168028162,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '500929108168028162'}]",,39288697
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",500929108168028162,Setlist van vandaag!!! Nog een paar minuten....!!!! Dan gaan we los!! #clcdenhelder #pumped http://someurl,39288697,everyone,2014-08-17T08:56:20.000Z,500929108168028162,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500731567392948225,"Morgen naar de laatste dag van gamescom, vet veel zin in #Pumped",408288365,everyone,2014-08-16T19:51:23.000Z,500731567392948225,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",500020699499872257,Nog 1 week dan gimma💪⚽️ #PUMPED,444921807,everyone,2014-08-14T20:46:39.000Z,500020699499872257,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",499625797607358464,Beginnen met hardlopen. Lets gooo! #pumped #hardlopen http://someurl,50693996,everyone,2014-08-13T18:37:27.000Z,499625797607358464,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",497568038955528192,Kingston tmmr WTB #pumped,446832406,everyone,2014-08-08T02:20:39.000Z,497568038955528192,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494580871933210624,"RT @someuser En we zijn eruit, het team voor RGT PS3: @someuser @someuser @someuser en ikzelf natuurlijk.| Tijd om te grinden boys! #pum...",705036579,everyone,2014-07-30T20:30:43.000Z,494580871933210624,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '477207465051029504'}]",,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493191226888187904,Cen we juzt ster teh toon dreft nuw? #pumped,1694384132,everyone,2014-07-27T00:28:46.000Z,493191226888187904,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",491813804141846528,Michael Crichton. Jonathan Nolan. JJ Abrams. Anthony Hopkins. Evan Rachel Wood. HBO. #pumped #Westworld,721678886,everyone,2014-07-23T05:15:23.000Z,491813804141846528,Silver Bird,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",491168978925289472,Morning #pumped metrxcolombia http://someurl,222063930,everyone,2014-07-21T10:33:04.000Z,491168978925289472,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490520673828081664,Straks in een helikopter over de Grand Canyon vliegen! #pumped,381522206,everyone,2014-07-19T15:36:56.000Z,490520673828081664,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489203674657206272,OMG STEPUP ALL IN😍😍 W/ ryan Guzman😍 #pumped,542765156,everyone,2014-07-16T00:23:39.000Z,489203674657206272,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",487538459088023552,Lekker show kyk vanaand!!@someuser @someuser @someuser #amped #pumped #awe,217142716,everyone,2014-07-11T10:06:41.000Z,487538459088023552,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",486329545025671168,TEEN WOLF!!!! #pumped @someuser,573015080,everyone,2014-07-08T02:02:53.000Z,486329545025671168,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",485529864250732546,Cazal legends 😭🙌👌 #pumped,2314552675,everyone,2014-07-05T21:05:15.000Z,485529864250732546,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",485123132370743297,Ff  film met jenne kijke transformers age of extinction| | #pumped,2566932111,everyone,2014-07-04T18:09:02.000Z,485123132370743297,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",484032086412910592,Wild got Vanek!! #pumped,1010123142,everyone,2014-07-01T17:53:36.000Z,484032086412910592,Twitter for Android,#pumped,,"{'place_id': '9807c5c5f7a2c6ce', 'coordinates': {'type': 'Point', 'coordinates': [-96.82305, 48.3499998]}}",
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",483779600229466112,Teen Wolf #pumped,534796337,everyone,2014-07-01T01:10:19.000Z,483779600229466112,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482581702632411138,#Beastmode #NYSC #crossfit #Reebok #ginnytee #wifebeater #muscles #pumped ctthetrainer @someuserc http://someurl,28648202,everyone,2014-06-27T17:50:18.000Z,482581702632411138,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",482129428332679168,Tiger tees off in 20 mins! #hesback #pumped #pgatour,423855240,everyone,2014-06-26T11:53:07.000Z,482129428332679168,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",481253679975374848,Teen wolf 😎.... #pumped,476400860,everyone,2014-06-24T01:53:13.000Z,481253679975374848,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",480814337099964416,Omw to #ohiocamp2014 #pumped,946635642,everyone,2014-06-22T20:47:25.000Z,480814337099964416,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",480711267259535360,😬👍👊✌️😍🎶 #warpedtour #cantwait #pumped tommadden93 kristen__leighh http://someurl,364043555,everyone,2014-06-22T13:57:51.000Z,480711267259535360,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",479145559891410944,Eerlijk.. Als je hard moet fietsen om je trein te halen of wat dan ook.. Zet dan Rapgod op. 6mins/6mins #pumped,110640605,everyone,2014-06-18T06:16:18.000Z,479145559891410944,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",478226416048160769,Bij al die WK-gekte zou je bijna vergeten dat het vanavond de seizoensfinale van #GoT is #pumped #cantwait,469182566,everyone,2014-06-15T17:23:57.000Z,478226416048160769,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477817241069957121,Morgen proberen te fitnessen #pumped,860270335,everyone,2014-06-14T14:18:02.000Z,477817241069957121,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",477207465051029504,"En we zijn eruit, het team voor RGT PS3: @someuser @someuser @someuser en ikzelf natuurlijk.| Tijd om te grinden boys! #pumped",1318672014,everyone,2014-06-12T21:55:00.000Z,477207465051029504,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",475925814106914816,Weer flink bezig aan nieuwe artikelen. Wat voelt het heerlijk om te #schrijven :D #pumped,2419434044,everyone,2014-06-09T09:02:11.000Z,475925814106914816,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",475739180912635905,@someuser woop woop #pumped🎈🎉,383837512,everyone,2014-06-08T20:40:34.000Z,475738911772520448,Twitter for Windows Phone,#pumped,"[{'type': 'replied_to', 'id': '475738911772520448'}]",,1707619993
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",475252858112462849,Om vier uur mainstage 9zero rocken met broeder @someuser #michaelmiller #letsgo #pumped,102429749,everyone,2014-06-07T12:28:05.000Z,475252858112462849,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474753551294799873,@someuser vs @someuser II is ON... #pumped @someuser @someuser @someuser,2196832811,everyone,2014-06-06T03:24:01.000Z,474753551294799873,Twitter for Android,#pumped,,,56518880
