lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-23T13:57:11.000Z,#hooligans #bruno mars #have #wonderful #Friday 😉🎅🍬 http://someurl,812295992510914561,812295992510914561,3424918078,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:55:31.000Z,coming near #Christmas day This #seasonsgreetings will be #wonderful for you all :) http://someurl,812295574963752960,812295574963752960,3321327347,#wonderful,
en,,everyone,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:54:57.000Z,"#Wonderful Christmas and Abundant, Happy and Healthy New Year! http://someurl http://someurl",812295432911077376,812295432911077376,16025334,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,2016-12-23T13:54:22.000Z,#Wonderful things of #2016 - @someuser brilliant & fascinating Yesterdays tomorrow: The Lost World of 2001 @someuser 27 July 2016 http://someurl,812295285724631044,812295285724631044,296517751,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:44:45.000Z,Weird and wonderful things #weird #wonderful #lights #edinburgh #tourist #attraction #fbf @someuser http://someurl,812292865355182080,812292865355182080,2373719412,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:39:33.000Z,#Wonderful things of #2016 - The #greatest #film in #cinema history 2001: A Space Odyssey in 70mm @someuser visited 29 May 2016 http://someurl,812291555683868672,812291555683868672,296517751,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",340234700,2016-12-23T13:38:49.000Z,@someuser THE BEST Father Christmas 🎅🏻#amazing #magical #wonderful #exciting #special #familytime #thankyou 👏🏻👏🏻👏🏻Merry Christmas 🎅🏻🎁🎄 http://someurl,812291371432378368,812291371432378368,734488893559574528,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:23:46.000Z,"Very #nice place #wonderful #dinner #yummy @ Holiday Inn Pattaya, Executive Tower http://someurl",812287587100430336,812287587100430336,2455955606,#wonderful,"{'place_id': '00a351e81e2f91ea', 'coordinates': {'type': 'Point', 'coordinates': [100.88646574, 12.94745954]}}"
en,,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:21:02.000Z,"Have a #Wonderful Christmas All and an Abundant, Happy and Healthy New Year :-) x http://someurl",812286895665324032,812286895665324032,16025334,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-23T13:16:17.000Z,#Wonderful things of #2016 - The magnificent @someuser exhibition Daydreaming With Stanley #Kubrick visited 12 July 2016 http://someurl,812285700137775104,812285700137775104,296517751,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T13:12:11.000Z,#Wonderful things of #2016 - Juno reaches the orbit of the #Planet #Jupiter on 4 July 2016 http://someurl,812284670507413504,812284670507413504,296517751,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,2016-12-23T13:10:26.000Z,"1880s Caucasian #Karabagh #Carpet #Runner , hand knotted in wool - 226x586cm #Wonderful #Colours #Antique #ART http://someurl http://someurl",812284229744754688,812284229744754688,3354942839,#wonderful,
en,"[{'type': 'quoted', 'id': '812260771124170761'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:44:04.000Z,"Yes! More Star Wars, More #LukeSkywalker!!! #StarWars #Jedi @someuser @someuser #FeelTheForce #LetTheForceFlow #EpisodeVIII #Wonderful! http://someurl",812277594116587521,812277594116587521,76711729,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:43:34.000Z,#Seasons #Greetings and a #wonderful #New #Year #2017.| All the #Very #Best #adamjamesberry http://someurl,812277470078631940,812277470078631940,290238263,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:41:10.000Z,✔December.23 «Friday»| ·| ·| dance＆wadaiko recital.| ·| #dance #wadaiko #recital #ikutan #wonderful... http://someurl,812276866115584001,812276866115584001,1734787885,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:40:03.000Z,Warmest wishes for a wonderful holiday!| | #warmest #wishes #ragu #wonderful #holiday http://someurl,812276582924611584,812276582924611584,110593298,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,2016-12-23T12:21:34.000Z,"For to us #AChildIsBorn... shall be called #Wonderful #Counselor, #MightyGod, #Everlasting #Father, #PrinceOfPeace.| http://someurl http://someurl",812271932813021184,812271932813021184,248526475,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20213883,2016-12-23T12:17:34.000Z,@someuser| @someuser| @someuser| Welcome to our #positive community. Have a #wonderful weekend,812270923424337920,812270923424337920,3170731873,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:15:45.000Z,A is for an #amazing present from the #wonderful and #talented likelondonwithac I love it and... http://someurl,812270470078853120,812270470078853120,55044284,#wonderful,"{'place_id': '7f15dd80ac78ef40', 'coordinates': {'type': 'Point', 'coordinates': [-2.58333, 51.45]}}"
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106831217,2016-12-23T12:09:28.000Z,@someuser Wishing you a very #happychristmas Kelly! Hope you have a #Wonderful time! 😘🎄☃🎅,812268884736802817,812268884736802817,496305749,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T12:07:45.000Z,Something wonderful may be right around the corner. 🌙💫 #wonderful #believe #always #quote... http://someurl,812268453394599936,812268453394599936,61531688,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",347866607,2016-12-23T12:03:33.000Z,@someuser Wishing you a very #happychristmas Hope you have a #Wonderful time. #NADOLIGLLAWEN!! 😘🎄🎅☃,812267396362862592,812267396362862592,496305749,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",214479231,2016-12-23T12:00:27.000Z,@someuser Hope you are continuing to feel better & I wish you a very #happychristmas I hope you have a #Wonderful time. 😘🎄🎅☃,812266616465620993,812266616465620993,496305749,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-23T11:40:51.000Z,Have a #wonderful #Christmas and #Happy #New #Year!  With Best wishes for happy #home & beautiful #interiors #bespoke #window #shutters! 🎄 http://someurl,812261683284545536,812261683284545536,2715623848,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-23T11:34:21.000Z,#Maison #Kayser #bouche de #Noel smells #wonderful! Skip #champagne & have it w #coffee! #yummy http://someurl,812260050064420864,812260050064420864,141604154,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T11:20:10.000Z,We Wish You A #Wonderful #Holiday #Season And A #New #Year Full Of #Happiness With #Confidence. http://someurl,812256481051611137,812256481051611137,65848539,#wonderful,
en,"[{'type': 'replied_to', 'id': '812032027306274816'}]",everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",179271924,2016-12-23T11:19:46.000Z,"@someuser Good Morning #Angelina,You #Wonderful #Baby And | Great #Eyes!!!",812032027306274816,812256380111429634,3993800979,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T11:06:05.000Z,#Eureka wishes everyone a #merryChristmas and a #wonderful 2017. Happy holidays! http://someurl,812252937388982274,812252937388982274,599391012,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T11:04:51.000Z,#Happybirthday #niclas#it#your #day I hope #you#having a #wonderful morning so... http://someurl,812252626339463168,812252626339463168,301789310,#wonderful,"{'place_id': '457b4814b4240d87', 'coordinates': {'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}}"
en,,everyone,LinkedIn,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T11:01:41.000Z,#wonderful #christmas 2 all :) enjoy http://someurl,812251827140001793,812251827140001793,740884664936767488,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T11:00:19.000Z,"Merry #Christmas everyone! Have a #magical, #wonderful time! Take a break this year and #relax, youve earned it! #festive #ranaitfleur http://someurl",812251482670112769,812251482670112769,740838357341745152,#wonderful,
en,,everyone,House Ideas - House Plans,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T10:58:52.000Z,#Gift #IDEA #Wonderful #Wrap| Please RT: http://someurl http://someurl,812251120269750272,812251120269750272,2803365576,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-23T10:58:01.000Z,The ultimate act of friendship http://someurl via @someuser Just #donated to Lucas run! Why dont you? #friendship #wonderful x,812250904275668992,812250904275668992,296831885,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",151838151,2016-12-23T10:54:58.000Z,@someuser @someuser hearing that on Toms show yesterday was one of the greatest moments of 2016 #wonderful http://someurl,812250137225478144,812250137225478144,355457640,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T10:30:30.000Z,#Words are our #life. Read synonyms & related words of #wonderful slowly & feel that: http://someurl #optimism #coach #coaching,812243981060935680,812243981060935680,772084873754468352,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T10:18:09.000Z,☀️ sunrise from Spain 🌞🌞 🌅 ©Ludoviic Fenty #amazing #sun #sunup #sunrise #beautiful #wonderful... http://someurl,812240873106919424,812240873106919424,124602224,#wonderful,"{'place_id': '0b44d497e6f73221', 'coordinates': {'type': 'Point', 'coordinates': [-3.0, 40.0]}}"
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T10:12:37.000Z,#Christmas is the most #wonderful time of the year! Look at the #festive makeover of the Sunny House! | #Слънчеватакъща | #magic #holiday http://someurl,812239481063477248,812239481063477248,2242006400,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T10:05:21.000Z,3 color of fountain| #wonderful http://someurl,812237653081001984,812237653081001984,2957715636,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T09:56:11.000Z,From your friends of @someuser| | We wish you a #HAPPY #HolidaySeason and a #WONDERFUL... http://someurl,812235344980692992,812235344980692992,2240071434,#wonderful,"{'place_id': '58a4c3a0d54e1400', 'coordinates': {'type': 'Point', 'coordinates': [103.856, 1.29306]}}"
en,,everyone,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,2016-12-23T09:47:06.000Z,Wonderful Bed Room Interior Design at Modern Interior Concepts #Wonderful #BedRoomDesigns #merryxmas #christmas #DangalDay http://someurl,812233061026828288,812233061026828288,778169839621996544,#wonderful,{'place_id': '38ac902a28ee86da'}
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T09:45:13.000Z,"Overlooking the canyon, Zion National Park [OC] [3433x5000] #Earth #EarthPorn #Wonderful http://someurl",812232587095711744,812232587095711744,2608731229,#wonderful,
fr,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T09:21:03.000Z,Portrait #being #yourself #sometimes #iseasier #thanyouthink #wonderful #women #friend #lover... http://someurl,812226502297153536,812226502297153536,2182951107,#wonderful,
en,,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T08:55:00.000Z,Its #Friday! That means there is only 1 more day until #Christmas! Have a #wonderful break everyone! http://someurl,812219947984293890,812219947984293890,3760589777,#wonderful,
en,,everyone,Vine - Make a Scene,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",,2016-12-23T08:44:35.000Z,Animeee~ #anime #blackbutler #tokyoghoul #aot #TG #yato #awesome #bored #wonderful #love #rt #opendm http://someurl,812217327311876096,812217327311876096,785472810625929216,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",,2016-12-23T08:16:39.000Z,Merry xmas everyone ❤️😘| | #wonderful #like #love #adoreble #cute #xmas #christmas #santa http://someurl,812210296613806081,812210296613806081,3994742482,#wonderful,
en,,everyone,Postcron App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T08:01:25.000Z,#Hope is a #wonderful thing. Lets #practice it #everyday. http://someurl,812206461422108672,812206461422108672,719952885371416577,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T08:00:28.000Z,Sending your last #email before you start this #wonderful #weekend would be like... 🔥💥🐱💣💻| #TGIF #Wonderful2017 #holidays #officelife http://someurl,812206225257623552,812206225257623552,2940483196,#wonderful,
en,,everyone,Post with Klout,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-23T07:50:11.000Z,Jason Kilar on founding Vessel and the #wonderful world of #customer #service - http://someurl| #eal #emcup,812203635039866880,812203635039866880,798541195949539328,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T07:46:06.000Z,#wonderful #shooting with #beautiful #LenaHessanova #London #Portrait #photography | #atmosphere... http://someurl,812202607280263168,812202607280263168,126900810,#wonderful,"{'place_id': '457b4814b4240d87', 'coordinates': {'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}}"
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-23T07:35:17.000Z,"Flat Irons, Boulder, CO, USA [OC] [2000x1333] #Earth #EarthPorn #Wonderful http://someurl",812199887572004864,812199887572004864,2608731229,#wonderful,
