source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",436090973,"@someuser als ze dit gezegd heeft, joden deden strafbare dingen in WO2 ... En zijn daarom gestraft... #pissed",733215676593233920,733214915998191617,nl,everyone,2016-05-19T08:40:14.000Z,#pissed,"[{'type': 'replied_to', 'id': '733215243489402880'}]",58270708,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",524690426,Sommige mensen denken echt dat ze zich alles mogen permitteren.. #pissed,733183437050384384,733183437050384384,nl,everyone,2016-05-19T06:32:07.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",725237485752688640,Wat een stelletje dieven. Vakantiegeld 50% belast. #pissed #belastingdienst,732566789239017472,732566789239017472,nl,everyone,2016-05-17T13:41:47.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258452873,Heeft de vakjury wat anders gehoord dan ons? #oekraine #Ukraine #unfair #pissed 😡😡😡😡 #esf16 #Eurovision,731609637464707072,731609637464707072,nl,everyone,2016-05-14T22:18:24.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",145936399,"Als ik te weten kom wie mijn autospiegel aan flarden heeft gereten, die stuur ik #liamneeson op af! #pissed http://someurl",729987384461398016,729987384461398016,nl,everyone,2016-05-10T10:52:09.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481929366,RT @someuser @someuser Ik kom stilaan op een punt dat ik een permanente IP ban ga krijgen #PISSED WAT EEN GESTOORD LAND @someuser @someuser,728683473188302848,728683473188302848,nl,everyone,2016-05-06T20:30:52.000Z,#pissed,"[{'type': 'retweeted', 'id': '728675899088896000'}]",,
Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2996632113,@someuser Ik kom stilaan op een punt dat ik een permanente IP ban ga krijgen #PISSED WAT EEN GESTOORD LAND @someuser @someuser,728675899088896000,728674434286944256,nl,everyone,2016-05-06T20:00:47.000Z,#pissed,"[{'type': 'replied_to', 'id': '728675495857029120'}]",3059111189,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165108287,"Supporters die er iedere week staan voor de ploeg, tellen niet mee. Maar die die maar 1 keer op een jaar komen, die zijn god... #pissed",726452232342888457,726452232342888457,nl,everyone,2016-04-30T16:44:43.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3238547932,Ik wil m ook! :( #Pissed #kamerbundel http://someurl,725949042421698561,725949042421698561,nl,everyone,2016-04-29T07:25:13.000Z,#pissed,"[{'type': 'quoted', 'id': '725948913300041729'}]",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",722430037803331584,Ben net aangekomen in Alkmaar 😢| #pissed,722776300033851393,722776300033851393,nl,everyone,2016-04-20T13:17:53.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",423595327,Lekker accuraat ze mannen. #Pissed http://someurl,722672856681816064,722672856681816064,nl,everyone,2016-04-20T06:26:50.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",385511724,Ik moet haar een inspuiting geven straks en ze zal het geweten hebben #pissed,722467230970200065,722467230970200065,nl,everyone,2016-04-19T16:49:45.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3107409597,Ze maken nog winst ook.... achtebakse randdebielen!! #pissed,722054108312694784,722054108312694784,nl,everyone,2016-04-18T13:28:09.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271830711,"@someuser Seizoen zit er op ! Maar als je na de wedstrijd, die je verliest met 0-4 een beetje staat te lachen met je familie #pissed GVD",721350526894530560,721350526894530560,nl,everyone,2016-04-16T14:52:22.000Z,#pissed,,256909610,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2555389086,Ik word ambetant van sommige hun ego en hun hoge dunk. #pissed,720859027580669952,720859027580669952,nl,everyone,2016-04-15T06:19:19.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",501678532,"Lekker dan, speelafspraakje niet afzeggen waardoor #dievan6 hier voor dichte deur stond. Gelukkig ving de buurvrouw hem op. #pissed",718080487777050624,718080487777050624,nl,everyone,2016-04-07T14:18:24.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2530345264,When babe eats all your Carmel & crème filled cadbury eggs #pissed😢,716401553842827265,716401553842827265,nl,everyone,2016-04-02T23:06:55.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",714914338721673217,RT @someuser Ik heb paar maanden geleden mijn computer laten upgraden. Hij is atm kutter dan ooit. Loopt continue vast en last van blue...,715604496060137476,715604496060137476,nl,everyone,2016-03-31T18:19:41.000Z,#pissed,"[{'type': 'retweeted', 'id': '715559851443798016'}]",,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 70, 'quote_count': 0}",223221832,Ik heb paar maanden geleden mijn computer laten upgraden. Hij is atm kutter dan ooit. Loopt continue vast en last van blue screens. #Pissed,715559851443798016,715559851443798016,nl,everyone,2016-03-31T15:22:17.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",523700903,"Stront #telenet Geen signaal!? bij ons is alles oke,tligt aan je kabel maw Zoeket zelf uit. Bende debiele afzetters!! #pissed!!",713452099418386434,713452099418386434,nl,everyone,2016-03-25T19:46:50.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2573432817,Thnx #rtl7 geen darts maar eindeloos ouwehoeren over een dode voetballer. #PISSED #boos #rtl7darts #pdc,713079087926026240,713079087926026240,nl,everyone,2016-03-24T19:04:37.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1392265586,Wat een gekloot met die sms code bij #DigiD! #pissed #laatmaar,712246123671461888,712246123671461888,nl,everyone,2016-03-22T11:54:43.000Z,#pissed,,,{'place_id': '8cb67e5457853086'}
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",728566926,Fijn 😤 alles klaar staan voor 040-020 krijg je je niet ingelogd bij @someuser. En en ww reset werkt ookal nie. @someuser #pissed,711590188280115200,711590188280115200,nl,everyone,2016-03-20T16:28:16.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103553796,@someuser FixSportGO aangeschaft en nu mag ik niet kijken op de pc?? Onvoldoende rechten?? #pissed #psvaja #fail,711583222690390016,711583222690390016,nl,everyone,2016-03-20T16:00:35.000Z,#pissed,,124444050,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3238547932,Wanneer kun je eens een Instagram-account maken zonder de app!? ARGH! :( #Pissed #wanneer,710506578546397184,710506578546397184,nl,everyone,2016-03-17T16:42:23.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3597512656,"Is @someuser boos? Daarjuist nog 45 min wachten, nu terug meer dan een uur. Nog meer #pissed http://someurl",710055463098908672,710055463098908672,nl,everyone,2016-03-16T10:49:49.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3597512656,"@someuser Ok, geld is van de rekening, maar heb ik tickets? Dat weet ik over een uurtje? #pissed http://someurl",710042287649198080,710034569353949184,nl,everyone,2016-03-16T09:57:27.000Z,#pissed,"[{'type': 'replied_to', 'id': '710035821450149888'}]",3597512656,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3597512656,20 min bezig voor tickets voor 1 dag. Dan bij code betaling eruit vliegen? Seriously @someuser Respect voor fans...#pissed,710034569353949184,710034569353949184,nl,everyone,2016-03-16T09:26:47.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",4220518017,Als je ooit iemand wilt om het over iets te hebben Ga NIET naar school! Die mensen vinden het tijdverspilling en helpen dus niet #pissed,708368063025049600,708368063025049600,nl,everyone,2016-03-11T19:04:41.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369534609,Proximus dikke zakzetters! 99% in mn internetbundel maar toch al 79 euro moeten betalen #IedereMaandRekeningsjeVan100Flappen #Pissed,707275210744008707,707275210744008707,nl,everyone,2016-03-08T18:42:05.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",72092506,"Ik geef toe, ik ben al zeer geagiteerd als de bus twee minuten te laat is...we zijn nu 10 min verder en nog steeds geen bus #pissed #delijn",706840100945203202,706840100945203202,nl,everyone,2016-03-07T13:53:07.000Z,#pissed,,,{'place_id': 'ad0818e2fb208dde'}
Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372129024,RT @someuser @someuser geen geld... al sinds januari niet. Moet nog tot april wachten. #pgbalarm toekenningsbeschikking is kwijt. #pissed,706835679783817217,706835679783817217,nl,everyone,2016-03-07T13:35:33.000Z,#pissed,"[{'type': 'retweeted', 'id': '705793778557296640'}]",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18908134,"Mijn eerste DNF is een feit, ik lag nochtans 10 min voor op planning. Dees doet pijn! Aan mijn knie! #stommeknie #northctrail #pissed #fb",706118512792707072,706118512792707072,nl,everyone,2016-03-05T14:05:47.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3107409597,@someuser geen geld... al sinds januari niet. Moet nog tot april wachten. #pgbalarm toekenningsbeschikking is kwijt. #pissed,705793778557296640,705071091270733824,nl,everyone,2016-03-04T16:35:24.000Z,#pissed,"[{'type': 'replied_to', 'id': '705071091270733824'}]",17677346,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2892654323,"Het is Eric Van Rompuy, (...) de gesel van de Vlaams-nationalistische ministers. #pissed http://someurl @someuser",705105706790293505,705105706790293505,nl,everyone,2016-03-02T19:01:15.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",363566332,En laat mij de rest van de dag maar met rust #pissed,703966170660134912,703966170660134912,nl,everyone,2016-02-28T15:33:08.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",453967189,@someuser Godmiljaar. Wat is dat met jullie service? Weeral miserie met pakket. Pakket in verkeerd kantoor. Wat een amateurisme. #pissed,703546488983580672,703546488983580672,nl,everyone,2016-02-27T11:45:28.000Z,#pissed,,156427043,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20593472,"Vuile pampers, glazen fles, blikjes... Die laatste 2 dingen mogen niet eens in de grijze bak!!!! #pissed #LT",703537446156443648,703537446156443648,nl,everyone,2016-02-27T11:09:32.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",119522175,RT @someuser Morgen ergens tussendoor maar weer eens schrijfsel produceren Suikerfeest vs joodse feestdagen #gelijkebehandeling #pissed,703358057741418498,703358057741418498,nl,everyone,2016-02-26T23:16:43.000Z,#pissed,"[{'type': 'retweeted', 'id': '703355973902200835'}]",,
Twitter for iPad,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",436090973,Morgen ergens tussendoor maar weer eens schrijfsel produceren Suikerfeest vs joodse feestdagen #gelijkebehandeling #pissed,703355973902200835,703355973902200835,nl,everyone,2016-02-26T23:08:26.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3852234448,"@someuser @someuser @someuser Yt moet echt eens echt mensen aanpakken, instead mensen verwijderen als er 1 melding komt. #pissed",702589781755219968,702587205613711360,nl,everyone,2016-02-24T20:23:52.000Z,#pissed,"[{'type': 'replied_to', 'id': '702588539444338689'}]",2916096035,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22125056,Tuurlijk moet ge per se op zolder gaan werken als ik thuis ben. #pissed,702129241056538624,702129241056538624,nl,everyone,2016-02-23T13:53:50.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126111934,Laat me dit niet weer gebeuren #pissed,701519534075719680,701519534075719680,nl,everyone,2016-02-21T21:31:05.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4900953088,"@someuser laatste keer, luister goed. Ga met spoed #stelen #chagrijnig #pissed #LuisterEens #Yolo",700629319379394560,700629319379394560,nl,everyone,2016-02-19T10:33:41.000Z,#pissed,,4900865297,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",112776926,(Ver)dronken Brit voor dood beroofd http://someurl http://someurl #pissed,698177950571761665,698177950571761665,nl,everyone,2016-02-12T16:12:49.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2515214927,RT @someuser: Europa moet en zal islamitisch worden #pissed http://someurl,697439607273754624,697439607273754624,nl,everyone,2016-02-10T15:18:54.000Z,#pissed,"[{'type': 'retweeted', 'id': '697433040876924928'}]",,
Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2991021323,Europa moet en zal islamitisch worden #pissed http://someurl,697433040876924928,697433040876924928,nl,everyone,2016-02-10T14:52:49.000Z,#pissed,"[{'type': 'quoted', 'id': '697424106455756800'}]",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",143350140,@someuser hele belangrijke play gemist verdomme argggg 😈😈#pissed #boos #kansloos,696486330709254147,696486330709254147,nl,everyone,2016-02-08T00:10:55.000Z,#pissed,,63390926,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2187146095,Ik heb VW vaak vervloekt vanwege alle elektrische storingen maar FIAT spant de kroon. Weer gestrand #pissed #fuckauto,695648828322615297,695648828322615297,nl,everyone,2016-02-05T16:42:59.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2327744623,nog kapot ziek en ons ma wil dak morge  nat school ga 😒 #pissed,695002930227855361,695002930227855361,nl,everyone,2016-02-03T21:56:25.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3954431422,Pffff da spelleme begint ier gewoon opnieuw ofwa? #pissed #PLL,694564211352014848,694564211352014848,nl,everyone,2016-02-02T16:53:07.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",230719608,"RT @someuser Iedereen mocht winnen van mij, iedereen behalve 1 iemand en natuurlijk wint dieje ene weer ze #pissed #StressedOut #emoti...",693827677761966081,693827677761966081,nl,everyone,2016-01-31T16:06:23.000Z,#pissed,"[{'type': 'retweeted', 'id': '693827532567793664'}]",,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2522833490,"Iedereen mocht winnen van mij, iedereen behalve 1 iemand en natuurlijk wint dieje ene weer ze #pissed #StressedOut #emotionalwreck",693827532567793664,693827532567793664,nl,everyone,2016-01-31T16:05:49.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2866466920,RT @someuser Dit is het resultaat van de vraag van vandaag :hoe verkloot je 50 min op een zaterdag? #Tomorrowland #pissed http://someurl,693388827520581633,693388827520581633,nl,everyone,2016-01-30T11:02:33.000Z,#pissed,"[{'type': 'retweeted', 'id': '693386595194552320'}]",,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",2949804093,Dit is het resultaat van de vraag van vandaag :hoe verkloot je 50 min op een zaterdag? #Tomorrowland #pissed http://someurl,693386595194552320,693386595194552320,nl,everyone,2016-01-30T10:53:41.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",854510779,"RT @someuser Wij willen voetbal zien, Herman! Fuck dit. #rsca #stvvrsca #pissed",693192840583725056,693192840583725056,nl,everyone,2016-01-29T22:03:46.000Z,#pissed,"[{'type': 'retweeted', 'id': '693191963479298048'}]",,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",892810340,"Wij willen voetbal zien, Herman! Fuck dit. #rsca #stvvrsca #pissed",693191963479298048,693191963479298048,nl,everyone,2016-01-29T22:00:17.000Z,#pissed,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409848447,@someuser @someuser schandalig! We worden geregeerd door onwetenden met te veel economische belangen #pissed,692842966151331840,692814974612299776,nl,everyone,2016-01-28T22:53:30.000Z,#pissed,"[{'type': 'replied_to', 'id': '692814974612299776'}]",49319243,
