author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
555606119,2016-09-29T04:54:36.000Z,everyone,781356478947090432,781356478947090432,Mobile Web (M2),Iiwan mo pa ba ako o magkakaForever na tayo?? | | #Pimples| #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
555606119,2016-09-29T04:53:10.000Z,everyone,781356121021935617,781356121021935617,Mobile Web (M2),Kailan kaya ako iiwan ng Pimples ko? 😕| | #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
197334070,2016-09-27T17:16:24.000Z,everyone,780818385592385538,780818385592385538,Twitter for Android,Nakakatakot bawat paghampas ng hangin kasabay ng mga pumapatak na ulan.| #worried| #Scared| #StormyNight,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
74934946,2016-09-27T14:15:49.000Z,everyone,780772938702262272,780772938702262272,Facebook,ke ya ipotsa motho o tlo hlahlamisa jwang ho se ho kulwa tje kantle #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
265253655,2016-09-25T10:58:30.000Z,everyone,779998508191408128,779998508191408128,Twitter Web Client,"Hala naiinlove na ako sa kanya. :( #Worried| Grabe ha, baka malandi lang #OAsaWorried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
271415386,2016-09-25T08:19:20.000Z,everyone,779865110902779904,779958451610845184,Twitter Web Client,@someuser dito din eh hahaha shet sana wag kayo maabutan ng baha sa dadaan niyo HAHAHAHA #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,2966003508,"[{'type': 'replied_to', 'id': '779957934922960896'}]",
2300889948,2016-09-23T02:33:31.000Z,everyone,779146649197248513,779146649197248513,Facebook,Gigising ka nalang talaga minsan ng biglang miss na miss muna siya. tipong gusto mo mag teleport papunta sa kanya <\3| | #Worried -_-,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1626579721,2016-09-22T07:44:45.000Z,everyone,778862584367751169,778862584367751169,Twitter for Android,Sana masuklian ng tama lahat ng paghihirap at effort na ginagawa ko. God knows kung gaano ako nagsusumikap... 😢 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#worried,,,{'place_id': '006523c50dfe9086'}
1424944926,2016-09-21T11:54:41.000Z,everyone,778563097002909696,778563097002909696,Facebook,Ning Suol Napud Ning Akong Sakit 󾌹󾍅󾌮| | #NFW 󾌦󾍅󾌥| #Worried 󾍁󾌿󾌮 — feeling sick,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2814734652,2016-09-20T10:43:42.000Z,everyone,778182842346070017,778182842346070017,Twitter for Android,Magreply ka naman @someuser cute mo eh noh #worried hahahaha,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#worried,,,
521098175,2016-09-16T13:36:18.000Z,everyone,776776727301283842,776776727301283842,Facebook,Nay Jobelle si korina po dalaga na. May sinend sakin babe nya daw. Di na daw sya makakatulog. #CoastalCelanupPabukas #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
164947517,2016-09-13T18:00:16.000Z,everyone,775755994525597696,775755994525597696,Twitter for Android,Andami lamok!!!! Huhuhuhu babyyyy.. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,{'place_id': '01d14e04719f7eed'}
918301171,2016-09-13T15:16:49.000Z,everyone,775714861095325696,775714861095325696,Facebook,Nganu to???| | #scared| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
775047980214693888,2016-09-12T18:48:20.000Z,everyone,775405701875183616,775405701875183616,Twitter for Android,Yung feeling na nagkasakit ang idol mo?? Nakaka lungkot naman. Bunso pagaling ka ha.. | | #babyianjoseph | #worried,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#worried,,,
244370156,2016-09-09T02:17:57.000Z,everyone,774069302848741377,774069302848741377,Mobile Web (M2),Luh? Ano nanyayari bat ni isa samin wala akong makontak pati friends at kapitbahay nmin. Ano yun lahat sila wlang signal?. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2369851897,2016-09-08T10:41:32.000Z,everyone,773833645714870273,773833645714870273,Twitter for Android,"Saon mani nq aqng ilok oi,,, 😢😢😢😢 #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
95218389,2016-09-06T16:05:04.000Z,everyone,773190287938039808,773190287938039808,Twitter for Android,"Sobrang payat ko na kasi Kain nga ako ng Kain,Hindi naman AQ tumaba. 😢😢😢😢😢😢| | #Worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
4858786033,2016-09-05T08:48:32.000Z,everyone,772718042614640640,772718042614640640,Twitter for Android,#worried si danniela| #pinakbet| #lola ni danniela| #pugongpugong siya| #lain maka sturya,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
756511726288330753,2016-09-05T07:00:35.000Z,everyone,772690874811584514,772690874811584514,Twitter for Android,Im worried for my brother and his family in davao city. 2 gabi nako di nakakatulog 😣😢😢| | #PrayForDavao | #worried | #sleeplessnights,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
174348776,2016-09-03T18:56:27.000Z,everyone,772146255535407104,772146255535407104,Twitter for iPhone,Ano na ang safety and security sa pinas? #highalert #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
4213502772,2016-09-03T12:47:54.000Z,everyone,772053504076591105,772053504076591105,Twitter Web Client,"ang dami kong time, kanino ko kaya ipamamana to? :((( #Worried #SignsofAging #ForbesRichest #RicherthanDonaldTrump #RKProblems",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
770859953695305729,2016-09-02T14:12:33.000Z,everyone,771712419534032897,771712419534032897,Twitter for Android,Hindi ako makatulog. Di ko sya ma contact kasi hindi maganda ang signal dun. Sana ok lan sya. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
410795094,2016-08-31T07:22:48.000Z,everyone,770884529112449024,770884529112449024,Twitter Web Client,NameJet pre-release finds 20160831| http://someurl| #EIQ #LLL #NNNNN #worried #chopped #lightfest #kwfi #birthdaysong #hamox #zitac,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
715160155877351424,2016-08-30T07:34:56.000Z,everyone,770525192439201792,770525192439201792,Twitter for Android,@someuser HUHUHU GET WELLLLLLL SOOOONNNNN #worried #GetWellSoonAte,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,105460624,,
239288923,2016-08-29T15:32:20.000Z,everyone,770282949300350976,770282949300350976,Facebook,Nahadlok jd ko ay!  Pwede ug dha sa ko mag stay sa imung heart?  Feel nako mas safe ko dha.  | | #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
3160596259,2016-08-28T14:57:46.000Z,everyone,769911861072375808,769911861072375808,Facebook,Good night| | Salamat Ok na siya | Thanks to GOD| dina ko mag pupuyat ..| Harley David Barado II| Wag matigas ulo mo| | #WORRIED — getting worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
472902469,2016-08-28T13:46:35.000Z,everyone,769893945857802241,769893945857802241,Facebook,Magpapayat na jod ko..| #worried #conscious #papayat #feeling #ugly — feeling fat,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
3024329168,2016-08-23T11:32:13.000Z,everyone,768048194857172992,768048194857172992,Google,#Worried: #Nigeria is a #Finished #Country- Ali Baba #Laments http://someurl #entertainment #alibaba,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
4874142139,2016-08-21T02:42:30.000Z,everyone,767190110961963008,767190110961963008,Twitter for Android,Tapos na ang exam. | Grades naman ang aalalahanin.| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#worried,,,
708554666,2016-08-20T11:30:57.000Z,everyone,766960709494185984,766960709494185984,Twitter for Android,Natatae ako pero gusto ko munang pigilan. #irritated #worried #annoying #painful,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
455194131,2016-08-16T19:43:34.000Z,everyone,765629992474710016,765635130027339776,Twitter for Android,@someuser admin2 soon hehe #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,251142881,"[{'type': 'replied_to', 'id': '765634626874466304'}]",
513879762,2016-08-13T07:09:56.000Z,everyone,764358307528126464,764358307528126464,Facebook,Di na ako mapakali :( :(| Nasaan ka na ba kasi :(| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
735865731892449281,2016-08-12T23:38:41.000Z,everyone,764244745816190978,764244745816190978,Twitter for Android,sna ok n pkiramdam ng mahal ko :* :* :*| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
545914201,2016-08-11T20:58:06.000Z,everyone,763841946423062528,763841946423062528,Twitter Web Client,"@someuser Molo sisi Kuli, andisakwasi dali #worried Uright dan? Hope so, I dont see ur lovely Tweets lol",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,1458672350,,
737364122,2016-08-11T14:27:43.000Z,everyone,763743704129699840,763743704129699840,Twitter for Android,Wtf that 9 am meeting kusasa ngiyasaba Jesu #worried  on a Friday need a drink strong one,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
78464864,2016-08-08T13:40:58.000Z,everyone,762644777263173632,762644777263173632,Twitter for Android,#BFYComfort| Hala baka maputol ang re d string....| #worried :-D,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.0560164, 14.508585]}, 'place_id': '01be2d58751929bc'}"
2841948097,2016-08-08T03:57:10.000Z,everyone,762497859937705985,762497859937705985,Instagram,Ngiting Prelims na mamaya. Megheed. 📖📚😱😱😥#Goodluck #Worried... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
604463320,2016-08-06T14:36:11.000Z,everyone,761933895336009728,761933895336009728,Facebook,"Offline na gani, unattended pa jud!| | #Worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1579235000,2016-08-05T00:17:21.000Z,everyone,761355374465126400,761355374465126400,Facebook,"Kung maglain ang buot, wala dayun gana magkaun.| | #NO EAT!| #WORRIED| #DEPRESS| #HURT 󾍂󾬎",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
4766676343,2016-08-01T01:28:04.000Z,everyone,759923620453822464,759923620453822464,Twitter for iPad,Meron bang pasok Sa Dasmarinas Cavite? | #worried| #meronbangpasok,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
747818807041785856,2016-07-27T13:33:54.000Z,everyone,758294343060893698,758294343060893698,Twitter for iPhone,Yung may kaibigan ka na gusto mo tulungan dahil parang nalihis ng landas.. Bigla kong naalala ndi na pla niya ako kinikilala #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
755666568554618880,2016-07-26T10:25:08.000Z,everyone,757884449044430849,757884449044430849,Twitter for Android Tablets,#Beer prices going up...........ngendzaba yadvuladvula| 😏😏😏😏😏😏| Yimbaka yini #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#worried,,,
1103653866,2016-07-21T10:47:00.000Z,everyone,756078012580241408,756078012580241408,Facebook,...|   OMG 󾍁| |   ni DagHan anG| puLa.x sa ako.a| Lawas :3 unsa manii| uii 󾌡| | #WORRIED :/,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
3243888930,2016-07-20T12:21:15.000Z,everyone,755739346024574977,755739346024574977,Twitter Web Client,BUTI NALANG TALAGA OK KA NA NGAYON | #WORRIED,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
722333207853596672,2016-07-20T00:25:39.000Z,everyone,755559258821754881,755559258821754881,Twitter for Android,hopya ang daming kamay neto at yung ulo tatlo @someuser 😫| #DolceAmoreArrival #worried| Hopies IG post http://someurl,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
2748986053,2016-07-19T14:37:08.000Z,everyone,755411151916118016,755411151916118016,Facebook,Wag lang talaga dadating sa point na pati ikaw ay iiwan na din ako 󾌹󾠩󾬘󾮖 #WORRIED,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
863380819,2016-07-15T15:55:37.000Z,everyone,753981354618957824,753981354618957824,Twitter Web Client,Kung makapag-alala akala mo jowa. Sakit bh3. #Worried ganeern,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2883523946,2016-07-15T15:35:50.000Z,everyone,753976375858585600,753976375858585600,Facebook,Baby ko 19 k bad 21 paSanD ha :| | #matric_result :o| #WoRried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
431250764,2016-07-14T00:20:12.000Z,everyone,753383560552321024,753383560552321024,Facebook,hay bkt gn2 ung pkeramdam q auko ng gn2 huhu.. | | #worried — feeling confused,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
250569535,2016-07-13T23:18:10.000Z,everyone,753367948438278144,753367948438278144,Twitter for Android,Pero parang nadodouble meaning ako sa ano nya eh! Wag naman sana ung isa kong naisip! #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
4272739515,2016-07-12T12:55:50.000Z,everyone,749616353615622145,752848945999511552,Twitter for Android,@someuser tss..masanay kna..mga ganyang salita kupas na yan..hay..#worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,209481989,"[{'type': 'replied_to', 'id': '749616353615622145'}]",
1097830716,2016-07-09T15:18:41.000Z,everyone,751797729873960960,751797729873960960,Twitter Web App,Lord ingatan niyo po sila.| #worried.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
74934946,2016-07-08T20:00:00.000Z,everyone,751506138399727616,751506138399727616,Facebook,ha batho ba Reitz ba re Petsana ho ya kulwa re tlaja kae banna? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
723548142,2016-07-08T17:13:04.000Z,everyone,751464129714483200,751464129714483200,Twitter for Android,Kahit pilitin mong alisin dimo maalis para kang pinapako ng dahan dahan #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
236807135,2016-07-07T21:38:16.000Z,everyone,751168481102405632,751168481102405632,Twitter Web Client,ingat kayo nagsimula na naman ang mga bagyo! #worried,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",#worried,,,
3252517922,2016-07-07T13:05:01.000Z,everyone,751039318269964288,751039318269964288,Twitter for Android,Grabe di ako makakatulog nito! !| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
713700253313015812,2016-07-04T14:12:17.000Z,everyone,749969083152556032,749969083152556032,Facebook,"Paano ko ba maiiwasan si CRUSH, na araw-araw ko nman nakikita? #Worried. :(",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
112196331,2016-07-03T19:32:16.000Z,everyone,749687219900653568,749687219900653568,Twitter for iPhone,"❤️ OMG naga blink-blink na ang cellphone, anong nangyayare? Huhuhu wag naman sana pati to iwan ako! Haysss grabe na talaga! 🙏😔😓😱😷| | #Worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
710373012,2016-07-03T05:20:08.000Z,everyone,749472772317818880,749472772317818880,Twitter for Android,@someuser  uiii friend?anyare sau?#worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,2243738856,,
513534183,2016-06-30T03:35:41.000Z,everyone,748357229967859712,748359324204818433,Twitter for iPhone,@someuser aaww. Ambilis ko magconclude na my pinagdadaanan ka #worried 😂,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,77684756,"[{'type': 'replied_to', 'id': '748358930435280897'}]",
93836181,2016-06-29T17:02:00.000Z,everyone,748199851100274689,748199851100274689,Twitter for Android,"Omo gudo! Nag.collapse ka pala backstage, tapos bumalik ka parin to perform.Take care naman ur health ui. | #worried #kaiyak #GD",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
724103408613892097,2016-06-29T10:01:13.000Z,everyone,748070036984602624,748093959113580544,Twitter for iPad,"@someuser baka wala na kaming mapanood sa regular screening, ubos na sa block screenings. #happy and #worried hehe. #ALDUBIYAMin14Days",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,38908587,"[{'type': 'replied_to', 'id': '748070036984602624'}]",
192265399,2016-06-28T11:18:19.000Z,everyone,747750974903595008,747750974903595008,Twitter Web Client,Coldplay is coming on November --- pero konti pa lang naiipon kong pera. :( :( :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
