lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,referenced_tweets,in_reply_to_user_id
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-20T21:55:21.000Z,Devan http://someurl as #instagram #spontaneous #angry #actitud #montrealdowntown,800457529369174016,800457529369174016,2799084203,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-20T14:10:19.000Z,Lorilyn http://someurl en #beautiful #armsday #angry #фитнес #ddob #fitnessbikini,800340499563507721,800340499563507721,2835347628,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-19T23:26:19.000Z,Terza http://someurl us  #smiles #angry #weights #glam #dnesjem,800118033406693376,800118033406693376,2799084203,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-19T21:39:40.000Z,Verla http://someurl us #cool #mother #angry #klass #fitnessbody #phgym,800091195296907266,800091195296907266,2838933211,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-19T17:59:23.000Z,Turno ético #instachile #saturday #angry #bored @ Chilectra http://someurl,800035758513889280,800035758513889280,2453703741,#angry,"{'place_id': '0010b4cb51ca93d8', 'coordinates': {'type': 'Point', 'coordinates': [-70.64484541, -33.44450431]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-19T17:47:02.000Z,Espero tengas + suerte q nosotros #Angry Nosotros somos poquita cosa frent a grandes fundaciones  @someuser @someuser @someuser,800019833857462273,800032652061446145,2257236868,#angry,,"[{'type': 'replied_to', 'id': '800019833857462273'}]",622804707
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-19T16:53:27.000Z,Reena http://someurl un #tantesange #anlatistanbul #angry #coment #body #myvibes,800019165171986432,800019165171986432,2838933211,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T14:40:39.000Z,Rojos #cinematographer #lukaskristodp #revolución #angry #people http://someurl,799623359776559104,799623359776559104,112462132,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T06:27:01.000Z,El look de Poseidón! #elkallpa #angry #selfie #filter #edited #editedphoto #underwater... http://someurl,799499131056168960,799499131056168960,3155065519,#angry,"{'place_id': '49af5b43d4963f4c', 'coordinates': {'type': 'Point', 'coordinates': [-121.891, 36.6]}}",,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T20:37:15.000Z,Elsi http://someurl me #bokepindonesia #bir_dakika #angry #npc #fitfrenchies #treinododia,799350713029718016,799350713029718016,2839528435,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T18:15:54.000Z,El Gabriel está enojado ☹️️ #instachile #thursday #angry @ Parque Forestal http://someurl,799315139568738305,799315139568738305,2453703741,#angry,"{'place_id': '0010b4cb51ca93d8', 'coordinates': {'type': 'Point', 'coordinates': [-70.6411, -33.4358]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T16:18:22.000Z,😂😂😂😂 digame pero digame por que No ? 😂😂😂😂 tan yo #Lol #Angry 😠 http://someurl,799285560435060736,799285560435060736,153540551,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T13:42:16.000Z,Ojala todos los dias me dieran los buenos dias como la forma que fue hoy wiiiiiiiiii ~~| #sarcasmo #angry,799246277448003584,799246277448003584,571547478,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T18:52:05.000Z,Esta niña 👶 hasta molesta se ve hermosa #Niña #Baby #Molesta #Angry #BebeMolesto #angryBaby... http://someurl,798961855653969920,798961855653969920,116054937,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T14:47:52.000Z,Para qué vengo a todas las clases de esta fuckin materia si saco lo mismo que los dudes que nunca vienen #Angry,798900396949282818,798900396949282818,128065646,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T07:47:23.000Z,Debra http://someurl  #ceweksexy #saturdays #angry #fitt #nba #fitnessim,798794581944856577,798794581944856577,2838933211,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T01:04:12.000Z,¿Porque tengo que soportar a mi sobrina? Mejor si me pagaran por hacerlo. 😒👊 | | #angry #nephew #cuidar  #yonotengolaculpa #aunasilaamo http://someurl,798693115951386624,798693115951386624,478190706,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-15T18:04:13.000Z,"El remedio,el trapito Y ÚNTELE USTED TANTITO #Angry",798587423462539265,798587423462539265,298833274,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T20:38:09.000Z,"Creo que se le acabaron los post-it (estaba enojada, creo...) jajaja 😂 #carstagram #angry #Jelous 🍀 http://someurl",798263776084692993,798263776084692993,382240967,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T20:37:12.000Z,"Odio a los que vieron la #SuperLuna , claro, acá todo nublado >_< #angry",798263535893618689,798263535893618689,715644805104209924,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T00:19:12.000Z,Debra http://someurl ok #beautiful #decisions #angry #hters #tagsfor #phgym,797957016341737472,797957016341737472,2835347628,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T19:25:38.000Z,"Maldita sea, lavar de nuevo porque un sapo se coloco a jugar con un podaora, y lleno todo de humo. #angry",797883135514050560,797883135514050560,141020377,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T22:29:51.000Z,🔴 VIDEO SPOILER 🔴| | #JustWatched #TVD #TheVampireDiaries - 8x04 - Una eternidad de miseria ⚪ #Dissapointing #Angry| http://someurl http://someurl,797567107382865920,797567107382865920,76173885,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T17:15:28.000Z,Pensar que tienes que volverlo hacer #angry #sad,797487990553636864,797487990553636864,1242503586,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T15:19:27.000Z,A ti te digo : deja de tomar horas y no venir 😡😤😑😪#enojado #angry #bored #saturdaymorning #working http://someurl,797458794255175681,797458794255175681,19186274,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T07:35:18.000Z,Xaviera http://someurl as #girl #manzara #angry #swimwear #ehsan #abnehmen,797341988051886080,797341988051886080,2839528435,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T03:25:00.000Z,BRUTAL GOLPIZA EN UN PARTIDO DE RUGBY EN INGLATERRA |  #UnitedStates #TCMS6 #Rugby #Deportes | #fight #angry #England | http://someurl,797278997205962752,797278997205962752,609598189,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T22:03:09.000Z,Estelle http://someurl us #instagram #campeonato #angry #rickross #abslast #stronggirl,797198001617928192,797198001617928192,2799084203,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-11T20:44:34.000Z,No me toques el #pico!!! 😡 #angrybirds #angrybird #angry #bird #red #fun #friends #primark http://someurl,797178227575898113,797178227575898113,26556757,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T20:19:11.000Z,Amity http://someurl es #boys #teamtreta #angry #swimwear #frenchbulldogs #playhard,797171837029548034,797171837029548034,2839528435,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-11-11T18:01:53.000Z,"@someuser si, las mujeres siempre dicen eso hasta que les llega el que es... #jealousy  #angry 😡 http://someurl",797136077144412160,797137286567751680,2264416362,#angry,,"[{'type': 'replied_to', 'id': '797136077144412160'}]",178529889
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T04:49:09.000Z,#angry pussy porno de mujeres colombianas http://someurl,796937785630425088,796937785630425088,753246107099168768,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T01:51:42.000Z,Perdio Argentina y me voy a dormir 😠😖| #me #angry #sleep #sleepy #instamood http://someurl,796893130725425152,796893130725425152,138587897,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T00:19:13.000Z,"Toda mi*rda es un caos para mí, todo. | #Angry",796869857220448256,796869857220448256,96431969,#angry,{'place_id': '012c447f4ce72363'},,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-10T16:09:12.000Z,Janis http://someurl es #boys #holiday #angry #bench #skier #happyvibes,796746538605281280,796746538605281280,2839528435,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-10T14:36:01.000Z,#angry #italianfood #milano @ Corso Buenos Aires Milano http://someurl,796723089715306497,796723089715306497,3242491167,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-10T13:33:08.000Z,Verla http://someurl or #cool #saturdays #angry #bench #mtlmoments #powerhousegym,796707265915027456,796707265915027456,2839528435,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-10T03:18:31.000Z,Deseara que me tragara la tierra. | Así no me jodo la vida... | #Angry,796552589026455552,796552589026455552,96431969,#angry,{'place_id': '0003557c7b244fd3'},,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-09T18:01:38.000Z,Yo en el trabajo #Work #angry #Ghost http://someurl,796412446864916480,796412446864916480,3193952605,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-09T17:45:12.000Z,Cuando dicen que me relaje y me llene de luz...así me imagino #snap #instamood #angry #freaky #sad http://someurl,796408312061448192,796408312061448192,100035810,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-09T02:58:55.000Z,Sorprendida como la gente dice una  cosa y hace otra!!!#angry#liers#Illcry,796185269439463425,796185269439463425,787825689043009536,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-11-09T00:08:42.000Z,Trump ya no me da risa #concerned #angry #scared,796142435520937984,796142435520937984,104299074,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-08T15:45:37.000Z,El mal genio q tu pareja te hace sentir es de los mas grandes #angry,796015830152740864,796015830152740864,719201162197671938,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T23:12:58.000Z,Mi Pantalla se rompioo 😭😭😡😡 #J5 #angry: me siento enojado,795766019801448449,795766019801448449,315417161,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T17:16:31.000Z,Muy enojado!!! -18 grados bajo cero ❄😱😱😱❄| . | #snow #sanpetersburgo #rusia #traveling #angry #me http://someurl,795676317387722757,795676317387722757,230834771,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T17:10:58.000Z,Muy enojado!!! -18 grados bajo cero ❄😱😱😱❄| . | #snow #sanpetersburgo #rusia #traveling #angry #me... http://someurl,795674919489142784,795674919489142784,230834771,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T15:47:17.000Z,Juline http://someurl as #hot #mor #angry #swimwear #shelifts #невозможноевозможно,795653859955843073,795653859955843073,2838933211,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T14:24:06.000Z,Cuando #Blanka no me deja usar la plasticola Xd | | #StreetFighers #Angry #Glue http://someurl,795632925064790018,795632925064790018,485083051,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T05:33:48.000Z,SIEMPRE PIERDO COSAS LUEGO TENGO QUE GASTAR DINERO PARA COMPRARLAS OTRA VEZ #angry,795499472692322304,795499472692322304,1866338222,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-07T03:03:12.000Z,"Necesito esperiencias dentro de mí profesión, no conocer las ridiculeces  que otro hace!!😠 #Angry #University",795461573447913472,795461573447913472,1198866888,#angry,,,
es,everyone,Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T22:37:58.000Z,compartir piso no es cosa facil sobretodo cuando eres la unica chica y los hombres de la casa les pela poner musica a las 2am #angry,795394824425848832,795394824425848832,30935376,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T11:10:03.000Z,Y menos mal que la sociedad ha evolucionado... #Angry http://someurl,795221705539129345,795221705539129345,577286905,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T09:39:47.000Z,#angry pussy rita faltoyano nude http://someurl,795198989209632768,795198989209632768,752283288035794944,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-06T03:59:53.000Z,"Se enoja por que no le hago caso, no entiende que la mamá hace tarea!😁😜😎| #pug #angry... http://someurl",795113447692337152,795113447692337152,252800096,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-06T01:37:18.000Z,.@someuser lanza un nuevo backstage con todos los errores posibles #sad #angry,795077566268837888,795077566268837888,69044235,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-05T06:28:17.000Z,#angry pussy tila teqila porn http://someurl,794788408082255872,794788408082255872,753246107099168768,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-05T05:15:53.000Z,No molestes papá 👊👊👊 #babyjuana #donotdisturbdaddy #angry #baby #girl #sheisdangerous #omg... http://someurl,794770186238853120,794770186238853120,568976796,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 11, 'quote_count': 2}",2016-11-05T00:17:07.000Z,"#BuenasNoches | Me rompí el lomo 30 años por el imperio y me quieren sacar cascando! 😒, pos éstos! | #Angry Valide 😡 http://someurl",794695001930403840,794695001930403840,132923625,#angry,,,
es,everyone,MEGAPO.ST,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-04T06:19:11.000Z,Gene http://someurl es #bobbs #bir_dakika #angry #nomercy #men #transformationinprogress,794423730407702528,794423730407702528,2799084203,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-11-04T04:28:32.000Z,"Escribiendo artículo sobre la esclavitud moderna , increíble saber que en pleno siglo 21 siga existiendo de manera camuflajeada. #angry http://someurl",794395881722249216,794395881722249216,188483495,#angry,{'place_id': 'df2a479b00217f80'},,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-04T02:13:10.000Z,Tengo panza y no es de cerveza #angry,794361816029728768,794361816029728768,183070834,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-03T21:35:28.000Z,Que mamera esos vecinos reguetoneros 😡 #angry,794291931299848192,794291931299848192,470723590,#angry,,,
