reply_settings,geo,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
everyone,,740711266319228929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",740711266319228929,我是組裝小能手😁✌🏻| #Instagram #photography #assembly #bookshelf #desktop #expert #wonderful #like http://someurl,2016-06-09T01:05:02.000Z,Instagram,1591126591,zh,#wonderful,,
everyone,,738025320423542784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",738025320423542784,兒童節快樂🙂👧🏻| #photography #Instagram #sunglasses #gift #childrensday #happy #wonderful #木九十 http://someurl,2016-06-01T15:12:02.000Z,Instagram,1591126591,zh,#wonderful,,
everyone,,733977699924992000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733977699924992000,待會兒PARTY上要四重奏演出......加油!| #cello #cellist #eveningdress #dress #princess #nice #great #good #best #wonderful #beautiful ... http://someurl,2016-05-21T11:08:14.000Z,IFTTT,725054840716574721,zh,#wonderful,,
everyone,,733810151287726080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",733810151287726080,美好的一天從早餐開始!!!| A #wonderful day should start from a #yum #breakfast.| http://someurl http://someurl,2016-05-21T00:02:28.000Z,Twitter Web Client,3953118013,zh,#wonderful,,
everyone,,733745920299307008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733745920299307008,見到好朋友❤️尖叫的像個小孩 whta #wonderful #coincidence meet my friend in #london #freckles http://someurl,2016-05-20T19:47:14.000Z,Instagram,27868610,zh,#wonderful,,
everyone,,733301628661583872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733301628661583872,出門前來不及po......今天晚餐超讚der!感謝啦~希望多一點的人生日(科科😆)| #nice #great #good #best #wonderful #beautiful #beauty #pretty #girls #aweso... http://someurl,2016-05-19T14:21:47.000Z,IFTTT,720418833018695682,zh,#wonderful,,
everyone,,733097276692942849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733097276692942849,New #Coffee Instagram by @someuser 早安 • 我們吃早餐| #breakfast #coffee #steak #luxury #yummy #wonderful #morning http://someurl,2016-05-19T00:49:45.000Z,IFTTT,2933995596,zh,#wonderful,,
everyone,,732858176425611264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",732858176425611264,今天就不囉唆請各位看倌直接賞圖吧| （對，其實是想不到梗了）| | #洋裝的季節 #背心一定要 #快私訊吧| | 小花細帶洋裝$390| 長版開衩背心（黑白灰）$290| 香 ... #wonderful #bff #rossetto http://someurl,2016-05-18T08:59:39.000Z,rumianl,716589864792285184,zh,#wonderful,,
everyone,,732727640205975552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",732727640205975552,"頭髮剪了後,翻照片看到這張,覺得......😂| #hair #wow #sunshine #sun #pictures #photo #nice #good #best #wonderful #beautiful #beauty #hot... http://someurl",2016-05-18T00:20:57.000Z,IFTTT,725054840716574721,zh,#wonderful,,
everyone,,731065906567073792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",731065906567073792,黑色星期五 同事送朵花 😌覺得浪漫 #tgif #romantic #flower #life #wonderful http://someurl http://someurl,2016-05-13T10:17:49.000Z,WordPress.com,725658758739808256,zh,#wonderful,,
everyone,,730857711361875968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",730857711361875968,完美是否在这里。真棒看法。新鲜水果和热情斯里兰卡好客的感觉就像一个家。 #wonderful #perfect #hotday #amazing #great #nice #view http://someurl,2016-05-12T20:30:31.000Z,Twitter for iPhone,713647933145481216,zh,#wonderful,,
everyone,,730583912896974849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",730583912896974849,El sol alumbra el mar/ The sun illuminates the sea/ 太阳照亮大海 #instagood #paradise #loveit #sunset #wonderful #landsca... http://someurl,2016-05-12T02:22:33.000Z,IFTTT,724998137870323712,zh,#wonderful,,
everyone,,730409604350382080,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",730409604350382080,出門都不知道自己飾品戴反邊| 自拍時才突然發現...我真的笑了😹| #selfie #accessories #tbt #wonderful #love #lifestyle #lifeisgood #like4like #outfi... http://someurl,2016-05-11T14:49:54.000Z,IFTTT,718875475045560322,zh,#wonderful,,
everyone,,730285415861764096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",730285415861764096,mo_rolin: 自己加海苔和半熟蛋，本來有加麵，第一次來不知道要自己去領，離開時店員還特地找我們錢，好貼心。| | #traveljp #travel #enjoy #life #wonderful #大阪 #一蘭拉麵 #rame... http://someurl,2016-05-11T06:36:25.000Z,IFTTT,721699461160951808,zh,#wonderful,,
everyone,,729094039082049538,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",729094039082049538,想念自由、庸懶、放鬆所有一切～| #beach | #beautiful | #ocean | #wonderful | #sunset http://someurl,2016-05-07T23:42:19.000Z,Instagram,406030123,zh,#wonderful,,
everyone,,729053365947109376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",729053365947109376,夜景。斯里兰卡科伦坡。 #relax #awesome #wonderful #nightlife #community #local自#fun #wonderofasia #beautiful #srilanka http://someurl,2016-05-07T21:00:42.000Z,Twitter for iPhone,713647933145481216,zh,#wonderful,,
everyone,,727494306030751744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",727494306030751744,😊| 有事沒事笑一下，心情就變好了🙆| #love #smile #wonderful #world http://someurl,2016-05-03T13:45:33.000Z,Instagram,1347234768,zh,#wonderful,,
everyone,,725855244123525122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",725855244123525122,這一瞬間 是紫粉紅的世界。| #紫色 #粉紅 #橘 #日出 #sky #ocean #wonderful #goodday #景 #海洋 http://someurl,2016-04-29T01:12:30.000Z,IFTTT,719920706302132224,zh,#wonderful,,
everyone,,725359654851727360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",725359654851727360,辛苦是為了以後更不一樣的風景😭😂| #nowadays #tired #become #infuture #wonderful #fortune #cheerfulmind http://someurl,2016-04-27T16:23:12.000Z,IFTTT,720418833018695682,zh,#wonderful,,
everyone,,725252611516059648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",725252611516059648,找了時間做大掃除、掃地拖地洗衣、流了滿身大汗真舒服、再來悠哉地吃個晚餐吧！🍝| #clean #alone #dinners #wonderful #0427 #photoofthedays http://someurl,2016-04-27T09:17:51.000Z,Instagram,413644621,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [-122.39143145, 37.60072719]}, 'place_id': '272f29aa61fa05d3'}",724063193568419840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",724063193568419840,Smoked ham Hunan style #Hunan #wonderful @ Wonderful Restaurant 北京香根酒樓 http://someurl,2016-04-24T02:31:32.000Z,Instagram,4298971,zh,#wonderful,,
everyone,,723016144194555904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723016144194555904,攝影是很需要想像的創作，在美的之餘還有更深層的意義 #蜷川實花 #展 #colorful #beautiful #wonderful #photography #big #love #當代 #台北 #taipei #台灣 #ta... http://someurl,2016-04-21T05:10:56.000Z,IFTTT,722553017585819648,zh,#wonderful,,
everyone,,722085797944360960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",722085797944360960,每個#機會 都要#把握 #change #決心 #wonderful #smile #sleep #go http://someurl,2016-04-18T15:34:04.000Z,Instagram,3299798576,zh,#wonderful,,
everyone,,719095416273387521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",719095416273387521,/| 好美的阿姐好帥的老劉😍😍😍😍😍| #wonderful#wedding @ 京采飯店Splendor Wedding Banquet http://someurl,2016-04-10T09:31:22.000Z,Instagram,605721969,zh,#wonderful,,
everyone,,718848113499357184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",718848113499357184,#yale 耶魯大學 #yaleuniversity #saturday #morning #happy #student #allblack #dog2sis #wonderful #unitedstates by dog2si... http://someurl,2016-04-09T17:08:40.000Z,IFTTT,3220285717,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [101.62146, 3.13676]}, 'place_id': '77def60fb9166b95'}",718727345666809856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",718727345666809856,"久违的重逢,心灵的感慨,相同的境况,镜子似的自己😊| 想回以前的自己,一切会好起来的~| 加油💪linglavender | | #wonderful #gathering #sista #chat... http://someurl",2016-04-09T09:08:47.000Z,Instagram,1675746446,zh,#wonderful,,
everyone,,718073483578597376,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",718073483578597376,在由🚂当地交通的方式来卡卢特勒。斯里兰卡。 #beautifulsrilanka #love #life #local自#traveling #train #amazing #experience #happy #wonderful http://someurl,2016-04-07T13:50:34.000Z,Twitter for iPhone,713647933145481216,zh,#wonderful,,
everyone,,717696409265307648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",717696409265307648,【自己一個又如何？】| | 只需要一個萬字夾！不會再因為一條小手鏈耽誤出門時間。| | 好看又親民！50+ 款時尚設計配飾 >> http://someurl ... #beautyobsessed #smile #wonderful http://someurl,2016-04-06T12:52:12.000Z,rumianl,716589864792285184,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.4874812, 25.07011587]}, 'place_id': '019a3137395a2973'}",716846937169747969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716846937169747969,破風後，來一罐冰涼小海，整個就是通體舒暢啊| #bike #heineken #sport #wonderful #happy @ Ma Ma House http://someurl,2016-04-04T04:36:42.000Z,Instagram,201065001,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.82194981, 21.9352278]}, 'place_id': '0015605113e11028'}",716460688147787776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716460688147787776,陪你去看海🌊🌊🌊#sea #ocean #blue #sky #beautiful #wonderful #iPhone #photography #enjoylife #happy... http://someurl,2016-04-03T03:01:53.000Z,Instagram,2380072826,zh,#wonderful,,
everyone,,716298027124654085,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716298027124654085,忙活了一晚上的成果，还是比较满意的(￣▽￣)#me #photo #frame #rahmen #love #night #hard #wonderful #perfect #chengdu... http://someurl,2016-04-02T16:15:32.000Z,Instagram,1568718145,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.55, 25.05070833]}, 'place_id': '00180402799fed03'}",716288293927657472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",716288293927657472,很開心| 這個角度終於比較清楚些，哈哈| | #happy #lovely #Eason #concert #wonderful #taipei #taiwan @ Taipei Arena http://someurl,2016-04-02T15:36:51.000Z,Instagram,391221270,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.56661422, 25.03543137]}, 'place_id': '00180402799fed03'}",715124279390511104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715124279390511104,媽呀天天都想吃火鍋😅😅😅#hotpot #meat #beef #feast #delicious #wonderful #dinner #enjoylife #memories #happy... http://someurl,2016-03-30T10:31:29.000Z,Instagram,2380072826,zh,#wonderful,,
everyone,,714025749733371904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",714025749733371904,#wonderful #view #sunset #tree| | 站在樹林內就如沒氧氣。| | #高山低谷 #林奕匡 #PhilLam| #在 #夕陽 #下 #寂寥 #吧 #沒 #權利 #見... http://someurl,2016-03-27T09:46:19.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,713954682645913601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713954682645913601,#wonderful #colourful #flower #pink #HongKong| | 多等一百年，捱到開花才遇見。| | #百年不合 #周柏豪 #pakho #lyrics| #風景 #就算... http://someurl,2016-03-27T05:03:55.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,713308486105436160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713308486105436160,#wonderful #view #urban #piano #ifc| | 我真的沒有天份，安靜的沒這麼快。| | #安靜 #周杰倫 #JayChou #Jay #lyric| 我 #會 #學 #著... http://someurl,2016-03-25T10:16:10.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,711870132826587137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711870132826587137,#wonderful #urban #view #rainy #raindrop| | 回憶是一行行無從剪接的風景，愛始終年輕| | #聽見下雨的聲音 #周杰倫 #魏如昀 #lyrics... http://someurl,2016-03-21T11:00:40.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,710827489853972480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",710827489853972480,补图 :P| #bird #cute #amazing #wonderful #beautiful #photooftheday #instasize #tagsforlikes... http://someurl,2016-03-18T13:57:34.000Z,Instagram,1182631483,zh,#wonderful,,
everyone,,710722920415412224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",710722920415412224,#wonderful #drawing #wax #candle| | 我點燃燭火溫暖歲末的秋天。| | #楓 #周杰倫 #JayChou #Jay #lyrics| #極光 掠奪 #天邊| #北風 掠過... http://someurl,2016-03-18T07:02:03.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,709247932717989888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",709247932717989888,#wonderful #drawing #orange #blue #hourglass| | 光陰雖倒計著，但呢喃下照樣漫長。| | #完 #陳奕迅 #lyrics| #從 #來 #從來 #病床... http://someurl,2016-03-14T05:20:59.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,708918979205664768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",708918979205664768,#wonderful #drawing #angel #white #purple| | 神聖那種容貌就似妳。| | #二等天使 #劉浩龍 #lyrics| #觀眾 #看著 #亦會 #覺得... http://someurl,2016-03-13T07:33:50.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,708206088722751488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",708206088722751488,#wonderful #urban #view #flower #purple| | 反正花開了，終究會落。| | #聽爸爸的話 #周杰倫 #JayChou #lyrics| #一個人 的 #愛情 #很... http://someurl,2016-03-11T08:21:04.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,707774180650041344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707774180650041344,#wonderful #urban #view #rainy #morning #wet| | 晨曦細雨，重臨在這大地。| | #分手總要在雨天 #張學友 #lyrics| #總要 #在 #雨天 #人... http://someurl,2016-03-10T03:44:49.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,706759435222437888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",706759435222437888,#wonderful #view #colourful #flower #cloudy| | 花滿地；奇樹滿林。| | #花千樹 #容祖儿 #lyrics| #花 #多 #眼 #亂 #難... http://someurl,2016-03-07T08:32:34.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,706422344248590336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",706422344248590336,#wonderful #coffee #YOHOMall #形點| | 只差一點好時辰，主角始終會等到。| | #找對的人 #張敬軒 #HinsCheung #lyrics| #苦澀 #只 #不過... http://someurl,2016-03-06T10:13:06.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,705951421649309696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705951421649309696,我被你融化了🐶🐶🐶| #puppy #sosweet #dog #playing #0305 #wonderful http://someurl,2016-03-05T03:01:49.000Z,Instagram,413644621,zh,#wonderful,,
everyone,,705677807888834560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705677807888834560,#wonderful #view #lovely #flower #countryside| | 花開的沙丘滋養我們貧窮地方，優美似畫。| | #七百年後 #陳奕迅 #lyrics| #文明 #能... http://someurl,2016-03-04T08:54:34.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,705332908542861312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705332908542861312,#wonderful #urban #view #sunset #TinShuiWai| | 我不願讓你一個人，一個人在人海浮沉。| | #我不願讓你一個人 #五月天 #Mayday... http://someurl,2016-03-03T10:04:04.000Z,Instagram,2957047580,zh,#wonderful,,
everyone,,705196111347245060,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705196111347245060,#wonderful #urban #view #LionRock| | 晨早，天邊一看日出我已在幹活。| | #時差 #Kolor #lyrics| #但 #妳 #仍 #在 #夢 #裡邊 #暢遊... http://someurl,2016-03-03T01:00:29.000Z,Instagram,2957047580,zh,#wonderful,,
