lang,created_at,public_metrics,in_reply_to_user_id,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets
hi,2016-12-21T05:00:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,दुनिया की काली नजर से बच कर् चलना ऐ सदी| अब तो तू भी 17 साल की होने वाली है| #Happy New Year 17,811436099407151104,2305342945,811436099407151104,Facebook,#happy,,
hi,2016-12-21T02:30:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,आज मेरे छोटे बेटे विकेश कुण्डू का | जन्मदिन है। परमपिता परमात्मा और | आप सभी का प्यार और आशीर्वाद बना रहे ।| #Happy birthday #VikeshKundu http://someurl,811398318802825216,753880116682514432,811398318802825216,Twitter for Android,#happy,,
hi,2016-12-20T13:59:44.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",,everyone,#KCAindia2016 #superdancer @someuser  soo #happy to see u bhaiya :)  :)  :) ☺☺☺ @someuser http://someurl,811209471334563846,1076646810,811209471334563846,Twitter for Android,#happy,,
hi,2016-12-20T11:06:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#दुबई के निवासि खुश होते जा रहे हैं, नवीनतम सर्वेक्षण के अनुसार। http://someurl #Dubai #happy http://someurl",811165809301225476,748889065370583040,811165809301225476,Vends Media,#happy,,
hi,2016-12-20T02:33:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"शेयर करें #Jokes और हंसते रहिए, गुदगुदाते रहिए...| #Funny #Smile #Laugh #Fun #Lol #Dontlaugh #Happy http://someurl",811036870155108352,1494295008,811036870155108352,Facebook,#happy,,
hi,2016-12-19T15:48:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",,everyone,"करुण की मां हुईं भावुक, पिता बोले- बेटे पर बहुत गर्व #karunnair #parents #happy http://someurl http://someurl",810874412316688385,34206701,810874412316688385,hindi.news24online.com,#happy,,
hi,2016-12-19T13:55:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Jai Samadha Babal Sain ☺♥♥ kelashsamtani #RRK #JS #JaiSamadha #blessed #happy http://someurl,810846096331313152,2267258102,810846096331313152,Instagram,#happy,,
hi,2016-12-19T13:47:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Bhaiyo sirf 12 din aur  sath do @someuser very #happy happy #newyear hoga janta ke liye🙏 http://someurl,810843934901567489,2939204112,810843934901567489,Instagram,#happy,,
hi,2016-12-19T12:10:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,🌴🌿🌾🌱💛💚 #Happy DUBAI http://someurl,810819483086503937,723915027225448448,810819483086503937,Twitter for Android,#happy,,
hi,2016-12-19T03:11:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#underwater #day | #travel #diary #love #island #photooftheday #happy #me #fish @ Paradise Isand,... http://someurl",810683991942631424,1210742287,810683991942631424,Instagram,#happy,,
hi,2016-12-19T03:04:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#congratulations #sis #happy 👰💕 @ Malakor Thai Restaurant http://someurl,810682266980597760,220553377,810682266980597760,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-122.21914, 47.44344]}, 'place_id': 'a96f188f5de647b5'}",
hi,2016-12-18T20:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Kitna Azeem Hai Wo ShakhS| Jis Ne RAZAE Ejad Ki| | O Yaar Wichon Nikln No Dil E Nai Kr Da|  | #Happy Winter| | @someuser,810581839966588928,270372125,810581839966588928,Twitter for Android,#happy,{'place_id': '000799c66e428a87'},
hi,2016-12-18T14:43:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2831713327,everyone,@someuser Thora late nahi ho gaya???😂😂😂#BetterLateThanNever #Happy #Proud  #Pakistan,810495647262658560,770951336351391745,810488387153051648,Twitter Web Client,#happy,,"[{'type': 'replied_to', 'id': '810488387153051648'}]"
hi,2016-12-18T04:33:55.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,#HAPPY DUBAI http://someurl,810342303109881856,723915027225448448,810342303109881856,Twitter for Android,#happy,,
hi,2016-12-17T13:29:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#eposterpresentation #asicon2016  #firstnationalconference  #happy #mysuru @ Karnataka State... http://someurl,810114763040636928,176342532,810114763040636928,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [76.62358333, 12.31341667]}, 'place_id': '71faf476216399e5'}",
hi,2016-12-17T12:35:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#suitup #mayfair #reception #blazer #beardlife #beard #happy #black @ Rathi Niwas http://someurl,810101042272681985,519328581,810101042272681985,Instagram,#happy,,
hi,2016-12-17T10:03:52.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,"#hill #trip #happy #lovedit @ Dhanaulti, Uttarakhand, India http://someurl",810062951059169280,109496779,810062951059169280,Instagram,#happy,,
hi,2016-12-17T08:40:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57998991,everyone,@someuser ##Happy Bday....Ritesh bhaiyya......,810041990213668864,440188252,810041990213668864,Twitter Web App,#happy,,
hi,2016-12-17T00:36:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,rise and shine! ☀| #goodmorning #happy #weekend @ Valenzuela City http://someurl,809920260971384833,79911351,809920260971384833,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [120.967, 14.7]}, 'place_id': '00c1d2fc11f29f68'}",
hi,2016-12-16T20:16:40.000Z,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 28, 'quote_count': 0}",,everyone,#大好き #お菓子作り ♡| #りんごのケーキ #チョコチップパウンドケーキ #フォンダンショコラ ✩︎°｡⋆︎⸜(ू｡•ω•｡)| #happy #love #sweets #applecake #chocolatecake #followme http://someurl,809854778457149442,4203241992,809854778457149442,Twitter for iPhone,#happy,,
hi,2016-12-16T15:25:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,With 💓 #happy #Smile #DearZindagi| #+veVibes #travel @ Anayirankal... http://someurl,809781531887534080,15835269,809781531887534080,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [77.17297744, 10.02277073]}, 'place_id': '5d01806d080d1e50'}",
hi,2016-12-16T08:24:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",98563218,everyone,@someuser @someuser @someuser @someuser nice its my city dhrangadhra.  #feel #happy #proud.,809675541854978049,2580847728,809669460227289089,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '809669460227289089'}]"
hi,2016-12-15T15:58:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26708210,everyone,@someuser #saif ali khan ne #humshakals film kiya #salman khan ne film #kick kiya aur #shahrukh khan ne film #happy new year kiya.,809427406075228160,732471547672158208,809427406075228160,Twitter for Android,#happy,,
hi,2016-12-15T15:51:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,वक्तवक्तलम्हा गुज़र जाएगा..कुछ दिनो बादनया साल आजाएगा..अभीसे मुबारकबाद पेश करदूँ.वरना ये सिलसिला कुछ दिनोबादआम हो जाएगा..#HAPPY NEWYEAR 2017,809425537718480896,809417460214419456,809425537718480896,Mobile Web (M2),#happy,,
hi,2016-12-15T05:43:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happY birthday bhai #goD blEzz Yu #party hard🎂🎁🎀  #bs hAmari Bhabhi jAldi he mil jaye #heheh #mela singer bhai... http://someurl,809272721465110529,3426101479,809272721465110529,Facebook,#happy,,
hi,2016-12-15T02:40:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,Cheddarcheese egg mash potatoes sandwich | | #sandwich #soup #cafe #happy #miasbread #ミアズブレッド http://someurl,809226668279812098,348913812,809226668279812098,Instagram,#happy,,
hi,2016-12-14T16:42:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,🎂🎂#Happy #birth #Day #Jayan & #Yash 🎂🎂🎂| | 💐💐#Happy #Anniversary masha  Umesh Shapriya💐💐,809076136709910528,779343727810650112,809076136709910528,Facebook,#happy,,
hi,2016-12-14T01:46:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy anal teen kendra http://someurl,808850591166373888,383092275,808850591166373888,Twitter Web Client,#happy,,
hi,2016-12-14T00:52:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,JO JO JO JO JO 🎅🏼🎄🎈| #selfie #instamoment #happy http://someurl,808837021598826496,532432459,808837021598826496,Instagram,#happy,,
hi,2016-12-13T15:40:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,#happy#karthikai#deepam http://someurl,808698045831450624,722345700089020416,808698045831450624,Twitter for Android,#happy,,
hi,2016-12-13T12:15:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,क़ाबिल लोग न तो किसी को दबाते हैं और न ही किसी से दबते हैं 🌻🌹🌼| | #Be #Happy #Keep #Smiling #NirmaAdvanceWithHrithik #cutebaby #cutepress http://someurl,808646530223718400,3269669598,808646530223718400,Twitter Web Client,#happy,,
hi,2016-12-13T10:28:29.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,everyone,#Happy  DUBAI http://someurl,808619593166163968,723915027225448448,808619593166163968,Twitter for Android,#happy,,
hi,2016-12-13T10:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Aaj phir tumpe pyaar aya hai. .behaadh aur besumaar aya hai #vasco #happy #likers #likeme... http://someurl,808618769199165440,498867201,808618769199165440,Instagram,#happy,,
hi,2016-12-13T09:44:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,#Happy DUBAI http://someurl,808608553485340672,723915027225448448,808608553485340672,Twitter for Android,#happy,,
hi,2016-12-13T07:06:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy Birthday @someuser जन्मदिन की हार्दिक शुभकामनाएं ईश्वर आपको सदा दीर्घायु एवं स्वस्थ जीवन प्रदान करें,808568845145358337,4832425044,808568845145358337,Twitter for Android,#happy,,
hi,2016-12-12T12:03:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#भाजपा_प्रदेश_महामंत्री_मा. #पंकज_भैया को जन्मदिन ही हार्दिक शुभकामनायें..!!| #Happy #Birthday #Bhaiya  @someuser,808280992750321665,712938306997125121,808280992750321665,Twitter for Android,#happy,,
hi,2016-12-12T11:06:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#Happy Birthday Thalaivaa| |   Super Star Rajini kanth.... http://someurl,808266795333414913,708938044976402432,808266795333414913,Twitter for Android,#happy,,
hi,2016-12-12T08:05:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,Meetha Meetha hai Mere Muhammad ka naam| Unpe lakhon karodon  duroodo  salam.|  #happy #Eidmiladunnabi,808221178213048320,2924139108,808221178213048320,Twitter for Android,#happy,,
hi,2016-12-12T07:18:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,chinwag 📷ari riyadh| .| .| .| #lunch #happy #family #love #friends #fun #chinwag #chill http://someurl,808209512620556288,82637815,808209512620556288,Instagram,#happy,,
hi,2016-12-12T06:55:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1176135546,everyone,@someuser  #happy birthday thalaiva #super star yaaru nu ketta chinna kulanthiyum sollum...🎂🎂🎂🎆🎆🎊🎊🎇🎉🎉🎋🎋🎁🎂🎈🎈🎈 ... # rajinikinath,808203586803011584,750930683594469376,808203586803011584,Twitter for Android,#happy,,
hi,2016-12-12T04:24:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1102984189,everyone,@someuser @someuser #Happy bday yuvi pa......🎂🎂🎂🎂🎂🎂🍫🍫🍫🍫🍫🍨🍨🍨🍨🍰🍰🍰🍰💫💫💫💫💫💫,808165519274758145,794412258860433408,808011232468824064,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '808011232468824064'}]"
hi,2016-12-12T00:26:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,In the midst of vardha #happy karthigai deepam#,808105739143086081,360769003,808105739143086081,Twitter for Android,#happy,,
hi,2016-12-11T18:28:47.000Z,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}",,everyone,#Hàppy #birthday #superstar Rajinikanth| Thala Ajith - He can be a RAJINI @someuser http://someurl,808015692322717696,738273001066618880,808015692322717696,Twitter for Android,#happy,,
hi,2016-12-11T16:25:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Shabbaa #class #beatdown #passion #love #happy 💖🔝🙈🎊💎💪🏽 http://someurl,807984710387318785,426876523,807984710387318785,Instagram,#happy,,
hi,2016-12-11T13:52:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2852359916,everyone,@someuser @someuser #Happy birthday Honble shri pranab Mukherjee.,807946098862157824,3306089107,807912851729846272,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '807912851729846272'}]"
hi,2016-12-11T09:20:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#roaming #withbro #happy #weekend #roaringfuntimes @ Sreekrishnapuram, India http://someurl",807877671749226497,2446254113,807877671749226497,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [76.4158, 10.9067]}, 'place_id': '5d01806d080d1e50'}",
hi,2016-12-11T06:05:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Pranab Da k pas hai Rajneetik jindadili..Apni post se kabhi karte nahin dillagi..| #happy birthday.. http://someurl,807828539957460992,3738235098,807828539957460992,Twitter for Android,#happy,,"[{'type': 'quoted', 'id': '807770763818254336'}]"
hi,2016-12-11T05:39:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2892809359,everyone,@someuser @someuser @someuser @someuser @someuser 🎊🎉#HAppy #Bday #Honble 👑#PRESIDENT OF#INDIA 🎊SHRI PRANAB.MUKHERJEE JI 😊🎊 http://someurl,807822135854964736,729958658130337792,807822135854964736,Twitter for Android,#happy,,
hi,2016-12-11T05:35:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2892809359,everyone,@someuser @someuser  @someuser 😊#happy bday #honble shri Pranab mukherjee ji 😊😊 http://someurl,807821081365004288,729958658130337792,807796855576760320,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '807796855576760320'}]"
hi,2016-12-11T04:25:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",805454373023158273,everyone,@someuser #happy Bdday Sir....!! Aap jiyein Hazaro Saal.,807803497768882176,805454373023158273,807803220516999168,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '807803220516999168'}]"
hi,2016-12-11T03:27:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"हमसफ़र हमराह हमदम हमनवी,| हिन्द की धरती ने स्वेत चादर ओढ़ ली।| #Happy #Winters",807788759307743233,366954553,807788759307743233,Twitter for Android,#happy,{'place_id': '267ab241b3d62cb6'},
hi,2016-12-11T02:08:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,##Happy birthday pranab mukherjee####,807769078446362624,792672875392237568,807769078446362624,Twitter for Android,#happy,,
hi,2016-12-10T18:38:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy #Birthday #mere # Bhai #this #Birthday #rock #theday..... http://someurl,807655869391441920,3005904600,807655869391441920,Instagram,#happy,,
