source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,773823960307802112,758194266791350272,Hiyo sio #amaizing bali ni #fantastic ila unaweza broo @someuser @ Nasanyo fortnine http://someurl,everyone,2016-09-08T10:03:03.000Z,773823960307802112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,773601139933732864,400751230,"Yangzhou Zhangshuge bookstore in Zhen Yuan, China #fantastic http://someurl",everyone,2016-09-07T19:17:39.000Z,773601139933732864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Instagram,773265905388314624,2258464496,Bolivian Quinoa Salad #fantastic| Lunch at C-VICHE #mustgotorestaurant #C-VICHE #Bayview... http://someurl,everyone,2016-09-06T21:05:33.000Z,773265905388314624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,772506881470369792,764249324436000769,#Fantastic Episode 3 Preview  http://someurl,everyone,2016-09-04T18:49:27.000Z,772506881470369792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,772053606338072576,242766740,juskooo episode 2 palag may kiss scene na ang #Fantastic hahah. LOL at bad actor si script writer ba praktisan ng kissing scene hahahaha,everyone,2016-09-03T12:48:18.000Z,772053606338072576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
neojurnal2016,771960751871430657,1331339334,MAGPUL #AK #furniture #is #plastic #really #that #fantastic #IMFC http://someurl,everyone,2016-09-03T06:39:20.000Z,771960751871430657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
TweetDeck,771918343490134021,132114559,fail actor joo sangwook hahahaha~! #Fantastic,everyone,2016-09-03T03:50:49.000Z,771918343490134021,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,771359294532964352,96087843,#Fantastic eps 1 tayang besok. Gantiin slot Age of Young.,everyone,2016-09-01T14:49:21.000Z,771359294532964352,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,770083988555829248,764249324436000769,Jisoo and Park Siyeon teaser for #FantastiC #Fantastic http://someurl http://someurl,everyone,2016-08-29T02:23:01.000Z,770084310045065216,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '770084193757982721'}]",764249324436000769
neojurnal2016,768851264797040641,1331339334,Guidolin #praises #fantastic #Leicester #as #leaders #restore #lead #7MHMNCTVEps21 http://someurl,everyone,2016-08-25T16:43:20.000Z,768851264797040641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,768817150848925696,2607776269,Hemang Aggarwal lakmefashionwk hemangaggarwal @someuser #day 2 #handlooms #fantastic #fashion... http://someurl,everyone,2016-08-25T14:27:47.000Z,768817150848925696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Instagram,768430376188579840,341857912,Moral Lesson: Kaylangan mo talaga mag-sakripisyo para sa iba. | #insideandout #movie #fantastic http://someurl,everyone,2016-08-24T12:50:53.000Z,768430376188579840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,761111793255145472,3656759533,"[Teaser 2] #KDrama JTBC #Fantastic,  tayang 2 September 2016 http://someurl",everyone,2016-08-12T07:17:29.000Z,763997819296296960,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '763605720293978116'}]",3656759533
neojurnal2016,763905172510797825,1331339334,MAGPUL #AK #furniture #is #plastic #really #that #fantastic #MTVEMA http://someurl,everyone,2016-08-12T01:09:20.000Z,763905172510797825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,762625256368463872,197416551,Take a bow and....| #japanexperience #fantastic #japan #wow #Kyoto @ Kyoto Garden Ryokan Yachiyo http://someurl,everyone,2016-08-08T12:23:24.000Z,762625256368463872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [135.78878302, 35.01106642]}, 'place_id': '9d967695959f7b15'}",,
Twitter Web Client,761338912279113728,438477183,both Lee Sohye (Hyunjoo) and Ryu Haesung (Joo Sang Wook) character posters~ #Fantastic http://someurl,everyone,2016-08-04T23:11:56.000Z,761338912279113728,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,#fantastic,,,
neojurnal2016,760368621659062272,1331339334,Guidolin #praises #fantastic #Leicester #as #leaders #restore #lead #TrainerAsiaForIndonesia http://someurl,everyone,2016-08-02T06:56:21.000Z,760368621659062272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,759791824156307456,191787043,Jaile risauni nira jaile risauni nira kaile hola mayasanga Maya misauni #fantastic song #puranodunga #kaliprasadbanskota,everyone,2016-07-31T16:44:21.000Z,759791824156307456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,#fantastic,,,
neojurnal2016,759235403937411072,1331339334,MAGPUL #AK #furniture #is #plastic #really #that #fantastic #HIAC http://someurl,everyone,2016-07-30T03:53:20.000Z,759235403937411072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web (M2),758999810598842368,90798563,kalurkey!! may teaser na pala ng #Fantastic. wahahaha di naman ako na-orient bes ohhh 😱😂😜,everyone,2016-07-29T12:17:11.000Z,758999810598842368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,758649139307679744,2993638952,#Fantastic movie yaar #great (y) — watching Madaari,everyone,2016-07-28T13:03:44.000Z,758649139307679744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,757501044742037504,65029103,#fantastic #photo #onthe #beach #amazing #followme #animal #love #holeday #2016 @ Kathara Beach... http://someurl,everyone,2016-07-25T09:01:37.000Z,757501044742037504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,757223010189340672,968782028,Big Kumo | #Kumo #nantescity #spider #lesmachinesdelile #machine #show #fantastic @ Machines de... http://someurl,everyone,2016-07-24T14:36:48.000Z,757223010189340672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,756846442417942529,724088399431348224,"Marina Bay Sands, Singapore #Singapore #marinabaysands #fantastic #beautiful #hotel #amazing... http://someurl",everyone,2016-07-23T13:40:28.000Z,756846442417942529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [103.85892905, 1.28482002]}, 'place_id': '58a4c3a0d54e1400'}",,
Twitter for iPhone,755865448286072832,2216289180,Good Karma di Roxette #favolosi #Fantastic #top #emotion http://someurl,everyone,2016-07-20T20:42:20.000Z,755865448286072832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,755727618964455424,1101597086,"Ang daming baon na heart mga idols today ah! Gugudan, Eric Nam, Melodyday, Brave Girls, Sonamoo....siguro miss na nila kami #FANtastic",everyone,2016-07-20T11:34:39.000Z,755727618964455424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Hootsuite,755567995053809664,229276807,...:::#News: #Fantastic #EDM :::... Dave Emanuel - Katana (Preview) Available Aug 11th @someuser http://someurl,everyone,2016-07-20T01:00:22.000Z,755567995053809664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,754422820621385729,3399215086,"Way to go, Hyo Joo Kim. Go Hyo Joo Kim! #Sylvania #Fantastic",everyone,2016-07-16T21:09:51.000Z,754422820621385729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,754327377090482178,712057556072407041,@someuser napahanga mo ako #GDCASTRO  #fantastic #kpopperformance  #LipSyncBattlePh 😍😍👏☝,everyone,2016-07-16T14:50:36.000Z,754327377090482178,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,148354126
TweetCaster for Android,754326976286961664,715009617756090368,TEAM PIRENA RT @someuser Astig n glaiza hahaha 😂😂😂 #fantastic baby 👍👊👏 #LipSyncBattlePh,everyone,2016-07-16T14:49:00.000Z,754326976286961664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,754326538229731328,443405884,Astig n glaiza hahaha 😂😂😂 #fantastic baby 👍👊👏 #LipSyncBattlePh,everyone,2016-07-16T14:47:16.000Z,754326538229731328,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,754275117249597440,716242617713885185,@someuser at 2013 MAMA| | #BIGBANG #FANTASTIC BABY #K-POP| http://someurl,everyone,2016-07-16T11:23:09.000Z,754275172182470657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '754275117249597440'}]",716242617713885185
dksokdx,753986279340027904,3156888760,#HandsOnHardcore #Christen #Courtney aka #Christen and #Alice aka #Mira #Sunset #Fantastic #Five Two ... http://someurl,everyone,2016-07-15T16:15:12.000Z,753986279340027904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,752742969015406592,508334367,The dark fairy tales of Miwa Yanagi| #fantastic #photo #pic #miwayanaga #OnceUponATime #fairytales http://someurl,everyone,2016-07-12T05:54:43.000Z,752742969015406592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,752193414431584256,231524645,@someuser @someuser #FANTASTIC GinaandIRnext,everyone,2016-07-10T20:27:35.000Z,752237858300231680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,{'place_id': 'f90e56f7aeb9e49c'},"[{'type': 'replied_to', 'id': '752193414431584256'}]",68884956
Twitter for iPhone,752067130737119232,34881722,Omg Moos #Madtown! That look & smile u gave me made me tulala hahaha! Grabe ang gwapo m! #WalangTapon #SummerSeoul #FangirLife #FANtastic,everyone,2016-07-10T09:09:11.000Z,752067130737119232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,751618170683740160,4339058352,"KANEDAAAA!!!! TETSUOOO!!!! KANEDAAAA!!!! TETSUOOO!!!!.......you get the picture, #fantastic... http://someurl",everyone,2016-07-09T03:25:10.000Z,751618170683740160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,750695066025492480,388937980,Hiya #fantastic #family 💜 @someuser @someuser @someuser @someuser @someuser @someuser #Purrayers4Dreamer 💜 💞💋,everyone,2016-07-06T14:17:05.000Z,750695066025492480,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 5, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,750365256396967936,215489090,Street Mahi Mahi! #favorite #famous #fantastic #fish http://someurl,everyone,2016-07-05T16:26:32.000Z,750365256396967936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",tl,#fantastic,,,
Instagram,749556276162625537,860166019,#Crazy #amazing #me #show#dragqueen #performance #fantastic #emotions #superfriends #friends... http://someurl,everyone,2016-07-03T10:51:56.000Z,749556276162625537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,749252821179064320,334717699,Hiwaga!  #fantastic #tbtG #TG #superblessed #galaksapuso,everyone,2016-07-02T14:46:07.000Z,749252821179064320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Google,748488278198915073,2362342981,DVines Kalerkey Mcoy #Fantastic Baby: http://someurl via @someuser,everyone,2016-06-30T12:08:06.000Z,748488278198915073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
neojurnal2016,740608917764485120,1331339334,Guidolin #praises #fantastic #Leicester #as #leaders #restore #lead #AsaMakiWedd http://someurl,everyone,2016-06-08T18:18:20.000Z,740608917764485120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,740394645692256256,78892891,A #fantastic #view of chidambarapurams street #village #street #rural #instalike #instagood... http://someurl,everyone,2016-06-08T04:06:54.000Z,740394645692256256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [77.65567, 8.4878]}, 'place_id': '4e61e76e6c68fcdf'}",,
Instagram,740385512314150913,30778976,endlessfaces @someuser katharina__la #photooftheday #natural #beauty #fantastic #talent... http://someurl,everyone,2016-06-08T03:30:36.000Z,740385512314150913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,736743636549963778,4598922132,sayokopaulo: So Higher~~~😍 #snsd #phantasia #tiffany #flyers #sohigher #beautiful #voice #cute #fantastic #love #소... http://someurl,everyone,2016-05-29T02:19:05.000Z,736743636549963778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,736525365712171008,123866286,Sabon di luzlg ❤ mancavi tu 😙 | #sabon #wonderful #fantastic #instapic #instaitalia #instaworld... http://someurl,everyone,2016-05-28T11:51:45.000Z,736525365712171008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [14.2406024, 40.83490682]}, 'place_id': 'ebdc4aa39ecb7cb1'}",,
Facebook,736337585870635008,242966936,Bailalo mami al estilo #Fantastic #Davirtual #ChicaFantastic #DalePlay http://someurl,everyone,2016-05-27T23:25:35.000Z,736337585870635008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,733019644865486852,3429388948,By Boris Nasarenko #UFO #alien #road #car #нло #night #men #fantastic #photography http://someurl,everyone,2016-05-18T19:41:16.000Z,733019644865486852,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,732396970384363520,4789401175,SYEEEET. SOBRANG GALINGGG. GRABE TALAGA. #Fantastic Duo,everyone,2016-05-17T02:26:59.000Z,732396970384363520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,731852081624174594,721699461160951808,wakougi0613: #肉のお寿司 #お肉 #三国一 #黒田店 #美味 #美味しい #絶品 #ディナー #お寿司 #sushi #meat #love #delicious #wonderful #fantastic #wak... http://someurl,everyone,2016-05-15T14:21:48.000Z,731852081624174594,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,729651411861049344,832751490,Thats #Fantastic feeling #proud to be a #JAMSHEDPURIA(JsR) :-D  ;-)| Sapno ki Nagari Jaise #Mumbai ko kaha jata... http://someurl,everyone,2016-05-09T12:37:07.000Z,729651411861049344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,729497571970846720,4738309922,Ung feeling na first time mong boboto tapos ayaw pa tanggapin ung balota mo ng machine ~_~#fantastic si baby_,everyone,2016-05-09T02:25:49.000Z,729497571970846720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,728923411372777472,497814844,"#FANTASTIC BABY| #流行りに乗るヤツ| #bbq @ Ichinomiya, Aichi http://someurl",everyone,2016-05-07T12:24:18.000Z,728923411372777472,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [136.767, 35.35]}, 'place_id': '759e760a1a93e6e3'}",,
Twitter for iPhone,728665615939063808,4032063033,http://someurl via @someuser #fantastic lisa Lambe @someuser @someuser @someuser,everyone,2016-05-06T19:19:55.000Z,728665615939063808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,728532914514833408,2322564174,#ARCLINEA#WHAAUU...#fantastic project# http://someurl,everyone,2016-05-06T10:32:36.000Z,728532914514833408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,727550771861028864,267894006,@someuser @someuser @someuser @someuser @someuser @someuser @someuser Bhaha! http://someurl #Fantastic #GMeowichel,everyone,2016-05-03T17:29:55.000Z,727550771861028864,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 5, 'quote_count': 0}",tl,#fantastic,,,245050009
IFTTT,727253991973871618,2291700978,#memories #hurghada2015 #fly #fantastic #sensation by sasa_girgis http://someurl,everyone,2016-05-02T21:50:38.000Z,727253991973871618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,727095241392578560,436463631,#シビルウォーを見た| #fantastic | #EXILE ATSUSHI | #amazing | #strong http://someurl,everyone,2016-05-02T11:19:48.000Z,727095241392578560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,{'place_id': '053dd49ccbd4eca9'},,
Instagram,726312271438295040,228920666,Ganda ng ngiti ni mainedcm . Nice live chat!!! #ALDUBHBDBossing #QueenBibiMeng #Fantastic http://someurl,everyone,2016-04-30T07:28:34.000Z,726312271438295040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
IFTTT,726050408007880705,3184525314,By mikalakitty #fantastic #youarefantastic #fantasticmrfox #roalddahl #fox #quote #wesanderson #films #books http://someurl,everyone,2016-04-29T14:08:01.000Z,726050408007880705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
