reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-01-27T15:53:25.000Z,692374863487574016,692374863487574016,Twitter for Android,565381705,nl,"Chiro leiding zijn is niet alleen de leuke dingen doen, maar ook de minder leuke #angry #gefrustreerd",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-01-04T12:23:25.000Z,683987093970890752,683987093970890752,Instagram,813934243,nl,Nu met #neefje #boos #lachen #smile #angry #tantezeggertje #lovemynephew 💙 http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-01-04T11:14:39.000Z,683969786947211264,683969786947211264,"leliana,s",2580173617,nl,#Louis van #Gaal #Talks #Angry #Manchester #United #Players #After Win #Against #Swansea http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2015-12-26T12:48:42.000Z,680731963200778240,680324686128017408,Twitter for iPhone,101480478,nl,@someuser @someuser @someuser @someuser WTF....kappen ze Volbeat zomaar af!!! #top2000 #angry,#angry,"[{'type': 'replied_to', 'id': '680730004876038144'}]",2243962708,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-12-20T16:27:49.000Z,678612778798723072,678612778798723072,Twitter for Android,2967691143,nl,@someuser negeert mensen die hun lidmaatschap opzeggen en verplicht hen te bellen naar verkoopsteam om alles af te ronden #angry,#angry,,81065538,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-12-12T19:26:18.000Z,675758592323137538,675758592323137538,Twitter for iPhone,494481768,nl,@someuser vangaal kills me! #bouman #angry #vangaaldegage #firedvangaal #timetogiggs,#angry,,535066049,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-12-09T10:58:37.000Z,674543667235921920,674543667235921920,Twitter Web Client,422919178,nl,Er bestaan echt eikels op de wereld #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-12-04T04:51:07.000Z,672639242472972288,672639242472972288,IFTTT,3015515921,nl,RT jmurffff: braidenskinner #pissed #angry #overit #fuckyou #fuckmeright #ok #lasagna,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-12-02T14:51:24.000Z,672065532816982016,672065532816982016,Twitter for Android,608054804,nl,Dat moment wanneer je een level niet haald.... #angry #range,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-27T22:33:29.000Z,670369882572087297,670369882572087297,erased6610772,2161132340,nl,RT @someuser FOALS VEST @someuser @someuser #angry #fashion #guitar  http://someurl,#angry,"[{'type': 'retweeted', 'id': '670364112870838272'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-27T22:10:33.000Z,670364112870838272,670364112870838272,Twitter Web Client,3407526076,nl,FOALS VEST @someuser @someuser #angry #fashion #guitar  http://someurl,#angry,"[{'type': 'quoted', 'id': '670361846289989632'}]",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-16T13:59:18.000Z,666254216600535044,666254216600535044,Instagram,255548423,nl,Booskijkings with my man Dolf. | #monday #dolf #dolfthecat #homie #chilling #boos #angry #gangster #dj... http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-12T08:28:16.000Z,664721358325174272,664721358325174272,Twitter for Android,608054804,nl,Pff snappen sommige mensen niet dar ik het niet fijn vind dat een andere boy cuttie zegt terwijl jk een boyfriend heb... #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-08T09:18:45.000Z,663284513062146048,663284513062146048,IFTTT,2902774861,nl,RT MegynKellyNews: #FoxNews #BREAKING: #HUNDREDS of #Angry #Activists #Gather #Outside SNL #Studio – #Protest... ... http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-08T08:53:50.000Z,663278241801637889,663278241801637889,dlvr.it,3070781245,nl,#FoxNews #BREAKING: #HUNDREDS of #Angry #Activists #Gather #Outside SNL #Studio – #Protest... http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-03T04:59:11.000Z,661407248481173505,661407248481173505,Instagram,109507902,nl,"#wild #angry #sea @ Winklespruit Beach, Kingsburgh http://someurl",#angry,,,"{'place_id': '5ba760f1dd0788aa', 'coordinates': {'type': 'Point', 'coordinates': [30.86181911, -30.09511938]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-01T18:40:45.000Z,660889228902047744,660889228902047744,Twitter for Android,243381685,nl,En dan heb je het gewoon helemaal gehad met school.... #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-01T16:08:46.000Z,660850982415237120,660850982415237120,Instagram,496322361,nl,Halloween is over?? | #marschmallow #skull #chocolate #fika #nyc #halloween #angry #notangry @ Fika http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-29T11:08:19.000Z,659688207676776448,659688207676776448,Mobile Web (M2),34613271,nl,Vandag moet dit die eerste keer wees dat ek 2015 omwens #frustrated #angry #PissedOff,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-10-26T12:39:41.000Z,658624037778817024,658624037778817024,Twitter for Android,126291507,nl,@someuser mijn kenteken nog steeds niet gekregen hangt mijn kl**** uit #bpost #angry,#angry,,156427043,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-23T13:02:35.000Z,657542633657626624,657542633657626624,Twitter for Android,253471815,nl,"Ik haat het om op bus 77 te wachten bij Zuidplein. Inplaats dat er minuten afgaan, kom ze erbij. #RET #Failed #Angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-22T16:05:11.000Z,657226201950519296,657226201950519296,Twitter Web Client,584010199,nl,"dan krijgt ge als antwoord blij om interesse te zien in onze luchthaven, maar nee we moeten geen stagairs hebben hier #ANGRY",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-18T14:09:24.000Z,655747512742080512,655747512742080512,Twitter for iPhone,2325594989,nl,Tis were vo slicht van te komen #angry 😡😡😡😡😡,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-15T05:10:16.000Z,654524670083903488,654524670083903488,UberSocial for Android,80031600,nl,Aarrrggggg.....#angry 😫😫😵😵😵,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T16:16:02.000Z,653605051991257089,653605051991257089,Twitter for iPad,2819532939,nl,Rumbeke - Staden = 14 km => 1uur #verkeerschaos #roeselare loopt nu toch wel uit de hand! #angry,#angry,,,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-30T22:50:28.000Z,649355658131828737,649355658131828737,Twitter for iPhone,749279630,nl,RT @someuser Ronnie Pixeling #RonniePickering  #bareknuckle #angry #pixelart #pixel #art #viralvideo http://someurl,#angry,"[{'type': 'retweeted', 'id': '649312895721996288'}]",,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-09-30T20:00:32.000Z,649312895721996288,649312895721996288,Vine - Make a Scene,25397917,nl,Ronnie Pixeling #RonniePickering  #bareknuckle #angry #pixelart #pixel #art #viralvideo http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-09-30T19:51:38.000Z,649310656227897344,649310656227897344,Vine - Make a Scene,25397917,nl,Ronnie Pixeling #RonniePickering   #pixelart #pixel #angry #roadrage #art #viralvideo #car #motobike #briti... http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-30T15:00:30.000Z,649237388615663617,649128842444046337,Twitter for Android,2759443348,nl,@someuser hoe dit soms klink as mens HOOFLETTERS gebruik... #CAPSLOCK #Angry #Yelling http://someurl,#angry,"[{'type': 'replied_to', 'id': '649128842444046337'}]",187477384,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-29T03:51:39.000Z,648706678196707328,648706678196707328,Instagram,1413094316,nl,"Hey bro, f*vk you!!!| #angry #kill http://someurl",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-26T11:45:42.000Z,647738814820143104,647738814820143104,IFTTT,3292761667,nl,Drop in GT| #liar #dcart #dc #art #blackandwhite #angry #love http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-20T23:01:47.000Z,645734630012919808,645734630012919808,Twitter for iPhone,3368051596,nl,Marck Burema is #VERY #ANGRY RT http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-19T01:17:48.000Z,645044085380771840,645044085380771840,Twitter for Android,2417263395,nl,"Tuurlijk weer gebroken nacht!, me kop loopt over! #gedachtes #nadenken #beslissing #verdriet #happines #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-09-17T12:01:21.000Z,644481264507072512,644481264507072512,Instagram,3189930302,nl,#angry #dramatic #sinetron #ftv #justinbieber#dagelan #indonesia #akting http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-07T09:19:25.000Z,640816630335971328,640816630335971328,IFTTT,3158995731,nl,WheelsDropDone: #S14 #nissan #silvia #skid #legal #Royal #angry #monster ... http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-05T00:01:57.000Z,639951563725897728,639951563725897728,Instagram,3541507096,nl,#szybki #wsciekly #pieczara #HDS  #angry  #wolf  #on  #a  #track @ Rotterdam Zuid Vuurplaat http://someurl,#angry,,,"{'place_id': 'ea0a61fa0c646676', 'coordinates': {'type': 'Point', 'coordinates': [4.50224054, 51.9051336]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-01T10:18:12.000Z,638657096452579328,638657096452579328,Twitter Web Client,568293585,nl,Nieuw! Angry ice cream t-shirt http://someurl   #angry #icecream #tshirt #grappig http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2015-08-30T15:51:13.000Z,638016128200126465,638016128200126465,Twitter for Android,1725556520,nl,Ga je af op een marktplaatsbericht...appjes vooraf...alles lijkt oké...kom je daar...is het al afgehaald...vreemd @someuser #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2015-08-27T12:28:50.000Z,636878033547304960,636874352571621377,Twitter for iPhone,19338326,nl,Pfft @someuser @someuser @someuser @someuser  #angry #friendsfest #ripoff #touters #disgusting http://someurl,#angry,"[{'type': 'replied_to', 'id': '636876369390116864'}]",19338326,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-25T17:52:05.000Z,636234604626747393,636234604626747393,Twitter for Android,3025751498,nl,Juplaaaa t schooljaar is nog nie begonnen en tloopt nu al slecht ! kut klas + kak titu = fck it !!! #angry,#angry,,,{'place_id': '68fe20e62389c76b'}
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-23T14:48:00.000Z,635463502975647744,635463502975647744,Instagram,2430024858,nl,CuriosiTest. Hahaha medyo totoo 😂😂👌#Angry alvinnnm http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-17T17:48:07.000Z,633334506104221696,633334506104221696,Instagram,114444168,nl,hrmolle #sur #bryllup fru.pietrasboegh #bisserup #happy #angry #fun #summer #love #marry #married... http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-14T06:56:18.000Z,632083305765150721,632079220701708288,Twitter for Android,3420561262,nl,"@someuser | Egt waar, TR is ook de verantwoordelijkheid van de leden e, het ligt niet alleen aan de leiding #angry",#angry,"[{'type': 'replied_to', 'id': '632079220701708288'}]",7762342,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-06T15:39:45.000Z,629315934503571456,629315934503571456,Twitter for Android,492783250,nl,Mwhahaha for real. #women #angry #betterwatchout http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-04T19:43:19.000Z,628652452133384192,628652452133384192,Facebook,32208783,nl,AJAX wan destroy my mood #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-02T13:21:57.000Z,627831702430326784,627831702430326784,Twitter Web Client,496776182,nl,Ik heb precies hetzelfde gevoel als @someuser #Angry #Birds 2 is kiekendief van je portemonnee http://someurl #jammer,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-01T11:56:10.000Z,627447727605977088,627447727605977088,Zeppy.io,3127628375,nl,"Princess dora hello kitty #angry #birds spider man lcd #children kids digital wat, LINK:| http://someurl http://someurl",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-28T08:04:22.000Z,625939842086629376,625939842086629376,Twitter for Android,762070608,nl,Angry Birds meer dan een spelletje - VIDEO http://someurl http://someurl #Angry #Birds via @someuser,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-27T22:55:39.000Z,625801753347379201,625801753347379201,Twitter for Android,1031716339,nl,Dat kind onmiddellijk een veilig onderkomen geven! Die moeder is zwaar #alcoholic  #drphil is #angry too,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-27T19:47:00.000Z,625754278636990464,625754278636990464,Telegraaf TV,337058386,nl,Angry Birds meer dan een spelletje - VIDEO http://someurl   #Angry Birds http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-25T05:23:09.000Z,624812105833779200,624812105833779200,Vine - Make a Scene,264050898,nl,#dubsmash #arnold #killing #angry #funny #comedy #medicinehat #alberta #canada (Vine by Greg Van Wilder) http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-17T08:35:16.000Z,621961352882573312,621961352882573312,thatsgaming.nl,2467115387,nl,#Nieuws #Angry Birds 2 komen er aan - http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-16T16:32:21.000Z,621719027723960320,621719027723960320,Twitter for BlackBerry,139748159,nl,Raak so moeg vir jou moods #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-16T07:22:23.000Z,621580622847459328,621580622847459328,Windows Phone 8.1 (MultiShare),246220953,nl,#Angry #Birds 2 op 28 juli gepresenteerd - http://someurl,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-07-07T19:39:43.000Z,618504689437569024,618504689437569024,Twitter for iPad,838135040,nl,Gingen vandaag De Statie in Brecht testen. Na 20min geen ober gezien = wij opgestapt! Druppel: tafel na ons binnen 1 minuut geholpen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-07T03:08:45.000Z,618255302647898112,617954946483253248,Twitter for iPhone,3249901460,nl,"@someuser @someuser Aantankwaad ki spelling sikh ke aa, baad me India ko safe karne aana. Chu... Stereotypes! #angry af",#angry,"[{'type': 'replied_to', 'id': '617954946483253248'}]",38647512,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-06-28T20:45:29.000Z,615259748770914304,615258738518290432,Twitter Web Client,393371868,nl,@someuser  Zeg dat wel #angry,#angry,"[{'type': 'replied_to', 'id': '615259275624120320'}]",2371261604,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-27T21:12:06.000Z,614904059947036672,614904059947036672,Twitter for Android,3248348333,nl,Dankjewel voor de slapeloze nachten die gaan komen. #sad #angry #confused,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-24T15:56:00.000Z,613737344860950529,613737344860950529,Twitter for Android,30630875,nl,Feelin all nu metal #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-24T14:21:14.000Z,613713497914880000,613713497914880000,Twitter for iPhone,80508990,nl,Haaaayy nognog! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-19T22:16:29.000Z,612021158926528513,612021158926528513,GotBithsw3,2824210347,nl,http://someurl #Angry gran skachat toerrent,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-12T22:15:22.000Z,609484161124995073,609476798645207040,Twitter for iPhone,703837809,nl,@someuser je ma zuigt ook aan allebei XD #joking #no #need #to #be #angry #jo,#angry,"[{'type': 'replied_to', 'id': '609482341023657984'}]",2468164976,
