lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,2015-03-04T15:14:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Queria muito pagar contas com meu iPhone no app do @someuser pena que o app eh uma merda e o leitor de código de barras n funciona 😡 #pissed,573139387296456704,31029596,573139387296456704,Twitter for iPhone,#pissed,,,
pt,2015-02-27T16:04:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser http://someurl #pissing #pissing outdoor #peeing #piss #pissed #watersports http://someurl rico es eso,571340193602498561,210877415,571340193602498561,Twitter for Android,#pissed,,,
en,2015-02-23T05:10:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Color me #pissed. @someuser,569725933655080960,1375053553,569723489160024065,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '569723489160024065'}]",339831428
pl,2015-02-11T19:02:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jestem chora :(| | #chora #dom #zmęczona #zła #sick #tired #all #day #home #alone #pissed #polishgirl... http://someurl,565586770499493888,519722175,565586770499493888,Linkis: turn sharing into growth,#pissed,,,
pt,2015-02-06T07:38:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Eskom e dira Masepa! Nxa....#pissed,563602702815727616,920654173,563602702815727616,Twitter for Android,#pissed,,,
et,2015-02-04T23:14:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,aga aga >.< #pissed,563113468044115968,58087547,563113468044115968,Twitter for iPhone,#pissed,,,
pt,2015-01-31T19:39:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,😂⛳️ #comedy #golf #pissedornah #golfing #nothappy #slice #pissed #iloveit #greatday #YEET John Pelino http://someurl,561609704758329344,77619513,561609704758329344,Twitter for iPhone,#pissed,,,
fr,2015-01-27T02:35:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ha... Douche. #pissed,559902470734749696,811808532,559902470734749696,Twitter for iPhone,#pissed,,,
pt,2015-01-26T22:05:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jamaa sai da safe. #pissed.,559834432455331841,190307144,559834432455331841,Twitter for Android,#pissed,,,
pt,2015-01-26T15:14:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Declarando guerra contra os Correios. Como um pacote imenso pesando 3kg simplesmente some?? E agora quem dá conta?? #PISSED,559731211212685312,33376637,559731211212685312,Twitter Web Client,#pissed,,,
pt,2015-01-19T04:46:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,RT RJClarksonc: #meme #packersvsseahawks #nfl #nfc #lmao #greenbay #packerbacker #teampackers #lol #sad #pissed... http://someurl,557036402161229824,572024575,557036402161229824,IFTTT,#pissed,,,
pt,2015-01-12T16:08:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser http://someurl #pissing #pissing outdoor #peeing #pee #piss #pissed // querico,554671301429039104,210877415,554671301429039104,Twitter for Android,#pissed,,,
pt,2015-01-05T14:33:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,BOBO. #PISSED,552110624893698049,234310698,552110624893698049,Twitter for Windows Phone,#pissed,,,
tl,2015-01-04T01:08:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Umaganag umaga 😬😬😬 #pissed,551545665478610944,528299526,551545665478610944,Twitter for Android,#pissed,,,
pt,2015-01-03T17:51:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,@someuser maria is #PISSED,551435609429262337,395965974,551434700003483649,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '551434700003483649'}]",355909854
tl,2014-12-31T23:47:23.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",everyone,Sara is #pissed http://someurl,550438097242968066,1733240772,550438097242968066,Twitter for iPhone,#pissed,,,
pt,2014-12-30T18:11:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Qnd vc ja acorda com pressao alta eh q a porra do dia ja n vai ser bom msm #pissed,549991100577230848,152614320,549991100577230848,Twitter for iPhone,#pissed,,,
en,2014-12-25T12:50:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,Sisters #love #pissed http://someurl,548098528317546497,2174988597,548098528317546497,iOS,#pissed,,,
tl,2014-12-24T22:14:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,oh god no bongos...maracas #pissed #christmaseve,547877902763585536,49421512,547877637247361024,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '547877637247361024'}]",49421512
pt,2014-12-22T18:35:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,"@someuser Nao estou contente, sabes porquê? OUAT nao vai durar 6 season (IMO), 4B vai ser a continuaçao de 4A com menos CS! -___- #pissed",547098235446517761,295764382,547092522708004864,TweetDeck,#pissed,,"[{'type': 'replied_to', 'id': '547097650496303105'}]",2400217641
pt,2014-12-14T14:32:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Fans de #Liverpool tao #pissed off.. nos daqui tamos goods com nosso Mahafil vs. Barcelona de Gwava...,544137904193568768,2688446099,544137904193568768,Twitter for Android,#pissed,,,
hu,2014-12-13T03:20:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,BOLTON!!!!! #clubbing #bolton #pissed #drinks,543606356763496450,337338067,543606356763496450,Twitter for iPhone,#pissed,,,
tl,2014-12-11T05:17:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,“@someuser Ha! http://someurl 😂😂😂😂😂!! Ahahahaha! @someuser #Pissed,542911050124107776,50206762,542906682188124160,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '542906682188124160'}]",355741893
pt,2014-12-10T05:11:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,SOA finale #pissed,542547130397634560,39875137,542547130397634560,Twitter for iPhone,#pissed,,,
pt,2014-12-09T00:27:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,tinha salvado dirtbangerz (dirtbag + bangerz) mas o twitter suspendeu #PISSED,542113339888136192,2911891007,542113339888136192,Twitter Web Client,#pissed,,,
pt,2014-12-09T00:26:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,queria palvindie #pissed,542113092516446208,2911891007,542113092516446208,Twitter Web Client,#pissed,,,
pt,2014-12-06T02:56:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,tou mesmo #pissed,541063546206162944,255096393,541063546206162944,Twitter Web Client,#pissed,,,
tl,2014-12-03T22:37:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,http://someurl @someuser oooo hahahaaaaaaaaaa #pissed,540273655738273792,1363060436,540273655738273792,Twitter Web Client,#pissed,,,
pt,2014-12-03T05:12:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,SOBER ASF #pissed,540010699766775808,83637890,540010699766775808,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-94.64532743, 31.62359423]}, 'place_id': 'ebf78e870cecf27c'}",,
hu,2014-11-30T02:39:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Saban is #pissed,538885055247306752,385796721,538885055247306752,Twitter for iPhone,#pissed,,,
pt,2014-11-29T07:58:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed asf rn,538602801706704896,2669816161,538602801706704896,Twitter for iPhone,#pissed,,,
pt,2014-11-29T02:22:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Na moral, que dia horrivel foi esse mw?| Afogando as mágoas com força aqui. | #sad #pissed #budweiser... http://someurl",538518267514482688,1266353911,538518267514482688,Instagram,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-47.97229473, -16.13877203]}, 'place_id': 'f32990d1b7b3bb19'}",,
pt,2014-11-27T23:28:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,A Nike está contra mim. O destino não quer que eu compre sapatilhas. #pissed,538112142680276992,880260516,538112142680276992,Twitter Web Client,#pissed,,,
pt,2014-11-27T01:06:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,NAO TENHO LUZ NO TECLADO #PISSED,537774341598216193,166748572,537774341598216193,Twitter Web Client,#pissed,,,
no,2014-11-24T05:06:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"@someuser ...brutal, #pissed",536747781004988417,928477662,536702791511965696,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '536744799668568064'}]",621537728
es,2014-11-21T05:09:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser @someuser Miranda....#pissed,535661288995946496,429513252,535651495572938752,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '535659394932162560'}]",889801124
pt,2014-11-09T20:56:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,BOOOOOOO!!! BOOOOOOO!!! @someuser #pissed 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,531551009886466049,2865258253,531551009886466049,Twitter for iPhone,#pissed,,,
tl,2014-11-08T19:59:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#cat #tshirt #hillarious #pet #tmnt #kitty in a #halfshell #lmfao #haha Mango is #pissed hahahahhaha http://someurl,531174149268713472,346940239,531174149268713472,Instagram,#pissed,,,
es,2014-11-08T19:16:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser aguero. #pissed,531163253075103744,48529409,531162198090186752,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '531162198090186752'}]",281157128
pt,2014-11-08T19:03:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hoje Nao ha chilling #pissed http://someurl,531160065873829888,2381428733,531160065873829888,Instagram,#pissed,,,
pt,2014-11-06T20:53:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,O mordomo de Um Maluco no Pedaço está em Interestelar e ele morre! #pissed,530463027318243329,239150662,530463027318243329,Twitter for Android,#pissed,,,
pt,2014-10-29T17:05:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,quem vai voltar para o epi 200 de bones é o pai da angela? Sério mesmo? #pissed #penseiquefosseozack #fuiotária,527506647066116096,99811057,527506647066116096,Twitter Web Client,#pissed,,,
pt,2014-10-25T21:09:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Enquanto a noiva não vem...| #treino #faces #angry #happy #scared #pissed #friendship #cantores... http://someurl,526118359788953600,62682615,526118359788953600,Instagram,#pissed,,,
pt,2014-10-24T07:58:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Maria Clara is </3| #pissed,525556926185099264,1251208177,525556926185099264,Twitter for Android Tablets,#pissed,,,
in,2014-10-21T04:19:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,As usual naman 😑 #pissed,524414748654182400,1098056726,524414748654182400,Twitter for iPhone,#pissed,,,
pt,2014-10-18T15:44:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser eu fui comentar 😊 vcs bloquearam! Fui dizer q não era para bloquear e vcs bloqueiam minha conta?!  #pissed #blocked #unfair,523499947279515648,27507739,523499600792281088,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '523499600792281088'}]",27507739
pt,2014-10-12T03:15:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Alessa is #pissed,521137145239834624,458557169,521137145239834624,Twitter for iPhone,#pissed,,,
pt,2014-10-10T05:45:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,This idiot nxa #pissed,520450141317509120,494119237,520450141317509120,Twitter for BlackBerry®,#pissed,,,
it,2014-10-08T03:58:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser ditto #pissed,519698350908530688,8036952,519698237779755009,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '519698237779755009'}]",14057689
pt,2014-10-07T17:00:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"a frase se você quer algo bem feito, faça você mesmo nunca serviu tanto pra mim agora #pissed",519532651116789761,2381384619,519532651116789761,Twitter Web Client,#pissed,,,
pt,2014-09-24T20:31:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Panda is #PISSED,514874743393370112,2552141276,514874743393370112,Twitter for iPhone,#pissed,,,
da,2014-09-21T01:37:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Denver ! #pissed,513502154586206208,1609795436,513502154586206208,Twitter for iPhone,#pissed,,,
pt,2014-09-17T22:13:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Aiai #pissed,512363698099589121,45676893,512363698099589121,Twitter for Android,#pissed,,,
it,2014-09-16T17:29:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Viva lunibo e la sua assurda disorganizzazione. | #pissed 😠,511929855311884288,458461818,511929855311884288,Twitter for iPhone,#pissed,,,
pt,2014-09-15T11:55:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Aish! #Pissed,511483387270279168,1728489960,511483387270279168,Mobile Web (M2),#pissed,,,
es,2014-09-10T23:10:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,“@someuser #pissing outdoor #peeing #pee #piss #pissed #squirt #xxx #porn #sex #watersports http://someurl sí me enamoro!!,509841465514917889,572311625,509839210816094208,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '509839210816094208'}]",1918666057
pt,2014-09-04T17:57:55.000Z,"{'retweet_count': 18, 'reply_count': 7, 'like_count': 26, 'quote_count': 0}",everyone,Me acabo de morder. #pissed,507588381270740993,35683040,507588381270740993,Twitter for iPhone,#pissed,,,
pt,2014-09-04T14:46:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,para ver filmes no quarto tenho que esperar que eles carreguem na sala #pissed,507540323070132224,754995271,507540323070132224,Twitter Web Client,#pissed,,,
pt,2014-08-21T21:47:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ja mencionei q quando eu fico puto eu bebo?| Haha| #beard #bearded #ink #inked #drink #pissed http://someurl,502572819210047488,1266353911,502572819210047488,Instagram,#pissed,,,
pt,2014-08-17T01:47:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Motho a be ao kokotela o robetse for di condom #Pissed,500821153854664708,1397738820,500821153854664708,Mobile Web (M2),#pissed,,,
pt,2014-08-16T13:42:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ai....Masango church nale mvula yakho #pissed,500638630793052163,808622030,500638630793052163,Facebook,#pissed,,,
pt,2014-08-15T00:45:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"todos sabem amar , todos sabem fazer , todos sabem acreditar , o mais engraçado é que na prática , no se hace nada coño #Pissed",500080772464668672,2732425370,500080772464668672,Twitter Web Client,#pissed,,,
pt,2014-08-13T17:52:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,a ver waway o te ubicas o te ubico; vos decides #pissed,499614382641647616,2558203968,499614382641647616,Twitter Web Client,#pissed,,,
en,2014-07-28T05:01:51.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",everyone,RT @someuser http://someurl #pissing #pissing outdoor #peeing #pee #piss #pissed #squirt  http://someurl // Que delicia,493622339360555009,1624064718,493622339360555009,TweetDeck,#pissed,,,
pt,2014-07-26T22:59:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jeeessooo #pissed,493168692738670592,64051137,493168692738670592,Twitter for Android,#pissed,,,
pt,2014-07-25T21:45:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ha tebelo ele kamora heno #pissed,492787637015805953,2447804267,492787637015805953,Twitter for Android,#pissed,,,
en,2014-07-18T11:13:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,-sisters!👭❤️ | #sisters #lastnight #wasted #pissed #predrinks #clubbing #barten #retro #dancing #smiles... http://someurl,490092086461358080,345909674,490092086461358080,Instagram,#pissed,,,
pt,2014-07-14T20:41:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,X Bar #turkey #club #holiday #pissed http://someurl,488785478507065344,55916423,488785478507065344,Instagram,#pissed,,,
