public_metrics,created_at,id,text,reply_settings,conversation_id,source,geo,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,withheld
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T14:55:03.000Z,814847273230356480,Love this | |  #super http://someurl,everyone,814847273230356480,Twitter Web Client,,738382296684896256,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:44:38.000Z,814844650045456385,4 #Healthy Changes Worth Making Now: From #Power #Breakfasts to #Super #Sleep http://someurl @someuser,everyone,814844650045456385,Twitter Web Client,,112763173,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:39:15.000Z,814843295356612609,My @someuser highlight of the year was sitting front row at the @someuser for #InnerSanctum. It was #SUPER! #PSB2016 http://someurl,everyone,814843295356612609,Twitter for iPhone,,2229023356,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:39:08.000Z,814843266600472576,#super fine black girl woman with a guy having sex on pillows http://someurl,everyone,814843266600472576,Twitter Web Client,,945619598,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:34:45.000Z,814842162189889537,#Super Ibra and #Sublime #Pogba - why 2017 will see Man Utds #Title #Contender #Resurrection| | http://someurl http://someurl,everyone,814842162189889537,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-30T14:34:40.000Z,814842142988398592,@someuser getting the album #Super on #WhiteVinyl and what a album ❤️#PSB2016 http://someurl,everyone,814840401978867713,Twitter for iPhone,,94405662,en,#super,"[{'type': 'replied_to', 'id': '814840401978867713'}]",524167164,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:33:49.000Z,814841927862513669,#Which #Chinese #Super #League team #Should I #Support?| | http://someurl http://someurl,everyone,814841927862513669,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:31:08.000Z,814841255175786496,Super #retrosuperfuture #super #tuttolente #opticacaribou #sunglases #gafasmolonas #yavienenlosreyes http://someurl,everyone,814841255175786496,Facebook,,313918812,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:28:22.000Z,814840557809766401,"Banned from Twitter, internet super villain gets 6-figure book deal #banned #twitter #internet #super #villain... http://someurl http://someurl",everyone,814840557809766401,dlvr.it,,784064981427974144,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:27:17.000Z,814840285079502848,.@someuser & @someuser attempting to reverse @someuser ban preventing substitution of US #ads for Canadian ones during the #Super Bowl,everyone,814840285079502848,Socialite Archiver,,1531842721,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:21:47.000Z,814838899935768577,#super naked sex indonesia naked girls http://someurl,everyone,814838899935768577,Twitter Web Client,,196131034,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:12:57.000Z,814836678753927168,Thanks to @someuser @someuser #Super  @someuser http://someurl,everyone,814836678753927168,Twitter for Android,,197658428,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T14:05:46.000Z,814834868429455360,Everybody has an opinion but you need solutions_Look outside your normal-JesusChristGivesSolutions-Ask #relationship #stupid #teeN #super,everyone,814834868429455360,Pluggio,,204817767,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T14:04:41.000Z,814834598710493184,inspire me & inspire you | |  #super http://someurl,everyone,814834598710493184,Twitter Web Client,,738382296684896256,en,#super,,,
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-30T14:02:40.000Z,814834091367333888,#Super★Dragon| #田中洸希| #推してる| #女子高校生| #スパドラファンと繋がりたい | #スパドラ友達ゆる募RT | #RTした人で気になった人フォローする http://someurl,everyone,814834091367333888,Twitter for iPhone,,807892030990888960,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T13:46:02.000Z,814829904734855168,#Super alone this New Year😿😭😭😭| #wellgonnaseeeachothersoon http://someurl,everyone,814829904734855168,Twitter for Android,,2583767090,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T13:36:11.000Z,814827425506832384,#Ford #f350 #super #duty #pickup: QR Code Link to This Post 2006 Ford f 350 super duty 6.0 diesel 4 door crew 8... http://someurl http://someurl,everyone,814827425506832384,dlvr.it,,2595181597,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T13:23:07.000Z,814824136245702656,HURRAY!| #ItsThe GHANA MUSIC WEEK-UK Folks| #HappeningLIVE TONIGHT | #DontMiss #BeThere| @someuser @someuser Etc| #SUPER🔥| http://someurl,everyone,814824136245702656,Twitter for iPhone,,1349099623,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T13:18:01.000Z,814822853782675457,#super hot girls naked sleeping woman persuading man to have sex video http://someurl,everyone,814822853782675457,Twitter Web Client,,151427817,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T13:12:09.000Z,814821377840738308,perfect picture | |  #super http://someurl,everyone,814821377840738308,Twitter Web Client,,738376277002977280,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:56:29.000Z,814817433089347584,#Super-Yacht #yachting http://someurl uper Yachts That Will Blow Your Mind! http://someurl,everyone,814817433089347584,Redsom,,3046110376,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T12:52:45.000Z,814816494827737088,🌹What you do best is your Super Power| | cc:@someuser 🌹| cc: @someuser 🌹| #music #super #power #indie #musicindustry #Musicpromotion🌹 http://someurl,everyone,814816494827737088,Twitter Web Client,,2762880508,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:47:44.000Z,814815233634144256,#Clattenburg open #Following #Oscar and #Tevez to #Chinese #Super #League| | http://someurl http://someurl,everyone,814815233634144256,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:33:26.000Z,814811631704281088,What you do best is your #Super #Power| | cc: Global-Musics http://someurl,everyone,814811631704281088,Facebook,,2762880508,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:24:02.000Z,814809267546902528,The skinny #super-slim laptops: Full-power processors high-res screens hit generation laptops just 10mm 13mm thick. http://someurl,everyone,814809267546902528,wingie_python_test,,21511099,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:18:13.000Z,814807803890171908,#Arsene #Wenger #Thinks #Chelsea are #Super-#Favourites for #Premier League title| | http://someurl http://someurl,everyone,814807803890171908,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:17:48.000Z,814807698923339776,"Even the #Pink #princess wears #blue at times| #AG #Super #Skinny #Ankle| #Sizes 26, 27, 28, &... http://someurl",everyone,814807698923339776,Instagram,,335381932,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T12:01:56.000Z,814803706449313792,Now in Stock- #Faber-Castell #Ole #Grip #Super Dark Pencils - Pack of 10 (Code: 1000-01BB)| #lucknow @someuser| http://someurl,everyone,814803706449313792,Twitter Web Client,{'place_id': '74effb34539b2d64'},2587577492,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:48:08.000Z,814800233209024512,"#Super #Automobiles, #Bhopal, congratulates Ms. Shobha Sharma on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814800233209024512,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:46:07.000Z,814799727485030400,"#Super #Automobiles, #Bhopal, congratulates Mr. Sourabh Pratap Singh on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814799727485030400,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:46:05.000Z,814799715556610048,Super Bowl LI Tickets: SeatsUnlimited Now Offering Tickets and Hospitality Packages for Super Bowl LI #super http://someurl,everyone,814799715556610048,DragPlus,,2528387262,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:43:41.000Z,814799113816375296,"#Super #Automobiles, #Bhopal, congratulates Mr. Saleem Khan on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814799113816375296,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:42:16.000Z,814798754880458752,"#Super #Automobiles, #Bhopal, congratulates Mr. Mehboob Khan on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814798754880458752,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:41:01.000Z,814798444028010496,"#Super #Automobiles, #Bhopal, congratulates Mr. Dinesh Yadav on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814798444028010496,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:39:02.000Z,814797943379136513,"#Super #Automobiles, #Bhopal, congratulates Mr. Arvind Kumar Awasthi on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814797943379136513,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:34:08.000Z,814796709641342976,#2011 #Ford F-350 #Super #Duty #Lariat #Diesel: 2011 F-350 Lariat Crew Cab condition: excellentfuel: dieselpaint... http://someurl http://someurl,everyone,814796709641342976,dlvr.it,,2595181597,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:32:02.000Z,814796179766530048,"#Super #Automobiles, #Bhopal, congratulates Mr. Amit Jain on purchase of new #Chevrolet. Happy motoring! http://someurl",everyone,814796179766530048,Twitter Web Client,,132684688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:26:16.000Z,814794731767140352,Why my #wife is #super #sambaludang #Sambal #SambalPrawns #MyWifeLovesMe #MyWifeReallyLovesMe @someuser http://someurl,everyone,814794731767140352,Instagram,,78162291,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:25:58.000Z,814794654986047491,Fatau Mohammed insists Turkish Super Lig is tougher than La Liga #fatau #mohammed #insists #turkish #super #tougher http://someurl http://someurl,everyone,814794654986047491,dlvr.it,,784064981427974144,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:07:26.000Z,814789988634230784,On the part of our #MSPHolidays and #MSP2017 this #Super #OnTour #TripPaMore #TravelPaMore... http://someurl,everyone,814789988634230784,Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [125.60790913, 7.10783837]}, 'place_id': '01b763b150004405'}",559255490,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T11:06:50.000Z,814789841304981504,Some memories with sweet kids #Children #Cute #Super #cute @someuser http://someurl,everyone,814789841304981504,Twitter for iPhone,,633908491,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T11:03:34.000Z,814789016801447936,#Wenger #Rates #Chelsea as #Super #Favourites in #Title race| | http://someurl http://someurl,everyone,814789016801447936,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T10:31:17.000Z,814780893889961985,Super Duper Party Pooper | OH GOD THERES POO IN MY EYES http://someurl #Super Duper Party Pooper http://someurl,everyone,814780893889961985,Google,,291980882,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T10:30:03.000Z,814780584471961600,Super Duper Party Pooper | OH GOD THERES POO IN MY EYES http://someurl #Super Duper Party Pooper #funny #indie  #pc #letsplay,everyone,814780584471961600,Friends Me,,291980882,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T10:08:45.000Z,814775223681748992,On the part of last #MSPHolidays slogan this #Super #Amazing #Awesome #Perfect #Excellent #Great... http://someurl,everyone,814775223681748992,Instagram,,559255490,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T10:03:28.000Z,814773894481465344,Train To Busan #super,everyone,814773894481465344,Twitter Web Client,,100373035,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:14:39.000Z,814761606173392896,#news #Super-drones and blimp warehouses: Amazons sci-fi dreams for drone delivery #business #fdlx,everyone,814761606173392896,IFTTT,,2721208404,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:06:27.000Z,814759544941322241,#super skinny anal xxx game sex http://someurl,everyone,814759544941322241,Twitter Web Client,,605009658,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:06:15.000Z,814759494009974784,#Terror Jr #Super Powers playlist #chillone| listen to CHILL ONE radio live : http://someurl,everyone,814759494009974784,Share.Radionomy.com,,2222227558,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T08:12:08.000Z,814745875897602048,This man-made #super-soil is how ancient Amazon civilizations bi http://someurl #amazonrainforest #gardening,everyone,814745875897602048,Tweet Old Post,,2652808730,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:58:08.000Z,814742350782234624,Dog Psychiatrist thinks #jung was a total hack | | #Tokerware #cannabis #hemp #super #therapy #equity #funding #build http://someurl,everyone,814742350782234624,The Social Jukebox,,2818242018,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:57:18.000Z,814742141532401664,#Super Sims Kit #package that contains the most useful Sims Kit tools for users of multi - smartphones.:... http://someurl http://someurl,everyone,814742141532401664,dlvr.it,,780794714685530112,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:36:10.000Z,814736824803491844,Our #mini #falafel #treat tiny but #super #tasty http://someurl,everyone,814736824803491844,Twitter Web App,,769455366484684800,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:34:10.000Z,814736320954134529,#2006 #Ford #Super #Duty F-350 #4WD #DRW #Stock: #00009773: QR Code Link to This Post *2006* *Ford* *Super* *Duty*... http://someurl http://someurl,everyone,814736320954134529,dlvr.it,,2595181597,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:32:35.000Z,814735922453422080,I think I may be somewhat face blind! #super-recogniser http://someurl,everyone,814735922453422080,Twitter for iPhone,,128053981,en,#super,"[{'type': 'quoted', 'id': '814618854743822336'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:15:18.000Z,814731571492245504,Turbo: #Super Stunt Squad - #Nintendo DS  http://someurl,everyone,814731571492245504,Daily-Manything,,758659792906911745,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:03:31.000Z,814728605515268097,free bulk mailer g http://someurl #super #multichannel #empowering,everyone,814728605515268097,Twitter Web Client,,233258478,en,#super,,,
