lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,506702956880986113,506702956880986113,2014-09-02T07:19:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",202490678,Twitter for iPhone,gn fam💯 #annoyed 😒😴,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-118.28253779, 33.72898644]}, 'place_id': '3b77caf94bfc81fe'}",,
pt,502938592755605505,502938592755605505,2014-08-22T22:01:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",128788129,Twitter for iPhone,Goooos-fraaba.........| #annoyed #FML #DeepBreath,everyone,#annoyed,,,
pt,501865144063115265,501865144063115265,2014-08-19T22:55:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",10164502,Twitter for iPhone,Só é terça e nao aguento mais esta semana. NAO TA CERTA ESSA VIDA #annoyed,everyone,#annoyed,,,
fr,501748999402311680,501846479091556353,2014-08-19T21:41:39.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2485393764,Twitter Web Client,@someuser 😩😩de toute façon tu m’invites JAMAIS #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '501748999402311680'}]",716149136
in,501846282080485376,501846282080485376,2014-08-19T21:40:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415250832,Twitter for iPhone,Hah k.. #annoyed,everyone,#annoyed,,,
pt,500894193733345280,500894193733345280,2014-08-17T06:37:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1426705256,Twitter for iPhone,#annoyed gnite✌️,everyone,#annoyed,,,
no,500658607327694849,500658607327694849,2014-08-16T15:01:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1161867506,Twitter for iPhone,Dpuga! #annoyed,everyone,#annoyed,,,
pt,495653413305081856,495653413305081856,2014-08-02T19:32:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441905133,Instagram,Vientos de agosto 😤😤😧😦#happy #day  #annoyed http://someurl,everyone,#annoyed,,,
pt,492606109073416193,492606109073416193,2014-07-25T09:43:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14701476,Instagram,E como que faz com essa chuva? #rain #nottodaypls #weather #lame #annoyed http://someurl,everyone,#annoyed,,,
pt,490979646121734144,490979646121734144,2014-07-20T22:00:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1225624212,Twitter for Android,#annoyed | | Sorta.,everyone,#annoyed,,,
pt,489416341183410176,489416341183410176,2014-07-16T14:28:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144004693,Twitter for Android,Pq es que no contesta??? #annoyed,everyone,#annoyed,,,
pt,486338900932034561,486338900932034561,2014-07-08T02:40:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65075184,Twitter Web App,Às vezes eu desejo que você simplesmente desaparecer. #annoyed,everyone,#annoyed,,,
ht,485300443367489536,485300443367489536,2014-07-05T05:53:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",276726823,Twitter for iPhone,Bye Felecia 👋 #annoyed,everyone,#annoyed,,,
pt,484811953739550721,484811953739550721,2014-07-03T21:32:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149525639,Instagram,Flight delayed 3 hours...great...#annoyedVoo 3 horas atrasado...ótimo...#sqn @ Terminal A http://someurl,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-74.18251991, 40.68706536]}, 'place_id': 'b74cebcb62a1a686'}",,
en,482380744472264704,482380744472264704,2014-06-27T04:31:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2352811063,Twitter for iPhone,Simp 😑  #annoyed,everyone,#annoyed,,,
pt,480368365610233856,480368365610233856,2014-06-21T15:15:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45208060,Twitter for  Android,"Esperar não é meu forte, caaaaraa!! #annoyed",everyone,#annoyed,,,
pt,479864344021585920,479864344021585920,2014-06-20T05:52:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",10164502,Twitter for iPhone,"Lendo Cuco. Como podem publicar um livro com tanto erro gramatical????? Alô, @someuser oq acontece com os revisores? #annoyed",everyone,#annoyed,,,
en,479484427299332096,479484427299332096,2014-06-19T04:42:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",299890075,Twitter Web Client,Bieber ruins #SYTYCD. @someuser @someuser #Annoyed.,everyone,#annoyed,,,
pt,479064600315703297,479064600315703297,2014-06-18T00:54:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51558595,Hootsuite,Ter discussões sadias com quem leva TUDO pro pessoal é simplesmente impossível. Nem sei pq ainda insisto. #annoyed,everyone,#annoyed,,,
pt,477841061436723200,477841061436723200,2014-06-14T15:52:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51558595,Hootsuite,Não tem UMA vez que eu vou no McDonalds e eles fazem o meu lanche certo de primeira. Sempre tenho que reclamar! #annoyed,everyone,#annoyed,,,
eu,477566147882012672,477566147882012672,2014-06-13T21:40:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536034474,Twitter for iPhone,K babe. #annoyed,everyone,#annoyed,,,
pt,476176942639906816,476176942639906816,2014-06-10T01:40:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73597626,Twitter Web Client,Se eu ouvir mais uma vez essa música da C&A Pro Dia dos Namorados...| vou esperar o próximo Restinga e tacar na frente #annoyed,everyone,#annoyed,,,
ht,474970717247635457,474970717247635457,2014-06-06T17:46:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239920925,Twitter for iPhone,Bye Felecia 👋 #Annoyed,everyone,#annoyed,,,
pt,474272389539565569,474272389539565569,2014-06-04T19:32:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",612443484,Twitter for iPhone,Ummm no banana in my banana caramel crisp :-(@someuser @someuser #annoyed,everyone,#annoyed,,,
pt,473361885908447232,473361885908447232,2014-06-02T07:14:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27037313,Twitter for iPhone,False pretenses #annoyed,everyone,#annoyed,,,
pt,470325168918003712,470325168918003712,2014-05-24T22:07:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51558595,Hootsuite,"Na boa, essas propagandas NO MEIO dos vídeos do YT são MUITA scanagem. #annoyed",everyone,#annoyed,,,
pt,468485649998176256,468485649998176256,2014-05-19T20:17:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",31032430,Instagram,Haja Paciência!! #studying #saojosedoscampos #work #annoyed http://someurl,everyone,#annoyed,,,
pt,467273153732149249,467273153732149249,2014-05-16T11:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20692482,Twitter Web Client,Não. Não fui eu. Foste tu. :P #annoyed,everyone,#annoyed,,,
pt,467019664535867393,467019664535867393,2014-05-15T19:12:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",532563198,Instagram,as mentiras vão parar um dia! com ou sem você! #annoyed #gay #guy! #work #nursing #student #love... http://someurl,everyone,#annoyed,,,
es,466652897548460032,466652897548460032,2014-05-14T18:54:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",731651108,Twitter for iPhone,✌️ bye Felicia! #annoyed #boys #overit,everyone,#annoyed,,,
es,465346557727240192,465346557727240192,2014-05-11T04:23:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14533341,Instagram,Arruinar fotos #LOL #PFF #ANNOYED #RAGE #MEME http://someurl,everyone,#annoyed,,,
pt,465234110701920256,465234110701920256,2014-05-10T20:57:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",532563198,Instagram,é irônico o que alguém sem moral e vaules teria palestra sobre ter moral e vaules... #annoyed #gay... http://someurl,everyone,#annoyed,,,
pt,464825989085003776,464825989085003776,2014-05-09T17:55:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",840459326,Twitter Web Client,Vão os dois desiludindo me!!! Cada um à sua vez -.- #annoyed,everyone,#annoyed,,,
pt,464708650943406080,464708650943406080,2014-05-09T10:09:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",230392330,Dabr,Irritado com o nivel mais elevadode pisstivity #annoyed ;>,everyone,#annoyed,,,
pt,464098130649030656,464098130649030656,2014-05-07T17:43:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1583912221,Instagram,Studiando matematica... #study #math #annoyed #pen #homeworks #test #color #blackandwhite #afternoon... http://someurl,everyone,#annoyed,,,
tl,463368350072987649,463368350072987649,2014-05-05T17:23:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116425431,Twitter for Android,sarap ibato #Annoyed,everyone,#annoyed,,,
pt,462735749247688705,462735749247688705,2014-05-03T23:29:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1219344523,Twitter for iPhone,Ne deixa quieto que hj vc ganha bem mais ... #toguentandonemcmgmsm #verreystress #annoyed,everyone,#annoyed,,,
pt,461998958261575680,461998958261575680,2014-05-01T22:41:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147938460,Twitter for Android,TBT já estou farto de ouvir / ler Benfica... #annoyed,everyone,#annoyed,"{'place_id': '2c76218a895f6714', 'coordinates': {'type': 'Point', 'coordinates': [-6.4286194, 54.4432329]}}",,
pt,461543657431388160,461543657431388160,2014-04-30T16:32:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2163557712,Twitter Web Client,Colloquim! #annoyed,everyone,#annoyed,,,
pt,459377823854362624,459377823854362624,2014-04-24T17:06:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",387543509,Mobile Web (M2),"Bue tempo à espera do bus, 2 que eram suposto passar n passaram... F-SE! Tenho q agradecer à Carol <3 #Tired #Annoyed",everyone,#annoyed,,,
pt,459046617187094528,459046617187094528,2014-04-23T19:10:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16808130,Instagram,#Ugly #sad #bored #tired #annoyed #fat #terrible @ TAM Viagens http://someurl,everyone,#annoyed,{'place_id': '68e019afec7d0ba5'},,
pt,458714680387989507,458714680387989507,2014-04-22T21:11:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",476249855,Instagram,12 horas de auto escola e vc fica assim. #annoyed #autoEscolaDepressao #denatran #burocracia... http://someurl,everyone,#annoyed,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.24561661, -22.91761535]}}",,
pt,457565051906719744,457565051906719744,2014-04-19T17:03:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16808130,Instagram,#selfie #bored #tired #sad #annoyed @ Santana de parnaíba http://someurl,everyone,#annoyed,{'place_id': 'c023acc638c5fc22'},,
pt,457193937380208640,457193937380208640,2014-04-18T16:28:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",772033508,Twitter for Android,Ummmm no. #annoyed,everyone,#annoyed,,,
pt,455954864716398592,455954864716398592,2014-04-15T06:24:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",545676468,Twitter for iPhone,Paranoid. 😔 #tired #annoyed #upset,everyone,#annoyed,,,
en,455584098359451648,455584098359451648,2014-04-14T05:51:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60334606,Instagram,#sigh #annoyed part 2 http://someurl,everyone,#annoyed,,,
et,452845781829971969,452845781829971969,2014-04-06T16:30:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1179130112,weheartit.com,♪ | via Tumblr on @someuser http://someurl #annoyed #grunge #text,everyone,#annoyed,,,
en,452522835609927680,452522835609927680,2014-04-05T19:07:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1387428080,Twitter for iPhone,Injures #goaway #pissed #annoyed #leg #sore #soccer,everyone,#annoyed,,,
pt,451883922369286144,451883922369286144,2014-04-04T00:48:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",359557871,Twitter for iPhone,#annoyed describes me rn,everyone,#annoyed,,,
pt,449694676770385920,449694676770385920,2014-03-28T23:49:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56502395,TweetDeck,Aquele momento em que um reaca comenta meu link no fb e me lembra que esqueci de deletá-lo. #annoyed,everyone,#annoyed,,,
pt,448475860723843072,448475860723843072,2014-03-25T15:05:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",246639179,Twitter for iPhone,Ossos BEM LARGOS do ofício #bookcorrection #annoyed #teacherslife http://someurl,everyone,#annoyed,,,
en,446662720939520000,446662720939520000,2014-03-20T15:01:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1515495500,Twitter Web Client,narrative report !! | | #annoyed >-<,everyone,#annoyed,,,
pt,442423026970542080,442423026970542080,2014-03-08T22:14:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299301711,Twitter for iPhone,"Problemas para uns, futilidades para outros #annoyed",everyone,#annoyed,"{'place_id': 'f096ee2126f773f3', 'coordinates': {'type': 'Point', 'coordinates': [-8.4138512, 40.19852361]}}",,
pt,441960459495682048,441960459495682048,2014-03-07T15:35:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152614320,Twitter for Android,Eu sou mto besta msm por insistir e continuar sendo ignorado #annoyed,everyone,#annoyed,,,
pt,440162782982705152,440162782982705152,2014-03-02T16:32:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370864253,Twitter for Windows Phone,Respira Evianne... Respira. #annoyed,everyone,#annoyed,,,
pt,440160388047327233,440160388047327233,2014-03-02T16:23:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",235798298,Twitter for iPhone,Álamo for the umpteenth time. #annoyed #SanAntonio,everyone,#annoyed,,,
pt,438957485635141633,438957485635141633,2014-02-27T08:43:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60830549,Twitter for iPhone,Como começar bem o dia? Estar a chover e a máquina do café ficar-te com 70 cêntimos. Oh por favor. #annoyed,everyone,#annoyed,"{'place_id': 'c1430b24da8e9229', 'coordinates': {'type': 'Point', 'coordinates': [-9.1679432, 38.70455032]}}",,
pt,438789013483188224,438794773022121984,2014-02-26T21:56:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1259308736,Twitter for iPhone,“@someuser: #ANNOYED”Ora!!! Que te sucede?,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '438789013483188224'}]",1206566466
pt,438481061610545152,438481061610545152,2014-02-26T01:10:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26253332,Twitter Web Client,"programar é divertido, mas montar um manual do usuário é tédio puro! #annoyed",everyone,#annoyed,{'place_id': '2fdc3603bc0c1d1d'},,
pt,438103398747885568,438103398747885568,2014-02-25T00:09:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",400138628,Twitter for iPhone,Um ok #annoyed,everyone,#annoyed,,,
pt,437824217556348928,437824217556348928,2014-02-24T05:40:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",385819632,Twitter for Android,NASCAR #puke #annoyed #whocareswhowon,everyone,#annoyed,,,
pt,437642554902081536,437642554902081536,2014-02-23T17:38:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14266253,Foursquare,#annoyed!! (@ Uhaul) http://someurl,everyone,#annoyed,{'place_id': '67248b5b4558dce9'},,
pt,436487078361055232,436487078361055232,2014-02-20T13:06:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107443498,Facebook,Con carro esvielao....bah| | #paldealer #rip #annoyed http://someurl,everyone,#annoyed,,,
tl,436369092342063104,436369092342063104,2014-02-20T05:17:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",338918684,Twitter for Android,Filingero etchosero filing macho #annoyed,everyone,#annoyed,,,
it,433337514883952640,433338115910930432,2014-02-11T20:33:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2335825471,Twitter Web Client,@someuser ditto. #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '433337514883952640'}]",18151337
en,432015237714558976,432015237714558976,2014-02-08T04:57:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 8 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
en,432014229366116353,432014229366116353,2014-02-08T04:53:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 6 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
en,432013656310964224,432013656310964224,2014-02-08T04:50:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 5 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
en,432013240273739776,432013240273739776,2014-02-08T04:49:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 4 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
en,432012893379641344,432012893379641344,2014-02-08T04:47:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 3 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
en,432012216398020608,432012216398020608,2014-02-08T04:45:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99689395,Vine - Make a Scene,#whatswrongwithvine Part 2 #melbourne #australia #annoyed http://someurl,everyone,#annoyed,,,
