conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,geo,referenced_tweets
789565458202628096,2016-10-21T20:34:09.000Z,everyone,¿ Que pasa Twitter ? #down,114049327,Twitter for iPhone,789565458202628096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
789524814306377728,2016-10-21T17:52:39.000Z,everyone,odeio ficar sem vontade de cantar uma bela canção. #down,9053772,Twitter Web Client,789524814306377728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
789505818823655424,2016-10-21T16:37:10.000Z,everyone,Twitter a eu un soucis pendant 10 minutes #Down,707412079,Twitter for iPhone,789505818823655424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",fr,#down,,,
789493799588360192,2016-10-21T15:49:24.000Z,everyone,Chegou s..ex..t...a....#Down #MeAjuda #TemFeriado #VemQueVem http://someurl,350822372,Twitter Web Client,789493799588360192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
788984908723154944,2016-10-20T06:07:15.000Z,everyone,Cacilie http://someurl im #down #plussize #primetime #tfli #arianagrandedrawing #gainallday,2797853062,MEGAPO.ST,788984908723154944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
788815272153116677,2016-10-19T18:53:11.000Z,everyone,Pia http://someurl as #down #lotto #sundown #beautyful #goproeverything #winterfun,2837780156,MEGAPO.ST,788815272153116677,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
786982662355451904,2016-10-14T17:31:02.000Z,everyone,Pq dias cinzas as vezes são necessários!! #Down #DiaChato #Chateada #ChoveLáFora,125892887,Twitter for Android,786982662355451904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
786722130515759104,2016-10-14T00:15:47.000Z,everyone,Melhor bolinha do #down 1.9 #CasalDown 😍😍😍😍😍🎊🎇🎆🎁🎉💪💪✔✌ http://someurl,231192795,Instagram,786722130515759104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
786701940319199233,2016-10-13T22:55:33.000Z,everyone,Reta http://someurl is #down #hairvideo #minimal #talent #aesthetic #call,2791011016,MEGAPO.ST,786701940319199233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
786637555521376256,2016-10-13T18:39:42.000Z,everyone,"@someuser #FINALLY...| #HILL, #KEEPCLEARHEADDED #DEBATE #3 #CLEAR&CONCISE!| #DONTLETTRUMPBRINGU #DOWN!| #TALKABOUTALLHISLIES %70+ #TDOC:)",433026689,Twitter Web Client,786637555521376256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,1339835893,,
786288346196680705,2016-10-12T19:32:04.000Z,everyone,Para quem assim como nós do Camaradas ama #down <3 Se inscreva no canal da Ana Banana <3 http://someurl,455868665,Facebook,786288346196680705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
785915105334689793,2016-10-11T18:48:57.000Z,everyone,↕​ (#up #down #arrow) // Fira Code Regular http://someurl,3338756241,fontainbot,785915105334689793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
785482445290401796,2016-10-10T14:09:43.000Z,everyone,"Monrovia, Liberia. #city #scape #monrovia #liberia #hdr #fff #f4f #up #down #view #palm #trees... http://someurl",858727033,Instagram,785482445290401796,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
785466170606555136,2016-10-10T13:05:02.000Z,everyone,Que sua semana seja produtiva e repleta de alegria!| | #CEESD #CEESDcampinas #Inclusão #SíndromedeDown #Down... http://someurl,742833517,Facebook,785466170606555136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
785385777505136640,2016-10-10T07:45:35.000Z,everyone,@someuser is de site #down ?,16725097,Echofon,785385777505136640,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,15512966,,
785285206290948097,2016-10-10T01:05:57.000Z,everyone,"A mulher dos meus sonhos| Ela nunca veio| A mulher dos meus sonhos| Bem, nunca existiu uma... #Morrissey #down #depression ;(#sad",31728843,Twitter for Android,785285206290948097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
784150271370924032,2016-10-06T21:56:08.000Z,everyone,#blackandwhite #black #white #down #twilight #happy #funny #love @ Mignete http://someurl,793554062,Instagram,784150271370924032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,"{'place_id': '1f84f1348145d673', 'coordinates': {'type': 'Point', 'coordinates': [9.43136122, 45.39510517]}}",
784090259701178368,2016-10-06T17:57:40.000Z,everyone,Não tenho maturidade pra tanto amor 💗| | #jv #down #sindromededown #cromossomodoamor #cute... http://someurl,733138292,Instagram,784090259701178368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': 'd13775d10c08f835', 'coordinates': {'type': 'Point', 'coordinates': [-54.62369914, -20.4756558]}}",
784045304018534400,2016-10-06T14:59:01.000Z,everyone,#down sex games erotica online http://someurl,98951986,Twitter Web Client,784045304018534400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
783663322981859329,2016-10-05T13:41:10.000Z,everyone,Diagnóstico de Síndrome de DOWN. #down http://someurl,725142790099849217,Twitter for Android,783663322981859329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,"[{'type': 'quoted', 'id': '783661429610188800'}]"
783429800438398980,2016-10-04T22:13:14.000Z,everyone,hoje o dia ta ao contrário de top| ta #down,2934194757,Twitter for Android,783429800438398980,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
782798501432348678,2016-10-03T04:25:42.000Z,everyone,@someuser #down. DellOsso??? 😍😍,384646243,Twitter for iPhone,782798760636100608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,2198661626,{'place_id': 'b820f5ac98af3903'},"[{'type': 'replied_to', 'id': '782798501432348678'}]"
782584054352838657,2016-10-02T14:12:32.000Z,everyone,Jovens com Down abrem empresa de pizzas e eventos: sucesso http://someurl| #sonoticiaboa #down #pizza #eventos #negocios http://someurl,329857969,Twitter Web Client,782584054352838657,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}",pt,#down,,,
782297897857609728,2016-10-01T19:15:27.000Z,everyone,"Netflix meu filho, cadê você???| #netflix #down #netflixdown",71822512,Twitter Web Client,782297897857609728,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
781075187668320256,2016-09-28T10:16:51.000Z,everyone,"#down #Sky Bom dia, #boavista #Roraima #brasil http://someurl",79472998,Instagram,781075187668320256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
780867114613641216,2016-09-27T20:30:02.000Z,everyone,#INCLUSÃO: Jovens com síndrome de #Down fazem sucesso com empresa de #pizza; confira o #empreendimento.| Acesse: http://someurl http://someurl,212575207,TweetDeck,780867114613641216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
780137834783076352,2016-09-25T20:12:08.000Z,everyone,@someuser from fbidjs  -  @someuser ( como Q ta pega ) ft @someuser #down town café de... http://someurl,149829311,Instagram,780137834783076352,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,2865635925,,
780126910139527168,2016-09-25T19:28:44.000Z,everyone,Gostei de um vídeo do @someuser http://someurl Derrubando site protegido por CLOUDFLARE | #Down?,4559025917,Google,780126910139527168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
780085860859600896,2016-09-25T16:45:37.000Z,everyone,#sunset #hills #romania #instaromania #sun #down #vsco #ig_romania @ Simeria Santandrei http://someurl,356821795,Instagram,780085860859600896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,"{'place_id': '01f330671c492416', 'coordinates': {'type': 'Point', 'coordinates': [22.96011815, 45.8481113]}}",
779806727411761152,2016-09-24T22:16:26.000Z,everyone,Gostei de um vídeo @someuser http://someurl fixa aro 18 #DOWN CAR,700377718051971073,Google,779806727411761152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
779768303979945984,2016-09-24T19:43:45.000Z,everyone,Coisa linda! ❤ #down http://someurl,282151492,Facebook,779768303979945984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
779626830798073856,2016-09-24T10:21:35.000Z,everyone,Os caras não conseguiam emprego. Então eles invetaram o próprio emprego. #exemplo #down #empreender http://someurl,18033937,Facebook,779626830798073856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
779581961471942656,2016-09-24T07:23:18.000Z,everyone,#Resumen tercera semana de #Junio2016 #cancerpiel #down #artexsalud #pies... #salud #blog http://someurl http://someurl,2260140517,BlogsterApp,779581961471942656,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
779321535769219072,2016-09-23T14:08:27.000Z,everyone,#Resumen 3a semana #septiembre2016 #acupuntura #inclusion #down #biblioteca @someuser @someuser @someuser http://someurl,2260140517,Buffer,779321535769219072,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#down,,,
779075833206038528,2016-09-22T21:52:07.000Z,everyone,"Eu tinha um vizinho que tem síndrome de down e na época tocava muito #Down do Blink, mãe me fez parar de cantar alto poxa!",378102989,Twitter for Android,779075833206038528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
778936935482028032,2016-09-22T12:40:12.000Z,everyone,Vídeo: médica dá tapa em #criança com Síndrome de #Down - http://someurl http://someurl,3331429624,Hootsuite,778936935482028032,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 1}",pt,#down,,,
778387253387288576,2016-09-21T00:15:57.000Z,everyone,#DOWN >>>CoM cErTeZa AwEsOmE!!!!| http://someurl,4902109247,Twitter Web Client,778387253387288576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
778387001305358336,2016-09-21T00:14:57.000Z,everyone,#Down >>>CoM cErTeZa AwEsOmE!!!!| http://someurl,4902109247,Twitter Web Client,778387001305358336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
778386742097346560,2016-09-21T00:13:55.000Z,everyone,#down >>>CoM cErTeZa AwEsOmE!!!!| http://someurl,4902109247,Twitter Web Client,778386742097346560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
777989393843908613,2016-09-19T21:55:00.000Z,everyone,Tem dias que a noite é foda... 👎😞 #down,2354991262,Twitter for Android,777989393843908613,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
777820551758880768,2016-09-19T10:44:05.000Z,everyone,Queria muito que fosse só a seca que estivesse me deixando assim. #mole #down,55900321,Twitter for Android,777820551758880768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
777761133163909120,2016-09-19T06:47:58.000Z,everyone,De repente uma boa inspiraçao pra desenhar | Aii phaaaa| Nao tou em casa. #down — feeling anxious,1269070178,Facebook,777761133163909120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
777637492073885697,2016-09-18T22:36:40.000Z,everyone,putz man num tinha um jeito melhor de encerrar esse dormingo do que com essa chuva #down in #africa,156324633,Twitter for iPhone,777637492073885697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
777624679280443392,2016-09-18T21:45:45.000Z,everyone,Dmporno #down,133678381,Twitter for iPhone,777624679280443392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
776824417674493952,2016-09-16T16:45:48.000Z,everyone,O que uma gravação não faz com o serumaaaano? Seloco! #me #before #after #work #news #TV #down... http://someurl,53257348,Instagram,776824417674493952,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': '32e64dedd065063f', 'coordinates': {'type': 'Point', 'coordinates': [-46.7833, -23.5667]}}",
776760048248823808,2016-09-16T12:30:01.000Z,everyone,#down 1. Ixonos (-5.32%) 2. Tecnotree (-4.42%) 3. Outotec (-3.64%) 4. SSAB A (-3.47%) 5. Incap (-3.45%) http://someurl,1975334707,OMXHelsinkiTweetStock,776760048248823808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
776744949127712768,2016-09-16T11:30:01.000Z,everyone,#down 1. Ixonos (-5.32%) 2. Tecnotree (-4.42%) 3. Outotec (-3.88%) 4. Incap (-3.45%) 5. Orava Asuntorahasto uudet (-3.43%),1975334707,OMXHelsinkiTweetStock,776744949127712768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
776648168494817280,2016-09-16T05:05:27.000Z,everyone,#Getting #down to the #bottom of the #issue .| Chegando ao fundo da questão.| .| #beer #cerveja... http://someurl,67175216,Instagram,776648168494817280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
776585215791751168,2016-09-16T00:55:18.000Z,everyone,Amigo/Irmão 👊🏻🚘| #tampvsq #down 😂| #JW @ Buriti Shopping Mogi Guaçu http://someurl,1053933920,Instagram,776585215791751168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': '4cd9b1543faf25c1', 'coordinates': {'type': 'Point', 'coordinates': [-46.95246983, -22.36851951]}}",
776439516425031680,2016-09-15T15:25:01.000Z,everyone,@someuser @someuser @someuser @someuser ma @someuser esiste ancora? Sito sempre #down ...,38285269,Twitter for Android,776441698503258112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",it,#down,195782020,,"[{'type': 'replied_to', 'id': '776441403073331200'}]"
776187408937279488,2016-09-14T22:34:33.000Z,everyone,Aquela vibe de filmes de vampiro...| #down,1291372158,Twitter for Android,776187408937279488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
776024269868437505,2016-09-14T11:46:18.000Z,everyone,É que um carinho às vezes cai bem ! :():| #down #bad,2270085634,Twitter for Android,776024269868437505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
775779601599623168,2016-09-13T19:34:04.000Z,everyone,Última vez que pago por PSNetwork. #playstation #ps4 #mecagoensatanás #down #again,2353391,Twitter Web Client,775779601599623168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
775718192559906817,2016-09-13T15:30:03.000Z,everyone,#down 1. Valoe (-12.50%) 2. Componenta (-6.58%) 3. Investors House (LP) (-2.19%) 4. SSAB A (-2.16%) 5. Vaisala A (-2.05%),1975334707,OMXHelsinkiTweetStock,775718192559906817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
774614588050505730,2016-09-10T14:24:44.000Z,everyone,X-Men.Apocalipse.2016.1080p.BluRay.x264. bem pertinho de terminar o #Down #bjshare,231858567,TweetItBot,774614588050505730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
774261514249367552,2016-09-09T15:01:44.000Z,everyone,Acho #Down melhor que #Pantera. Me julguem.,4816856073,Twitter Web Client,774261514249367552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
774230982618648576,2016-09-09T13:00:25.000Z,everyone,#Agendinha | | Confira a programação infantil do #ShoppingBenfica para os próximos dias! :D | | #FortalezaDown #Down... http://someurl,3288759857,Facebook,774230982618648576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
773815654617088000,2016-09-08T09:30:03.000Z,everyone,#down 1. Ixonos (-3.12%) 2. Componenta (-2.44%) 3. Raute A (LP) (-1.84%) 4. Exel Composites (-1.57%) 5. Caverion (-1.38%),1975334707,OMXHelsinkiTweetStock,773815654617088000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ca,#down,,,
773517439627776002,2016-09-07T13:45:03.000Z,everyone,#blink182 #down #cover #song gitar @someuser #feat http://someurl,201991648,Instagram,773517439627776002,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tr,#down,,,
773327880520630272,2016-09-07T01:11:49.000Z,everyone,Playstation network caído :( #psn #ps4 #down http://someurl,314219924,Instagram,773327880520630272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
772366183135784960,2016-09-04T09:30:22.000Z,everyone,#Keith Vaz #Stands #Down #Over Sex #Allegations - http://someurl http://someurl,1555034425,DG social media,772366183135784960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
772362460716204032,2016-09-04T09:15:35.000Z,everyone,#Keith Vaz #Stands #Down #Over Sex #Allegations http://someurl http://someurl,2154519169,hrdjrdudr,772362460716204032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
771814540627603456,2016-09-02T20:58:20.000Z,everyone,RuPaul #s #Drag #Race #Season #8 #Finale #Trixie #Mattel #vs #Acid #Betty #Drag #Queen #Thrown #Down #Logo #IMFC http://someurl,2330574678,pemandudunia2,771814540627603456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
