lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,2016-07-18T23:53:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hayop na TRAFFIC yan...| | KAKAIRITA..| | #ANNOYED — feeling sorry,755188882216484864,252483213,755188882216484864,Facebook,#annoyed,,,
tl,2016-07-18T07:40:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Take it ň leave it. LUL #annoyed Hahahah xD @ Ampangan N9 http://someurl,754943897483239424,2546639814,754943897483239424,Instagram,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [101.96243114, 2.72397384]}, 'place_id': '4b830b7fa3b04bbc'}",,
tl,2016-07-18T02:40:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bago magbintang alamin muna ha?! Hindi yung pati aso ko eh dadamay. 😡😡 #annoyed,754868460740489216,147525483,754868460740489216,Twitter for iPhone,#annoyed,,,
tl,2016-07-16T17:47:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,PASIKAT= madalas araw minsan katrabaho mo! 😂  #annoyed #pasikat,754371991679873024,78524545,754371991679873024,Twitter Web Client,#annoyed,,,
tl,2016-07-15T14:15:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung tipong hirap na hirap ka i-make sense yung result tas yung pwede naman i-huli yun pa yung nauna nyang gawin. #annoyed,753956104862707712,2829415184,753956104862707712,Twitter for iPhone,#annoyed,,,
tl,2016-07-15T13:54:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Patugtog ng tatlong bibe song sa kapitbahay, DJ remix version: annoying as f. #annoyed",753950976701304832,81394767,753950976701304832,Twitter for Android,#annoyed,,,
tl,2016-07-13T16:35:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,sinisigawan mo ko na mataas ang ping at lag habang nag lo-LOL ka.. pota.. naliligo ako nun ako pa din may kasalanan.. tanga ka ba.. #annoyed,753266567236812800,748927793673580544,753266567236812800,Twitter for Android,#annoyed,,,
tl,2016-07-11T02:06:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pheela ubuthongo sarn akho kwaaa themba loba buzobuya anytime soon  kehok amehlo akhaba fresh| | #SoTired| #Annoyed| #ButhongoGone,752323178396053505,985515884,752323178396053505,Facebook,#annoyed,,,
tl,2016-07-08T12:08:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Kainis! Nari2ndi n q, ayaw p magsitigil! | as if nmang maso2lve ung problem nila pg lagi cla nksigaw! Ung 22o, wla po kau s bundok! | #annoyed",751387487835004929,736717765411639296,751387487835004929,Twitter for Android,#annoyed,,,
tl,2016-07-06T17:12:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,Tangina bakitt mo pa inuunblock sa chat? di naman tayo maguusap ever again eh #annoyed,750739132725366786,2896749078,750739132725366786,Twitter for Android,#annoyed,,,
tl,2016-07-06T15:24:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,Nakita ko nanaman snap niya 😂 #annoyed,750711963882123264,156915025,750711963882123264,Twitter for Android,#annoyed,,,
tl,2016-07-04T12:46:52.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Dahell. Anong meron at biglang matraffic sa SLEX Southbound? @someuser #wtf #annoyed,749947588040794112,421941088,749947588040794112,Twitter for Android,#annoyed,,,
tl,2016-07-03T13:55:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Mahirap ba talaga mag-sabi ng totoo? | Mahirap na ba talaga sumagot ng tawag ngayon? | #annoyed #imbyerna #beastmodeOn 😬😬😬😬,749602565218635777,259181730,749602565218635777,Twitter for Android Tablets,#annoyed,,,
tl,2016-07-01T12:17:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang tunay na swerte ho ay asa ating mga kamay... Hindi sa pag re-post ng kung ano ano.... #annoyed,748853096252530688,539728851,748853096252530688,Twitter for iPhone,#annoyed,{'place_id': '01bb53b81ba40196'},,
tl,2016-07-01T11:36:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Stranded ! Nimal ! 󾌼󾌼󾌼󾌼󾌼 sorry , ma late jud Ko ng heavy2. | | #annoyed",748842756290834433,87109560,748842756290834433,Facebook,#annoyed,,,
tl,2016-07-01T03:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Move on la nak. Pls -____- #annoyed,748724501056098304,2989481631,748724501056098304,Twitter for iPhone,#annoyed,,,
tl,2016-06-30T02:15:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hay naku SMART. Nakakagigil ang instability ng mobile nets nyo. Arrrrgh! #annoyed #ThirdWorldInternet #GDI,748339041628618752,421941088,748339041628618752,Twitter for Android,#annoyed,,,
tl,2016-06-26T11:05:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Inalis ako sa dating group ng mga dati kong kaklasi. #AE2MA -_- #annoyed,747022947093647362,731394507481055232,747022947093647362,Twitter for Android,#annoyed,,,
tl,2016-06-26T11:04:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Anong isip kaya mayroon ang mga kaklasi ko noong AE2MA pa ako? #annoyed,747022747360858113,731394507481055232,747022747360858113,Twitter for Android,#annoyed,,,
tl,2016-06-26T01:47:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ingay naman po nila. Isa sa harap usa sa gilid.. :/ #annoyed #neighborscomplain  :/,746882497783357445,121691747,746882497783357445,Twitter for iPad,#annoyed,,,
tl,2016-06-25T07:24:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ate nakita mo yung damit kong white na may orange ung madalang kong suotin? Susuotin ko bukas.| - sinuot ko kahapon| - ARGH 😤😤😤| #annoyed,746605002865598464,2256330132,746605002865598464,Twitter for Android,#annoyed,{'place_id': '009dd9640ef5ec89'},,
tl,2016-06-24T03:34:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi na matuluy-tuloy ang planong manuod ng movie. 😒😒😒 #annoyed,746184802693324800,1587674527,746184802693324800,Twitter for Android,#annoyed,{'place_id': '0087ad0f1b6dfcc8'},,
tl,2016-06-23T04:22:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Di po kami nakatira sa tabi lang ng school. #Annoyed,745834272980877312,576983097,745834272980877312,Twitter for Android,#annoyed,,,
tl,2016-06-22T13:33:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Di na ko mageearings #annoyed,745610711129194496,37348539,745610711129194496,Mobile Web (M2),#annoyed,,,
tl,2016-06-22T08:02:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Di niya ako tinuring na Best Friend, Friend lang daw.... #Annoyed #ALDUBMayMagbabalik",745527459655782400,4812519507,745527459655782400,Twitter for Android,#annoyed,,,
tl,2016-06-21T14:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ka bwewseyt waaag po!#annoyed,745259647385247746,62461917,745259647385247746,Twitter for Android,#annoyed,,,
tl,2016-06-21T12:12:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Gusto ko BF indi BJ... kapila gid? Araw araw man timo :P| Sigeha! Push pa toto... . :P >.<| #Annoyed,745227917597224961,152975825,745227917597224961,Facebook,#annoyed,,,
tl,2016-06-17T19:12:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,sau nga sau... ayoko lang magalit mabait akong tao e e di kayo na poooowsz-.- #annoyed,743884008749031424,58087547,743884008749031424,Twitter for iPhone,#annoyed,{'place_id': '7905cfee1600eb70'},,
tl,2016-06-17T17:47:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,di makapaghintay? atat?! kala mo tatakbo yung kotse e! #annoyed,743862651424378880,58087547,743862651424378880,Twitter for iPhone,#annoyed,{'place_id': '7905cfee1600eb70'},,
tl,2016-06-17T04:05:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tagal mag ol ni JOSHUA ANTONIOOOOOO !!! 😑😑| #Annoyed lol,743655793858351104,1025518729,743655793858351104,Twitter for iPhone,#annoyed,,,
tl,2016-06-16T12:18:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Bakit may mga taong hindi marunong mag approach ng maayos? Pwede po magtanong ng maayos.. #annoyed,743417484808617984,83541625,743417484808617984,Twitter for Android,#annoyed,,,
tl,2016-06-15T14:27:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nakakaasar yung babaeng madada pero mas nakakaasar pala kung lalake ang mas madada.. lalake ha hindi bakla.. #annoyed — feeling annoyed,743087474755280896,103535829,743087474755280896,Facebook,#annoyed,,,
tl,2016-06-15T09:12:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Back to basic !!!bat ba kasi nakalimutan ko yung password ng isa ei #annoyed,743008145274871808,742936776994623489,743008145274871808,Twitter for Windows Phone,#annoyed,,,
tl,2016-06-12T15:43:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ayoko na magsend ng links sa mga tinatamad magbasa. #annoyed,742019548036005888,235963312,742019548036005888,Twitter for iPhone,#annoyed,,,
tl,2016-06-11T02:08:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,miss kung pagtitripan mo lang  kami  wag kami iba nalang | #annoyed,741451940408610816,285496875,741451940408610816,Facebook,#annoyed,,,
tl,2016-06-10T16:06:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,e d lahat d mo na nature....😑😏😒😤 #annoyed,741300639146250240,2449539043,741300639146250240,Twitter for iPhone,#annoyed,,,
tl,2016-06-10T11:19:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi porket sinabi mong mahal mo ako eh minamadali mo na maging tayo na agad...wag ganun...oooyyy...| #annoyed http://someurl,741228234604322817,3309483181,741228234604322817,Twitter for iPhone,#annoyed,,,
tl,2016-06-09T21:58:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sehri time and these transmission| Breaks ma yeh senseless Ads!! Pata nahi kya hoga Pakistani advertising ka| #annoyed #with #ANewDream #zong,741026813019889664,740417594495238144,741026813019889664,Twitter for Android,#annoyed,,,
tl,2016-06-08T13:23:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pucha naman globe!!! Sayang ng niregister ko ang bagal!!!!!!!!!!!!#turtlenet #pissedoff #annoyed #badtrip 😠😠😠😡😡😡😡,740534780702253056,706036815682121729,740534780702253056,Twitter for Android,#annoyed,,,
tl,2016-06-06T14:22:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kaila kag KAIKOG dzae? pagbaton pd #Annoyed 😶,739824842510237697,2267153419,739824842510237697,Twitter for Android,#annoyed,,,
tl,2016-06-06T11:27:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung pampabwisit ng araw mo akala mo tanga lahat naloloko nila😪🙄😠 #annoyed #pissed http://someurl,739780707300577280,628002738,739780707300577280,Instagram,#annoyed,,,
tl,2016-06-06T08:59:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,Ang dami niyong arte! #annoyed,739743395682254849,90140399,739743395682254849,Twitter for Android,#annoyed,,,
tl,2016-06-05T13:56:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Redefining the word Sawsaweros y Sawsaweras Grrrrrr.... Ikaw na tlaga... the best ka.... #annoyed,739455807876567046,2813277330,739455807876567046,Twitter for Android,#annoyed,,,
tl,2016-06-05T04:47:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#FeelingSad #Worthless #Disappointed #Dead #Annoyed samuka. Samuka gydddddddd,739317804315201537,162024610,739317804315201537,Twitter for Android,#annoyed,,,
tl,2016-06-03T20:56:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ang aga mang-gising... Tulog na lang ang escape ko sa stress... Inaagaw pa... #Annoyed #morningbeastmode,738836740845117440,396419042,738836740845117440,Twitter for Android,#annoyed,,,
tl,2016-06-03T07:26:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Wag po kayong mag sleeveless kung balak nyong ipahid yang kilikili nyo sa damit ng katabi nyo. Respeto naman sa mga naliligo!! 😣😠😠 #ANNOYED,738632871120756737,149493021,738632871120756737,Twitter for Android,#annoyed,,,
tl,2016-06-02T16:36:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Kailangan ba palagi na lang? Hindi ba pwede minsan lang?! #annoyed,738409075977818112,744060451,738409075977818112,Twitter for iPhone,#annoyed,,,
tl,2016-05-30T13:54:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mag uuwian daw si Duterte to and from Davao to Malacañang. Everyday daw. Wow ha. #annoyed,737281044156538881,24151746,737281044156538881,Plume for Android,#annoyed,,,
tl,2016-05-22T07:32:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",everyone,Inutusan ako sa labas bigla eh nakafull face makeup banaman ako #annoyed 😫 http://someurl,734285809939943424,53643645,734285809939943424,Twitter for iPhone,#annoyed,,,
tl,2016-05-20T13:44:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nda sulphan#annoyed😠,733654677678641152,1399367064,733654677678641152,Twitter for Windows Phone,#annoyed,,,
tl,2016-05-19T16:42:42.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,Why Kwaito a sa huli Mangaliso ka shlotho vele...nxa!  😒😠 #annoyed #skeemsaam,733337092491759616,2318343273,733337092491759616,Twitter for iPad,#annoyed,,,
tl,2016-05-17T10:45:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Naiinis na naman ako. Gusto ko na manuntok ng tao -_- #Annoyed,732522534730489856,969647173,732522534730489856,Twitter for Android,#annoyed,,,
tl,2016-05-16T10:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Soloomoot nman at na retrieve account ko . Pero nkaka inis, bat ganon! Haaay naman . #Annoyed #ThisIsTheDay",732154927565299712,4781653069,732154927565299712,Twitter for Android,#annoyed,,,
tl,2016-05-13T07:18:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#NgayongFridayThe13th IPA-AIRCON NI PRESIDENT DUTERTE ANG PINAS.| #annoyed,731020845603164160,423298555,731020845603164160,Twitter for Android,#annoyed,,,
tl,2016-05-09T20:06:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Mascom aint loyal, e kare girl e khanda a motswana blesser for wa ko dubai. #annoyed",729764477118365697,131589581,729764477118365697,Twitter for Android,#annoyed,{'place_id': '8a927a7056322151'},,
tl,2016-05-07T08:40:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bwiseettt!!!! Ugh! Nakakaasar! Arggg!!! #frustrated #annoyed http://someurl,728866998608793601,524049098,728866998608793601,Twitter for iPhone,#annoyed,,,
tl,2016-05-06T15:20:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Single ako but because ikaw nagtanong hindi na pala 🙄🙄 #annoyed,728605315055280129,340637471,728605315055280129,Twitter for iPhone,#annoyed,,,
tl,2016-05-06T08:08:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ang sama ng loob ko sa mga ndi tama sa parent ko ... bullshitt na pano kung pakilala lng natin ... | | #annoyed — feeling emotional,728496648607928320,308039230,728496648607928320,Facebook,#annoyed,,,
tl,2016-05-06T04:33:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Yun nananadya, nakikisabay sa kilos mo. Ang tagal tagal na ngang nakaupo. 😾 #annoyed",728442644733419521,117000855,728442644733419521,Twitter for iPhone,#annoyed,,,
tl,2016-05-02T14:00:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Newsfeed is full of CHRIS EVANS #annoyed pinansin lang ulit kasi nagbalik na sila HAHAHAHAHAHAHAHA ./.,727135694477361153,40794641,727135694477361153,Twitter for Android,#annoyed,,,
tl,2016-05-02T09:36:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Yoooo, i regret promising this lady ke tla mo rekela cold drink, now o nkemele ko gating asking ke bowa neng, moer! 😠😨 #Annoyed",727069269536727040,549509789,727069269536727040,Twitter for Android Tablets,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [27.880408, -26.1640267]}, 'place_id': '1744381d2805a216'}",,
tl,2016-04-30T02:31:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Mga taong f na f yung ginagawa in life & nagpapaka know it all, wala na ba kayong ibubuka kundi yun at yun lang? Kakasawa na eh. ☺ #annoyed",726237474112958464,1374114913,726237474112958464,Twitter for Android,#annoyed,,,
tl,2016-04-28T13:38:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Hala! Buffer pa, sige lang. 😵 #Annoyed",725680486530441216,285511154,725680486530441216,Twitter for Android,#annoyed,,,
tl,2016-04-27T19:08:41.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #Isibaya siyacela....#annoyed,725401297491472385,720583301,725400293727457280,Twitter for BlackBerry®,#annoyed,,704544389,"[{'type': 'replied_to', 'id': '725400293727457280'}]"
tl,2016-04-25T00:42:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bkit ba sumasabay ang init ng ulo ko sa panahon???? So hot!| #annoyed,724398257401532416,1240950691,724398257401532416,Twitter for Android,#annoyed,,,
tl,2016-04-24T03:51:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Sino ba yung kumakanta sa Karaoke?! Kanina pa yan, arte arte. #annoyed #hater",724083265557024768,148947734,724083265557024768,Twitter for Windows Phone,#annoyed,,,
