source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
Mobile Web,@someuser bhai kal #twoexams gand phat ke haat mien aa rakhi hai #scared :(,everyone,hi,114299955237224449,114303735643111424,239812123,2011-09-15T11:45:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,138384180,"[{'type': 'replied_to', 'id': '114299955237224449'}]",
Twitter Web Client,@someuser @someuser bhet is it riliy tru... #scared,everyone,hi,113626729058283520,113627648965619714,204869018,2011-09-13T14:58:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,77270358,"[{'type': 'replied_to', 'id': '113626729058283520'}]",
Twitter Web Client,Ladaai goliyon se nahi Dil se jeeti jaati hain - SRK aka G1...ohhhhhk...#corny #Ra.one #scared,everyone,hi,112418784450588672,112418784450588672,109529335,2011-09-10T06:55:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web,merey cupboard mein jo bhi prakar ka jeev jantu hai jo iss waqt awaz kar raha hai..uski maa ki....#scared koi bachaoo,everyone,hi,111167190824267776,111167190824267776,276642909,2011-09-06T20:01:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
  HTC Peep,@someuser Speech! Speech! Speech! #scared,everyone,hi,108911344899727360,108911344899727360,350348121,2011-08-31T14:37:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,40261112,,
Mobile Web,Omg kasto sapana dekheko bafre #scared ..... #nidauna sakina :(,everyone,hi,103934374159986688,103934374159986688,284397374,2011-08-17T21:01:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser  gadar tan hun aapniyan zindagiyan ch paina...  #scared,everyone,hi,103140218047180801,103140796781445120,63404340,2011-08-15T16:27:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,120505040,"[{'type': 'replied_to', 'id': '103140218047180801'}]",
Twitter for iPhone,@someuser #scared | Stay safe huunn! :((,everyone,hi,100726950468911104,100727500178587649,181690169,2011-08-09T00:38:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,113999977,"[{'type': 'replied_to', 'id': '100726950468911104'}]",
Twitter for iPhone,Niyaah flat ironnin my haair . #scared!  /,everyone,hi,99537748595195904,99537748595195904,319793058,2011-08-05T17:50:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,mann iwant aa tattoo ! #scared !,everyone,hi,93016934102220802,93016934102220802,242018360,2011-07-18T17:58:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web,Aaj to aar ya paar hai !! #scared #confused,everyone,hi,82704074037919744,82704074037919744,108510792,2011-06-20T06:59:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,YaRab 3adeeha 3ala kheer #Scared,everyone,hi,81936575692419072,81936575692419072,277498201,2011-06-18T04:09:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
erased734497,Yaaraaab:(!! #scared,everyone,hi,80827972059271168,80827972059271168,200090749,2011-06-15T02:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,aiiii  aiiii aiii... #scared !!!,everyone,hi,77135034871578624,77135034871578624,238062385,2011-06-04T22:10:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web,#scared caasi me chaanchaa #elrapido :s,everyone,hi,76445256865947648,76445256865947648,306541702,2011-06-03T00:29:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter SMS,Risk risk risk risk risk risk risk ..... Pray pray pray pray pray pray pray....#scared,everyone,hi,75783583037538304,75783583037538304,35928130,2011-06-01T04:39:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser OMG I Wet My Pants!! #Scared .....Yalla Ya Lozar Men Hena Badal Marosh Mayya! #Hatel3aboB3eedWalla Arosh Mayya w balash akamel 3eeb,everyone,hi,75656431264735232,75656980152328192,240002284,2011-05-31T20:16:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,235685211,"[{'type': 'replied_to', 'id': '75656431264735232'}]",
Twitter Web Client,shee stalkinn mee &&d shittt ! #SCARED,everyone,hi,72446504337543168,72446504337543168,274167906,2011-05-22T23:39:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter SMS,"@someuser , yuup yuup .. bee #SCARED ! :D",everyone,hi,71438165818355712,71438165818355712,200638511,2011-05-20T04:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,212801784,,
Twitter for BlackBerry®,Film ru3ib bara? Wedi ashla3 athuni anaam o aridhum lima agoum☹ #tired #sleepy #scared,everyone,hi,70651128261513217,70651128261513217,176588244,2011-05-18T00:45:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,.uqh mann! this year sped past fast! (hiqh skewl) a huqe challenge #scared,everyone,hi,69452001695633408,69452001695633408,239086872,2011-05-14T17:20:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Echofon,@someuser Kyuubey ¬¬ #scared,everyone,hi,68302294998982656,68302294998982656,48738544,2011-05-11T13:11:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,82069014,,
Twitter for iPhone,Allah ysam7ichh ya @someuser .. Shloun banam al7een? #scared ,everyone,hi,67323362980003840,67323362980003840,131901018,2011-05-08T20:21:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser sugar shane #scared,everyone,hi,67082132836724737,67082453050863616,131167126,2011-05-08T04:24:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,253705560,"[{'type': 'replied_to', 'id': '67082132836724737'}]",
Twitter for BlackBerry®,Chan agoool abaaaay laaa2!:o chan naskeet! Chan agool raqam ghalaa6 ma3a esalama! Yummaa chnaa yinni #scared,everyone,hi,64687013684711424,64687013684711424,280053620,2011-05-01T13:46:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,wajo wajo wajo #scared,everyone,hi,64371317071294464,64371317071294464,199347998,2011-04-30T16:51:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
TweetDeck,@someuser khi khi khi khi ... ohooo .. aap to itni jaldi samajh gaye .. ab kya hoga #scared #tensed :P,everyone,hi,61563460504387585,61563694676586496,49310711,2011-04-22T22:55:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,101218060,"[{'type': 'replied_to', 'id': '61563460504387585'}]",
Twitter for BlackBerry®,Utt-ooh... #storming #raining #thunder #scared,everyone,hi,59419984396427264,59419984396427264,29616763,2011-04-17T00:56:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Mac,@someuser galooli kalaam 3air ~ #scared,everyone,hi,56357246069772288,56357316391481345,48949953,2011-04-08T14:06:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,220624782,"[{'type': 'replied_to', 'id': '56357246069772288'}]",
erased734497,Elshwar3 fa6yaah  #scared,everyone,hi,51337722350141441,51337722350141441,187759482,2011-03-25T17:40:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Echofon,RT @someuser @someuser is charleen sheen #scared,everyone,hi,43873731763908608,43873731763908608,29816022,2011-03-05T03:21:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser is charleen sheen #scared,everyone,hi,43873126320316416,43873126320316416,205047890,2011-03-05T03:19:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,29816022,,
TweetCaster,Jo Ju wildin Jo maube Bosh RT @someuser LeBron #scared Bosh #scared #themheatniggasispussy,everyone,hi,39561532677300224,39561532677300224,29758179,2011-02-21T05:46:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
twidroyd (original),Speech n da am..gosh im #scared,everyone,hi,32691926230634496,32691926230634496,174422276,2011-02-02T06:48:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter SMS,iwanttt a tattoooooo !! im #scared ;,everyone,hi,27231314600009728,27231314600009728,123066208,2011-01-18T05:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter SMS,AHHHHHHH car waash!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #scared #omgah,everyone,hi,22407240568803328,22407240568803328,163720329,2011-01-04T21:41:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
TweetDeck,@someuser Mushkil kaam hay :(  #sufi #Perplexed #Scared,everyone,hi,15849426140536832,15849589022138368,34351681,2010-12-17T19:23:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,29655390,"[{'type': 'replied_to', 'id': '15849426140536832'}]",
Mobile Web,ab subha guddu aur mahaaaaaaaaaaaaaaaaaaaaaaaaaaaa baba hoga :P :P #Scared ... #GodBlessMe,everyone,hi,27664641706,27664641706,121927228,2010-10-17T19:22:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,Addhi raat ko kutton ko kia hojata hai ? :O #Scared -_-,everyone,hi,26214001159,26214001159,17937900,2010-10-02T22:59:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Echofon,@someuser Total Bheeshani aano??? #scared ;),everyone,hi,25783235382,25783457758,52633979,2010-09-28T13:19:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,60320057,"[{'type': 'replied_to', 'id': '25783235382'}]",
Twitter Web Client,RT @someuser: Mee && @someuser are qonnaa fiqhtt >_< • O_O #scared look lmaao *,everyone,hi,17512093634,17512093634,80621569,2010-07-01T18:28:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
TweetDeck,kahi aesa na ho ki thak ke mere muh se nikal aaye --> aaja behen ab to aaja lol #scared,everyone,hi,10388789883,10388789883,37378874,2010-03-12T20:35:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
