created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,geo,referenced_tweets,in_reply_to_user_id,withheld
2016-12-30T00:05:06.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wish I had someone who understands me. Wish people would stop telling me how to live my life! #sad #angry #bipolar #bpd,814623310982086657,61604276,814623310982086657,everyone,en,#angry,,,,
2016-12-30T00:01:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser You can tell you that much, Mr. #President looks upset, #very, #mad and #angry. http://someurl",814612981325721600,1375901119,814622309755551745,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '814612981325721600'}]",3108351,
2016-12-29T23:48:03.000Z,wingie_python_test,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry President #Obama Tears Into Donald Trump Like Never Before http://someurl,814619017117769729,21511099,814619017117769729,everyone,en,#angry,,,,
2016-12-29T23:47:27.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Were there is a will, there is a fuck!| #angry #emam #عنگری #عمام",814618868794748928,2305256062,814618868794748928,everyone,en,#angry,,,,
2016-12-29T23:37:42.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Whoever stole our star light laser light from our front yard this afternoon really needs to get a life. Smh #angry #yqr #getalife,814616412526284800,23849417,814616412526284800,everyone,en,#angry,,,,
2016-12-29T23:31:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Posted 😂😂😂 w/ a meme on Facebook that came from a friend. Someone reported it.  Im in FB jail for 24 hours. The friend isnt. WTF? #angry,814614926576717824,1294531,814614926576717824,everyone,en,#angry,,,,
2016-12-29T23:23:13.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser this is why w......rs like Trump can treat women like s..t and still become president!  #Angry,814209670491541504,292255670,814612767936233472,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '814610772605202432'}]",396780321,
2016-12-29T23:07:00.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry after sex sex winner http://someurl,814608688765947904,225287555,814608688765947904,everyone,en,#angry,,,,
2016-12-29T23:05:48.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Say hello to my new friend: the pigs slayer! #angrybirds #angrybird #angry #bird #birds #app... http://someurl,814608384053886976,356396450,814608384053886976,everyone,en,#angry,,,,
2016-12-29T22:44:39.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",free teen fucking eachother hard #angry girls nude http://someurl,814603061658320896,280219343,814603061658320896,everyone,en,#angry,,,,
2016-12-29T22:44:19.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I fucking hate going to the mechanic. #bullshit #dontupsellme #fuckoff #iminabadmood #donttalktomelikeimtwo #illfuckingcutyou #fuck #angry,814602977629478912,2421094273,814602977629478912,everyone,en,#angry,,,,
2016-12-29T22:13:44.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Needed a pick me up this morning and did it the only way I know how! #angryanderson #angry... http://someurl,814595283506053125,2928108217,814595283506053125,everyone,en,#angry,,,,
2016-12-29T21:56:04.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",After #Obamas #angry actions the past few days... I guess #Bibi & #Putin are lucky he didnt pull a #knife & go #psycho killer! #whatsupdoc http://someurl,814590838751666176,122194792,814590838751666176,everyone,en,#angry,,"[{'type': 'quoted', 'id': '812748728104669184'}]",,
2016-12-29T21:25:41.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Disgusted but not surprised ! #Obama always had something #simmering inside the calm measured persona ! Who knew he was a #angry #psycho http://someurl,814583188706054144,122194792,814583188706054144,everyone,en,#angry,,,,
2016-12-29T21:13:14.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Why do people ruin happiness for others? #angry,814580055875743748,429029830,814580055875743748,everyone,en,#angry,{'place_id': '6057f1e35bcc6c20'},,,
2016-12-29T21:10:13.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",07596529590. this mobile number just conned a very good friend of mine out of £20 ARSEHOLE/LOWLIFE piece of SCUM #ANGRY,814579296371113984,22834294,814579296371113984,everyone,en,#angry,,,,
2016-12-29T21:04:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Definition of #angry #defeated and #powerless people that, by some miracle, lead this big country ... Luckily not for so long. http://someurl",814577956416847872,165170882,814577956416847872,everyone,en,#angry,,"[{'type': 'quoted', 'id': '814577020801871872'}]",,
2016-12-29T20:30:19.000Z,The Social Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Help #angry kids by giving them tools to manage #anger http://someurl #parenting #ece #psych http://someurl,814569255064715264,56871717,814569255064715264,everyone,en,#angry,,,,
2016-12-29T20:26:38.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Im feeling angry because I hear that ABC is not bringing back #GhostRider to Agents of S.H.I.E.L.D. #FullOfRage #angry,814568329318961154,2329151624,814568329318961154,everyone,en,#angry,{'place_id': '83eff14679c7ebf1'},,,
2016-12-29T20:18:13.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Arrrrrrrrrrhhhhhh... #angry# How is this not annoying in the midst of many believers around someone went mad... http://someurl,814566211782578178,4819542813,814566211782578178,everyone,en,#angry,,,,
2016-12-29T19:57:28.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",angry trump #TheMemebot #angry trump #Funny #Meme http://someurl http://someurl,814560989727379456,737394371809533952,814560989727379456,everyone,en,#angry,,,,
2016-12-29T19:49:19.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Why does it take multiple messages to get you guys to help? #Angry,814558940226785281,15153323,814558940226785281,everyone,en,#angry,,,31444922,
2016-12-29T19:39:35.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser  I feel as though your team is beating around the Bush with my personal information. #fedup # help #angry #reachingout #exhausted,814556489029472257,814554014687838208,814556489029472257,everyone,en,#angry,,,71165241,
2016-12-29T19:19:31.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",crystal blue porn #angry hardcore http://someurl,814551439217463296,301271977,814551439217463296,everyone,en,#angry,,,,
2016-12-29T19:16:33.000Z,The Social Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Do you know how to #help your #angry #child? http://someurl http://someurl,814550691620458499,56871717,814550691620458499,everyone,en,#angry,,,,
2016-12-29T19:06:24.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#mad #angry #bossgirl The look #breebree gives me when I tricked her and said shes not going to... http://someurl,814548137843052545,424677293,814548137843052545,everyone,en,#angry,"{'coordinates': {'type': 'Point', 'coordinates': [-79.3826861, 43.86410626]}, 'place_id': '34e47ddf52a690bc'}",,,
2016-12-29T18:47:17.000Z,Mobile Web (M2),"{'retweet_count': 3, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",So long as a man is #angry he cannot be in the #right. | #ThinkBIGSundayWithMarsha,814543326846271488,3438374111,814543326846271488,everyone,en,#angry,,,,
2016-12-29T18:34:17.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Check out this new trending #funny #GIF ! #angry, upset, frustrated, yetee, hnnng http://someurl",814540056690065408,1276211425,814540056690065408,everyone,en,#angry,,,,
2016-12-29T18:33:20.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#angry, upset, frustrated, yetee, hnnng http://someurl http://someurl",814539819141464065,728900015222075392,814539819141464065,everyone,en,#angry,,,,
2016-12-29T18:32:23.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","New #trending #GIF on @someuser #angry, upset, frustrated, yetee, hnnng http://someurl",814539576949768193,1627026078,814539576949768193,everyone,en,#angry,,,,
2016-12-29T18:30:01.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",So now NuRedAbby is making up memories⁉️ come on @someuser @someuser This sucks‼️And why no fraud/arson charges⁉️#angry #puke #sucks,814538983707475968,508097768,814538983707475968,everyone,en,#angry,,,,
2016-12-29T18:27:19.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Explain how your picker thinks a Hewlett Packard laptop is an Apple Mac. Sort it out @someuser #ruinedChristmas #angry #badservice,814538304079233026,2900749605,814538304079233026,everyone,en,#angry,,,,
2016-12-29T18:26:10.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",paginas porno youtube #angry dragon sex move http://someurl,814538012734423040,565815825,814538012734423040,everyone,en,#angry,,,,
2016-12-29T18:18:43.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry lesbian porn free sex mouvies http://someurl,814536137222004737,388665216,814536137222004737,everyone,en,#angry,,,,
2016-12-29T18:06:42.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Our Up to 200mb @someuser Broadband. Anyone would think it was being throttled how consistent that looks...  Oh hang on... #Angry http://someurl,814533113770610688,23752752,814533113770610688,everyone,en,#angry,,,,
2016-12-29T17:41:49.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",@someuser @someuser just seen that 7.11 train from Hull to London will terminate at Peterborough. Why do I book with you? #angry,811570437029302276,1069952203,814526852496769025,everyone,en,#angry,{'place_id': '7bc0da87641dd821'},"[{'type': 'replied_to', 'id': '811661858243563523'}]",1069952203,
2016-12-29T17:32:22.000Z,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Police: Suspect in 2 deaths angry woman dressed boy as girl #police #suspect #deaths #angry #woman #dressed http://someurl http://someurl,814524472430456833,784064981427974144,814524472430456833,everyone,en,#angry,,,,
2016-12-29T17:25:33.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",top pornstar #angry beavers porn http://someurl,814522760479248384,272714162,814522760479248384,everyone,en,#angry,,,,
2016-12-29T17:09:24.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Never feeling so much rage, as when a man is bad-mouthing your child, within your earshot. #angry #idiots",814518696022577152,25263287,814518696022577152,everyone,en,#angry,,,,
2016-12-29T16:54:06.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",http://someurl| #ANGRY OLD BITCH!,814514842681872384,811623876006412288,814514842681872384,everyone,en,#angry,,,,
2016-12-29T16:44:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser fireworks for sale corner Malibongwe & Olivenhout in Northriding #angry http://someurl,814512340817342465,381978966,814512340817342465,everyone,en,#angry,{'place_id': 'd73e8f8ebdd03aff'},"[{'type': 'quoted', 'id': '814408056339623936'}]",517306957,
2016-12-29T16:24:20.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #angry #mods #fallout4 #youtubers first of all if youtubers wouldnt show the damn nude mods then they wouldnt know how to find em,814507353571753984,2932876181,814507353571753984,everyone,en,#angry,,,23645599,
2016-12-29T16:24:12.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry......... 😣 but do nothing 😈,814507320646451201,152472321,814507320646451201,everyone,en,#angry,,,,
2016-12-29T15:48:14.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser Right. Name-calling is not #angry, #aggressive, #unfair, #unjust, #hypocritical, #ugly, #immature, #whiny, #controlling",812396979934429184,2478630456,814498269548179456,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '812396979934429184'}]",509114643,
2016-12-29T15:30:32.000Z,Google,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","#Bollywood #Celebs #ANGRY Moments Caught On #Camera | #SalmanKhan, #ShahRukh, #Sohail, #Priyanka http://someurl",814493815264477184,3523188372,814493815264477184,everyone,en,#angry,,,,
2016-12-29T15:27:03.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Could quite happily strangle people that dump animals!!!! #angry #adogisforlife http://someurl,814492935605653504,42425344,814492935605653504,everyone,en,#angry,,,,
2016-12-29T15:15:30.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Have you seen Horrible Bosses? #currentsituation #lifeisstrange What doesnt kill you makes you #angry #turnsmytummy #BS,814490032669151232,1129988730,814490032669151232,everyone,en,#angry,,,,
2016-12-29T14:57:04.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser absolutely ridiculous that they want to more than double your bill to get faster internet. #RipOff #TiedIn #WantToLeave #angry,814485390774124544,36096259,814485390774124544,everyone,en,#angry,,,20139563,
2016-12-29T14:46:26.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",When you realise that being hangry is a real thing when u havent eaten lunch and its nearly 3pm! #food #hungry #hangry #angry,814482714908884992,3432608979,814482714908884992,everyone,en,#angry,,,,
2016-12-29T14:33:36.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",mad sex party #angry video game nerd porn http://someurl,814479484288167937,514881318,814479484288167937,everyone,en,#angry,,,,
2016-12-29T13:53:02.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#beloveandlight even if others are #toxic #angry #negative always #complaining... http://someurl,814469277327597568,1467751741,814469277327597568,everyone,en,#angry,,,,
2016-12-29T13:52:36.000Z,CiteBright,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Rainbows apologize for #angry skies. -Sylvia Voirol http://someurl,814469168561082370,122170454,814469168561082370,everyone,en,#angry,,,,
2016-12-29T13:40:51.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Energy blast! #actor #acting #headshot #energy #blast #angry #ki #vegeta #houston #texas #film #tv #photography #commercial http://someurl,814466210104561664,814277217635172352,814466210104561664,everyone,en,#angry,{'place_id': '1c69a67ad480e1b1'},,,
2016-12-29T13:11:25.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser @someuser STOP STRIKING PLEASE YOUR RUINING PEOPLES LIVES...... #angry 😠😡😠😡😠😡😬😤😟😭,814458803257298944,399394608,814458803257298944,everyone,en,#angry,,,171114552,
