lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801941961737281536,25novembre2016: #cascia #umbria #italy #landscape #wonderful #clouds #sky #nature #pictoftheday... http://someurl,531169598,everyone,2016-11-25T00:13:57.000Z,801941961737281536,Instagram,#wonderful,"{'place_id': '69aa1be32b248402', 'coordinates': {'type': 'Point', 'coordinates': [13.01395917, 42.71725393]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801703966761504768,"Independence Pass, Colorado [OC] [4032 x 3024] #Earth #EarthPorn #Wonderful http://someurl",2608731229,everyone,2016-11-24T08:28:15.000Z,801703966761504768,IFTTT,#wonderful,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801598714796093440,✨🎉#Parkjungmin #Wonderful  🎉✨part1 http://someurl,2551739598,everyone,2016-11-24T01:30:01.000Z,801598714796093440,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801341252495151104,#domeoftherock #jerusalem #israel #palestina #sky #beautyful #wonderful #awesome @ Cúpula da Rocha http://someurl,792794197,everyone,2016-11-23T08:26:57.000Z,801341252495151104,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [35.23527778, 31.77805556]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801057426212409345,De Agorinha 🆒🌀♨| #sky #clouds #awesome #divine #wonderful #tbt #eyes #cool #reflection #repost... http://someurl,2178072202,everyone,2016-11-22T13:39:07.000Z,801057426212409345,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800823970803159041,Por que eu fui pra faculdade mesmo? Pelo menos eu vi esse pôr do sol mara <3 #sunset #wonderful... http://someurl,199473394,everyone,2016-11-21T22:11:27.000Z,800823970803159041,Instagram,#wonderful,"{'place_id': '7116b0fe9c89e2bf', 'coordinates': {'type': 'Point', 'coordinates': [-46.55876639, -23.44902411]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800816294161432577,Final da tarde! 🏠💙| #wonderful #sky #home #love @ Nova Friburgo RJ http://someurl,76740340,everyone,2016-11-21T21:40:57.000Z,800816294161432577,Instagram,#wonderful,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.2626565, -22.84334122]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800460393806053376,Sou lindo e procuro uma namorada... Apolo model... 🐕😘😍💜 #dog #love #live #wonderful #instame... http://someurl,222449364,everyone,2016-11-20T22:06:44.000Z,800460393806053376,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800459904720900098,Modelando part I... Apolo 😍😘🐕 #dog #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-11-20T22:04:47.000Z,800459904720900098,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",800434870988271616,As 10+ de hoje @someuser #tudodebom #Wonderful #Seleçoes #BomSaber | http://someurl,748499720,everyone,2016-11-20T20:25:19.000Z,800434870988271616,Twitter for Android,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800430607247478785,Ela é simplesmente linda😍❤ {@someuser} #beautiful #wonderful http://someurl,785591709941964800,everyone,2016-11-20T20:08:22.000Z,800430607247478785,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",800389566037250048,Magnifique Marilyn <3 <3 <3 #MarilynMonroe #alwaysMarilyn #beautiful #wonderful #actress #actrice #oldHollywood #oldpicture http://someurl,126334034,everyone,2016-11-20T17:25:17.000Z,800389566037250048,Hootsuite,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",800354554260791297,Que dia!!! 🌞🌴 📷| #wonderful #Maceió #Sunday #moment #Minhamaceio #Praia #Domingo #Sol #dayoff... http://someurl,38165870,everyone,2016-11-20T15:06:10.000Z,800354554260791297,Instagram,#wonderful,"{'place_id': '70d9237ded8be5f4', 'coordinates': {'type': 'Point', 'coordinates': [-35.7046193, -9.66269944]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",800347464209416192,@someuser Brilhante apresentação 🙌 #piano #wonderful,71250221,everyone,2016-11-20T14:37:59.000Z,799715244633452545,Twitter for Android,#wonderful,{'place_id': 'a3cd7a9773aaa0a2'},"[{'type': 'replied_to', 'id': '799715244633452545'}]",224825683
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800050317035335680,"Leblon Beach, Rio de Janeiro [4928x3264] #Beach #Amazing #Wonderful http://someurl",2608731229,everyone,2016-11-19T18:57:14.000Z,800050317035335680,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799962551010332672,Sagrada Familia| #barcelona| #sagradafamilia #meraviglia #wonderful #spain http://someurl,34612480,everyone,2016-11-19T13:08:29.000Z,799962551010332672,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799421866448486400,Ela ta que tá | #MariahCarey para a serie #MariahsWorld | #E.#Wonderful #Amazing http://someurl,74026375,everyone,2016-11-18T01:20:00.000Z,799421866448486400,Twitter for Android,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799201177795604481,Já viveu hoje? #goodmorning #sea #sailor #blue #sky #sailing #maritime #ship #wonderful #amazing... http://someurl,71103975,everyone,2016-11-17T10:43:03.000Z,799201177795604481,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799109927444869120,ALEGRIA | | #coreography #ballet #contemporarydance #Dancers #ballerina #artist #wonderful #wow... http://someurl,235773917,everyone,2016-11-17T04:40:28.000Z,799109927444869120,Instagram,#wonderful,"{'place_id': '0161be1b3f98d6c3', 'coordinates': {'type': 'Point', 'coordinates': [-74.21517272, 4.60587973]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799072858345537536,Samaria http://someurl as #nice #wonderful #selfiegay #tenessee #vegans #winchesters,2802760539,everyone,2016-11-17T02:13:10.000Z,799072858345537536,MEGAPO.ST,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799052508144484352,Muito obrigado| Casa da Música | #porto #music #artist #artistes #artistas #musique #musica #wonderful #portugal http://someurl,174660306,everyone,2016-11-17T00:52:18.000Z,799052508144484352,Twitter for iPhone,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799024384681775104,Galeria da moda que saudades que eu já estou de você!| #fashiongalery #beautiful #wonderful... http://someurl,171282737,everyone,2016-11-16T23:00:33.000Z,799024384681775104,Instagram,#wonderful,"{'place_id': '9df3d1b39e7c078d', 'coordinates': {'type': 'Point', 'coordinates': [8.92379989, 44.41504971]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798866754642579456,Esse lugar é de perder o fôlego!! #glenveaghnationalpark #lake #wonderful  #beautiful #travel... http://someurl,797876738348945408,everyone,2016-11-16T12:34:11.000Z,798866754642579456,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798809826834812928,"Luz que ilumina, que enaltece o sutil...| | #photograph #wonderful #photo #tree #green #sun #light... http://someurl",789767570,everyone,2016-11-16T08:47:58.000Z,798809826834812928,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798634171245662208,Me encanta tudo que mentira da realidade! 😍😌🌧🌊 #wonderful #beach #rain @ Praia De Camburi http://someurl,42064813,everyone,2016-11-15T21:09:58.000Z,798634171245662208,Instagram,#wonderful,"{'place_id': 'a8bf18425e35f49d', 'coordinates': {'type': 'Point', 'coordinates': [-40.265813, -20.265539]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798626623251582976,"Foz, que sol maravilhoso! 🌞✨ | | #photograph #wonderful #photo #instagram #arcoiris #we #miga... http://someurl",789767570,everyone,2016-11-15T20:39:59.000Z,798626623251582976,Instagram,#wonderful,"{'place_id': '91f818a4abfb1d4d', 'coordinates': {'type': 'Point', 'coordinates': [-54.43929333, -25.68458335]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798606883863035908,#Center of Rio de Janeiro #Brazil #Rio #Wonderful Place. http://someurl,2463789719,everyone,2016-11-15T19:21:33.000Z,798606883863035908,Twitter for Android,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798602641869709312,"Um momento de contemplação #wonderful #sea #errejota #riodejaneiro #love @ Arpoador, Rio De... http://someurl",166217961,everyone,2016-11-15T19:04:41.000Z,798602641869709312,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798590400441090048,Segura pae 😂😀😁😊 #congress #culture #international #education #ufba #ssa #love #live #wonderful... http://someurl,222449364,everyone,2016-11-15T18:16:03.000Z,798590400441090048,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.51301126, -12.97391996]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798310639164792832,Pensando...| #nofilter #sky #pink #wonderful http://someurl,738045475,everyone,2016-11-14T23:44:22.000Z,798310639164792832,Instagram,#wonderful,,,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798309529435930624,Salão do Automóvel 2016 SP Expo #BMW #i8 #i3 #electric #future #wonderful http://someurl,18104316,everyone,2016-11-14T23:39:58.000Z,798309529435930624,Twitter for iPhone,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798307690762137605,#Holiday #Family #wonderful 😎 @ Ody Parque Aquatico http://someurl,40601351,everyone,2016-11-14T23:32:39.000Z,798307690762137605,Instagram,#wonderful,"{'place_id': '98e413a62c887f80', 'coordinates': {'type': 'Point', 'coordinates': [-51.85391073, -23.20683613]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798287761484591104,Salgado de enroladinho.. | #maravilhoso #wonderful #delícia #amoo 😋😍 http://someurl,4798050622,everyone,2016-11-14T22:13:28.000Z,798287761484591104,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",798261506265776129,Ma quanto sei bella stasera?! 🌝😍 #luna #lunapiena #stupenda #wonderful #wow #noche #moon... http://someurl,457480044,everyone,2016-11-14T20:29:08.000Z,798261506265776129,Instagram,#wonderful,"{'place_id': '1ea588c12abd39d7', 'coordinates': {'type': 'Point', 'coordinates': [9.19698747, 45.45529031]}}",,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",798214126447239168,Tão linda que nem sei 💗| | #BiancaRinaldi #Life #Beautiful #Wonderful http://someurl,762337201367769088,everyone,2016-11-14T17:20:52.000Z,798214126447239168,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",798136160082018304,Hoje é dia de FACOM babe... #ufba #facom #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-11-14T12:11:03.000Z,798136160082018304,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797941938099920896,Minha essência... #vaiquecola #viadoo #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-11-13T23:19:17.000Z,797941938099920896,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.52834965, -13.005553]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797933826626453504,Desenho da minha #artista Maria Eduarda. Apresenta a #familia #superpoderosa #art #wonderful... http://someurl,35486083,everyone,2016-11-13T22:47:03.000Z,797933826626453504,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797920132433473536,Café da tarde com Dadá... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2016-11-13T21:52:38.000Z,797920132433473536,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.51948918, -13.00089268]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797908333894189056,A maravilhosa Super Lua| #supermoon #wonderful #beach #nofilter... http://someurl,53664534,everyone,2016-11-13T21:05:45.000Z,797908333894189056,Instagram,#wonderful,,,
eu,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797888290280062976,#hospital #dresser #wonderful #sun #diffusion #green #blue #gold #solitude #bliss @ Santiago... http://someurl,470429195,everyone,2016-11-13T19:46:07.000Z,797888290280062976,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",797843049095303168,📍 Paraná| #Photo #Yesterday #Wonderful #Picture #VSCO #Edite #PicsArt #Tumblr #Nature #City http://someurl,371532803,everyone,2016-11-13T16:46:20.000Z,797843049095303168,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797465270373806080,Céu sendo espetacular como sempre!| #Sky #sun #Halo #wonderful http://someurl,2420557642,everyone,2016-11-12T15:45:11.000Z,797465270373806080,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797454639520247808,Ti amo 😍 #manu #topa #bona #nipotina #labambinapiubelladelmondo #baby #girl #wonderful #child http://someurl,3023471068,everyone,2016-11-12T15:02:56.000Z,797454639520247808,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797403468881424384,Lugar Incrível! !!! #itauna #mg #brazil #nature #photo #instanature #instagram #wonderful... http://someurl,95406292,everyone,2016-11-12T11:39:36.000Z,797403468881424384,Instagram,#wonderful,"{'place_id': '38e87c822278d309', 'coordinates': {'type': 'Point', 'coordinates': [-44.596581, -20.071566]}}",,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797377950702182402,Magnifique !! | #Germany #lubeck #snow #fall #beautiful #neige #picoftheday #wonderful #Allemagne... http://someurl,503723682,everyone,2016-11-12T09:58:12.000Z,797377950702182402,Instagram,#wonderful,"{'place_id': '39f6da36ae80548e', 'coordinates': {'type': 'Point', 'coordinates': [10.6973, 53.8554]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797142431636471808,#wonderful #Egypt #winter2016 #travel #traveling #history #architecture @ Luxor Temple http://someurl,427364723,everyone,2016-11-11T18:22:20.000Z,797142431636471808,Instagram,#wonderful,"{'place_id': '00db4555435ce15f', 'coordinates': {'type': 'Point', 'coordinates': [32.63916667, 25.7]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797134540049235968,Salve a Baía de Todos os Santos 💜😍😍💜 #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-11-11T17:50:59.000Z,797134540049235968,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.52872048, -13.00945079]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",797114242071527425,#Luxor #temple #wonderful #Egypt #winter2016 #travel #traveling #history #architecture @ Luxor... http://someurl,427364723,everyone,2016-11-11T16:30:19.000Z,797114242071527425,Instagram,#wonderful,"{'place_id': '00db4555435ce15f', 'coordinates': {'type': 'Point', 'coordinates': [32.63916667, 25.7]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797082228287094785,"Bom dia Salvador,  bom dia Baheea!💜 #love #live #wonderful #instame #peace #amo #smile... http://someurl",222449364,everyone,2016-11-11T14:23:06.000Z,797082228287094785,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.52834965, -13.005553]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",796804112654290944,Nessa cidade todo mundo é dOxum 💜 #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-11-10T19:57:59.000Z,796804112654290944,Instagram,#wonderful,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.4767, -12.9747]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",796699918119346176,Domingo é dia de sarrada !!| #deepzada #wonderful,2334257044,everyone,2016-11-10T13:03:57.000Z,796699918119346176,Twitter for Android,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",796457703828660224,Um lugar que te faz querer voltar... 🏝🌄 #nature #nofilter #wonderful #instanature #instalove... http://someurl,147072561,everyone,2016-11-09T21:01:28.000Z,796457703828660224,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",796445329486999553,FADO 💞🎶 #amaliarodrigues #Fado #portuguesa #lisboa #musiclover #goodmood #greatvoice #wonderful... http://someurl,931471496,everyone,2016-11-09T20:12:18.000Z,796445329486999553,Instagram,#wonderful,,,
