public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,geo,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-30T00:35:52.000Z,814631052006322176,814631052006322176,He was #booksmart #heartdumb #books #streetsmart #heart #heartbroken #heartbreak #lovequotes... http://someurl,198011602,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,2016-12-30T00:00:49.000Z,814622233004048384,814622233004048384,A heartbroken yogi. http://someurl #heartbroken,158248848,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-29T23:57:12.000Z,814621320919007232,814621320919007232,"Too much pain to handle, prayers to their family #DebbieReynolds #CarrieFisher #queenandprincess #RipCarrieandDebbie #StarWars #heartbroken http://someurl",754863346717974528,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T23:57:00.000Z,814621271619207171,814621271619207171,RIP Debbie Reynolds - RIP Carrie Fisher - Love Forever In Heaven Together  #heartbroken http://someurl,176481605,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814550722519805952'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2016-12-29T23:56:39.000Z,814621181584228352,814621181584228352,"I deeply understand the #heartbroken reason of death, because Ive always 🚫 my sons to go before me, I dont deserve to live without them.",41134999,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-29T23:51:17.000Z,814619830938542080,814619830938542080,"Saw this online with the caption, What a glorious feeling; Im happy again. #heartbroken... http://someurl",1328301824,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T23:25:27.000Z,814613330363031552,814613330363031552,At Boston Pizza eating cold cactus cuts. #hatesoggy #heartbroken,1946850367,en,everyone,#heartbroken,,{'place_id': '5d058f2e9fe1516c'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T23:22:16.000Z,814612529527791616,814612529527791616,That moment when you find out the guy you thought was The One has cheated on you... #heartbroken #betrayal #singleagain #feelsick,3917647577,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-29T23:13:58.000Z,814610442588946433,814610442588946433,So true ❤#queenbee #georgemichael #loveyourself #loveyourselffirst #heartbroken #2016 http://someurl,788130153016811520,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T23:11:14.000Z,814609751342481408,814609751342481408,Home...and its strange #heartbroken #missyou #wontbethesame #myboy 😢❤😭,375584752,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,2016-12-29T23:02:25.000Z,814607533188915200,814607533188915200,28 million and one... the ultimate betrayal @someuser #heartbroken http://someurl,767442676325068801,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T22:57:52.000Z,814606390564163584,814605477996822528,@someuser Oh this story really sucks!!! 🐶🐶🐶 #heartbroken,240786005,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '814605477996822528'}]",,10657272
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T22:40:38.000Z,814602052127117317,814602052127117317,I feel like Ive held it together all day at work just so I can run home and burst into tears as soon as I walk in the door. #heartbroken,57446133,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-29T22:35:17.000Z,814600704966856704,814600704966856704,Found this I my old art calendar. #heartbroken #CarrieFisher http://someurl,94338706,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T22:28:28.000Z,814598989966360576,814598989966360576,Mother & daughter. #heartbroken😢 http://someurl,521378499,en,everyone,#heartbroken,,,
"{'retweet_count': 3, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",Twitter Web Client,2016-12-29T22:27:27.000Z,814598735711838209,814598735711838209,@someuser congratulations bro 2mill in 1 week #bigtune #heartbroken,784072337524228096,en,everyone,#heartbroken,,,34680131
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T22:15:20.000Z,814595683302961152,814595683302961152,#revolutionaryroad #movie #heartbroken sooo sad :(,561868397,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T22:07:37.000Z,814593742820605952,814593742820605952,That moment when someone breaks up with u the day after Christmas. Plus loosing one of the best horses.  #heartbroken #feelingblue #RIP,814545812822761472,en,everyone,#heartbroken,,,
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 15, 'quote_count': 1}",Instagram,2016-12-29T21:51:50.000Z,814589773151092738,814589773151092738,2 milly in 7 days.. Thanks to all of u.. #Heartbroken http://someurl,34680131,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T21:51:13.000Z,814589614661009409,814587259131305984,@someuser crap. I missed his cutoff. #heartbroken,127895688,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '814587259131305984'}]",,231504942
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter for iPhone,2016-12-29T21:41:23.000Z,814587140424298498,814587140424298498,It Just Took 1 Week To Hit 2Million Views! #HEARTBROKEN| | @someuser 🎤 @someuser 🎼 @someuser 🎧 @someuser 🔈 http://someurl,1581235063,en,everyone,#heartbroken,,{'place_id': '53b67b1d1cc81a51'},
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-29T21:31:40.000Z,814584697997049856,814584697997049856,ThankGod #HaddieRose #safe Frm #DeathsDoor Cuz #HeartlessBillDeblasio #underfunds @someuser Overworkd #stressed #heartbroken Pls #SaveMore 🐕🐈🐾 http://someurl,785270768456216576,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814580880656257024'}]",,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T21:28:11.000Z,814583821647626241,814583821647626241,@someuser bought a pepperoni Hot Pocket package and in the Hot Pocket there is no pepperoni. #Disappointed #HeartBroken http://someurl,141400973,en,everyone,#heartbroken,,,747888979
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T21:17:31.000Z,814581135904743424,814581135904743424,I cant begin to describe how disappointed I am with @someuser shop right now. An incredible gift ruined. #Heartbroken,1616536628,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T20:54:10.000Z,814575257935720448,814575257935720448,@someuser I really wish you could come to oregon on this tour. #heartbroken,154789780,en,everyone,#heartbroken,,,29537359
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T20:40:57.000Z,814571932255330304,814571932255330304,Last day 😭😭😭 #heartbroken  💔,756211866238459904,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T20:28:09.000Z,814568713756278784,814568713756278784,Could really do w cuddles from my girl right now 💔desperately miss how she made my world better when evrything crashed #heartbroken#blocked http://someurl,22431474,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-29T20:24:51.000Z,814567882679930880,814567882679930880,"@someuser Words seem so inadequate.  A million thanks, LaVell Edwards!  Catch you on the flip side!  #heartbroken  #TearsFlowing",3282689624,en,everyone,#heartbroken,,,1691165550
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T20:09:02.000Z,814563902621097984,814563572802088961,@someuser 2/2 son got a voucher to spend in store for the value of the wheel so he could wait and buy wen in stock. Now cant #heartbroken,415442679,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '814563572802088961'}]",,415442679
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T20:05:46.000Z,814563077458972676,814563077458972676,"I lost someone real special to me. R.I.P Aunt Kathleen, you will be missed. #Heartbroken 😢",98749934,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-12-29T20:05:07.000Z,814562913662996480,814507113405968385,"@someuser Although George Michael was never given the OBE,CBE or knighthood he so richly deserved,he was the PEOPLES PRINCE ♥♥♥ #heartbroken",3090493401,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '814507113405968385'}]",,2883841
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T20:04:53.000Z,814562856507244545,814562856507244545,"Some things never make sense, but sometimes, in time, they do. I was  #heartbroken after my 20 year marriage ended. Now it all makes sense.",2341236648,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T20:03:35.000Z,814562529636663298,814562529636663298,"Thank you @someuser & @someuser for bringing joy, love, & laughter to so many! You will be greatly missed! #heartbroken http://someurl",743854425798746112,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WolframConnector,2016-12-29T19:53:10.000Z,814559906330243072,814559906330243072,"It’s silly, really. I wake up and the first and only thing I want to do is talk to you. #heartbroken",791847795514871808,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T19:51:54.000Z,814559590050365440,814559590050365440,My tribute to Carrie Fisher and Debbie Reynolds tn. Cosplaying Leia and playing every starwars game in my house #heartbroken #sosurreal,3412995705,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T19:50:43.000Z,814559289570369538,814559289570369538,"Not very happy #coronationstreet wasnt on yesterday and neither is it on today, and only ONE episode tomorrow 😭😭😭😭 #heartbroken @someuser",3218386660,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-29T19:49:38.000Z,814559018660331521,814559018660331521,You look lost in thought...http://someurl #lost #heartbroken #heartbreak #community #companionship #lostlove #forbiddenlove #regrets,2322426242,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T19:31:58.000Z,814554570894483456,814554570894483456,@someuser watching her mother @someuser perform.  Im so #heartbroken over these past few days.  2016 has left us many holes. http://someurl,742458966072918018,en,everyone,#heartbroken,,,75641903
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T19:23:54.000Z,814552543221215236,814552543221215236,Just found out that @someuser has discontinued the Whistle Dog. Super disappointed. #heartbroken,56215042,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T19:15:30.000Z,814550428927094784,814550428927094784,So i killed my lashes from @someuser 😭 #heartbroken,2411419392,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-29T19:10:43.000Z,814549223886635008,814549223886635008,#Florida woman #heartbroken over silly #bureaucraticbullshit 🤔🐊 @someuser http://someurl,366216088,en,everyone,#heartbroken,,"{'place_id': '015d69cb1750d11b', 'coordinates': {'type': 'Point', 'coordinates': [-81.0811, 29.3319]}}",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T19:09:41.000Z,814548964271857664,814548964271857664,RIP #DebbieReynolds #heartbroken| That sudden need to talk to my mother ♥,408662699,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-29T18:59:08.000Z,814546309575274496,814546309575274496,"Saddest thing Ive heard in a while (my friend said): i dont really listen to music anymore, I just go to work. #heartbroken #musicislife",435996712,en,everyone,#heartbroken,,,
"{'retweet_count': 12, 'reply_count': 2, 'like_count': 29, 'quote_count': 0}",Twitter for iPhone,2016-12-29T18:30:15.000Z,814539041035128832,814539041035128832,2 million views in a week ... Strictly off the fan base Love u all.. #Heartbroken @someuser @someuser #Garrysandhu #NaseeboLal http://someurl,34680131,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T18:15:59.000Z,814535451960897536,814535451960897536,I try to stretch myself to make room for my loved ones. But it seems like Im the only one trying.... #broken #heartbroken,539448675,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",Twitter Web App,2016-12-29T18:10:50.000Z,814534156742967297,814534156742967297,How should I feel when my ex is flirting with my best friend before my own eyes... #heartbroken,625841479,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T18:05:03.000Z,814532699591503873,814532699591503873,6 yr old #CarrieFisher watching from the wings as her mom #DebbieReynolds performs on stage at the Riviera Hotel in Vegas 1963 #heartbroken http://someurl,102133226,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",TweetCaster for Android,2016-12-29T18:01:20.000Z,814531765796794368,814531765796794368,It really sucks knowing my dog has only 24 hours to live. #heartbroken #bestfriend,144074162,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T17:56:54.000Z,814530650455900161,814530650455900161,Hiding away from the world listening to @someuser - goodnight darling #heartbroken #WonderfulLife http://someurl,3218346934,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T17:56:51.000Z,814530636501385216,814530636501385216,Christmas flew past and I didnt even get a chance to say bye #heartbroken #Christmas 🤧☹️👋,2955404871,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T17:54:04.000Z,814529935373111301,814529935373111301,The depressing moment when you go in a shop for strawberry cheesecake and they dont have any! #heartbroken #cake #wtf 😔💔,779357071447818240,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter Web Client,2016-12-29T17:45:25.000Z,814527760584609792,814527760584609792,"Nah--not amazing. In fairness, he stopped listening to all music after the murder of Biggie Smalls left him #heartbroken http://someurl",2945994771,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814456557857554432'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-29T17:35:09.000Z,814525175874076672,814525175874076672,Heaven gained two legendary angels #RIPCARRIEFISHER and her mother #RIPDebbieReynolds #Devastated #HeartBroken http://someurl,3471853757,en,everyone,#heartbroken,,{'place_id': '68e019afec7d0ba5'},
