reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1046815027,"#Super Highway New Sabzi Mandi K Qareeb Police Muqabla,1 Daku Halak, | *| N Nazimabad Me Firing Se Khatoon Samet 2 Afrad Zakhmi. | R//AD shaikh",2016-09-11T14:06:58.000Z,774972507929583616,774972507929583616,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,225005872,RT RT punitsps: कल चुने जाने हैं न्यूजीलैंड के खिलाफ शोले बरसाने वाले गंभीर नायक तो गब्बर का क्या होगा? #SUPER... http://someurl,2016-09-11T10:20:20.000Z,774915471984451588,774915471984451588,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hootsuite,536134150,Paint mason jars- DIY http://someurl #DIY #beautiful #flowervase #design #home #decor #furnish #vase #super http://someurl,2016-09-09T06:30:49.000Z,774132935230316544,774132935230316544,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,520075568,"@someuser| #Super High Way Pe Trolr Ko Aag Kai Baad Aaj Sara Din Kotri Fatak Band,| 10 Se 15 k.m Tak Garyon Ki Lambi Kataar.| Rp/Jameel Ahmed",2016-09-08T12:53:36.000Z,773866878494183424,773866878494183424,hi,#super,839381,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,4916292008,"‘Baat’ unki hoti hai, Jinme koi ‘Baat’ hoti hai”....#Super#...#EGO#| ***alone_star_baba*** http://someurl",2016-09-08T10:15:55.000Z,773827197790396416,773827197790396416,hi,#super,,,
everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter Web Client,91274328,#Pokemon का ट्रेंड गया क्या ?  #Super #Mario दौड़ना शुरू कर दिया है का ? #AppleEvent,2016-09-07T17:22:36.000Z,773572189870317599,773572189870317599,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1590520141,"#Kotri:| #Super High Way Pe Trolr Ko Aag Kai Baad Aaj Sara Din Kotri Fatak Band,| 10 Se 15 k.m Tak Garyon Ki Lambi Kataar.| Rp/Jameel Ahmed",2016-09-07T17:20:55.000Z,773571764626530309,773571764626530309,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,370795293,#Super| ले| ना #पाक| तेरे बिगाड़ेछोरे| #बिलखकर सही राह पे लग गऐ| @someuser @someuser @someuser @someuser| | #जय_हिंद #जय @someuser Govt.,2016-09-07T05:31:27.000Z,773393219770089472,773386707328724992,hi,#super,3314383418,"[{'type': 'replied_to', 'id': '773386707328724992'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,349518624,@someuser @someuser @someuser @someuser  25 साल बाद  आज  बॉलिवूड  को #मिस #खिलाड़ी मिल  गयी #super#performs #Sonu 😘😘😍😍,2016-09-04T05:02:02.000Z,772298652802883584,772298652802883584,hi,#super,94163409,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,226983382,http://someurl #SUPER | Bhai Shivay se Baater hai.. Ajay ji Shivay ki Date postpone kr do..,2016-09-01T16:55:31.000Z,771391044923580416,771391044923580416,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,4357144632,"[http://someurl [MIRZYA Title Song | MIRZYA | Harshvardhan Kapoor, Saiyami Kher | Shankar Ehsaan Loy | T-Series - YouTube] #super",2016-09-01T13:37:26.000Z,771341196463640576,771341196463640576,hi,#super,,,
everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}",Twitter for Android,3983079674,Chumma Athirudhulla....@someuser sir @someuser sir @someuser sir.. #Thalaivar da..#Super star da...MAGIZHCHI...,2016-08-30T07:20:49.000Z,770521642611060736,770521642611060736,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,736191864148086784,@someuser bade bhai #Super Reporter ko #Ram Ram,2016-08-29T16:29:52.000Z,770297424900415489,770297424900415489,hi,#super,75246346,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,4739137669,@someuser जो बड़े होते हैं वो ही माफ करते है I think माफ करना एक #super #Ego हैं,2016-08-28T08:49:32.000Z,769819190287011840,769806567856148480,hi,#super,83212615,"[{'type': 'replied_to', 'id': '769806567856148480'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2384124948,@someuser आज तक चेंनल पर आप को super mom कहा जा रहा है @someuser #super mom सुषमा जी,2016-08-27T12:03:22.000Z,769505583649218560,769505583649218560,hi,#super,219617448,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,3149395892,Yes @someuser  ne bahut mehnt kiya h #Akira mai unhone fir ek baar sabit kiya h kyu unka naam famous h #super😘😘 http://someurl,2016-08-26T17:13:57.000Z,769221356445630464,769221356445630464,hi,#super,,"[{'type': 'quoted', 'id': '769219335739084801'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,169796573,@someuser @someuser @someuser मोदी जी आरक्षण और दलित की प्रशंसा करके #Make #In #India नही बनेगा इंडिया #super #Power,2016-08-26T08:12:40.000Z,769085138282086401,769085138282086401,hi,#super,18839785,,
everyone,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",Twitter for Android,222106205,#TransformingIndia| | #INDA दूनिया का तीसरा सबसे बड़ा तकनीकी #startup हब : Study| | #Super http://someurl,2016-08-26T05:51:38.000Z,769049647537061888,769049647537061888,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,573611204,"#stylegram #super #selfie... #my #favourite #one #iloveyou #toptags #collage @ Raipur, Chhattisgrah http://someurl",2016-08-21T09:18:27.000Z,767289753498771456,767289753498771456,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [81.63, 21.25]}, 'place_id': '4da2e4230e6b3de5'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,325912699,Baale Vellaiya theva Baale #super http://someurl,2016-08-19T16:32:49.000Z,766674287868710912,766674287868710912,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,382527275,"#ufone #super #3G #peshawar #launch #huawei #team #shirt #instapic @ Saidpur Village, Islamabad http://someurl",2016-08-10T04:00:17.000Z,763223418162515969,763223418162515969,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [73.06798364, 33.74414643]}, 'place_id': '00cc0d5640394308'}"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",hindi.news24online.com,34206701,"ये है सुपर वंडर गर्ल, साढ़े चार साल उम्र,  और नौवीं क्लास में दाखिला ! #Super #wonder #girl http://someurl http://someurl",2016-08-09T19:51:50.000Z,763100494487138304,763100494487138304,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,762644483615789056,HBD annaya @someuser truly mahesh | #super star mahesh annaya,2016-08-09T01:30:33.000Z,762823348401209344,762823348401209344,hi,#super,,,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1490121456,@someuser @someuser @someuser @someuser @someuser Anna adikadai use panra word #Super 👌 #SenjitaleyHits2M,2016-08-08T17:39:34.000Z,762704823212871680,762701998189752321,hi,#super,2596447963,"[{'type': 'replied_to', 'id': '762702469101002752'}]",
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android,3778041855,@someuser @someuser दुजु को कपाल  र दारी चाइ नि हो है ।| #super,2016-08-07T03:24:37.000Z,762127280076300288,762125312905711616,hi,#super,705794508462534656,"[{'type': 'replied_to', 'id': '762125312905711616'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",hindi.news24online.com,34206701,रहमान और प्रसून जोशी ने छोड़ी सीक्रेट सुपर स्टार #Joshi #Rahman #left #secret #super #star http://someurl http://someurl,2016-08-06T22:44:55.000Z,762056887680372736,762056887680372736,hi,#super,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,3030282235,@someuser #Super jam matataaa sana hiiii,2016-08-06T14:01:43.000Z,761925223356723201,761925223356723201,hi,#super,734774070,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Instagram,2292895152,Yaad aya bhaiya?? 😀😀| | #masti #indore #awesome #fun #night #super #wedding #fun http://someurl,2016-08-06T13:17:55.000Z,761914200386113536,761914200386113536,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,69918899,Chhaon mein ! Dhoop Mein ! Jaaen kitne roop mein yeh tapi hai yeh Jali hai ! #yehnumberoneyaari hai ! @someuser #super,2016-08-06T10:45:22.000Z,761875810634563584,761875810634563584,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,750793052206366720,@someuser #Super song #kaalam en kadhaliye,2016-08-02T20:41:16.000Z,760576220216037376,760422669493805056,hi,#super,37279768,"[{'type': 'replied_to', 'id': '760422669493805056'}]",
everyone,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,327989875,@someuser @someuser @someuser #Kabali - #Jaya Tv program #Super star Rajini phone talk http://someurl,2016-07-31T17:59:57.000Z,759810848747511808,759810848747511808,hi,#super,774197286,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,742252310479278080,c #Pic #Funny| #Never #See #Large #Super #Geek| ऐसे बड़े महामूर्ख कभी नहीं आपने देखे होगें| http://someurl http://someurl,2016-07-31T07:51:13.000Z,759657654121664512,759657654121664512,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",TweetDeck,3032413664,#Super: गोलमाल 4 के बारे में जब फिल्म का एक्टर ही बात करने लगे!| http://someurl http://someurl,2016-07-29T14:30:20.000Z,759033318780186625,759033318780186625,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",dlvr.it,606888581,#Super: गोलमाल 4 के बारे में जब फिल्म का एक्टर ही बात करने लगे! http://someurl http://someurl,2016-07-29T00:31:07.000Z,758822125973102592,758822125973102592,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Oneindia Hindi,18186549,#Super: गोलमाल 4 के बारे में जब फिल्म का एक्टर ही बात करने लगे! http://someurl #ArshadWarsi,2016-07-28T18:16:43.000Z,758727906017239041,758727906017239041,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,427446733,What suhana mausam uufff Mumbai !!! #monsoon #evenings #super #pleasant,2016-07-28T13:51:04.000Z,758661051214946304,758661051214946304,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",dlvr.it,2822255626,Congratulations Priyadarshini Suvarna #SvatantraOnlineServices #Super#HROfTheDay #HR #Recruitment #SuperHR... http://someurl,2016-07-27T05:56:10.000Z,758179151559987200,758179151559987200,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Facebook,843529538,महंगे लैपटाॅप की जरूरत पूरा करेगा सुपरबुक| #laptop #Super #Book #Expensive http://someurl,2016-07-26T16:00:23.000Z,757968817318354944,757968817318354944,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,30778976,marooshk @someuser #photoftheday #capture #super #amazing #muse #fabulous #style #fashion #muse... http://someurl,2016-07-25T00:28:53.000Z,757372009504354304,757372009504354304,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1885056079,"@someuser #Kaka phle bolliwood hero the jo #Super-Star nam s phli bar nwaje gye the @someuser sir, maf kre lekin is bar aap glt h",2016-07-24T07:40:50.000Z,757118326225137664,757118326225137664,hi,#super,2729506932,,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter Web Client,3130044145,Zindagi say shikwa wohi karta hai| jis nay zindagi ka maza na chakkha hu| #super,2016-07-22T09:35:28.000Z,756422401718616064,756422401718616064,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,3008295746,#super #mast| |  󾌰एक आदमी प्रार्थना कर रहा था !| तभी वहाँ भगवान प्रकट हुए और| बोले - मन्नत मांगो ़| आदमी बोला -... http://someurl,2016-07-22T03:39:24.000Z,756332794452717571,756332794452717571,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,843529538,चाइनीज सुपर लीग में दर्दनाक हादसा- खेल में पैर के दो टुकड़े| #Chinese #Super #League #football #leg http://someurl,2016-07-19T13:30:47.000Z,755394455448858624,755394455448858624,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1899484340,@someuser kuch chaale yeah na Chale Yeh Smile to Jarur chalegi... #Super #Gabbar,2016-07-19T03:26:21.000Z,755242346439114752,755227625413566464,hi,#super,2911000602,"[{'type': 'replied_to', 'id': '755227625413566464'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Google,3141408720,#SUPER HIT NIRANKAARI BHAJAN#KAIKE KRAR BHUL GAIL SARKAR: http://someurl via @someuser,2016-07-18T11:43:05.000Z,755004964636921856,755004964636921856,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,152548463,"Jag Ghumeya,Thaaray Jaisa Na Koe <3| #Sultan #SalmanKhan #Super #movies",2016-07-14T08:53:20.000Z,753512692716081152,753512692716081152,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,18280561,#super #dapper shashvatseth in @someuser #throughlensof @someuser #photography... http://someurl,2016-07-14T08:28:39.000Z,753506481752989696,753506481752989696,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2364361186,Jeene ke hai chaar din| Baki hai bekaar din| Aaja meri bulbul| Tera intezar hai😂😂  #super🎶,2016-07-09T12:01:06.000Z,751748007935119361,751748007935119361,hi,#super,,,
