reply_settings,lang,conversation_id,referenced_tweets,author_id,public_metrics,id,text,source,created_at,search_query,geo,in_reply_to_user_id
everyone,nl,698141647238877185,,3999599240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",698141647238877185,#Heartbroken |                        Owwccchhhh!!!!!😿,Twitter for Android,2016-02-12T13:48:34.000Z,#heartbroken,,
everyone,nl,695182365820338176,,1709487120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",695182365820338176,Ons poes ziet zwart.| | Ook waar ze normaal wit ziet... | | #drieuurbuiteninderegen #andersvaltzedepoetsvrouwaan #heartbroken,TweetDeck,2016-02-04T09:49:26.000Z,#heartbroken,,
everyone,nl,689935240173850624,"[{'type': 'replied_to', 'id': '689941617575337984'}]",4715340387,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",689941996111294464,@someuser .. ik heb het vermoeden dat men mij niet gevaarlijk acht. Als ze dat wel denken zou me dat bijzonder tegenvallen #heartbroken,Twitter Web Client,2016-01-20T22:46:05.000Z,#heartbroken,,4715340387
everyone,nl,689925430162382854,"[{'type': 'replied_to', 'id': '689932245088538625'}]",2203559884,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",689933086193258496,@someuser 😢😢😢 #heartbroken t is alweer gelijmd,Twitter for iPhone,2016-01-20T22:10:40.000Z,#heartbroken,,606292219
everyone,nl,689164609987719168,"[{'type': 'replied_to', 'id': '689884032155414528'}]",4823690345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",689887582428270592,@someuser Ik vind het zo erg voor je #heartbroken ik voel je pijn. Mag je wel weg van de dokter? Met wie ga je??? Waarom zo ver Max?,Twitter Web Client,2016-01-20T19:09:51.000Z,#heartbroken,,4757730898
everyone,nl,689417273400897538,"[{'type': 'retweeted', 'id': '689315363658575872'}]",207468057,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",689417273400897538,RT @someuser @someuser @someuser @someuser 14Feb om die draai.. Sien so uit om julle weer te sien 6mande laas gesien oh no! ...,Twitter for iPhone,2016-01-19T12:01:01.000Z,#heartbroken,,
everyone,nl,689315363658575872,,442046852,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",689315363658575872,@someuser @someuser @someuser 14Feb om die draai.. Sien so uit om julle weer te sien 6mande laas gesien oh no! #heartbroken,Twitter for BlackBerry®,2016-01-19T05:16:04.000Z,#heartbroken,,207468057
everyone,nl,688094791536623616,,561436713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",688094791536623616,Hoe @someuser zich herpakt nadat hij me zwaar gefriendzoned heeft #heartbroken http://someurl,Twitter for iPhone,2016-01-15T20:25:57.000Z,#heartbroken,,
everyone,nl,687665966898089984,,407191769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",687665966898089984,Spijtig ......... #Heartbroken #Always http://someurl,Twitter for iPhone,2016-01-14T16:01:57.000Z,#heartbroken,,
everyone,nl,687623035633848320,"[{'type': 'replied_to', 'id': '687623035633848320'}]",142731962,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",687624593687883776,@someuser Snape? SNAPE?! SNAAAAAAAAAAAAPE!!? #heartbroken,Twitter for iPhone,2016-01-14T13:17:33.000Z,#heartbroken,,43366650
everyone,nl,686611311099297792,,3067747605,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",686611311099297792,Vorig jaar een 20 halen op een mondeling en nu horen da deen docent mij zelfs ni kent 😢 #heartbroken #lol,Twitter for iPhone,2016-01-11T18:11:07.000Z,#heartbroken,,
everyone,nl,686305974416728065,,3939532637,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",686305974416728065,"Ineens ben ik slecht in piano tiles, die shit is mn leven 😭 #heartbroken",Twitter for iPhone,2016-01-10T21:57:49.000Z,#heartbroken,,
everyone,nl,684117746032971776,"[{'type': 'replied_to', 'id': '684121116307255296'}]",1547607894,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",684123219331280898,@someuser @someuser hij lacht mij alleen maar uit #heartbroken 😂😭,Twitter for iPhone,2016-01-04T21:24:20.000Z,#heartbroken,,3421982505
everyone,nl,681626884531220481,,2739384812,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",681626884531220481,Het doet zoveel pijn om paulientje te zien wenen  #heartbroken @someuser 💔,Twitter for iPhone,2015-12-29T00:04:47.000Z,#heartbroken,,
everyone,nl,681074492060336129,"[{'type': 'replied_to', 'id': '681074492060336129'}]",40838914,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",681086073926193152,@someuser Dus je wil niet dat we aan al onze vriendjes op het schoolplein vertellen dat Irene op ons is? #heartbroken,Clarabridge Engage,2015-12-27T12:15:48.000Z,#heartbroken,,35466580
everyone,nl,680062821909065728,,2174539790,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",680062821909065728,Tot het besef komen dat ik nooit meer met me maatje lol kan trappen... | #janken #heartbroken #kutkerst,Twitter for Android,2015-12-24T16:29:46.000Z,#heartbroken,,
everyone,nl,679754721301757952,,3719647695,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",679754721301757952,"Ik dacht da iedereen gelukkig was als ze weten da ze gaan trouwen, en da ze zeker ni omver gekeken worden ! 💔😭 #thuisopéén #heartbroken",Twitter for iPad,2015-12-23T20:05:29.000Z,#heartbroken,,
everyone,nl,679754315859378176,,3719647695,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",679754315859378176,Faaack rij dan william aan ma ni jensiee 😭😭 #thuisopéén #heartbroken 💔,Twitter for iPad,2015-12-23T20:03:52.000Z,#heartbroken,,
everyone,nl,676039044682358784,,3428824221,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",676039044682358784,Grootste Kut-Kerst ooit ! Voel ik nu al aankomen #heartbroken,Twitter Web Client,2015-12-13T14:00:43.000Z,#heartbroken,,
everyone,nl,672857657540288512,"[{'type': 'replied_to', 'id': '672859098279493632'}]",150618783,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",672859221520736256,@someuser fremde wow pls... #heartbroken,Twitter Web Client,2015-12-04T19:25:14.000Z,#heartbroken,,122123260
everyone,nl,672835849751560192,"[{'type': 'retweeted', 'id': '672834471368990720'}]",396813758,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",672835849751560192,RT @someuser @someuser @someuser Julle het verdien om te wen! Reg deur die show was julle awesome en het alles voluit gedoen! #h...,Twitter for iPhone,2015-12-04T17:52:21.000Z,#heartbroken,,
everyone,nl,672827173812744193,"[{'type': 'replied_to', 'id': '672827173812744193'}]",428408271,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",672834471368990720,@someuser @someuser Julle het verdien om te wen! Reg deur die show was julle awesome en het alles voluit gedoen! #heartbroken so gehuil,Twitter for iPhone,2015-12-04T17:46:53.000Z,#heartbroken,,396813758
everyone,nl,672807344263340033,,3836310076,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",672807344263340033,RT FR00TDIAMOND: De dag dat uw ouders vertelden dat Sinterklaas niet bestond #heartbroken #sint #hijkomt,IFTTT,2015-12-04T15:59:05.000Z,#heartbroken,,
everyone,nl,672806757698269184,,3252245103,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",672806757698269184,De dag dat uw ouders vertelden dat Sinterklaas niet bestond #heartbroken,Twitter for Android,2015-12-04T15:56:45.000Z,#heartbroken,,
everyone,nl,672519821200924672,"[{'type': 'replied_to', 'id': '672521440458092544'}]",1262891712,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",672521674202464256,@someuser @someuser jullie begrijpen me verkeerd. 😪 #it #was #a #joke #heartbroken 💔,Twitter for iPhone,2015-12-03T21:03:56.000Z,#heartbroken,,288960480
everyone,nl,671341098342727680,,228666950,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",671341098342727680,Ik mis je #heartbroken,Twitter for iPhone,2015-11-30T14:52:45.000Z,#heartbroken,,
everyone,nl,669457599696404480,"[{'type': 'retweeted', 'id': '669456130670772225'}]",14405706,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",669457599696404480,RT @someuser De @someuser Partytips in @someuser ft. @someuser @someuser en #Heartbroken http://someurl,TweetDeck,2015-11-25T10:08:24.000Z,#heartbroken,,
everyone,nl,669456130670772225,,26052295,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",669456130670772225,De @someuser Partytips in @someuser ft. @someuser @someuser en #Heartbroken http://someurl,Twitter for iPhone,2015-11-25T10:02:34.000Z,#heartbroken,{'place_id': '3060d31f8bf75f53'},
everyone,nl,668870408767078400,"[{'type': 'replied_to', 'id': '668870408767078400'}]",3422437127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",668886846060011520,@someuser omg KADDÀAAAAA hat mich in mc genoticed. #Heartbroken,Twitter for Android,2015-11-23T20:20:26.000Z,#heartbroken,,2327589421
everyone,nl,666347522407964672,"[{'type': 'retweeted', 'id': '666338468000374784'}]",3957953117,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",666347522407964672,RT @someuser #awkward 😢 Thx @someuser voor de snap. #heartbroken 💔 #watmannenwillen http://someurl,Twitter for Android,2015-11-16T20:10:04.000Z,#heartbroken,,
everyone,nl,666338468000374784,,386413714,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",666338468000374784,#awkward 😢 Thx @someuser voor de snap. #heartbroken 💔 #watmannenwillen http://someurl,Twitter for Android,2015-11-16T19:34:05.000Z,#heartbroken,,
everyone,nl,665414261473206272,,183733177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",665414261473206272,De afgrijselijkheid van de barbaarsheid - F. Hollande #heartbroken #PrayforParis,Twitter for iPhone,2015-11-14T06:21:37.000Z,#heartbroken,,
everyone,nl,663346530267582465,"[{'type': 'replied_to', 'id': '663346530267582465'}]",393887530,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",663355856243683328,@someuser @someuser Onskan dit eers vooooolgende week kry in Hermanus. Dalk eers Dinsdag #heartbroken,Twitter for Android,2015-11-08T14:02:15.000Z,#heartbroken,,3546799101
everyone,nl,662750674661351424,"[{'type': 'replied_to', 'id': '662753645050642432'}]",2236050361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",662753894221660161,@someuser tidn daj op uw verjaardag dan kon trakteren in de klas #memories #heartbroken 💔,Twitter for iPhone,2015-11-06T22:10:16.000Z,#heartbroken,,633017133
everyone,nl,661490591683977217,,34387547,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",661490591683977217,"Lieve Gert-Jan,  gisteren stond je voor mijn deur om te vragen hoe het ging,  nu ben je er niet meer. #heartbroken #rustzacht",Twitter for Android,2015-11-03T10:30:21.000Z,#heartbroken,,
everyone,nl,659975797055332352,,361250171,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",659975797055332352,Pfff geen zin in vandaag #tired #exhausted #sad #heartbroken #RespectForJustin,Twitter for iPhone,2015-10-30T06:11:06.000Z,#heartbroken,,
everyone,nl,659846418878828544,,76022826,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",659846418878828544,Au.. Ik mis je van van Maaike op #rtllatenight en ineens komt die binnen.. Nog maar zo kort maar zo onbegrijpelijk.. #heartbroken,Twitter for iPad,2015-10-29T21:37:00.000Z,#heartbroken,,
everyone,nl,659752545682870273,,1574909077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",659752545682870273,"stadig beweeg ons uit mekar uit,begin chat al hoe minder en is heel kort af met mekar... Se ni eers vimeka wantoe gan ons ni.. #Heartbroken",Twitter for BlackBerry®,2015-10-29T15:23:59.000Z,#heartbroken,,
everyone,nl,659429786146631681,,545702475,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",659429786146631681,@someuser Derek Jeter is engaged 😭💍💔 #heartbroken,Twitter for iPhone,2015-10-28T18:01:27.000Z,#heartbroken,,1268480539
everyone,nl,658779473526050820,"[{'type': 'retweeted', 'id': '658779080972701696'}]",280633462,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",658779473526050820,RT @someuser Ik weet nog ik was speciaal voor hem opzoek naar brood om 21u en nu die jongen snitcht mij #heartbroken #whereareyouknowth...,Twitter for iPhone,2015-10-26T22:57:20.000Z,#heartbroken,,
everyone,nl,658779080972701696,,1884660325,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",658779080972701696,Ik weet nog ik was speciaal voor hem opzoek naar brood om 21u en nu die jongen snitcht mij #heartbroken #whereareyouknowthatineedya #zokpit,Twitter for iPhone,2015-10-26T22:55:47.000Z,#heartbroken,,
everyone,nl,657891766193029120,"[{'type': 'replied_to', 'id': '657891766193029120'}]",75835286,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",658749230119559169,@someuser omg. Onze liefde is over. #heartbroken,Plume for Android,2015-10-26T20:57:10.000Z,#heartbroken,,69749484
everyone,nl,656194638802501632,,561436713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656194638802501632,@someuser HET VERTROUW IS GONE! THATS IT! HOW DARE YOU! OMG HET IS OORLOG NU IK SNAP U NOOOOOIT MEER FORGET IT OMG #HEARTBROKEN 💔😭😭😭😭😭,Twitter for iPhone,2015-10-19T19:46:08.000Z,#heartbroken,,64721989
everyone,nl,656125201848078336,"[{'type': 'retweeted', 'id': '656124682740043777'}]",3000342773,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656125201848078336,RT @someuser Oke volg ons dan ni terug eh #heartbroken @someuser,Twitter for iPhone,2015-10-19T15:10:12.000Z,#heartbroken,,
everyone,nl,656124682740043777,,2285624496,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656124682740043777,Oke volg ons dan ni terug eh #heartbroken @someuser,Twitter for iPhone,2015-10-19T15:08:09.000Z,#heartbroken,{'place_id': '2a8a74486cd0d519'},
everyone,nl,656056040916713472,,1272769579,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",656056040916713472,Arwin heeft mijn high five genegeerd #heartbroken #tweetda @someuser,Twitter for Windows Phone,2015-10-19T10:35:23.000Z,#heartbroken,,
everyone,nl,655043892396609536,,145360483,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",655043892396609536,@someuser  gaat niet in op mijn avances #heartbroken,Twitter Web Client,2015-10-16T15:33:28.000Z,#heartbroken,,842350668
everyone,nl,651948473877680128,,3678704235,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",651948473877680128,@someuser poor Daphne 😞💔 #heartbroken #Nashville,Twitter for iPhone,2015-10-08T02:33:23.000Z,#heartbroken,,574802120
everyone,nl,651435143169765376,,2478683352,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",651435143169765376,wat er vanavond in Greys Anatomy gaat gebeuren is echt te triestig voor woorden #heartbroken😭😭😭😭,Twitter for iPhone,2015-10-06T16:33:35.000Z,#heartbroken,,
everyone,nl,650760325642514434,,3253658336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650760325642514434,Credit zandruw @someuser | #heartbroken #burned #lovehurts #ontihjärtat #stillworks... http://someurl,Instagram,2015-10-04T19:52:06.000Z,#heartbroken,,
everyone,nl,650414525750083584,"[{'type': 'retweeted', 'id': '606786753333207040'}]",398206924,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650414525750083584,RT @someuser Mijn kippen zijn gestolen #heartbroken,Twitter for iPhone,2015-10-03T20:58:01.000Z,#heartbroken,,
everyone,nl,648775554594930688,,480054744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",648775554594930688,Kan vankeee 😂 #funny #dagelan #memeindonesia #heartbroken http://someurl,Instagram,2015-09-29T08:25:20.000Z,#heartbroken,,
everyone,nl,647353811955269633,,1940512664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",647353811955269633,Vergaat die wereld nou nog eens een keer? #heartbroken,Twitter for Android,2015-09-25T10:15:50.000Z,#heartbroken,,
everyone,nl,643784065477443584,"[{'type': 'replied_to', 'id': '643784065477443584'}]",2373668540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643784655351730176,@someuser je was toch mn allesje? Ineens expose je me :( #heartbroken,Twitter for Android,2015-09-15T13:53:17.000Z,#heartbroken,,3022941597
everyone,nl,641281827446083584,"[{'type': 'retweeted', 'id': '641281500617572352'}]",2369947966,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641281827446083584,RT @someuser @someuser mis je x #heartbroken,Twitter Web Client,2015-09-08T16:07:56.000Z,#heartbroken,,
everyone,nl,641281244693688321,"[{'type': 'replied_to', 'id': '641281244693688321'}]",1864211874,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",641281500617572352,@someuser mis je x #heartbroken,Twitter for iPhone,2015-09-08T16:06:38.000Z,#heartbroken,,2369947966
everyone,nl,640922730850844672,"[{'type': 'replied_to', 'id': '640924534590320640'}]",226511740,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",640924672230588416,@someuser Neen. Nu moet het ook niet meer hoor. Pfu. #heartbroken #teleurgesteld,Twitter for iPhone,2015-09-07T16:28:44.000Z,#heartbroken,,98138679
everyone,nl,638470431171813381,"[{'type': 'replied_to', 'id': '638470916968706048'}]",1719949987,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",638471099148275712,@someuser GEEN VAKOGAMES KIJKEN?!?!?!?! HOE KUN JE? #unfollow #heartbroken #cry,Twitter for iPad,2015-08-31T21:59:06.000Z,#heartbroken,,2726601531
