reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,68477203,¿en donde estas? #worried,2016-09-16T18:24:42.000Z,776849307840319488,776849307840319488,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,280205057,¿Lo loco se pega? #worried,2016-09-14T02:34:13.000Z,775885332176711681,775885332176711681,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2574747440,@someuser Una semana dura por qué? El viernes escuché el podcast entero durante la hora y media que tengo del trabajo a casa #worried,2016-09-12T05:41:57.000Z,775207803443146752,775207803443146752,es,#worried,,258879245,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,292630560,Tumba la casa🎵 #worried,2016-09-12T03:20:11.000Z,775172125183401985,775172125183401985,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,73416148,"@someuser jajajaja #worried, eso sí, siempre desde la humildad",2016-09-11T20:56:18.000Z,775075519964602372,775074239837794304,es,#worried,,702071888,"[{'type': 'replied_to', 'id': '775075002118995972'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,28026715,No importa que no llegue la luz pero que regrese Kylo que tiene una hora que se fue. #Worried,2016-09-10T21:37:15.000Z,774723436476104704,774723436476104704,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,166507661,"Mis padres llevan 25 min viendo una película:| -Creo que esta ya la hemos visto, ¿no mama (mama, no mamá)?| -Te lo iba a decir...| | #worried.",2016-09-09T20:26:03.000Z,774343131798003712,774343131798003712,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,41059755,Mi amigo me presume su nota y yo sólo quiero saber la mía #KeepCalm #Worried,2016-09-09T00:27:38.000Z,774041539097993216,774041539097993216,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,283473237,"Acabo de tocarme la cabeza y tengo un chichón grande, grande grande eh? que no tengo ni idea de como me hice... #worried",2016-09-08T20:16:11.000Z,773978260409552897,773978260409552897,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,3864776915,me acuerdo cuando en curiouscat me decian que a los pibes no les gustaban minas ta pajeras como yo... #worried :(,2016-09-08T16:17:05.000Z,773918087586410500,773918087586410500,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,111432860,"Vamos a ver, me compré hace una semana, UNA, una camiseta. Hoy me la he vuelto a poner por tercera vez y ya me viene grande|  #Worried",2016-09-08T13:35:36.000Z,773877449817989120,773877449817989120,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,267101855,Tengo un único backup de todas mis fotos sólo hasta 2010. Y en un HD del que no me fío...| #worried #firstworldproblems #diogenesdigital,2016-09-05T17:02:53.000Z,772842449416949760,772842449416949760,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,272801255,donde esta mi madre??? #worried,2016-09-03T14:17:57.000Z,772076169340522496,772076169340522496,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,182331011,Andar con preocupacion todo el dia #worried,2016-08-26T21:29:42.000Z,769285716291366912,769285716291366912,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),708542591030185984,Nunca los nuevo comienzos fueron fáciles. Nunca lo serán!! #Worried,2016-08-26T20:31:48.000Z,769271148349624321,769271148349624321,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,41759690,En qué momento se lesionó Duncan Keith?!?!? #worried,2016-08-25T19:11:55.000Z,768888654853013504,768888654853013504,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Foursquare,59616920,"#Worried worried 😓 (@ Club Unión in Medellín, Antioquia) http://someurl",2016-08-25T15:05:21.000Z,768826605611483136,768826605611483136,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-75.57104588, 6.20468259]}, 'place_id': '00698bbe577bad5b'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,77571393,No entiendo que está pasando.  #worried,2016-08-25T14:42:44.000Z,768820915719155712,768820915719155712,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,760064021873557506,@someuser 💪😇👉💖👸🤗🙂animo👶q el desea lo mejor😄para ti mi💘👍😊👆eres su mejor🎁de🎂 #forehead💋😚😌 #youmakehimproud #worried😓👉👫 http://someurl,2016-08-23T05:20:26.000Z,767954632039464960,767946358594670592,es,#worried,,2340491185,"[{'type': 'replied_to', 'id': '767946358594670592'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,106298761,En verdad necesito saberlo!!! #problems #dificil #worried #please #help #anonim #public #behappy... http://someurl,2016-08-23T04:26:55.000Z,767941162522976256,767941162522976256,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-97.8634151, 22.258448]}, 'place_id': '0128fab5ba6d2cd6'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,278865830,"@someuser no, como ser feliz si no te tengo en mi vida #Worried",2016-08-21T23:17:15.000Z,767500842673078273,767499903828230144,es,#worried,,253755500,"[{'type': 'replied_to', 'id': '767499903828230144'}]"
everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,479606143,@someuser @someuser ¿es normal que no me fíe de nadie y que me caigan mal algunos pj a ratos? #worried http://someurl,2016-08-20T01:01:51.000Z,766802391127646208,766654963825115136,es,#worried,,2252059040,"[{'type': 'replied_to', 'id': '766799758488965120'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,266833070,Gotera en la cosa donde enchufas 😰😰😰🤔 #worried,2016-08-15T06:48:14.000Z,765077624121020422,765077624121020422,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter Web Client,77850390,Primera vez que entro a twitter y no veo miles de tweets de @someuser sera que se quedo viendo Stranger Things? #Worried,2016-08-14T03:38:45.000Z,764667552010235904,764667552010235904,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!",725422018577977345,extra #worried in general. :U,2016-08-13T15:40:43.000Z,764486851709239297,764486851709239297,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,252631460,Mi preocupación por snapchat.... #snapchat #now #what #cute #girl #worried #instragramvssnapchat... http://someurl,2016-08-03T22:16:49.000Z,760962653430906880,760962653430906880,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-74.03394863, 4.67518285]}, 'place_id': '0161be1b3f98d6c3'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",test-123xx,4421561545,Y⌒Y⌒Y⌒Y⌒Y⌒Y⌒(｡Ａ｡)!!! #Worried #顏文字 #kaomoji #emoticon http://someurl,2016-07-31T02:00:45.000Z,759569456960004096,759569456960004096,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,307001342,No entiendo muchas cosas de la vida y no sé si algún día las entenderé #worried,2016-07-29T05:37:03.000Z,758899117544222721,758899117544222721,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2858830791,Ah... así de extremo era el Domyouji del manga... #worried,2016-07-28T21:42:25.000Z,758779671576055808,758779671576055808,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,348858999,#savemarinajoyce si esto es mentira la hdp no hace mas que confundirnos más con esos likes.......... #worried,2016-07-27T08:32:36.000Z,758218519934865408,758218519934865408,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1000083678,La espera se me esta haciendo eterna #Anxious #worried,2016-07-27T03:49:58.000Z,758147391161708544,758147391161708544,es,#worried,,,
everyone,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 68, 'quote_count': 0}",Twitter Web Client,283430241,Era demasiado bueno para ser verdad...| | ¿Cómo voy a ir de viaje así? :( #worried,2016-07-26T20:47:59.000Z,758041193875841024,758041193875841024,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,745077253797744643,¿Cómo se encuentra Remus después de la luna del miércoles? #worried #mooney,2016-07-22T21:11:43.000Z,756597618810167297,756597618810167297,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,263089164,#worried  🌊🌊 @ Piscinas Naturales de Garachico http://someurl,2016-07-21T14:47:49.000Z,756138618603839488,756138618603839488,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-16.76639862, 28.37356987]}, 'place_id': '3d1d893a75ab1db8'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,149988547,Terminando de grabar tutorial con mi hermana 😊 aunque mi camara no responde 😓😱 #worried... http://someurl,2016-07-17T02:34:26.000Z,754504503794163716,754504503794163716,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",Instagram,115735573,Le tocó el cono del silencio a mi osito #Lio !!😢😢😢 #sad #worried #amorperruno #notevayaslio http://someurl,2016-07-13T03:20:00.000Z,753066422021025792,753066422021025792,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,205043486,Es este el momento en el que quisiera que mis mejores amigas estuvieran conmigo @someuser @someuser y ellen ☹️#worried #ican,2016-07-11T18:18:47.000Z,752567831166803968,752567831166803968,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,20249035,Estoy preocupado... #whatsapp #worried #friends #boobs #cdmx #mexicocity @ Grupo Imagen http://someurl,2016-07-09T02:41:06.000Z,751607079102668800,751607079102668800,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-99.17974775, 19.42889553]}, 'place_id': '3ad512d283f67a11'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,174927045,A dormir ... Más tarde es el día de resultados y conclusiones =( #nervous #worried,2016-07-08T06:14:44.000Z,751298455243485185,751298455243485185,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,194271009,"Que tu novia no te haga drama por que le dices que saldrás con tus amigas, solo quiere decir que se avecina una gran tormenta D: #Worried",2016-07-07T04:13:22.000Z,750905523793309696,750905523793309696,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1046289265,Primera palabra de  #kevindurant  con el equipo de #worried o 😂😂😂 @ Santo domingo RD http://someurl,2016-07-06T03:14:45.000Z,750528384489385985,750528384489385985,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,864758724,@someuser no que pasó suelta la sopa dime im #worried,2016-07-03T00:04:57.000Z,749393454086565888,749345838695014400,es,#worried,,2184942410,"[{'type': 'replied_to', 'id': '749345838695014400'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,724898299,@someuser pero te ha dado un chungo o algo señora? #worried.,2016-07-01T01:54:10.000Z,748696166452396032,748696166452396032,es,#worried,,293113046,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,386044416,Dios mío... Por favor que todo salga bien... #family #worried #justwait #omg #crazything  #loveyouburton,2016-06-30T04:08:02.000Z,748367466385051648,748367466385051648,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,521913833,Perdida en algún lugar...| .| .| .| .| .| .| .| .| .| .| .| .| #Toluca #sky #sad #fear #worried #OMG #sos... http://someurl,2016-06-27T04:00:48.000Z,747278482074308608,747278482074308608,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,22181691,"@someuser jopé, yo soy tauro #worried",2016-06-24T14:25:06.000Z,746348429262069760,746347044596482048,es,#worried,,243608028,"[{'type': 'replied_to', 'id': '746347044596482048'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,181318605,Esas cosas de la medicina que no se explican en los libros... Esas cosas 😭😖😥 #medicina #worried,2016-06-20T18:36:43.000Z,744962200377364480,744962200377364480,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,50811106,@someuser ¿todo bien? #Worried,2016-06-20T17:03:04.000Z,744938629210873857,744927588078936064,es,#worried,,40584549,"[{'type': 'replied_to', 'id': '744927588078936064'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,358181605,Xiaomi se retrasa mucho con sus preorders ... #xiaomi #slow #worried,2016-06-20T05:23:49.000Z,744762659883618304,744762659883618304,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,171227619,Algo te pasa / no ríes con los ojos / tus risas faltan #Haiku #HaikusParaJuan #Worried #NecesitaremosVacas?,2016-06-19T19:29:32.000Z,744613102948356096,744613102948356096,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2373233801,Jamás he extrañado a alguien tanto como ahora ... #worried,2016-06-19T02:37:20.000Z,744358373588533248,744358373588533248,es,#worried,{'place_id': '9c119dff31fbab3c'},,
everyone,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,346757156,"seguid hablando a las espaldas, que significa que estoy bien por delante 😂😂 yyyy #worried 😌",2016-06-14T19:59:47.000Z,742808774554099712,742808774554099712,es,#worried,{'place_id': 'aab98cb60835e83e'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,889341511,Que cosquillitas #Fish #MásBlanditoQueElCulitoDeUnBebé #Worried 😃😂😉 @ Playa de Torremolinos http://someurl,2016-06-14T12:44:28.000Z,742699226552008705,742699226552008705,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-4.49603363, 36.62300184]}, 'place_id': 'adb12aff6d7e1cca'}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2517705039,"#selfie #beard #look #bad #worried #black #i #hair @ Buenos Aires, Argentina http://someurl",2016-06-09T16:05:27.000Z,740937866415603712,740937866415603712,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1096529274,Ahora algo está mal en el ación 😥 #worried,2016-06-06T06:15:34.000Z,739702250881220608,739702250881220608,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",TweetCaster for Android,30810040,#Magiearenita enferma 😢 #sad #worried,2016-06-05T04:13:38.000Z,739309178599186433,739309178599186433,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3328487682,"Voy a entrar en depresión si llego a dos años con esto, y sin mi objetivo cumplido 😭 #worried",2016-06-03T03:29:54.000Z,738573396514996224,738573396514996224,es,#worried,,,
