lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,814649699508637696,814649699508637696,2016-12-30T01:49:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238869859,Facebook,#shopaholics habol na po order na po 4 new yr| #aklan area po(kalibo meet up)| #pm me for orders | #happy new yr !!!,everyone,#happy,,,
tl,814627035318321152,814627035318321152,2016-12-30T00:19:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1545073321,Facebook,Iputok sa labas wag sa luob. Delikado!! putukan nah.. :D| #happy New Year.,everyone,#happy,,,
tl,814620734811082752,814620734811082752,2016-12-29T23:54:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4897579814,Twitter for iPad,#HAPPY BIRTHDAY KIM TAEHYUNG,everyone,#happy,,,
tl,814611194451402752,814611194451402752,2016-12-29T23:16:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",743481096977924096,Instagram,#happy birthday Kim taehyung| #happyVDAY| #사랑해 http://someurl,everyone,#happy,,,
tl,814609561965314048,814609561965314048,2016-12-29T23:10:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2295858763,Facebook,goodmorning | napakasaya po kagabi ng reunion| all patacsil family| maraming thank you po| sa inyong lahat | #happy... http://someurl,everyone,#happy,,,
tl,814605308714713088,814605308714713088,2016-12-29T22:53:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",304996175,Twitter Web Client,filipino teens nude #happy feet sex http://someurl,everyone,#happy,,,
tl,814600085640192000,814600085640192000,2016-12-29T22:32:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",230274175,Instagram,🚀🌎 Tokyo🌎🚀| | #inshot #girls #cute #summer #blur #sun #happy #fun #dog #hair #beach #hot #cool... http://someurl,everyone,#happy,,,
tl,814599757897154560,814599757897154560,2016-12-29T22:31:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",765210758133133313,Twitter for Android,#HappyTaehyungDay| #Happy TaehyungDay| #HappyTaehyungDay | #HappyTaehyungDay | #HappyTaehyungDay | http://someurl,everyone,#happy,,,"[{'type': 'quoted', 'id': '814488216493359104'}]"
tl,814570857381171200,814570857381171200,2016-12-29T20:36:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",712713169324650496,Twitter for Android,#happy Taehyung day | Happy Birthday Taehyung | V V V V V ☺💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💖💖💖💖💖💖💟💟💟💟💟💟💟💟💟💟💟💕💕💕💕💕💕😊😊😊😊😊🎁🎁🎁🎁🎁🎁🎁🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎉🎉🎉🎉❤❤😘😘💐💐💐💖💖❤❤💕💕😍😍,everyone,#happy,,,
tl,814566416783446017,814566416783446017,2016-12-29T20:19:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434182528,Instagram,"Always happy !!! ☺️☺️🎄🎁🎄🎉🎅🏽🎉🎅🏽❤❤❤🎁 #xmas #happy #nameday #black #snow @ Kalamákion, Attiki, Greece http://someurl",everyone,#happy,,,
tl,814552411113033728,814552411113033728,2016-12-29T19:23:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",712925945766748160,Twitter for Windows,#HAPPY BIRTHDAY TAEHYUNG ~!,everyone,#happy,,,
tl,814505765239025665,814549535892459520,2016-12-29T19:11:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",802859766812770306,Twitter Web App,@someuser #Happy birthday #Kim taehyung cute💘💘😘,everyone,#happy,,335141638,"[{'type': 'replied_to', 'id': '814505765239025665'}]"
tl,814499332170739712,814549130047410176,2016-12-29T19:10:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",802859766812770306,Twitter Web App,@someuser #Happy birthday Kim taehyung💘💘,everyone,#happy,,335141638,"[{'type': 'replied_to', 'id': '814499332170739712'}]"
tl,814547652104880128,814547652104880128,2016-12-29T19:04:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",446606846,Twitter for Android,#happy taehyungday 😍😍😍,everyone,#happy,,,
tl,814536074315857924,814536074315857924,2016-12-29T18:18:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311631387,Twitter for iPhone,@someuser #HappyTaehyungDay #HAPPY BIRTHDAYTAEHYUNG ❤️❤️❤️❤️❤️❤️❤️❤️😘 http://someurl,everyone,#happy,,335141638,
tl,814534565305851904,814534565305851904,2016-12-29T18:12:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707889571783004161,Twitter for Android,"#happy birthday taehyung oppa,,,😘😘 http://someurl",everyone,#happy,,,
tl,814529468861587456,814529468861587456,2016-12-29T17:52:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",793683633026412544,Twitter for Android,#Happy Taehyungday,everyone,#happy,,,
tl,814519682782760960,814519682782760960,2016-12-29T17:13:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71286372,Path,"Keseruaan tadi malam.. Tukar kado 😄😄😄   #farewell #tehuwi #happy... (w/ Jesslyn, Firda, & 6 others) [pic] — http://someurl",everyone,#happy,,,
tl,814516146137247744,814516146137247744,2016-12-29T16:59:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",760456405157486593,Twitter for Android,@someuser | #HappyTaehyungDay| #HAPPY BIRTHDAY KIM TAEHYUNG| #태영오빠| #TeamBTS| #생일ᄎᄏ http://someurl,everyone,#happy,,335141638,
tl,814515422099705857,814515422099705857,2016-12-29T16:56:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760456405157486593,Twitter for Android,@someuser | #HAPPY BIRTHDAY KIM TAEHYUNG| #TeamBTS | #HapoyTaehyungDay | #생일ᄎᄏ http://someurl,everyone,#happy,,335141638,
tl,814514237150089216,814514237150089216,2016-12-29T16:51:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",759061424681267200,Twitter for Android,#HAPPY BIRTHDAY KIM TAEHYUNG| I love u pac pac😙💙💚💛💜💖💋💋💋 http://someurl,everyone,#happy,,,
tl,814509823781847040,814509823781847040,2016-12-29T16:34:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2725821733,Twitter for Android,#HappyVDay  | #Happy Birthday KIM TAEHYUNG!,everyone,#happy,,,
tl,814505716694122496,814505716694122496,2016-12-29T16:17:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",766678836075499521,Twitter for Android,#HappyTaehyungDay  #HAPPY BIRTHDAY KIM TAE HYUNG http://someurl,everyone,#happy,,,
tl,814504804676313089,814504804676313089,2016-12-29T16:14:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793626735807868928,Twitter for Android,HAPPY BIRTHDAY KIM TAEHYUNG! SARANGHAE| | #HAPPY BIRTHDAY KIMTAEHYUNG,everyone,#happy,,,
tl,814504725634629632,814504725634629632,2016-12-29T16:13:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800880377187340288,Twitter Web App,#HappyVDay | #HappyTaeDay | #happy birthday taehyung| #v| #kimtaehyung| #bts http://someurl,everyone,#happy,,,"[{'type': 'quoted', 'id': '814503138312863744'}]"
tl,814503386515120128,814503386515120128,2016-12-29T16:08:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",748939933683888128,Twitter Web Client,#HAPPY BIRTHDAY KIM TAEHYUNG #HAPPY BIRTHDAY KIM TAEHYUNG,everyone,#happy,,,
tl,814502650884390913,814502650884390913,2016-12-29T16:05:39.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",758255885730713600,Twitter for Android,💓Happy Birthday Taehyung oppa💓| #Happy V day💕| #Happy Taehyung day 💗| @someuser @someuser | cr. ARMY-Jean-BANGTAN| http://someurl,everyone,#happy,,,
tl,814501170362335233,814501170362335233,2016-12-29T15:59:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",39565575,Instagram,#good #happy #morning 🌴🌺 from our_habitas papayaplayaproject #tulum #rivieramaya #mexico 🙏... http://someurl,everyone,#happy,"{'place_id': '13608b120d65a1ff', 'coordinates': {'type': 'Point', 'coordinates': [-87.444069, 20.18159596]}}",,
tl,814497835714347008,814497835714347008,2016-12-29T15:46:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4748128694,Twitter Web Client,#HAPPY TAEHYUNGDAY,everyone,#happy,,,
tl,814495436278886400,814495436278886400,2016-12-29T15:36:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",746226430309064705,Twitter for Android,#HAPPY BIRTHDAY TAEHYUNG http://someurl,everyone,#happy,,,
tl,814494209516277761,814494209516277761,2016-12-29T15:32:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3487426634,Twitter Web Client,#HAPPY BIRTHDAY KIM TAEHYUNG http://someurl,everyone,#happy,,,
tl,814493963805544449,814493963805544449,2016-12-29T15:31:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4312621938,Twitter for Android,Selamat ulang tahun V 🎂🎁🎉 #HAPPY BIRTHDAY V #HappyTaehyungDay #HappyVDay #Happy VIrthday,everyone,#happy,,,
tl,814493848948723712,814493848948723712,2016-12-29T15:30:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711778872354742272,Twitter for Android,Taehyung!!!! Saeng-il chuka hamnida saranghaeyo and God bless to your group and More Bithdays to come😀😀😀🎂🎂🎂🍻🍻🍻| #happy birthday kim taehyung,everyone,#happy,,,
tl,814493656782553089,814493656782553089,2016-12-29T15:29:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2325563071,Twitter for Android,#HappyTaehyungDay | #Happy Birthday Taehyung http://someurl,everyone,#happy,,,
tl,814492805431054336,814492805431054336,2016-12-29T15:26:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3487426634,Twitter Web Client,@someuser #HAPPY BIRTHDAY KIM TAEHYUNG http://someurl,everyone,#happy,,335141638,
tl,814492460382420992,814492460382420992,2016-12-29T15:25:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4910456778,Twitter for Android,#HappyTaehyungDay | #HAPPY BIRTHDAY KIM TAEHYUNG,everyone,#happy,,,
tl,814491926103658496,814491926103658496,2016-12-29T15:23:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742256852314906625,Twitter for Android,#HAPPY BIRTHDAY KIM TAEHYUNG ..,everyone,#happy,,,
tl,814491727905968128,814491727905968128,2016-12-29T15:22:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742256852314906625,Twitter for Android,#HAPPY BIRTHDAY KIM TAEHYUNG| TAEHYUNG A~~~,everyone,#happy,,,
tl,814491567696117760,814491567696117760,2016-12-29T15:21:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742256852314906625,Twitter for Android,#HAPPY BIRTHDAY KIM TAEHYUNG.,everyone,#happy,,,
tl,814491277190434817,814491277190434817,2016-12-29T15:20:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153946301,Twitter for iPhone,#HAPPY BIRTHDAY KIM TAEHYUNG @someuser @someuser @someuser @someuser oppa saranghae,everyone,#happy,,,
tl,814491151881433089,814491151881433089,2016-12-29T15:19:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",613185934,Instagram,#in #Wish #many #mero #happy #returns #of #the #day #my #sweet #sister Aanandinitha ..👰🍰🍰 @someuser http://someurl,everyone,#happy,,,
tl,814491106289192960,814491106289192960,2016-12-29T15:19:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4241492072,Twitter for Android,#happy birthday kim taehyung http://someurl,everyone,#happy,,,
tl,814490852907069440,814490852907069440,2016-12-29T15:18:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",605590833,Instagram,GN BABE 😘😘 #GD #ジヨン #giyongchy #gdragon #kwonjiyong #vip #bigbang #handsome #cool #cute #happy... http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [118.0, -2.0]}}",,
tl,814490468939485184,814490468939485184,2016-12-29T15:17:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4910456778,Twitter for Android,#HAPPY BIRTHDAY TAEHYUNG,everyone,#happy,,,
tl,814490463243669506,814490463243669506,2016-12-29T15:17:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813438373423550468,Twitter Web Client,TADA ~| #거창왕자_생일_마_솨| #HappyTaehyungDay| #HappyVirthday| #HappyVDay| #HAPPY BIRTHDAY KIM TAEHYUNG| #YOU NEVER WALK ALONE,everyone,#happy,,,
tl,814487149525409793,814487149525409793,2016-12-29T15:04:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778032731640909824,Twitter for iPhone,#HAPPY BIRTHDAY KIM TAE HYUNG #HappyVDay  #태태생일ㅊㅋ http://someurl,everyone,#happy,,,
tl,814486587157286912,814486587157286912,2016-12-29T15:01:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4839199082,Twitter for Android,#happy taehyungday,everyone,#happy,,,
tl,814486059216080896,814486059216080896,2016-12-29T14:59:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1266209772,Twitter for Android,@someuser #Happy Birthday Babu mushay 🙌🙌| MERE FAN MUJHSE KOI NAHI CHIN SAKTA 🙌 http://someurl,everyone,#happy,,2729506932,
tl,814486046020923393,814486046020923393,2016-12-29T14:59:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379189415,Facebook,Feeling Sexy and FREE :) ;) :)| Hi sa lahat ng mga SINGLE Jan =) =) =)| | #SingleLife #happy,everyone,#happy,,,
tl,814482510361096192,814482510361096192,2016-12-29T14:45:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",786129868283084800,Twitter for Android,@someuser #Happy Birthday..TaeTae😍😍| #Brazilbts 😍,everyone,#happy,,1409798257,
tl,814482298435489792,814482298435489792,2016-12-29T14:44:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",786129868283084800,Twitter for Android,@someuser #Happy Birthday..TaeTae💗💗| #Brazilbts 😍,everyone,#happy,,335141638,
tl,814442188805271553,814479845727965186,2016-12-29T14:35:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",759521161667424256,Twitter for Android,@someuser nsa Japan. Bka pauwi n un. #Happy#ALDUB76thWeeksary  love you both 💟💟💟,everyone,#happy,,98310564,"[{'type': 'replied_to', 'id': '814442188805271553'}]"
tl,814471580470231040,814471580470231040,2016-12-29T14:02:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4704143640,Instagram,"#slime #sun #bangkok #lasvegas #happy #queen #china #wuhan #missyou @ Wuhan, China http://someurl",everyone,#happy,"{'place_id': '014c362c217f8ff3', 'coordinates': {'type': 'Point', 'coordinates': [114.267, 30.5833]}}",,
tl,814470932777627648,814470932777627648,2016-12-29T13:59:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",800405419227123712,Twitter for iPhone,#Happy Chanukah 🕎 http://someurl,everyone,#happy,,,
tl,814466143578628096,814466143578628096,2016-12-29T13:40:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40437665,Instagram,Simba. 🦁 🐯 #lionking #happy #kingofthejungle #grrrr #roar #amneville #love #aventure #adventure... http://someurl,everyone,#happy,,,
tl,814458340516433920,814458340516433920,2016-12-29T13:09:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307442093,Twitter Web Client,naruto manga porn #happy new year pussy http://someurl,everyone,#happy,,,
tl,814457250290995200,814457250290995200,2016-12-29T13:05:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1356415028,Facebook,Anmf..kompleto nA pasko at new year ko.dahil nakasama ko na ang gf ko| #happy| #lve u,everyone,#happy,,,
tl,814454636874727424,814454636874727424,2016-12-29T12:54:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3689336121,Instagram,Paschim Namaskarasan before tennis!| | #love #tbt #happy #beautiful #like #instagood #me #cute... http://someurl,everyone,#happy,,,
tl,814426281437630467,814428874385682433,2016-12-29T11:12:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",808291597171367936,Twitter Web Client,@someuser @someuser @someuser @someuser @someuser @someuser        #happy birthday v (kim taehyung),everyone,#happy,,1173787748,"[{'type': 'replied_to', 'id': '814426281437630467'}]"
tl,814420397210955776,814420397210955776,2016-12-29T10:38:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2676807930,Instagram,Grey Red Force 😎🙆🙈👣💪 #adventure #happyholidays #like4like  #happy #walk @ Agrowisata Gunung Mas... http://someurl,everyone,#happy,"{'place_id': '99aec215e218bbba', 'coordinates': {'type': 'Point', 'coordinates': [106.96670837, -6.70858375]}}",,
tl,814416154655604736,814416154655604736,2016-12-29T10:21:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67846609,Instagram,Happy wedding!! Kuya jerome and ate Lyneth!!| #joyousmoments| #happy... http://someurl,everyone,#happy,,,
tl,814402635797184512,814402635797184512,2016-12-29T09:28:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",712197765166604288,Twitter for Android,Finally makaka twitter na talaga ako with my own phone| #Happy,everyone,#happy,,,
tl,814398109715337216,814398109715337216,2016-12-29T09:10:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813515501221515265,Twitter for Android,Jgh. From San.Juan 😍😍😍| #Happy fiesta,everyone,#happy,,,
tl,814397849270177792,814397849270177792,2016-12-29T09:09:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177164933,Instagram,"Mang Inasar, maasar ka sa sarap. ❤| | .| .| .| .| #Family #Office #Lunch #Friends #Happy #Holidays... http://someurl",everyone,#happy,,,
tl,814396994643001344,814396994643001344,2016-12-29T09:05:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",592934902,Instagram,Panay sunod sa kuya niya kahit san man magtungo haha buntot ni Gudz si Anot. ☺| #happy #thankful... http://someurl,everyone,#happy,,,
