reply_settings,geo,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,in_reply_to_user_id,referenced_tweets
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-19T12:55:53.000Z,656091395854376960,656091395854376960,Instagram,1946550918,zh,人性，哼| | 生氣，哼哼| | 總結，哼哼哼 ..| #哼 #life #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T17:18:56.000Z,655070434313023488,655070434313023488,Instagram,2603903802,zh,現在腦子的狀態 #anxious #anxiouslywaiting #angry #verycool #boom http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T07:45:37.000Z,653114211703263232,653114211703263232,Twitter for iPhone,310352325,zh,今天的心情不美麗到了極致| #sad #angry #20151011 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T16:23:07.000Z,652157284064202753,652157284064202753,Twitter for Android Tablets,924581695,zh,어떻게? 😓😦😣| | 我的眼睛还红得像血如昨😔| 因为 刺激 隐形眼镜， 起因 笑话 从 我疯狂的朋友😧| | 그들은 미친 친구😒 아주 미친😑| #Indonesia #Chinese #Korea #angry #Irritation #contactless #softlens,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T10:07:15.000Z,652062693340352512,652062693340352512,Instagram,349774838,zh,生活覺得煩躁的其中ㄧ件事：等待| 漫長又無謂的等待| 造成某些事無法完成的等待| | #taiwan #kaohsiung #girl #day #daily #live #life #upset #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-01T07:07:47.000Z,649480813193510912,649480813193510912,Instagram,225772614,zh,最近實在是......... #怒 #angry #圖文符合 http://someurl,#angry,,
everyone,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.57460217, 25.08072076]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-29T17:59:42.000Z,648920098644824064,648920098644824064,Instagram,598629651,zh,內湖這次停水停超久欸好扯| 上次停水應該是10年前了吧...| 但很奇怪的是之前經過那麼多颱風都沒事啊...| #neihu #Taipei #taiwan #waterless #WTF #angry @someuser http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-27T13:17:03.000Z,648124191951052800,648124191951052800,Instagram,401349497,zh,我們家的狗吃不到月餅，生氣了🐶👿| #dog #Angry #中秋節 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-22T11:02:21.000Z,646278353264230400,646278353264230400,Instagram,8244152,zh,Day14。| | 一靠近就對我哈氣的貓群，| (只拍到其中兩隻)| 大概是打擾到他們用餐了。| | #拍片 #電影 #工作 #電影 #花蓮 #台灣 #貓 #早餐 #朝食 #怒 #angry #film... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-18T15:29:59.000Z,644896155881611264,644896155881611264,Instagram,3269912136,zh,掂下隻後腳仔你就變哂樣😟| #dog #golden #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-18T15:13:10.000Z,644891921048051712,644891921048051712,Plurk,2954405496,zh,[認真]有LL仲要乜鬼女朋友 [#angry] [#angry] [#angry] http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-18T15:09:40.000Z,644891042186178560,644891042186178560,Instagram,3283695205,zh,甘寧老師每次更新都這樣| 沒有音樂我真的會很火大😡| #ios #ipad #itunes #synchronicity #music #fail #angry #pissedoff #update #apple http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-11T05:38:48.000Z,642210662719037440,642210662719037440,Instagram,1681194080,zh,-| 我要無限量駡髒話| 你妹| 選科選得像搶BIGBANG門票似的| 完全停頓| 完全死亡| 乾| 我他媽的不選了| | 雞掰| 靠腰| 屌你老尾（尖叫| | #life #angry #university... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-10T17:48:27.000Z,642031899393806336,642031899393806336,Instagram,555271978,zh,女生的第六感永遠是那麼的準!!!😡| 尤其當自己知道，有人在你背後捅一刀，是為了合理化他自己的行為沒有錯，就真的是他的奶奶🐻準到爆！！！🅱🅾💩‼️💢| #angry #ooxx http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-09-02T05:46:48.000Z,638951184489910273,638951184489910273,Instagram,475792720,zh,此时的心情.....| #angry #fedup #frustrated #arrrrrr http://someurl,#angry,,
everyone,"{'place_id': '00ae3ed017d9d14b', 'coordinates': {'type': 'Point', 'coordinates': [114.18954962, 22.30489052]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-29T13:15:35.000Z,637614572539629568,637614572539629568,Instagram,235083772,zh,等兩個人·和牛| 一個做運吉 一個黎運吉| #mandarintransport #mosburger #flyplane #angry @ Whampoa Garden 黃埔花園 http://someurl,#angry,,
everyone,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.5626468, 24.98389142]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-28T14:50:47.000Z,637276143234777089,637276143234777089,Instagram,2284564555,zh,貓？石虎？#cat #cats #catsofinstagram #catstagram #blackandwhite #blacknwhite #blacknwhite #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-18T01:50:54.000Z,633456002201849856,633456002201849856,Plume for Android,36973250,zh,今儿这天色... 叫你们暴力膜蛤转发续命，眼瞅着就溢出了... #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-17T06:55:21.000Z,633170230798237696,633170230798237696,Facebook,129561836,zh,Angry Baby~ 不解釋~ 直接看片吧~ LOL| | #BB #Angry #Baby #搞笑 #LOL http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-16T19:42:10.000Z,633000819152056321,633000819152056321,Instagram,134824962,zh,說真的 我當下很生氣| 但是 我還是忍了下來| | 妳在乎的是護理尊嚴| 我在乎的是和平共處| | 不想跟妳一般見識| 少在那邊自以為是| | 在我眼裡...| 妳只是個十足的老草莓 #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-13T11:43:18.000Z,631793146238771200,631793146238771200,Instagram,264266069,zh,來動動腦 #movie #pixar #腦筋急轉彎 #怒怒 #angry #inside #out http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-11T18:48:38.000Z,631175405668540416,631175405668540416,Facebook,2575147088,zh,而家香港政府同商家做野鬼鬼崇崇，無視古蹟，仲話保育，保條毛就有| | #鬼鬼崇崇 #古蹟 #保育 #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-07T08:21:25.000Z,629568013218500608,629568013218500608,Instagram,1071957246,zh,少給我廢話那麼多啦..| #taiwan #taichung #home #Family #angry @ Dollys Home http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-08-06T16:02:19.000Z,629321611225747456,629321611225747456,Instagram,196237634,zh,有人係到 八皮四...| #小皮 #沙皮狗 #发脾气 #生气 #可爱| #bulldog #toy #angry #cute http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-30T17:50:09.000Z,626812037134462976,626812037134462976,Instagram,555271978,zh,Oh~my~god~!!!手機掉到馬桶了～😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭#sad #angry #iphone5s #crazy #bother #煩 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-28T15:44:11.000Z,626055559830179840,626055559830179840,Instagram,132906407,zh,她真的會咬人💦💦| .| 其實我們也很愛鬧她，她怒點真的很低 | .| #Ariel #mean #angry #pet #poodle   #肥狗日記 #恰北北 #霸道 #鈴鈴| #dog #kiss... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-19T01:52:30.000Z,622584767821815808,622584767821815808,Instagram,3164593806,zh,#Angry #Stop #Growing #如果我们抓住愤怒不放，我们就会停止成长，我们的灵魂就会枯萎。 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-16T15:56:09.000Z,621709916923936773,621709916923936773,Instagram,387455651,zh,美好的假期前夕就这样毁了 🆘 遇到财大气粗的路霸只能说倒霉 😡😡 他妈的| | #traffic #report #badluck #holiday #shit #damm #angry #wtf @someuser http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-08T16:40:13.000Z,618821904665833472,618821904665833472,Instagram,217766225,zh,風已經大到讓我的臉看起來超不悅| 媽的鐵腿配風大的跑步| 根本折磨我| 成績單很糟啊!!!!!!| #nikeplus #5k #runner #wind #run #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-05T15:19:47.000Z,617714499047550976,617714499047550976,Instagram,1474155620,zh,今晚講完渣渣的戰績😖😖氣到頭都暈了⋯發洩的出口我急需😷#dinner #lahea #meat #hamburger #bbq #angry #abreact http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-04T15:23:48.000Z,617353120998404097,617353120998404097,Instagram,1444871564,zh,对着喝醉酒瘫在床上妨碍我收拾的他... 我有感而发的以自拍方式表达“你死定了“... 明天你就准备当我的仆人吧~~ 嘿嘿嘿... 👿👿👿| #selfie #angry #urdead #myman... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-25T11:36:31.000Z,614034433436450816,614034433436450816,Instagram,24507442,zh,竟然占用老子的车位！吃屎去吧！！！#line #linetown #linefriends #sally #angry #underground #garage #eating #shit http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-09T13:18:45.000Z,608261953421754368,608261953421754368,Instagram,612168798,zh,喜😆怒😡哀😢楽😜| #Joy #angry #sad #fun http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-05T17:16:38.000Z,606872269768544257,606872269768544257,Instagram,228981491,zh,我不知道，不要問我| 就算我知道也不告訴妳因為妳會質疑我| #蕭雜某| #Taiwan #kaohsiung #bitch #summer #angry #getout @ B.S Beauty精品服飾 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-03T12:24:57.000Z,606074089661460480,606074089661460480,Instagram,327269730,zh,他媽的。這就是提早放暑假的感覺...#angry #怒跑 #一個半月 #夏季 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-01T15:57:59.000Z,605402924789952512,605402924789952512,Instagram,251514650,zh,我想下班啊！！| 快把你家車開走！！| #angry #無言 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-22T08:45:25.000Z,601670185028820992,601670185028820992,Instagram,2541359054,zh,有事才會找我...| 抱歉，我不跟有男友的女生瞎混...| #whatever #no_one_care #hangout #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-18T10:52:26.000Z,600252599355441152,600252599355441152,Instagram,2600050555,zh,化悲憤為能量🏃🏻🏃🏻🏃🏻🏃🏻🏃🏻🎧🎶🎵🎧 #exercise #running #afterwork #angry #madness #transform #energy... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-18T04:48:12.000Z,600160937648234497,600160937648234497,Instagram,4417691,zh,"奧杜賭！！！天氣太熱，臭臉Harvey又出現了！| | Angry Harvey, he hates hot weather so much. | | #angrybaby #angry #baby... http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-17T20:57:47.000Z,600042554202169344,600042554202169344,IFTTT,3191837903,zh,不是很多事都理所當然| 就算你是長輩| 就算你曾經是某種身份的人😡| 哪有人懶到這種地步| | 氣到不斷上一步來整理思緒| -| #angry #badmood #ctrlz| #可愛的橡皮擦 #... http://someurl http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-16T18:34:37.000Z,599644135545503744,599644135545503744,Instagram,1900039356,zh,氣到失眠 #black #whit #tired #sleep #bed #angry #hate #InstaSize http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-05-16T04:40:58.000Z,599434340058140672,599434340058140672,Instagram,4417691,zh,跟媽媽吵架（？），媽媽壞壞，看他生氣地落下斗大的淚珠啊！！！媽媽笑了，不過是剪個指甲啊，兒子！| | #cryingbaby #crying #tears #baby #angry #angrybaby... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-05-14T06:18:31.000Z,598734115723190272,598734115723190272,Instagram,866114426,zh,好阿!!要這樣是不是!!妳很好!!| 要睡是吧!!| 那妳就繼續睡吧!! 😡 😡| | #練舞#不想跟我練就說阿| #失望 #不是我背叛| #我算什麼啊| #angry 👊 @ 屏榮亂睡崗 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-11T14:12:18.000Z,597766180531765248,597766180531765248,Instagram,1368185016,zh,谁也别拦我、我要砸车😠😤😡#angry#night#cut#girl http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-08T04:19:31.000Z,596529839210901504,596529839210901504,Instagram,1474155620,zh,論好單位的重要性！！！！我的🔫呢！！！😡😡#kill #gun #angry #stone #waterfrint http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-04T14:37:33.000Z,595235820195454977,595235820195454977,Instagram,1110657463,zh,我想好好休息！成嗎？成嗎？#angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-02T10:04:55.000Z,594442435293421569,594442435293421569,Twitter for Android,2706856783,zh,總覺得自己像個小外勞...別人的東西 幹！干我屁事為啥被要求幫忙啊！是不會叫他自己來哦！我的事情自己來被視為理所當然那他勒？每次都說多做對我沒壞處媽的！這句話怎不對你兒子講！每次回來只會吃喝睡還會幹嘛有工作累了不起哦～難到每天搭公車讀書不累嗎？回來還要來回兩邊走煩不煩啊！#angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-02T03:01:37.000Z,594335908037537793,594335908037537793,Instagram,45308774,zh,我心臟好小顆喔😭不想看到你跟別人親吻，而讓自己頭皮發麻...😔😢深呼吸～眼不見為淨🙏🙏| #kiss #goaway #mylovelyh #angry #sigh #work #notreal... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-01T02:13:05.000Z,593961308623642625,593961308623642625,Instagram,3017047956,zh,Doesnt feel good today. | | 今天心情也太糟了！怎麼辦啊？😰| | #台北 #台灣 #穿搭 #搭配 #ootd #bad #mood #sad #angry #WEAR... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-04-24T15:23:05.000Z,591623400801566720,591623400801566720,Instagram,2917105466,zh,好懷念這首歌喔| 高中的時候ㄧ直聽ㄧ直笑XD| | #CallOutInTheDark by #SnowPatrol 😂😂#funny #vocal #angry #director http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-04-22T22:47:02.000Z,591010351745015809,591010351745015809,Instagram,521283100,zh,#evelynlaucw| | 本人對於 新孩 落地 就比人踩左一野，表示強烈不滿。| | #angry #new #vans @ 👟 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-04-21T08:46:30.000Z,590436434940571649,590436434940571649,Twitter for Android,3072139890,zh,現在的努力是為了四年後的國考，如果自己不努力就不要奢望會過。|     依靠別人不會是實際的想法，沒有人有義務要把成果與你分享，求來的分享令人厭煩。|     考試不會就猜啊...憑什麼你花一秒抄走別人努力了一天的成果。| #angry http://someurl,#angry,,
