id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
808020206215987200,808020206215987200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic 3d porn movies porno y sexo gratis http://someurl,everyone,2016-12-11T18:46:44.000Z,2784145637,Twitter Web Client,es,#fantastic,,,
808013108656541696,808013108656541696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ayer... #Fantastic #LoveMyLife @ Plaza Vivar Zona 1 http://someurl,everyone,2016-12-11T18:18:31.000Z,145304959,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-90.51438989, 14.63908449]}, 'place_id': '13d479b108707983'}",,
808006980988088320,808006980988088320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Definitivamente esta si es mi #mañana #fantastic #lovemyfamily #amor @ La Ceja, Colombia http://someurl",everyone,2016-12-11T17:54:10.000Z,119285411,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-75.43111111, 6.02777778]}, 'place_id': '0182213a3060dcde'}",,
807985379546697732,807985379546697732,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",demi lovado nude #fantastic nude girls videos http://someurl,everyone,2016-12-11T16:28:20.000Z,197913924,Twitter Web Client,es,#fantastic,,,
807771022267191296,807771022267191296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",El viernes a la quinta hora... :v | #Fantastic baby| #BTS http://someurl,everyone,2016-12-11T02:16:34.000Z,2608389733,Facebook,es,#fantastic,,,
807724999163289600,807724999163289600,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#fantastic Hoy juega La MechA.⚡✌🍺 AMÉRICA #FINALTORNEOAGUILAxWIN @ Bogotá, Colombia http://someurl",everyone,2016-12-10T23:13:41.000Z,3932509283,Instagram,es,#fantastic,,,
807723157251571712,807723157251571712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Un libro magnifico..❤️ Aspetto il secondo con ansia! #badlands #badlandsbook #book #books #fantastic #romance #love  http://someurl,everyone,2016-12-10T23:06:22.000Z,709848857518215168,Twitter for iPhone,it,#fantastic,,,
807703385868816384,807703385868816384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic nude girls videos supermodel sex scandal http://someurl,everyone,2016-12-10T21:47:48.000Z,753470533312847872,Twitter Web Client,es,#fantastic,,,
807612976945631235,807612976945631235,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Saludos del pez globo!! #pezglobo #parqueexplora #acuarium #fantastic #nadandoando #smile... http://someurl,everyone,2016-12-10T15:48:33.000Z,1167541946,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-75.56547, 6.2693199]}, 'place_id': '00698bbe577bad5b'}",,
807597485325742080,807597485325742080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Detallazo de @someuser que hasta ayer no le había quedado claro que se tiene que tragar 4 pelis mas de #fantastic... http://someurl,everyone,2016-12-10T14:46:59.000Z,50277444,IFTTT,es,#fantastic,,,
807596396761202688,807596396761202688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ya pueden encontrar el Video Lyric del tema #Fantastic | @someuser #YOVA #TheGoldenVoice... http://someurl,everyone,2016-12-10T14:42:40.000Z,295910718,Instagram,es,#fantastic,,,
807538642017255424,807538642017255424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mi retrato de #orco preferido | My favorite #orc portrait #fantastic #fantastico #tolkien http://someurl http://someurl,everyone,2016-12-10T10:53:10.000Z,281982183,Twitter Web Client,es,#fantastic,,,
807446841222631426,807446841222631426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Y ésto apenas inicia #grupomanzanadulce#pistallena #enjoy #show #fun #cool #fantastic #passion... http://someurl,everyone,2016-12-10T04:48:23.000Z,498469132,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-97.87746726, 22.27198216]}, 'place_id': '0128fab5ba6d2cd6'}",,
807389844645249025,807389844645249025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mi hermana y su amiga viendo el vídeo de el cober de ellas #friends  #soyluna #cover  #fantastic... http://someurl,everyone,2016-12-10T01:01:54.000Z,330824892,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-74.20924, 4.583934]}, 'place_id': '0161be1b3f98d6c3'}",,
807376571359264768,807376571359264768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amo estar disfrazada de #HarleyQuinn #NoUnica #NoDiferente #Favorite #iLoveHarley #Fantastic... http://someurl,everyone,2016-12-10T00:09:09.000Z,141391387,Instagram,es,#fantastic,,,
807326141493211136,807096406074912768,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@someuser Thank you so much Jutta! Have a #Fantastic #Weekend Cheers From Madrid. María & Jesús @someuser,everyone,2016-12-09T20:48:46.000Z,296965667,Twitter Web Client,es,#fantastic,{'place_id': 'ea520f3528c9b3e4'},"[{'type': 'replied_to', 'id': '807096406074912768'}]",1898274198
807042242703659008,807042242703659008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lego #Dimensions #trailer #tells #you #all #about #Fantastic... http://someurl #FantasticBeastsTrailer http://someurl,everyone,2016-12-09T02:00:39.000Z,723206326168391681,Trendspostr,es,#fantastic,,,
806989528875597824,806989528875597824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic 4 nude sara jean nude pics http://someurl,everyone,2016-12-08T22:31:11.000Z,80884548,Twitter Web Client,es,#fantastic,,,
806966905353420800,806966905353420800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jueves movido a darle #listen #mrboombastic #really #fantastic 😎🎼🎼🎤🎤 http://someurl,everyone,2016-12-08T21:01:17.000Z,794610080167493632,Instagram,es,#fantastic,,,
806888910651621376,806888910651621376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Q rica borrachera carajo, la necesitaba a gritos, buen desempeño con mis panas. #Delicious #Fantastic #Fabulous #Tasty #Remarkable #Poetic",everyone,2016-12-08T15:51:22.000Z,813969402,Twitter for iPhone,es,#fantastic,,,
806881756804694016,805082572187377664,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser @someuser Esta Superhipermegaextra Cool | #fantastic | #LasHaashmo,everyone,2016-12-08T15:22:56.000Z,2450603497,Twitter for Android,es,#fantastic,,"[{'type': 'replied_to', 'id': '805082572187377664'}]",105634293
806843414364962816,806843414364962816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","WARRIORS PREVAIL. #klaythompson (con 24pts) y #DraymondGreen (con 22pts) y #DubNation vencio  a #ItTakesEverything , 115-98. #Fantastic",everyone,2016-12-08T12:50:35.000Z,511287624,Twitter Web Client,es,#fantastic,,,
806806220895965184,806806220895965184,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 26, 'quote_count': 0}",#fantastic #enjoy #piacèvole #strong come parlano i ClaMario. #fatecela #uominiedonne #clario,everyone,2016-12-08T10:22:47.000Z,794842611982995456,Twitter for Android,it,#fantastic,,,
806805713469276160,806805713469276160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#aboutlastnight #jaicherche #amir @someuser  #fantastic #night #concert #music #toulouse... http://someurl,everyone,2016-12-08T10:20:46.000Z,385650432,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [0.20512969, 44.47808091]}, 'place_id': '5b15cb719a366b30'}",,
806661766373588994,806661766373588994,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Finale to Noche De Invierno 2016 @someuser Mariachi! @someuser & @someuser #fantastic http://someurl,everyone,2016-12-08T00:48:46.000Z,3162801750,Twitter for iPhone,es,#fantastic,,,
806655422568480778,806655422568480778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ese gallo es un amorcete 🐓❤| #Disney #Moana #Vaiana #Poster #Movie #Show #Film #Cinema #Fantastic... http://someurl,everyone,2016-12-08T00:23:34.000Z,152388528,Instagram,es,#fantastic,,,
806581101535735808,806581101535735808,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#mexican #fantastic #delicious  ENCHILADAS DOBLADAS http://someurl http://someurl,everyone,2016-12-07T19:28:14.000Z,268054666,Twitter Web Client,es,#fantastic,,,
806499995096522753,806499995096522753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sí!! Antes de partir.... #fishandchips | #fantastic #capelstreet #dublin #irlanda #ireland... http://someurl,everyone,2016-12-07T14:05:57.000Z,1192912537,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-6.26799, 53.34671]}, 'place_id': '7dde0febc9ef245b'}",,
806133726933618688,806133726933618688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Largo histórico de Sines 👍👏. #PT #Architecture #Old #Portugal #Historia #Fantastic #Place... http://someurl,everyone,2016-12-06T13:50:32.000Z,231649146,Instagram,es,#fantastic,,,
806052552307601408,806052552307601408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",FIERCE 4 #NotForSale #DiorKLCC #CCCPR #CCreativeCommunications  #Fierce #Fabulous #Fantastic @someuser http://someurl,everyone,2016-12-06T08:27:58.000Z,25050934,Instagram,en,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [101.6953581, 3.1550784]}, 'place_id': '7b02fbddf4d9f2c6'}",,
805932413864054785,805932413864054785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Les compartimos algunas fotos de nuestro servicio en Jardin #Fantastic, servicio para aniversario de bodas de... http://someurl",everyone,2016-12-06T00:30:35.000Z,508247931,Facebook,es,#fantastic,,,
805885290288123905,805885290288123905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Vídeo de redbullracing http://someurl #redbull #fantastic,everyone,2016-12-05T21:23:20.000Z,176092130,Twitter for iPhone,es,#fantastic,,,
805764139306065920,805764139306065920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Quiero compartir con vosotros esta foto que me han enviado esta mañana desde #Baqueira,  #nubesyclaros #fantastic... http://someurl",everyone,2016-12-05T13:21:55.000Z,3432563901,Facebook,es,#fantastic,,,
805722457990660097,805722457990660097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Simple & elegant 🌸🕊| #flowers #giftshop #flower #gift #night #party #guys #fantastic #DESIGN... http://someurl,everyone,2016-12-05T10:36:18.000Z,3017888245,Instagram,es,#fantastic,,,
805718347417526273,805718347417526273,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",LO SO dici #sempre cose #meravigliose #Fantastic #love #AmorEterno #love @someuser http://someurl,everyone,2016-12-05T10:19:58.000Z,1099567670,Twitter Web Client,it,#fantastic,,"[{'type': 'quoted', 'id': '805692756370845696'}]",
805572801444843523,805572314876248064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Para mi ensalada: salmón, palta, champignon, tomate cherry, rúcula y naranja. #Fantastic http://someurl",everyone,2016-12-05T00:41:37.000Z,3010441566,Twitter for Android,es,#fantastic,,"[{'type': 'replied_to', 'id': '805572314876248064'}]",3010441566
805478416367505409,805478416367505409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wao robot| #robot #cool #max #fantastic #wonder #amazed #super... http://someurl,everyone,2016-12-04T18:26:34.000Z,425858403,Instagram,es,#fantastic,,,
805463195200745476,805463195200745476,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 20, 'quote_count': 2}",Poco felice mi dicono! | #effettomarioserpa #fantastic #postnochedefuego #😏#🔥#👅 #uominiedonne #clario http://someurl,everyone,2016-12-04T17:26:05.000Z,2726253383,Twitter for iPhone,es,#fantastic,,,
805341955555295236,805341955555295236,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Sperare in qualcosa di positivo e invece Nada. ...#gnafacciopiù #fantastic #uominiedonne #clario #ClaudioSona http://someurl,everyone,2016-12-04T09:24:19.000Z,802852734651265024,Twitter for Android,it,#fantastic,,,
805340204668227584,805340204668227584,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","Bdia , la lluvia con nosotros, un regalo , #Fantastic @someuser @someuser @someuser @someuser @someuser @someuser http://someurl",everyone,2016-12-04T09:17:21.000Z,386548951,Twitter for iPhone,es,#fantastic,{'place_id': '46eb1a369b222202'},,
805251767684329472,805251767684329472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Show de luces y sonidos ✔👏👏👏👏👏| | #saksfifthavenue #nyc #newyork #fantastic #show #trip #discovery... http://someurl,everyone,2016-12-04T03:25:56.000Z,325092509,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-73.9768219, 40.7579689]}, 'place_id': '01a9a39529b27f36'}",,
805213003490562048,805213003490562048,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#tacos #beans #fantastic #mexican  TACOS DE FRIJOLES REFRITOS http://someurl http://someurl,everyone,2016-12-04T00:51:54.000Z,268054666,Twitter Web Client,es,#fantastic,,,
805205310243794944,805205310243794944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Podiamos haberlo pasado mejor? 👏😍 #snow #snowboard #snowboarding #fantastic #funnyday #happiness 🏂🔝 http://someurl,everyone,2016-12-04T00:21:20.000Z,85267170,Instagram,es,#fantastic,,,
805200920657043456,805200920657043456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",De nuevo a la carga.....👑👑@someuser #primsecret #amazing #beautiful #beauty #best #cool #eyes #fantastic... http://someurl,everyone,2016-12-04T00:03:54.000Z,440016968,Facebook,es,#fantastic,,,
805186947454930944,805186947454930944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",http://someurl|  Ya salio el trailer!! | Que emosion!! | Valió la espera 😍👉👈❤| #BabyGroot #Fantastic| #GuardianesDeLaGalaxiaVol2,everyone,2016-12-03T23:08:22.000Z,2953301110,Twitter for Android,es,#fantastic,,,
805110287150022660,805110287150022660,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sedersi e avere un unico pensiero.| #fantastic,everyone,2016-12-03T18:03:45.000Z,895869750,Twitter for iPhone,it,#fantastic,,,
805096448866078721,805096448866078721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",Sedersi e avere un unico pensiero #fantastic | Claudio su IG| | Abbiamo una mezza idea di chi sia questo unico pensiero 😏| #Clario #uominiedonne http://someurl,everyone,2016-12-03T17:08:46.000Z,802488401014439936,Twitter for Android,it,#fantastic,,,
805089260785336322,805089260785336322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#gioielleriamasci #morlupo #roma #charmant #madeinitaly #fashion #luxor #glam #moda #fantastic #chiusura infinito http://someurl,everyone,2016-12-03T16:40:12.000Z,1929972043,Facebook,es,#fantastic,,,
805007456610947073,805007456610947073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Maravilla #fanta #blue #berry #fantastic #drink #bluedrink ##incredible #happy #love #soda #good... http://someurl,everyone,2016-12-03T11:15:08.000Z,166265305,Instagram,es,#fantastic,,,
804845104850681856,804845104850681856,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#Fantastic by @someuser ya esta acercándose y nosotros no podemos esperar más!| 17 y 18 de Diciembre| #Rave http://someurl,everyone,2016-12-03T00:30:00.000Z,161864367,TweetDeck,es,#fantastic,,,
804798328403820544,804798328403820544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Estrenando temporada de esquí 2016/17 @someuser #fantastic conditions #greatsnow #andorra... http://someurl,everyone,2016-12-02T21:24:08.000Z,380822601,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [1.47056895, 42.5726871]}, 'place_id': 'b3d46b9e773fe2e6'}",,
804650238921338880,804650238921338880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser #music #fantastic más musica #másclasicos http://someurl,everyone,2016-12-02T11:35:41.000Z,135380956,Twitter for Android,es,#fantastic,,,736763879183814656
804647695201746944,804647695201746944,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Rissa para aquellas personas que sólo conociéndote de vista, te bloquean por RRSS. 😂😂😂😂😂 #Fantastic",everyone,2016-12-02T11:25:34.000Z,272454035,Twitter for Android,es,#fantastic,,,
804522822718603264,804522822718603264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",se viene un gran tema con este artistazo.. solo vean como canta. | Damian Alonso  sabrosoooooo   #fantastic http://someurl,everyone,2016-12-02T03:09:22.000Z,449082153,Facebook,es,#fantastic,,,
804522743081402368,804522743081402368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The Venetian Las Vegas!!! #Gondolas #venetianhotel #LasVegas #Fantastic #beautiful #moments... http://someurl,everyone,2016-12-02T03:09:03.000Z,93522399,Instagram,es,#fantastic,,,
804467968360910848,804467968360910848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Camino a casa #sunset #sea #newlife #cruise #oceans #sea🌊 #sun #fantastic #photography... http://someurl,everyone,2016-12-01T23:31:24.000Z,3951247999,Instagram,es,#fantastic,,,
