source,geo,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,,video porno de ana karina soto #super adult pass http://someurl,everyone,es,814102457110306816,814102457110306816,446190249,2016-12-28T13:35:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Tweet Old Post,,¿El #efecto #Super #Mario Run? Hay #algunos #problemas en los #servidores de #Apple #desde #esta #madrugada http://someurl #Viral,everyone,es,814088692725858304,814088692725858304,758044835102101504,2016-12-28T12:40:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super sexy porno naomi watts nude scenes http://someurl,everyone,es,814086078072258560,814086078072258560,2329510279,2016-12-28T12:30:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super mario porno sexy girlporno videos http://someurl,everyone,it,814084005737992192,814084005737992192,171864818,2016-12-28T12:22:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Google,,Me gustó un video de @someuser http://someurl Las 10formas de morir súper mal #super pop,everyone,es,813989859098591232,813989859098591232,155005738,2016-12-28T06:08:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,sandra kalermen anal #super mario porno http://someurl,everyone,es,813975813326573568,813975813326573568,341781800,2016-12-28T05:12:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Tweet Old Post,,Preparando el camino: #Apple #publica un #podcast #dedicado #exclusivamente a #Super #Mario Run A dos días http://someurl #Viral,everyone,es,813957305121329152,813957305121329152,758044835102101504,2016-12-28T03:58:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '01d9bafa50086160'},2500 personas presenciaron el sorteo del #Telebingo #Super  #Extraordinario en #comodoro http://someurl,everyone,es,813935635258085376,813935635258085376,250084864,2016-12-28T02:32:32.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#super,,
Twitter Web Client,,#super heroes nude zafira porn actress http://someurl,everyone,es,813920961527422976,813920961527422976,74290412,2016-12-28T01:34:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser @someuser #Super #Mix Americo 2014 tiene como 12.000.000 de visitas #Hermosa #Voz #Idolo A Morirrrrrrr 🎵🎵🎵🎵,everyone,es,813503425434546177,813899912056283136,2891154429,2016-12-28T00:10:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,555007600,"[{'type': 'replied_to', 'id': '813503425434546177'}]"
Instagram,"{'place_id': '003f97dd7a518791', 'coordinates': {'type': 'Point', 'coordinates': [-76.541083, 3.429889]}}",Todo listo ... #calivive2016 #super #concierto @someuser.. http://someurl,everyone,es,813894384567652352,813894384567652352,50092947,2016-12-27T23:48:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,Este rincón #muytop de un bar de copas en #Málaga me ha hecho volver 25 años atrás. #Super... http://someurl http://someurl,everyone,es,813882745973866497,813882745973866497,471169055,2016-12-27T23:02:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,"Televisor 60” UHD 4K Smart Tv LG, el #MEJOR regalo de año nuevo. #SUPER #PROMO 38% de dcto en Jumbo .co: http://someurl http://someurl",everyone,es,813867142676447232,813867142676447232,330505265,2016-12-27T22:00:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser | #super padre,everyone,es,813507438804602880,813858337242697728,813560731929083905,2016-12-27T21:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,978908012,"[{'type': 'replied_to', 'id': '813507438804602880'}]"
Instagram,,Continúa el proceso mi gente! Gracias a ti #siguecreciendoelapoyo #super #santamarta #colombia... http://someurl,everyone,es,813843767002300416,813843767002300416,207795307,2016-12-27T20:27:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,survivor china nude #super cool sex http://someurl,everyone,es,813836494993506306,813836494993506306,266734376,2016-12-27T19:58:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super mario porn guide sandra teen model nude pic http://someurl,everyone,es,813832938722918400,813832938722918400,160118106,2016-12-27T19:44:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '9d8ae4b0fac2036a', 'coordinates': {'type': 'Point', 'coordinates': [-79.51013123, 9.01159871]}}",#Repost @someuser| ・・・| El #Super y el #Rolo juntos una vez más en el #SnackMusic para alegrar... http://someurl,everyone,es,813823581305991168,813823581305991168,152573566,2016-12-27T19:07:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for Android,,El #Super y el #Rolo juntos una vez más en el #SnackMusic para alegrar tu almuerzo #PasalaBien 😏🎧🔥 @someuser @someuser http://someurl,everyone,es,813819164435632132,813819164435632132,536273507,2016-12-27T18:49:43.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#super,,
Mobile Web (M2),,@someuser @someuser Me pregunto: ¿Quien va a comprar un pernil en 112.000 BsF ? Yo no puedo.¿ No lo crren? #Super Lider Maracay,everyone,es,813761826303410176,813810991179984896,138791529,2016-12-27T18:17:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,108487398,"[{'type': 'replied_to', 'id': '813761826303410176'}]"
Twitter Web Client,,asian erotic nude #super amanda nude http://someurl,everyone,es,813810582998712320,813810582998712320,725765314579935232,2016-12-27T18:15:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Postcron App,,Carta de los #súper y #bares a Báñez: cambiar el huso horario se traducirá en pérdidas http://someurl Vía @someuser http://someurl,everyone,es,813807091664166912,813807091664166912,2290491558,2016-12-27T18:01:45.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter Web Client,,#super hot ebony videos pornos de mujeres peludas http://someurl,everyone,es,813795780767154176,813795780767154176,34138275,2016-12-27T17:16:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
apkask,,Super Hero #Adventure V 1.2  #GreenTimeGames #Super Hero #Adventure V 1.2 | - ⇊ http://someurl http://someurl,everyone,es,813795032146657280,813795032146657280,2716819958,2016-12-27T17:13:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,#super florenabad  eres un gran maestro - no me voy a morir sin conocerte y hablar contigo  Y con la pepa Iagare #granHermano #ghoficial: ab,everyone,es,813794678181154816,813794678181154816,151969022,2016-12-27T17:12:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#Super @someuser  eres un gran maestro  no me voy a morir sin conocerte y hablar contigo  Y con la pepa @someuser #GranHermano #Ghoficial,everyone,es,813785585752145921,813785585752145921,946684542,2016-12-27T16:36:17.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,
Twitter for Android,,Que Guay el #Super  tiene UBA cara de simpático que no puede con ella @someuser algún día te conoceré y a @someuser  espero #Ghoficial http://someurl,everyone,es,813780967349506048,813780967349506048,946684542,2016-12-27T16:17:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '813779168282419201'}]"
Instagram,,"#photoshoot #improvisado y #super #divertido, con emaliranzo | | #christmasparty #photoshooting... http://someurl",everyone,es,813780181487849474,813780181487849474,69962377,2016-12-27T16:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,dementieva nude #super sexual orgasm http://someurl,everyone,es,813776656896819200,813776656896819200,357642346,2016-12-27T16:00:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super mario nude jenna haze lesbian porn http://someurl,everyone,es,813759783761231872,813759783761231872,21190969,2016-12-27T14:53:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,"#Super #palabras que convencen, persuaden, animan, venden, logran, etc.... http://someurl",everyone,es,813749725128261632,813749725128261632,31389555,2016-12-27T14:13:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,#BuenMartes #amigos| #Nuevo #outfit #completo| #ahora incorporamos| #bermudas #super #trendys| para éste #Verano2017| Hacé tu #pedido #mayorista http://someurl,everyone,es,813738767227961348,813738767227961348,733437636728238080,2016-12-27T13:30:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#SheKinah informa que el #SUPER #SORTEO de FIN DE AÑO se realizará el día VIERNES 30 DE DICIEMBRE. Muchas gracias!! Sigan participando.,everyone,es,813725018945425408,813725018945425408,4018819373,2016-12-27T12:35:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,Por los que trabajan en estas Fiestas en el #Retail #comercio #super ....... http://someurl,everyone,es,813724179291926528,813724179291926528,1139624803,2016-12-27T12:32:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser uy ganó la super impostora que #super #angry tuesday bebe :(,everyone,es,813669778455986177,813707395973128192,164945780,2016-12-27T11:25:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,603216887,"[{'type': 'replied_to', 'id': '813669778455986177'}]"
Twitter Web Client,,A por todas @someuser retoca su estrategia y da entrada a nuevos proveedores http://someurl #Retail #super #comercio,everyone,es,813701410701344768,813701410701344768,1139624803,2016-12-27T11:01:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Tweet Old Post,,Nintendo no #tiene #planes de #lanzar más #contenido #para #Super #Mario Run No ha sido fácil el primer acer http://someurl #Viral,everyone,es,813699060901224448,813699060901224448,758044835102101504,2016-12-27T10:52:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super xxx sex bisexual pride http://someurl,everyone,en,813698690896580609,813698690896580609,1676827381,2016-12-27T10:51:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Zazoom Ultima ora,,#Super Mario Run per iPhone e iPad correre costa caro! #Super #Mario #Run #per #iPhone #e #iPad: #correre ... http://someurl,everyone,it,813693938183929856,813693938183929856,231726084,2016-12-27T10:32:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super sexy pokemon xxx longoria porno http://someurl,everyone,es,813691894165372928,813691894165372928,622108226,2016-12-27T10:23:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super mario porno hot animi teen sex http://someurl,everyone,es,813689808442839040,813689808442839040,206861285,2016-12-27T10:15:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"27 de diciembre. Regalos #super estrella del olentzero!!! Aunque he de decir, que está encantado... http://someurl",everyone,es,813677378895429634,813677378895429634,408106337,2016-12-27T09:26:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super tight teen pussy sexos videos http://someurl,everyone,es,813670149479956480,813670149479956480,399719233,2016-12-27T08:57:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,Kymco nos presenta sus novedades 2017 #Kymco #Super-dink-125-abs         |             http://someurl,everyone,es,813644205537030144,813644205537030144,1612628922,2016-12-27T07:14:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser @someuser   me encanto estaba padrisimo #super padre,everyone,es,813632543366987776,813633230087847936,794293581166972928,2016-12-27T06:30:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,2172755430,"[{'type': 'replied_to', 'id': '813632543366987776'}]"
Twitter Web Client,,#super mario porno sandra kalermen anal http://someurl,everyone,es,813627131892789248,813627131892789248,341781800,2016-12-27T06:06:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,👉siiii seguimos con la #SUPER #PROMO de este 2016 !! #ÚltimosDías te... http://someurl,everyone,es,813590217936379905,813590217936379905,1922258922,2016-12-27T03:39:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"Cuida el medio ambiente, recicla. @someuser #SaleVale #TuSúperConviene #Súper #Puebla http://someurl",everyone,es,813572612529889280,813572612529889280,3077594899,2016-12-27T02:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Súper Papá!...  Que X Man nada!| #super #heroes #papá #increible http://someurl,everyone,es,813571777980932096,813571777980932096,2296177164,2016-12-27T02:26:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,"Una #SÚPER #OFERTA para tu hogar. Nevecón 895lts Inox Door In Door GM84SDS LG hasta con 40% dcto en Jumbo .co, ver: http://someurl http://someurl",everyone,es,813571376581906432,813571376581906432,330505265,2016-12-27T02:25:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Amigos Ya Estoy de regreso y tengo este #DiseñoDisponible para un #Hermoso y #Super #Kawaii... http://someurl,everyone,es,813562024651354113,813562024651354113,2980530693,2016-12-27T01:47:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Clase de reemplazo a #MariaMontoya| #Super #WatchMeDo #Femme #Femmers #Dance #Dancers... http://someurl,everyone,es,813558230928474112,813558230928474112,165900221,2016-12-27T01:32:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,"#SÚPER #PRECIO. Mini Lavadora LG 3.5Kg/7.7Lb Twin Wash  hasta con 42% de dcto en Jumbo .co, ver: http://someurl http://someurl",everyone,es,813556306514767872,813556306514767872,330505265,2016-12-27T01:25:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,En #Casa de mis #Amigas pasandola #Super http://someurl,everyone,es,813534828930994176,813534828930994176,2486186935,2016-12-26T23:59:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#Super Promoción de fin de año | Ideal para compartir en familia y a un precio #imperdible| ➡ 1 Pan Dulce| ➡ 1 Torta... http://someurl,everyone,es,813528017683316736,813528017683316736,2393681550,2016-12-26T23:32:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,¡Ven ya por el tuyo! y #disfruta de nuestro #super combo #navideño de #sushi y comparte el que más te #gusta con... http://someurl,everyone,es,813514334072664065,813514334072664065,358235307,2016-12-26T22:38:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#Celebremos juntos esta #FelizNavidad. #Súper #promociones en #Florestore  💄💅🎄,everyone,es,813506270443565060,813506270443565060,3243254936,2016-12-26T22:06:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '0010b4cb51ca93d8', 'coordinates': {'type': 'Point', 'coordinates': [-70.63519082, -33.44696252]}}",Jajajaja mi #Super #Smartphone @ Gym Pacific Fitnnes . Portugal http://someurl,everyone,es,813490856275611649,813490856275611649,102262194,2016-12-26T21:05:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"#muypadre #puertomontt #Chile #puertovaras #regiondeloslagos #super @ Puerto Montt, Chile http://someurl",everyone,es,813476878283657216,813476878283657216,178508734,2016-12-26T20:09:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
