id,geo,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
261678575160291328,,Twitter for BlackBerry®,261537516073648130,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-26T04:00:08.000Z,@someuser @someuser yes pleeeeeaaaseee! Dankie vir die updates kerels! Mag die #titans ook wen vandag! #hopeful,520288659,nl,#hopeful,"[{'type': 'replied_to', 'id': '261537516073648130'}]",366140207
261423854906380288,,Twitter Web Client,261423854906380288,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-25T11:07:58.000Z,Hopelijk gaat die vent effe snel een afspraak maken wanneer mn beugel eruit mag... #hopeful,362437803,nl,#hopeful,,
261216179312525312,,Twitter for iPhone,261216179312525312,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-24T21:22:44.000Z,Ik ga snel douchen en mn bedje toe! Hoop dat mn mama morgen zegt blijf maar thuis!! #hopeful,239946597,nl,#hopeful,,
260127719763873794,,Twitter for Android,260127719763873794,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-21T21:17:35.000Z,Hopijk hebt deze oplossing #hopeful,326172945,nl,#hopeful,,
258635568156663808,,weheartit.com,258635568156663808,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-17T18:28:19.000Z,"Ja dag pat simple, we leren vanaf nu alleen nog mar de present simple... #hopeful - http://someurl",326112203,nl,#hopeful,,
258615202780704769,,Twitter Web Client,258615202780704769,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-17T17:07:23.000Z,ahhh vandaag repetitie duits gehad en om 9 uur zou het cijfer op magister staan #hopeful,826882398,nl,#hopeful,,
257675829297958912,,Twitter for iPhone,257675829297958912,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-15T02:54:39.000Z,#HashtagYourDreamSchool Vanderbilt... #hopeful 😍,220170645,nl,#hopeful,,
257358910820859904,,Twitter for iPad,257354733965168643,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-10-14T05:55:20.000Z,@someuser @someuser *volunteers* #hopeful,395833680,nl,#hopeful,"[{'type': 'replied_to', 'id': '257358072870227969'}]",21024323
255758531716849665,,Twitter for Android,255758531716849665,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-09T19:56:00.000Z,"Ik zou egt helemaal flabbergasted zijn als @someuser me zou gaan volgen, omdat ik die TT heb gemaakt! #hopeful <3",851622606,nl,#hopeful,,
255316420269850624,,Twitter Web Client,255316420269850624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-08T14:39:12.000Z,duits goed gemaakt denk ik #hopeful,462084967,nl,#hopeful,,
254684973024542720,,Twitter for iPhone,254684973024542720,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-10-06T20:50:04.000Z,Kga denk hdpvr kopen en mac als mag van me ouders #hopeful,547135730,nl,#hopeful,,
253695595041157120,,Twitter for iPhone,253695595041157120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-04T03:18:37.000Z,Pfffft idk.. #Hopeful,491707542,nl,#hopeful,,
251078079764627456,,Twitter Web Client,251077219391250434,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-26T21:57:33.000Z,@someuser zo al op leeftijd en dan toch nog zo vol met ambitie #hopeful clinton,22047622,nl,#hopeful,"[{'type': 'replied_to', 'id': '251077219391250434'}]",30237735
250921027314515968,,Twitter Web Client,250921027314515968,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-26T11:33:29.000Z,30 worden dit jaar en nog geen bijzitter in het kiesbureau... #hopeful,552693104,nl,#hopeful,,
248317965714477056,,Twitter for BlackBerry®,248314086994104320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-19T07:09:51.000Z,Ja verseker Aus moet ytval dit sal briljant wees! @someuser @someuser #WorldT20 #hopeful,366140207,nl,#hopeful,"[{'type': 'replied_to', 'id': '248314086994104320'}]",520288659
248314086994104320,,Twitter for BlackBerry®,248314086994104320,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-09-19T06:54:26.000Z,"Ek dink my jaar sal gemaak word as Ire vir Aus vandag kan wen, kapich? @someuser @someuser #sportstalk #WorldT20 #hopeful",520288659,nl,#hopeful,,
248270010731069440,,Twitter for Android,248270010731069440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-19T03:59:17.000Z,"PA, RI, WV..#hopeful",426546276,nl,#hopeful,,
248042968752214016,,Twitter Web Client,248042968752214016,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-18T12:57:06.000Z,Tonight: Borussia Dortmund-Ajax Amsterdam #hopeful,222894166,nl,#hopeful,,
247991175011770368,,Twitter Web Client,247991175011770368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-18T09:31:18.000Z,HOPEN VOOR BINNEN GYMM :D #hopeful,355069468,nl,#hopeful,,
247778304109711362,,Twitter for Android,247778304109711362,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-09-17T19:25:25.000Z,"vitesse word gwn kampioen, voorspelling jordania #hopeful",356359956,nl,#hopeful,,
246340860772507648,,,246340860772507648,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-09-13T20:13:32.000Z,Morgen krijg ik misschien Jordans #hopeful,314651807,nl,#hopeful,,
244205009510735872,,Twitter for Android,244205009510735872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-07T22:46:26.000Z,Tigers vs. Nats #worldseries #hopeful,538525906,nl,#hopeful,,
243668660965765120,,Twitter for Android,243664258091610112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-06T11:15:10.000Z,@someuser  As jul regtig wil weet. MK is awesome maar die standard van music videos is nie goed nie. En van die bands is bietjie swak. #hopeful,162439258,nl,#hopeful,"[{'type': 'replied_to', 'id': '243664258091610112'}]",42368660
241606320707493888,,Twitter for Android,241606320707493888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-31T18:40:10.000Z,"Bijna vlissingen, daarna nog met bootje naar mams&paps&kevje. Kan niet wachten tot mijn appartementj af is. #hopeful",61524059,nl,#hopeful,,
241238406770868225,,Plume for Android,241232109207957504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-30T18:18:12.000Z,#hopeful bray :-D RT @someuser #np Oasis - Wonderwall. *kangen @someuser :),369431413,nl,#hopeful,"[{'type': 'replied_to', 'id': '241232109207957504'}]",80917042
238354144916819970,,Twitter Web Client,238354144916819970,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-08-22T19:17:11.000Z,"hahah heel contract gemaakt, nu aan me ouders gevenn.. zoizo ze gaan geen handtekening zettenn.. xp :$ #hopeful",289959049,nl,#hopeful,,
234744047951040513,,Mobile Web,234744047951040513,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-08-12T20:11:57.000Z,Had a #superHeinz on Marseille/Anderlecht/FrankfurtxBerlin ov2.5/Rosengborg/Helsingborgs/Steaue DNB/PaskixUjpest Ov2.5. #hopeful,243129875,nl,#hopeful,,
231482231124803584,,Twitter Web Client,231482231124803584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-03T20:10:39.000Z,het filmpje voor een m&g met @someuser is verzonden #hopeful,300399206,nl,#hopeful,,
231123325366194177,,Twitter Web Client,231123325366194177,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-02T20:24:29.000Z,Wauww! Nu eindelijk proberen iets met Twitter te doeen.. #Hopeful,287244202,nl,#hopeful,,
230899585411866625,,Twitter for BlackBerry®,230899585411866625,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-02T05:35:25.000Z,"Van Biljon in final tonight, #Excited #Hopeful #Olympics2012",331803326,nl,#hopeful,,
228764568132927490,,Twitter for BlackBerry®,228764568132927490,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-27T08:11:37.000Z,Hopelijk vergeeft hij het haar #hopeful,122943696,nl,#hopeful,,
226316249959907328,,Twitter for Android,226316249959907328,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-07-20T14:02:53.000Z,Nu ben ik denk ik aan de beurt. #hopeful,495096415,nl,#hopeful,,
225719968652742656,,Mobile Web,225719968652742656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-18T22:33:28.000Z,beter regelt hij dat ik Real 18 augustus kan zien .... #hopeful,239946597,nl,#hopeful,,
225499940217028608,,Twitter for iPad,225243676891291649,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-18T07:59:09.000Z,@someuser zegt word volgens het weer volgende week warm dus #hopeful en ik wil daar ook zijijn :( haha,266672781,nl,#hopeful,"[{'type': 'replied_to', 'id': '225344509184196609'}]",265441865
224579742463049728,"{'coordinates': {'type': 'Point', 'coordinates': [-82.95257913, 42.61380733]}, 'place_id': 'c309c6a6f85110cd'}",Twitter for iPhone,224579742463049728,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-15T19:02:37.000Z,Verlander.. @someuser #hopeful,34848263,nl,#hopeful,,
224150507114070016,,Twitter for iPhone,224150507114070016,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-14T14:37:00.000Z,De tijd zal het leren! #hopeful,313102337,nl,#hopeful,,
222278372921835520,,Twitter Web Client,222278372921835520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-09T10:37:48.000Z,"Er is hoop jongens... het schijnt dat als in je in 2012 16 bent of word, je nog wel mag halen. #hopeful",192877000,nl,#hopeful,,
220926037058535425,,Twitter for iPhone,220926037058535425,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-05T17:04:06.000Z,Siah is vandaag uitgeteld... Misschien dat ze vandaag of vannacht gaat bevallen?! #hopeful! ♥,366111737,nl,#hopeful,,
219909877148028928,,UberSocial for BlackBerry,219909877148028928,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-02T21:46:15.000Z,Neem me snel mee naar het geluk in dromenland.. #hopeful #dreaming #slapen,177938921,nl,#hopeful,,
218456407375216640,,Twitter for iPhone,218456407375216640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-28T21:30:40.000Z,Morgen 2e dag toetsweek #hopeful,251646550,nl,#hopeful,,
218020341493153792,,Twitter for Android,218020341493153792,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-27T16:37:54.000Z,"RT @someuser Morgen Ijzeren man met @someuser @someuser @someuser @someuser , en misschien Angela en Floris. #hopeful",118715723,nl,#hopeful,"[{'type': 'retweeted', 'id': '218018002883461120'}]",
218018002883461120,,Twitter Web Client,218018002883461120,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-27T16:28:37.000Z,"Morgen Ijzeren man met @someuser @someuser @someuser @someuser , en misschien Angela en Floris. #hopeful",250274360,nl,#hopeful,,
216034342827339776,,Twitter Web Client,216034342827339776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-22T05:06:15.000Z,ik ga vandaag wel optijd komen denk ik. #hopeful,402515405,nl,#hopeful,,
215877447365824513,,Twitter SMS,215877447365824513,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-21T18:42:48.000Z,In rode island!#hopeful,472494164,nl,#hopeful,,
215540717269942273,,Twitter for iPhone,215540717269942273,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-20T20:24:46.000Z,"In mn bedje.. Morgen wiskunde en geschiedenis, begrijp helemaal niks van wiskunde dus nu maar hopen op niet al te moeilijke vragen #hopeful",541118953,nl,#hopeful,,
215129755505274881,,Twitter Web Client,215129346854240257,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-19T17:11:45.000Z,@someuser Kijk eens miss past iee niet #hopeful,574524793,nl,#hopeful,"[{'type': 'replied_to', 'id': '215129346854240257'}]",340225173
212984602141265923,,Twitter for iPhone,212984602141265923,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-13T19:07:40.000Z,Kom op nederland scoor nou eens!!| | #hopeful,426924076,nl,#hopeful,,
212839723960500225,,Twitter Web Client,212839723960500225,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-13T09:31:59.000Z,Als ik geslaagd ben ga ik gillen en schreeuwen en rondjes rennen #hopeful,218956361,nl,#hopeful,,
212813207155376129,,Twitter for BlackBerry®,212813207155376129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-13T07:46:37.000Z,Vandaag uitslag van examen: geslaagd of gezakt? #hopeful!,350361939,nl,#hopeful,,
209359953637552128,,Twitter Web Client,209359953637552128,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-03T19:04:37.000Z,"- Hopenlijk is school rap gedaan, opendeurdag is al voorbij nu nog de sportdag dan schoolreisje en dan hopenlijk NO SCHOOL mèèr ;d. #Hopeful",483190162,nl,#hopeful,,
208839343735980033,"{'coordinates': {'type': 'Point', 'coordinates': [6.89792, 52.220676]}, 'place_id': '90641f413e4ded3e'}",Foursquare,208839343735980033,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-02T08:35:54.000Z,Kuur volgen ivm onrustige huid #benbenieuwd #hopeful (@ Youd) http://someurl,191779178,nl,#hopeful,,
208305138820059137,,Twitter Web Client,208303159825793025,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-05-31T21:13:09.000Z,@someuser Nice! Nog is probere op de laptop wie weet da het nu wel werkt :-D #hopeful,309860657,nl,#hopeful,"[{'type': 'replied_to', 'id': '208303159825793025'}]",114000419
207820484740513792,,Twitter for BlackBerry®,207820484740513792,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-30T13:07:19.000Z,"Belhanda, Elm, De Jong, Ramirez and Joe Allen... #Hopeful",73402902,nl,#hopeful,,
205957678059626496,,Twitter for BlackBerry®,205957249124941824,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-05-25T09:45:11.000Z,@someuser heb gehoord dat da bekend (en meestal juist) weerstation in Engeland zei da we de beste zomer in 10jaar krijgen. #hopeful #doubtful,26573967,nl,#hopeful,"[{'type': 'replied_to', 'id': '205957249124941824'}]",58188595
205210065295245312,,UberSocial for BlackBerry,205210065295245312,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-05-23T08:14:26.000Z,Beter gaat wiskunde straks gwn vlammen #hopeful,177938921,nl,#hopeful,,
204304738383175680,,Twitter for BlackBerry®,204304738383175680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-20T20:17:00.000Z,More is nog n dag...#Hopeful,131616138,nl,#hopeful,,
203670432203800577,,Twitter for iPhone,203670432203800577,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-05-19T02:16:29.000Z,@someuser Renegade Outfielder?? #hopeful,446681775,nl,#hopeful,,428359150
202912481226665984,,Twitter for BlackBerry®,202912481226665984,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-17T00:04:40.000Z,Mmmmm devlis win 2-1 ... #hopeful,430242464,nl,#hopeful,,
201726110218715138,,Twitter for Android,201726110218715138,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-13T17:30:27.000Z,Maan... #hopeful,419197797,nl,#hopeful,,
200910850989629440,,Twitter Web Client,200910850989629440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-11T11:30:54.000Z,"In juni uitslag van examen, ben héél benieuwd, hopen dat ik geslaagd ben. #Hopeful",218956361,nl,#hopeful,,
199559439261503489,,Twitter for Android,199559439261503489,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-07T18:00:52.000Z,Ben benieuwd of @someuser me nog een keertje zou willen gooien... :) #hopeful #mustfollow,467282123,nl,#hopeful,,
198566654496608256,,Twitter for iPhone,198566654496608256,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-05T00:15:54.000Z,"Beter blijft het bij 0,7 mm en valt dat binnen 10 minuten keihard als ik er nog niet ben #hopeful http://someurl",173226408,nl,#hopeful,,
196346122745294848,,Twitter for Android,196346122745294848,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-04-28T21:12:18.000Z,@someuser omg miss had je gelijk ik accepteerde gwn dat uitwisseling niet mogt en nu wille ze der nog x over nadenke :-D #hopeful,253568042,nl,#hopeful,,252633157
190221117317849092,,Twitter for iPhone,190221117317849092,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-11T23:33:43.000Z,nerlens noel to syracuse? #hopeful,339914188,nl,#hopeful,,
189467785376706560,,dewandelschoen,189467785376706560,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-09T21:40:14.000Z,RT @someuser Een warme douche en dan een wandeling maken kan misschien wonders doen #hopeful,118036285,nl,#hopeful,,
189350427861585921,,Twitter for iPhone,189350427861585921,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-09T13:53:54.000Z,"Oke uit bed even wat drinken, maw maken en een vak gaan leren. Ik kan het ! #hopeful",249608272,nl,#hopeful,,
186544021097811968,,Twitter for iPhone,186544021097811968,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-01T20:02:15.000Z,Wordfeud aan het spelen 0_0 ga wel winnen hoor #hopeful,251646550,nl,#hopeful,,
185059780061171712,,Twitter for Android,185059780061171712,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-28T17:44:24.000Z,Wilt duidelijkheid... #hopeful,516798495,nl,#hopeful,,
184703969094942720,,Twitter Web Client,184703743265210368,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-27T18:10:32.000Z,@someuser miss alswe gewoon met haar praten dan zegt ze miss wel dat ze ook gewoon GRATIS in gewonne les mogen rijden #hopeful,335781092,nl,#hopeful,"[{'type': 'replied_to', 'id': '184703743265210368'}]",338252558
183611934556434432,,Twitter for iPhone,183611934556434432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-24T17:51:11.000Z,Zo naar Aris #ladiesnight ik ga weer dingen winnen!!!!!!!!! #hopeful,251646550,nl,#hopeful,,
182133477003628544,,Twitter Web Client,182133477003628544,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-20T15:56:19.000Z,"Vanavond, naar verzorger van voetbal, hopelijk weet hij wat er met me rug is, en kan het verhelpen #hopeful",378509559,nl,#hopeful,,
182012181217419264,,Twitter Web Client,182012181217419264,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-20T07:54:20.000Z,nu ff wel die reflection maken want daar kan ik 3 punten mee omhoog gaan #van4.8naar7.8 #hopeful,312081909,nl,#hopeful,,
180375332686266369,,Mobile Web,180375332686266369,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-15T19:30:05.000Z,"Shit, nu maar hopen dat de liefste Barry badpak wilt werken voor mij, #hopeful",261744395,nl,#hopeful,,
179999789394571264,,Twitter Web Client,179999789394571264,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-14T18:37:48.000Z,@someuser heb het gevraaagd.. ze overleggen even.. xx #hopeful,335781092,nl,#hopeful,,387572588
179667353280315392,,Echofon,179667353280315392,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-13T20:36:49.000Z,"Als drama uitvalt, ga ik naar de McDonalds! #hopeful",387695272,nl,#hopeful,,
178720799425970176,,UberSocial for BlackBerry,178720799425970176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-11T05:55:33.000Z,"Goedemorgen zon, kom maar snel op en laat het een fijne dag worden #hopeful http://someurl",177938921,nl,#hopeful,,
177645129136484353,,Twitter for iPhone,177645129136484353,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-08T06:41:13.000Z,"Mh, internationale vrouwendag. Mijn voorstel van de dag: elke #teamMCTr is (vrouw)vriendelijk vandaag & verwent mij #hopeful #hopeless?",314138969,nl,#hopeful,,
177390176832729088,,Twitter for Android,177390176832729088,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-07T13:48:08.000Z,More xrays #hopeful,49013453,nl,#hopeful,,
177231425714659330,,Twitter SMS,177231425714659330,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-07T03:17:19.000Z,Hmmm morpp ;)) #hopeful,182453703,nl,#hopeful,,
176773846278483968,,Twitter for BlackBerry®,176773846278483968,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-05T20:59:03.000Z,Hoofdpijn als een gek! Hopelijk word ik ziek dan hoef ik morgen niet naar stage! #hopeful!,270326288,nl,#hopeful,,
176162136253399040,,Twitter Web Client,176160579235491840,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-04T04:28:20.000Z,"@someuser you lovee mee, zacharyy wood. #hopeful. (;",496502367,nl,#hopeful,"[{'type': 'replied_to', 'id': '176160579235491840'}]",308033838
175956519744045056,,UberSocial for BlackBerry,175956519744045056,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-03T14:51:18.000Z,Iemand die my wil helpen om een miljoen dozen van tienduizend kilo te tillen?? #hopeful,213196256,nl,#hopeful,,
174888974865793024,,Twitter Web Client,174888974865793024,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-02-29T16:09:15.000Z,"oke als ik morgen nog ziek ben komt mn oma heel de dag, ik ben morgen dus weer beter!! #hopeful",203177517,nl,#hopeful,,
173942269760651264,,Twitter Web Client,173942269760651264,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-27T01:27:23.000Z,I hope its super superr suupppeerrr warm over spring break #hopeful,124281987,nl,#hopeful,,
173430630133141504,,Twitter Web Client,173430630133141504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-25T15:34:19.000Z,"stukje geschreven , its looking good #hopeful",72571991,nl,#hopeful,,
172368209972965376,,Twitter Web Client,172368209972965376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-22T17:12:38.000Z,Ik zag daar toch een klein lachje bij de koningin en prinses Mabel toen ze uit het ziekenhuis kwamen #hopeful? #Friso,22047622,nl,#hopeful,,
171532081657155584,,Twitter Web Client,171532081657155584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-20T09:50:09.000Z,hopen dat mijn opa en oma een pup nemen van t nestje bij femke!(: #hopeful,418814940,nl,#hopeful,,
170220977895129089,,Twitter for Android,170209034832576512,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-16T19:00:18.000Z,@someuser Ik mag gelukkig contact opnemen met de klantenservice van @someuser #hopeful,283184929,nl,#hopeful,"[{'type': 'replied_to', 'id': '170209034832576512'}]",216410753
169445399508160512,,TweetDeck,169445294289854465,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-02-14T15:38:26.000Z,@someuser Dankje :P Ik kan het wel! #hopeful,352604033,nl,#hopeful,"[{'type': 'replied_to', 'id': '169445294289854465'}]",356905374
167691033881231360,,Twitter Web Client,167691033881231360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-09T19:27:12.000Z,Hoop dat we morgen niet te veel hoeven te werken... #hopeful,364361069,nl,#hopeful,,
167234789299060737,,Twitter Web Client,167234789299060737,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-08T13:14:15.000Z,ik wil een @someuser trui winnen hoop echt dat YS mij dat gunt #hopeful lovehimso ♥,293078186,nl,#hopeful,,
166818284300271616,,Twitter Web Client,166818284300271616,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-07T09:39:12.000Z,Naar de neurochirurg vanavond en hopend op een miraculeuze genezing van de rugproblemen #hopeful #megauitstralingnaarhoofd,64706371,nl,#hopeful,,
166782310711177216,,Twitter Web Client,166782310711177216,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-07T07:16:16.000Z,"dalijk ff douchen,, miss gaat t dan wat beter. #hopeful",410676083,nl,#hopeful,,
166593392371957760,,Twitter Web Client,166593392371957760,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-02-06T18:45:34.000Z,zou ik nog wat voor valentijn krijgen...??  ♥ #hopeful,342617857,nl,#hopeful,,
166201438836490240,,Twitter for BlackBerry®,166201438836490240,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-05T16:48:05.000Z,Roosterwijsiging kijke #hopeful,319066664,nl,#hopeful,,
