lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
fr,791915497012899841,791915497012899841,2016-10-28T08:12:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",827255508,Twitter for iPhone,RENDEZ VOUS le 05/11. #Excited #ArianeMnouchkine #TheatreDuSoleil #paris http://someurl,everyone,#excited,{'place_id': '96e98e6d8f68af48'},"[{'type': 'quoted', 'id': '791756831253225472'}]",
tl,791767905432014849,791767905432014849,2016-10-27T22:25:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1114335403,Twitter for Android,bonding w the squad later 😍 #excited HEEHEHEHEHEHEHEHEHEEHEHEHHH,everyone,#excited,,,
pt,791384672508997632,791384672508997632,2016-10-26T21:03:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",6316412,Twitter Web Client,"Final agenda of @someuser V conference (Nov 14th,TLV). http://someurl #excited",everyone,#excited,{'place_id': '2edb6e240797c549'},,
pt,791196517247836160,791196517247836160,2016-10-26T08:35:24.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",1261393189,Twitter for Android,Vazandar 11 November😃✌| #Vazandargk #excited #VforVazandar http://someurl,everyone,#excited,,,
es,791050372303376384,791050372303376384,2016-10-25T22:54:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1858046449,Instagram,Preconcert :) :) #carrieunderwood #concert #excited #nyc #msg #madisonsquaregarden #somanylights... http://someurl,everyone,#excited,,,
pt,790972970160254976,790972970160254976,2016-10-25T17:47:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2789616250,MEGAPO.ST,Corabel http://someurl  #baby #bootyforday #luxurycars #visitmadeira #adrianobettinelli #excited,everyone,#excited,,,
pt,790717806425808897,790717806425808897,2016-10-25T00:53:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2836836595,MEGAPO.ST,Ophelia http://someurl es #adorable #bmw #luxurycars #iphoneography #thebest #excited,everyone,#excited,,,
pt,790706524096266240,790706524096266240,2016-10-25T00:08:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",787131312834568193,Twitter for Android,"OMG OMG, amo os dois 💙 #Excited #NamJooHyuk #LeeSungKyung #kdrama http://someurl",everyone,#excited,,"[{'type': 'quoted', 'id': '790705090575433732'}]",
pt,790412035859230720,790691422798315520,2016-10-24T23:08:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3064068305,Twitter Web Client,@someuser Bravo ! | #Excited #Mugs,everyone,#excited,,"[{'type': 'replied_to', 'id': '790646449880965121'}]",629264424
pt,790610279893700608,790610279893700608,2016-10-24T17:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3776635335,Instagram,CUTE VENDOR #6| © #Art: #illustration #belize #excited #tezin #instagood #manga  #nice #summer... http://someurl,everyone,#excited,,,
es,789970240956342272,790530228128972801,2016-10-24T12:27:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1523842963,Twitter for iPhone,@someuser mos def #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '790428198119084032'}]",142510689
tl,790347602495729668,790347602495729668,2016-10-24T00:22:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",928865030,Instagram,Tinraydor mo q hahah😜😜😜😜😜 #excited #traydor #chuchu http://someurl,everyone,#excited,,,
pt,790279454035742725,790279454035742725,2016-10-23T19:51:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2791822894,MEGAPO.ST,Elaina http://someurl im #instago #audirs5 #decora #231; #227;o #david #boxer #excited,everyone,#excited,,,
fr,790260733946818560,790260733946818560,2016-10-23T18:36:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3208240942,Twitter for iPhone,Paris J-2 😍😍😍🎉🎉🎉 Haaaa #Excited #friends #miam,everyone,#excited,{'place_id': '4c6100a96901fb5e'},,
pt,790096395642470400,790096395642470400,2016-10-23T07:43:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19148416,Instagram,Today ❤️ #youngandmad #dansaertstraat #brussel #excited @ Dansaert http://someurl,everyone,#excited,"{'place_id': '0653bb913c88c1ea', 'coordinates': {'type': 'Point', 'coordinates': [4.3466771, 50.84978966]}}",,
pt,789789085778968576,789789085778968576,2016-10-22T11:22:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75869280,TweetDeck,então mas sexta feira há novo album de noiserv #excited,everyone,#excited,,,
pt,789788024267681792,789788024267681792,2016-10-22T11:18:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",384977124,erased12747340,VIDEO NOVO PALADINS ESSE TA MUITO BOM| http://someurl ... #artistshadow #onefabday #excited http://someurl,everyone,#excited,,,
pt,789684039917694976,789684039917694976,2016-10-22T04:25:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2789616250,MEGAPO.ST,Corabel http://someurl  #throwback #bootyforday #kidsmood #blacklist #boxer #excited,everyone,#excited,,,
es,789628689914929152,789628689914929152,2016-10-22T00:45:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80125411,Instagram,Cabaret! #musical #orpheumtheatre #cabaret #randyharrison #excited #playbill #minneapolis http://someurl,everyone,#excited,,,
pt,789543335602036736,789543335602036736,2016-10-21T19:06:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64195592,Instagram,Nigiris frescos pal alma #dalishus #foodporn #foodgasm #alacartagdl #PCXIII #excited #healthy... http://someurl,everyone,#excited,"{'place_id': '7807880b17af73d8', 'coordinates': {'type': 'Point', 'coordinates': [-103.39156284, 20.68463535]}}",,
pt,789265689559244800,789265689559244800,2016-10-21T00:42:58.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",61685602,Twitter for Android,Collabro Canada Tours. #Excited http://someurl,everyone,#excited,,,
pt,789167639809495040,789167639809495040,2016-10-20T18:13:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3776635335,Instagram,CUTE VENDOR #4| © #Art: #illustration #belize  #excited #tezin #instagood #arts #dominican... http://someurl,everyone,#excited,,,
pt,789137884406243329,789137884406243329,2016-10-20T16:15:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177695464,Instagram,Packing. ✈😆| | #packing #travel #excited @ Baía de Cascais http://someurl,everyone,#excited,{'place_id': 'dc92770f68afccbc'},,
pt,789130356104495104,789130356104495104,2016-10-20T15:45:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3776635335,Instagram,CUTE VENDOR #3| © #Art:  #illustration #belize  #excited #tezin #portorico #instagood #arts... http://someurl,everyone,#excited,,,
pt,789118453949030400,789118453949030400,2016-10-20T14:57:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3776635335,Instagram,CUTE VENDOR #2| © #Art:  #illustration #belize #excited #tezin  #instagood #arts #dominican... http://someurl,everyone,#excited,,,
pt,789092735441571840,789092735441571840,2016-10-20T13:15:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3776635335,Instagram,CUTE VENDOR #1| © #Art: #illustration #belize #brazil #bahamas #panama  #excited #tezin... http://someurl,everyone,#excited,,,
pt,788652508700938240,788652508700938240,2016-10-19T08:06:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109857850,IFTTT,wpj_13: wpj_13: wpj_13: wpj_13: wpj_13: wpj121380: djp_jr121380: See you on saturday 15flr  DivineMore leibarbosag maemgtb ❤️❤️❤️ #excited,everyone,#excited,,,
pt,788419741924913152,788419741924913152,2016-10-18T16:41:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36710384,Instagram,Aos testes #gopro #hero5 #camera #music #newgear #excited http://someurl,everyone,#excited,,,
tl,788401044468408320,788401044468408320,2016-10-18T15:27:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238351176,Instagram,Hehehehe 😂😂😂 #excited #newscomingsoon❤ http://someurl,everyone,#excited,,,
pt,787688104345923584,787688104345923584,2016-10-16T16:14:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2789205419,MEGAPO.ST,Ophelia http://someurl os #nofilter #audirs5 #gununkaresi #turbo #vomfeinsten #excited,everyone,#excited,,,
pt,787363117462265856,787363117462265856,2016-10-15T18:42:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452186437,Instagram,#dourovalley #dourolovers #excited #crazyvineyards #sohappy to be here! @ Quinta Nova de N. Sra.... http://someurl,everyone,#excited,"{'place_id': '299c2e98f32d3963', 'coordinates': {'type': 'Point', 'coordinates': [-7.595814, 41.161551]}}",,
pt,787358999444201472,787358999444201472,2016-10-15T18:26:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1060516914,Twitter for Android,Cacatua Galleria is ♥♥♥ | #excited,everyone,#excited,,,
ht,787195657044029440,787195657044029440,2016-10-15T07:37:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",35480998,Twitter for iPhone,"Prem is back la la la 💃🏻, Prem is back la la la 💃🏻😀!!!!!! #excited",everyone,#excited,,,
pt,786658052887945216,786658052887945216,2016-10-13T20:01:09.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 21, 'quote_count': 2}",115316607,Twitter Web Client,TRAILER OFICIAL! Em breve nas salas de cinema em Portugal| //| OFFICIAL TRAILER!| #Proud #Excited #SacaTheMovie @someuser @someuser http://someurl,everyone,#excited,,,
pt,786568808160899072,786568808160899072,2016-10-13T14:06:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2556008425,Facebook,Haha :D pa book na te gems :)) #Excited 󾰀󾌵 http://someurl,everyone,#excited,,,
en,786386032518234113,786386032518234113,2016-10-13T02:00:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2791822894,MEGAPO.ST,Horatia http://someurl out #hot #beachbums #moodfamily #lizzza #wida #263; #excited,everyone,#excited,,,
pt,786384856343121921,786384856343121921,2016-10-13T01:55:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",24652506,Instagram,#excited @someuser e_r_e_s_e_l #ianroan http://someurl,everyone,#excited,,,
pt,786320620510408705,786320620510408705,2016-10-12T21:40:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2789205419,MEGAPO.ST,Valencia http://someurl os #instmood #lingerie #bolonia #westayfit #beautydo #excited,everyone,#excited,,,
es,786261812014518272,786261812014518272,2016-10-12T17:46:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",22707975,Twitter for iPhone,1 mes para ver a @someuser ! -#excited,everyone,#excited,{'place_id': '0ac8a42f23e8f736'},,
pt,786056386572587008,786216091936821248,2016-10-12T14:44:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",223236099,Twitter for Android,@someuser @someuser @someuser É hoje! #Ansiosa #excited #BomDemais #CriminalMinds #PagetBrewster,everyone,#excited,,"[{'type': 'replied_to', 'id': '786056386572587008'}]",134206307
fr,785505314955202560,785505314955202560,2016-10-10T15:40:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1255401187,Twitter for iPhone,3 semaines de vacaaaaanceeees! #excited 🇪🇸,everyone,#excited,,,
in,785448048843493377,785448048843493377,2016-10-10T11:53:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1203166658,Instagram,Calaguas 👌💚🙅 #vitaminsea #tour #excited #sea #doratheexplorer #deetraveler http://someurl,everyone,#excited,,,
it,785205938915512321,785205938915512321,2016-10-09T19:50:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",734827278224531461,Twitter for Android,A quando la prima storia? #excited http://someurl,everyone,#excited,,,
pt,784866544614514688,784866544614514688,2016-10-08T21:22:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1582534746,Twitter for iPhone,5 Hrs #excited ASF http://someurl,everyone,#excited,,,
pt,784827757612167168,784827757612167168,2016-10-08T18:48:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150274387,Twitter Web Client,Occultic;Nine estreia amanhã #excited,everyone,#excited,,,
it,784474806049705988,784474806049705988,2016-10-07T19:25:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4015958939,Spotify,#excited #happy #vivalavida 🎉💃❤ #NowPlaying Viva La Vida von Coldplay ♫ http://someurl,everyone,#excited,,,
tl,784070454105350144,784070454105350144,2016-10-06T16:38:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1033266536,Twitter for iPhone,AHAHA HAHA AHAHAHAHAHAHAHA #excited http://someurl,everyone,#excited,{'place_id': '3c94993705f01d36'},"[{'type': 'quoted', 'id': '784039730161848320'}]",
pt,783668736905523202,783668736905523202,2016-10-05T14:02:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284461865,Twitter for Android,Wooooo português intermediario!! #excited http://someurl,everyone,#excited,,,
in,782258372431216641,782258372431216641,2016-10-01T16:38:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219750841,Instagram,#brousko4 #avantpremiere #weloveyou #excited #tomeetyou @ Danaos Cinema http://someurl,everyone,#excited,"{'place_id': '00279a5763b04e35', 'coordinates': {'type': 'Point', 'coordinates': [23.76664147, 37.99343231]}}",,
en,782227082478776320,782227082478776320,2016-10-01T14:34:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494833315,Instagram,O hey autumn 🍂 #mybirthdaymonth #october #29th #thebig25 #excited #autumn http://someurl,everyone,#excited,,,
en,782103586272645124,782103586272645124,2016-10-01T06:23:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",764330423178715136,Twitter for iPhone,Color me #excited 💀🤗 http://someurl,everyone,#excited,,"[{'type': 'quoted', 'id': '781246917720305664'}]",
pt,781573817361653760,781573817361653760,2016-09-29T19:18:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",778306976455520256,Twitter for iPhone,Fazendo as malas para amanhã #excited,everyone,#excited,,,
ca,781225399858495489,781225399858495489,2016-09-28T20:13:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219407097,Twitter Web Client,I ara toca començar a escriure el guió del meu primer curt denguany! #excited,everyone,#excited,,,
fr,781072730003308544,781072730003308544,2016-09-28T10:07:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",269319600,Twitter for iPhone,Quand tu reçois ton nouvel IMac !  #excited #Imac #Apple http://someurl,everyone,#excited,{'place_id': '1da962f7234c400e'},,
pt,780482405559918592,780482405559918592,2016-09-26T19:01:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22595376,Twitter Web Client,Disney/ABC pensando em comprar o Twitter.| As possibilidades seriam infinitas com uma aquisição dessa! | #excited| http://someurl,everyone,#excited,,,
en,780163975107448832,780163975107448832,2016-09-25T21:56:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1225863799,Twitter for iPhone,15 days until Portugal! 🇵🇹 #excited,everyone,#excited,,,
pt,780060500956618752,780060500956618752,2016-09-25T15:04:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",575172845,Instagram,"#harleydavidson #excited #bikers #harleydavidsonofinstagram #rideonbike @ New Delhi, India http://someurl",everyone,#excited,"{'place_id': '317fcc4b21a604d5', 'coordinates': {'type': 'Point', 'coordinates': [77.2089, 28.6139]}}",,
nl,779968695502188548,779977202842468352,2016-09-25T09:33:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",326682727,Twitter for Android,@someuser @someuser 😸😸😸😸 super super #Excited 🙌🙌💃💃 #NiaOnCNB #WelcomeBackNia #CNBTaaza 💃💃🏼,everyone,#excited,,"[{'type': 'replied_to', 'id': '779968695502188548'}]",2409001782
nl,779938579644502016,779940067158597634,2016-09-25T07:06:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",326682727,Twitter for Android,@someuser @someuser @someuser  super super #Excited 🙌🙌💃💃 #NiaOnCNB #WelcomeBackNia #CNBTaaza 💃💃🏼,everyone,#excited,,"[{'type': 'replied_to', 'id': '779938579644502016'}]",18238260
pt,779750604709236736,779750604709236736,2016-09-24T18:33:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4078577535,Instagram,BJORK!!! 🙌🏼 #bjork #excited @ Eventim Apollo http://someurl,everyone,#excited,"{'place_id': '09ba692cbddfc92c', 'coordinates': {'type': 'Point', 'coordinates': [-0.22436494, 51.4908921]}}",,
pt,779406979064365056,779406979064365056,2016-09-23T19:47:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50377735,Instagram,Vem novidade por aí... Que tal voltar com o Vlog?? 🤗😉 #excited... http://someurl,everyone,#excited,"{'place_id': 'dadb4c69bccf257f', 'coordinates': {'type': 'Point', 'coordinates': [7.5978, 50.3597]}}",,
