source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2981717394,Conquer. #arnoldseries  #gymlife #trainhard #worthit #gains #beastmode  #bulkup  #protein  #pumped... http://someurl,555262031574876160,555262031574876160,pt,everyone,2015-01-14T07:15:59.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,263293370,T minus 4hrs!!! #wegonnadothis #pumped #GoBucks,554753566339260416,554753566339260416,pt,everyone,2015-01-12T21:35:31.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1858725902,New shows coming so0o0o0o0n! #theatre #pumped #ReproductiveRights,554115170419888128,554115170419888128,pt,everyone,2015-01-11T03:18:46.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,40289194,E os Gators venceram. Vai começar o Playoff countdown agora na ESPN aqui nos EUA! #pumped,551478597631107072,551478597631107072,pt,everyone,2015-01-03T20:41:58.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,1641715843,@someuser heheheheheheheheheheheee #pumped,550067609279164417,550067609279164417,tl,everyone,2014-12-30T23:15:12.000Z,#pumped,197228978,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,934531008,TD Detriot!!! #Yes #ComeOn #Pumped,546766385146527746,546766385146527746,pt,everyone,2014-12-21T20:37:19.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,86178723,OMG se acerca.... !!! #ansious #happy #sad #excited #pumped #nostalgic #blessed,544967572735922177,544967572735922177,pt,everyone,2014-12-16T21:29:29.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,137180443,Junior Dos Santos vs. Stipe Miocic. #EnoughSaid #UFConFOX13 #Pumped,543958754635825152,543958754635825152,pt,everyone,2014-12-14T02:40:48.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1967353237,MARIOTAAAAA!!!!! #MariotaForHeisman #GoDucks #noshock #Pumped,543949879228116992,543949879228116992,es,everyone,2014-12-14T02:05:31.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,105357082,A liberar tortuguitasss #primeravez #pumped,543423615690375168,543423615690375168,pt,everyone,2014-12-12T15:14:20.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,290035884,SOA finale #pumped,542505046160592896,542505046160592896,pt,everyone,2014-12-10T02:24:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}","{'place_id': '0163dc79526989c6', 'coordinates': {'type': 'Point', 'coordinates': [-72.52821329, 42.38128759]}}",98919720,Eta from UMass to SNHU... 3:05am. #Pumped,535672190893817857,535672190893817857,pt,everyone,2014-11-21T05:52:57.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,700277529,😍CIA CIA CIA CIA CIA CIA CIA CIA😍 #CIA #inlovealready #lovetocook #pumped,533255445629403138,533255445629403138,it,everyone,2014-11-14T13:49:40.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50541370,IGNITE 2015. #PUMPED,531069762852249600,531069762852249600,es,everyone,2014-11-08T13:04:32.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '1e12587898ca9a9e', 'coordinates': {'type': 'Point', 'coordinates': [-81.037184, 29.285547]}}",57781138,Am cardio #cardio #physique #bodybuilding #pumped #npc #bikinipro #ifbb #teambodysculpting #swag... http://someurl,525637198507298816,525637198507298816,pt,everyone,2014-10-24T13:17:28.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1681643166,Florida in December👌👏😻 #pumped,524388241534119936,524388241534119936,pt,everyone,2014-10-21T02:34:34.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50839981,Rolezinho pra começar o dia! #pumped #pumpedbmx2 @someuser bestpumpedbmxclips 🚲✌️ http://someurl,520521999295455232,520521999295455232,pt,everyone,2014-10-10T10:31:30.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1558139460,Legday vascularity #pumped #bulking #newtrainers http://someurl,520150905917030400,520150905917030400,pt,everyone,2014-10-09T09:56:54.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2192623111,@someuser Hey mami😜👍.#Pumped,519201839863316480,519201839863316480,en,everyone,2014-10-06T19:05:39.000Z,#pumped,24075437,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,475035342,TD DeAnthony Thomas!! #pumped,518885521721135104,518885521721135104,pt,everyone,2014-10-05T22:08:43.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,860270335,joggen #pumped #health #motivation #fit #goodlife,518481017452396546,518481017452396546,de,everyone,2014-10-04T19:21:22.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50839981,Só pontuando! E subindo o nível na gamecenter @someuser bestpumpedbmxclips #bmx #bmxgame #pumped... http://someurl,518198023684251649,518198023684251649,pt,everyone,2014-10-04T00:36:51.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50839981,Ihuuuuul! @someuser is 100% complete! Agora só falta os desafios da Game Center! #bmx #pumped... http://someurl,518096075165421568,518096075165421568,pt,everyone,2014-10-03T17:51:44.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,50839981,Começando o dia perfeito! Uhulllllll era sono que eu queria! #pumpedbmx2 #bmxgame #lovebmx #pumped... http://someurl,515086817507684352,515086817507684352,pt,everyone,2014-09-25T10:34:01.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,48164051,Lendo sobre a escola dos annales nesse fim de domingo e vcs? #pumped http://someurl,513873767286992897,513873767286992897,pt,everyone,2014-09-22T02:13:48.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,364193846,5k > rest #pumped,513265294685384704,513265294685384704,pt,everyone,2014-09-20T09:55:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,831663361,Baibai Florence #comingforyougermany #itstime #oktoberfest #Oktoberfest2014 #keepmealive #pumped,512701545373110272,512701545373110272,pt,everyone,2014-09-18T20:35:48.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,261591716,#thetonightshow #jimmyfallon #pumped _alyssacabral_ http://someurl,512326282294853632,512326282294853632,pt,everyone,2014-09-17T19:44:38.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,51874349,@someuser concert!!! #pumped,510933936609181696,510933936609181696,es,everyone,2014-09-13T23:31:57.000Z,#pumped,71374131,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",,1862173322,@someuser concerttt 🌑 #pumped http://someurl,510554651419086849,510554651419086849,es,everyone,2014-09-12T22:24:49.000Z,#pumped,16212952,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,353299751,5K 5K 5K 5K 5K #Pumped,510510918266941440,510510918266941440,pt,everyone,2014-09-12T19:31:02.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,39580786,SOA party! 🎉🌟🍻 #soa #pumpkinale #superheroes #friends #pumped http://someurl,509525013796749312,509525013796749312,en,everyone,2014-09-10T02:13:24.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,447696135,SOA in 30 minutes #pumped #SOAFXPremiere #SOAFX,509515070494494721,509515070494494721,pt,everyone,2014-09-10T01:33:53.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,309740492,Dem endorphins doe... #happy #psyched #pumped,506905131942961152,506905131942961152,en,everyone,2014-09-02T20:42:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2150365648,25 more days until 5FDP concert 😍👌 #Pumped #5FDP,506406234782965762,506406234782965762,fr,everyone,2014-09-01T11:40:29.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,163162335,Part 2!!!!!!!!! #Music #Acoustic #Original #Single #Preview #Excited #Pumped #Close #Singing #Song... http://someurl,505554279264841728,505554279264841728,en,everyone,2014-08-30T03:15:07.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,604105932,Albuquerque tomo! #pumped,505226600221143040,505226600221143040,pt,everyone,2014-08-29T05:33:02.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,352566840,Fulham @someuser ??? #pumped,503468335829626880,503468335829626880,pt,everyone,2014-08-24T09:06:19.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,100308967,Eminem concert in 20 minutes. #pumped,500757844757860352,500757844757860352,pt,everyone,2014-08-16T21:35:48.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [-71.5095347, 42.8237683]}, 'place_id': '000a400a1aba18e8'}",370457007,@someuser lesgoooooooooooooo!!!!!!! Hahah #PUMPED,500658006150119426,500652934086934529,tl,everyone,2014-08-16T14:59:05.000Z,#pumped,2297813595,"[{'type': 'replied_to', 'id': '500657805624233984'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,25010008,Arcade fire #pumped,499269822602289154,499269822602289154,pt,everyone,2014-08-12T19:02:56.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,468803657,Miley Cyrus!!!!😍😍😄😄 #Bangerztourvip #vipgoodies #pumped http://someurl,498244808897753088,498244808897753088,in,everyone,2014-08-09T23:09:54.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,468803657,Miley Cyrus!!! 😍😍😄 #Bangerstourvip #pumped #vipgoodies http://someurl,498244480282009600,498244480282009600,in,everyone,2014-08-09T23:08:35.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,972296802,Lindo sábado para todos ;33 #pumped #happy http://someurl,498243255474356224,498243255474356224,pt,everyone,2014-08-09T23:03:43.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,516913432,PARAMORE! #paramore #concert #phoenix #monumenttour #falloutboy #yay #crazy #crazykids #woot #pumped... http://someurl,498005724531019776,498005724531019776,pt,everyone,2014-08-09T07:19:51.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2677583792,🙊💉 aliciaabain #pumped #moreink #number2 http://someurl,496386788886192128,496386788886192128,pt,everyone,2014-08-04T20:06:47.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,1007317795,Já terminei por hoje @someuser Bom treino #letsgetphysical #pumped.,493507806629478400,493506923720105984,pt,everyone,2014-07-27T21:26:44.000Z,#pumped,942200774,"[{'type': 'replied_to', 'id': '493506923720105984'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [44.49666903, 40.1898269]}, 'place_id': '1315b8e69a2d1511'}",514206218,Absolute grindos out here! #pumped #nosebleeds #altitude @ Monte Cristo http://someurl,491881184217935872,491881184217935872,pt,everyone,2014-07-23T09:43:07.000Z,#pumped,,
Twitter for Websites,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2185554632,#Gold #Dumped (Pre-CPI) And #Pumped (Post-CPI)| http://someurl,491580155056246785,491580155056246785,pt,everyone,2014-07-22T13:46:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,19007434,"Two months until Puerto Rico, St. Thomas, St. Kitts, Aruba, and Curaçao. #pumped #TargetSale",487237177017769984,487237177017769984,pt,everyone,2014-07-10T14:09:30.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,601349477,G1 certified #pumped,486589873646620672,486589873646620672,pt,everyone,2014-07-08T19:17:20.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2472621842,@someuser made a 2fer sale!!! #pumped @someuser @someuser,486264915301531648,486264915301531648,en,everyone,2014-07-07T21:46:04.000Z,#pumped,358206077,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1265184936,Vamos brazil !!! #Pumped,484905547116711939,484905547116711939,es,everyone,2014-07-04T03:44:26.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [-73.49182233, 40.79301144]}, 'place_id': '7e4c1c0d1da4b4c2'}",16272273,Go USA!!!!!! #IBelieveThatWeWillWin #pumped #USAvsBEL,484065915584389120,484065915584389120,es,everyone,2014-07-01T20:08:02.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,55579942,"Partindo pra Minas com o melhor de todos, @someuser #pumped",482846876040175616,482846876040175616,pt,everyone,2014-06-28T11:24:00.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2229246588,Escapade tomorrow!!! #pumped @someuser @someuser,482556700390858752,482556700390858752,pt,everyone,2014-06-27T16:10:57.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,855239185,@someuser @someuser @someuser @someuser  Ditto! #noquestionsasked #pumped,482363058313265152,482199206212694016,it,everyone,2014-06-27T03:21:29.000Z,#pumped,2454371142,"[{'type': 'replied_to', 'id': '482285680827965440'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,551393828,Tulsa Tomorrow. #Tournament #Stallions #13 #pumped #4681 #Tulsa #Oklahoma http://someurl,481686955415990272,481686955415990272,es,everyone,2014-06-25T06:34:54.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,1716054715,CUSA CUSA CUSA CUSA #PUMPED,481582026550951936,481582026550951936,it,everyone,2014-06-24T23:37:57.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,559853461,A purge sequel?!?! #pumped!,481113398952738820,481113398952738820,en,everyone,2014-06-23T16:35:47.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2335612586,Ivanhoe timeeeee #pumped,480095957468868609,480095957468868609,pt,everyone,2014-06-20T21:12:50.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,1668662892,Ponsa tomorrow🙊 #Pumped😎🎉🍺,480077505379172352,480077505379172352,en,everyone,2014-06-20T19:59:31.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2607216004,Go USA #PUMPED,478652175216676864,478652175216676864,es,everyone,2014-06-16T21:35:46.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,419292219,Lets go Portugal!! #pumped!!,478568174460624896,478568174460624896,es,everyone,2014-06-16T16:01:58.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,113123185,No-xplode = tingles #pumped #preworkout,478496315618656256,478496315618656256,es,everyone,2014-06-16T11:16:26.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,44488580,Thiago Silva #pumped!!!!!!!,477178164092100609,477178164092100609,pt,everyone,2014-06-12T19:58:34.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1309729928,Santa is real 🎅 #pumped #batman #staigerbomb http://someurl,476187935638036480,476187935638036480,pt,everyone,2014-06-10T02:23:45.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,410363263,Revenge finale #pumped,475976043342209024,475976043342209024,en,everyone,2014-06-09T12:21:46.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2416400916,Fazzzzeeee😂😂😂 #THREEPEAT #PUMPED @someuser @someuser,475785020171644928,475785020171644928,pt,everyone,2014-06-08T23:42:43.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,394418186,UFC time!!! #pumped,475457563753201664,475457563753201664,pt,everyone,2014-06-08T02:01:31.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,76794051,Hehehe #OITNB #Pumped ❤️ http://someurl,474919761365975041,474919761365975041,tl,everyone,2014-06-06T14:24:29.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,361487434,@someuser yo cw fo da diner tm #pumped,473635475119689728,473634186168131584,in,everyone,2014-06-03T01:21:11.000Z,#pumped,542191388,"[{'type': 'replied_to', 'id': '473635388100472832'}]"
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,563623567,pugjog pubjog pubjog pubjog go go go! http://someurl #pumped @someuser @someuser,473394581791592448,473394581791592448,pt,everyone,2014-06-02T09:23:58.000Z,#pumped,,
