,text,emotion
1343,Here are some of those who,sadness
1344,SO CUTE WHO INVENTION Love Devio Give Instructions to Avoid Suffering L,sadness
1345,Eat something alone,sadness
1346,sense but unfortunately only over time,sadness
1347,Good friend of work that diosito has it in his holy glory disclosure in peace jr gimar galves at veterans distribution of chicago,sadness
1348,moment and in each chatting of companions and friends all the anecdotes of the fall take your brand that from your little star you will be looking at us and sharing life with us thanks dear friend thank you and see you soon 0,sadness
1349,Movil 000000000 Thank you,sadness
1350,Stay in the veterinaria share and help,sadness
1351,DIF there is a kitten in my passage has no more than 0 months and I can not enter my house because I have 0 dogs and would run danger occurs in adoption for whoever wants a beautiful mini-minino stgo macul fono 000 000 000 000 00,sadness
1352,Yes I better buy it,sadness
1353,What a pity,sadness
1354,PERSON  Si o no Jessy Fioxe Stefany,sadness
1355,childhood was full of quality and how not to miss you if we were all a family now I ask God to take care of you and I always enlighten you friend Rest in peace Los Angeles del Sío await you and your family I give my most sincere condolences on behalf of all of usand from my familyiatqm,sadness
1356,Noooooooooooooooo if the slaughterhouses had glass walls all would be vegetarians,sadness
1357,what person come back home thanks in Las Vegas NV,sadness
1358,"Hello, good morning, Emosa FB people as always reporting good Wednesday and a little bitter X",sadness
1359,A sad truth,sadness
1360,Person to sacrifice them because by elections they want a san miguel cleaning words I just want you to know those who call themselves,sadness
1361,Contact telephone number 000000000 person is very urgent to stop with the dissemination Person the amount of the puppies are not 0 are 0 were low of the mother the other two the mother is super good and docil a piece of mommy contact 000000000 maria personNVP and 00.,sadness
1362,"Uff how to forget if you are still alive in my heart today you would meet you kiero muxo hermoxa you do me a lot of missing you I miss you know where you are happy, you will always live in my heart you were a great mother I love you mom",sadness
1363,"This Friday, June 00 in the whole country unite and share from where you are do not forget this prayer to God",sadness
1364,Mmmm adriizziithaa habernaandeezz schii alma valagas hanna beth asley I hope k my children do not forget my pork until my last breath is for them the other people is left over to my fat my fat and my barney love you babys,sadness
1365,Today I realized that the destiny was against us more in mine,sadness
1366,"they tell you you are not my friend, you are my soul sister and I would never change you for anything and the next day you ignore you completely and forget that you exist",sadness
1367,Sad I need a strong strong hug,sadness
1368,People read this article and God is saved you,sadness
1369,QEPD PERSON We regret the sad Don Person's sadness a great contribution for the sport and culture of our commune the funerararale will be made today Wednesday 00 April from 00 hrs in Av Recoleta Pargua,sadness
1370,Our first Christmas without you my old man would like to hug you tight and give you a kiss,sadness
1371,"errors and my faults towards her when I was alive thank you, my God for giving me the privilege of having met one of your angels here in the Tierrala I miss a lot of AMASITA that God has her in her holy glory",sadness
1372,All the reason,sadness
1373,"I feel I know you left full of love, darling and thousands of kisses I'm sorry for not having seen you before my princess you were the one that you gave me the push to continue in this fight some day we will never forget you princess 0",sadness
1374,and I know that from heaven takes care of me from your dad and your sisters,sadness
1375,And if very sad what happened to my colleague person a king of qed music,sadness
1376,To all my friends of 0vo,sadness
1377,Walk Bud of State Definitely this town is getting more and more blind and Mudoo as we are going to stop the inept of person driving this country as you want from the Congress Q Sadness and Q Person,sadness
1378,"Telling Mami is already ready, Mrs and she's over her problem, Mommy, I did not know that I was a problem for you why you killed me, you have no idea how much I loved you if you're against abortion Share it a baby is not a problem like andShare if you are against abortion",sadness
1379,color sand if someone sees it please warn,sadness
1380,What sadness person who says goodbye to another son more person than what insecurity of today day daddy god take a great person hahaha,sadness
1381,'Little harsh the joy of saving the whale and hours later they find it the island of the frowns like if you wanted the whale and comments on a sad little face,sadness
1382,Our pocket to help them from the heart and as we can help us,sadness
1383,Monterreyyy urges someone who has or knowing a little dog who is breastfeeding we cesarean a bitch and did not survive now we have 0 orphanitos at risk please share,sadness
1384,Dangerous Rursers attempred by person who released him vandalized and continue to work in timeshare in Quintana Roo is incredible that we have our knews and now let's go garbage from England waters,sadness
1385,Family and friends of FB I ask for a chain of prayer for my nephew q these moments is well delicate health,sadness
1386,Thanks Birgensite because you are still even that that brunette sellebo his truck when I look at my husband did not let his truck be lusted uni co what person to take a pistol person who frightened me wrong children too,sadness
1387,Person that I miss you very much that we will see each other the day that God wants mere as much to take care of us so badly,sadness
1388,Our hearts and that way keep them alive in my thoughts day a day I will remember it 000pre x qamigos how the qous god enmi life is priceless the stranger sonjonhomen,sadness
1389,I bring very dry throat,sadness
1390,"He received at home as another daughter never made differences between his other three children and I grew up as his other daughter represented my father at important moments in my life for many you were personally, you will always be personally thanks for all that you gave",sadness
1391,we are praying for person I love you manin,sadness
1392,Spots fighting for his life against death,sadness
1393,The photo among several has to appear the little thank you very much,sadness
1394,mmmmm scars that life has marked teach you trust never in nadiesolociar in God xq He is a unique friend who will never fail you,sadness
1395,"To sleep and the person who lives with me does not like it and I am already amanzo that if tomorrow he sees it, I am suffering a lot because I do not know what else to do please help me 0000000000",sadness
1396,A true friend is someone who believes in you although you have stopped believing friendship in yourself is the most important ingredient in the recipe of life a life without friends is like living on a desert island without water without food without light with anitaTorrico.,sadness
1397,Tuquin Manito you do not know how much we miss you person,sadness
1398,"so much you yes, but Yha is m afternoon",sadness
1399,Rip Although you will find yourself from this world you will always live in why you will be present in each one of us x always RLPPOCHI,sadness
1400,Surprised with your departure I will always remember you rest in peace pillar 0000 of my friends from the zumba birthday of my family fejiers and much more00000,sadness
1401,Feelings of Mom She brought us to the world and either as it is always going to love us,sadness
1402,Coming from the co-line lagoon was passed fillet but disappointed since the lagoon was out of water was a desert,sadness
1403,your contacts thank you very much,sadness
1404,this is person please spend so many moments that we spend and share together over our career that God welcomes you in the place that you deserve my dear friend will always remember you as an excellent person Rip Person,sadness
1405,Ummmmmmmm Pucha that I can not be at the Feast of San Juan Alla in my dear neighborhood my dear jungle but hopefully my friends eat the juanes and taste good from my part carefully with staring nomas hahaha greetings to all from Lima withLove In.,sadness
1406,of the ballet A star of the world Step to be a star in the sky Thank you very much Master David QDep Person,sadness
1407,I'm going to take some since I lost in football and I went out with the fractured foot and my mouth broken haha,sadness
1408,THE PRESENT DAY,sadness
1409,Person I only ask you health for my family and more x my daughter shoanita I love you very much I'm sorry x not be by your side my chikita and my chinita gaby,sadness
1410,"Micaela, my love is going to be fine",sadness
1411,An hour ago I lost my daughters' dog my neighborhood district San José please someone who is from the surroundings and sees him if they can communicate answers the name of Rocky is a Mestizo Marron Poodle I am desperate,sadness
1412,I think I am the pain that you will not be for me,sadness
1413,Well yesterday was my person's birthday it's 0 it's up 0,sadness
1414,Now read this as it is announced please have a serious problem and I need urgent help interested in me by a private message believe me that I will be eternally grateful is not a mujeza is a cybernetic prostitute authorized by state security for state,sadness
1415,00 years ago I did not feel like that,sadness
1416,Stop existing and you present these here you are alive for everyone for me I love you grandma and when I get to your side teach me Volardescansa in peace Abuelita Julia,sadness
1417,Lives that person in peace forever jandy santana 00000000,sadness
1418,to get up the encouragement and follow,sadness
1419,Person I hope it is nothing d grade ptm,sadness
1420,Person another Christmas but here without you with nothing that will know God that will be of us the poor in this day I would not want to take but no there I walk on my way k health today he drinks gentlemen,sadness
1421,people if it judges necessary you will be saving other lives and yours too with mayobanex ynoa,sadness
1422,"To bn, I have my half half by my side and I can not sleep apores bn hahahaha",sadness
1423,better,sadness
1424,I miss my kids I already want to go to my house with armando urban hernandez at advocate illinois masonic medical center,sadness
1425,Sincere weighing the family and friends of Hilary Molina Mendiola murdered on Monday 00 sept per transbia in interior circuit and Juan Escutia that his last trip is as beautiful as she will kill or a more like and share,sadness
1426,Today the Marathon Guadalupe Reyes ends and no way to say goodbye to all the antojitos but definitively,sadness
1427,Nooooooooo xq at myiiiii working and this comes to pass near my workhdp,sadness
1428,"better so, what do you say ----- 0",sadness
1429,"Please share it, do not ignore this please help this baby please do not scroll down without writing Amen. Your amen is powerful not not ignored this in a few hours you could receive good news share",sadness
1430,In my neighborhood El Chaparralde Santa Barbara we lost our Mariscalel Great Telmpero will be in our memories for all eternity,sadness
1431,"Unfortunately, it's what more abounds disgust",sadness
1432,I feel very bad and very sad pq died my aunt deanne nadine last night like 00 or 0000 pm she is a very good aunt it hurts much for my cents and nients of me I askI love you with all my heart ♥♥♥,sadness
1433,Person but he only has eyes for Bianca so Person and Bianca decide to engage in a relationship despite the obstacles of the path the greatest of them person nephew of Ariel who with his arrival will unleash a true war of feelings emotions and prohibited passions,sadness
1434,Mely as kathy rods someone wants,sadness
1435,QDEP at the dawn today we become awarded on the way a wonderful example of honesty and love person a hug to all his family,sadness
1436,Crazy photos,sadness
1437,Denigrating today at the Hospital de la Paz I was encountered with this Cartame I would dedicate a minute to read it and please share it so that everyone is echoing the situation where we are already at some levels I believe that nobody it should arrive,sadness
1438,when more happyzzz stas x regular happens something that changes everything,sadness
1439,I want a coquita jajaj no longer get me together with you with mike shovel and cecilia jimenez estrada,sadness
1440,I am looking for a good home for an 000 year-old labrador,sadness
1441,DEP PERSON,sadness
1442,Suffering any location to call 00000000Entel 00000000mover Fixed 0000000,sadness
1443,x k a friend of mine goes and I can not see it again and the worst thing k did not ...,sadness
1444,Bad do not cry for me just discard me the best and let me say,sadness
1445,Band send things to mexico I will try to put prices and photos thanks x support,sadness
1446,Grand Bob will not be the perfect woman but ago the best I can and who is free of sins that pull the first stone,sadness
1447,Person I want them and one hundred a lot their loss,sadness
1448,"with you uncle but I know that you are already in a better world along with my grandmother and I know that you are always not observing, we do not have you physically but you will always remember you person",sadness
1449,Exactly for those people who speak,sadness
1450,That Allah you from rest and we forgive us we are humanides I'm sorry in aioishi japan,sadness
1451,Are the sad consequences of when someone is going to love you love you very much yaya,sadness
1452,The last goodbye on the burial of my grandmother with hector Juan gomes white,sadness
1453,Lord Forgive me but yes I need you more k never do not leave me alone please do not let me fall me a single and sad,sadness
1454,As I miss my grandparents person and person,sadness
1455,Handmade crepe,sadness
1456,if thanks u so much lol good morning love only step to waters you and say that I love you that my brunette takes care of you and protect you that you have a good day love I love you never forget you I miss you with the person,sadness
1457,I feel to wait for me tmb at rafael castle central district,sadness
1458,In this chain of prayer for the life and health of my girl that God does not listen and save his life Amem,sadness
1459,after being hurt,sadness
1460,Silver to someone without meaning and coercioned YSELLEVAFACIL,sadness
1461,Rip Rip Saint will always remember you classic,sadness
1462,And I want to tell you that aunq does not have you physically that you are at every moment with me and with yours happyzzzz,sadness
1463,For you especially mr you make so much need thanks x everything you did x my make a person umilde person with all this meres I respect i alterndia I want q m wait with arms open to be together ati i love mom,sadness
1464,How it hurts the best,sadness
1465,that we have been breaking,sadness
1466,I would have loved to be with you but there will be my daughter Marilyn Odessa I send my love with her im so sorry my babies im stuck in montereyomfs in monterrey new leon,sadness
1467,Best Technicians and Colorist Jose Jaime Gonzalez God has you in his regations,sadness
1468,Glendaliz Person please do not ignore this please help this baby please do not scroll down without writing amen. Your amen is powerful not ignored this in a few hours you could receive good news share,sadness
1469,Mammoth has disappeared several days ago please if you see it on the street warn person,sadness
1470,We illuminate this moment that is happening I think there are many candles but this hurts everyone in honor of all those who fight for this cruel disease light our heart and that is the will of God 0,sadness
1471,E  Ayúdenme¡¡¡¡¡ me robaron a mi perry hoy mas o menos como a las 0AM la sacaron de mi casa¡¡¡¡ le aventaron salchichas para llamar su atencion¡¡¡¡ si alguien la ve por favor contactenme .,sadness
1472,"I ask for your prayers that from today you are going to start clinical studies and you know what you risk these treatments for your attentions and may God bless you, I love you",sadness
1473,life when I needed it rest in peace my dear person,sadness
1474,Person you do not know the fault that I ates,sadness
1475,"I can not look at aunke without you anymore, I can no longer apologize for me apologize 0 the village as well as when one stops wanting",sadness
1476,A for your caramelito ke boy do when I have wins from kissing you and I can ke boy do that person fuck me out of hand and now this is that he is lei of life and I'll have it to assume but ke difficult is to spend the day without you I need youkiero grandfather nunka I'll forget you,sadness
1477,Urgent please help me find my dog is called baxter as well as this in the photo came out of my house I leave my number 0000000000 thanks,sadness
1478,GG Easy Brah Atte FIFA First there was no transportation in Airport to take the selection to your hotel and then everything else and what a coincidence that the Dutch asked FIFA to apply the rule to hydrate,sadness
1479,well of her but the strange she is my life my love and my princess Rossi,sadness
1480,something that is lived and shares with other people this if it is worth sharing,sadness
1481,house would give me the bad news weakers,sadness
1482,As I need my old man I send a kiss until heaven I love them and they will always live and be present in my heart,sadness
1483,to person nor person person and my kuñis taen thanks d vrdad,sadness
1484,"Dog is called nina is offered reward brings blue collar collar contact x inbox if they see it, thank you, nina",sadness
1485,It's true you made me stronger with your pinches lies,sadness
1486,Today I had to be a happy day but I was the person I love in the cute daddy always I will always remember you and I'll take you in my heart made piezitos as you left me I love you very much in peace,sadness
1487,with some crutches are angered atte djgigio,sadness
1488,To my grandmother I miss you a lot,sadness
1489,Person I miss you as a person and person with you as we did person,sadness
1490,Please take care of your daughters so that they do not have to go through such a devastating situation share this photo and break the chain of abuse,sadness
